lat,lon,depth,sal,temp,p,c,td
,,39.5,33.39237161,4.244285714,NaN,31.42857143,
,,40.5,33.32446888,4.564285714,NaN,31.64714286,
,,41.5,33.32867581,4.56,NaN,31.6475,
,,42.5,33.3329781,4.53,NaN,31.62571429,
,,43.5,33.3331241,4.45,NaN,31.55714286,
,,44.5,33.3317153,4.39625,NaN,31.51,
,,45.5,33.28217709,4.204285714,NaN,31.30285714,
,,46.5,32.9389055,3.282857143,NaN,30.23,
,,47.5,33.06576812,2.498571429,NaN,29.67285714,
,,48.5,32.87643766,1.55125,NaN,28.73125,
,,49.5,33.07684334,1.001428571,NaN,28.43285714,
,,50.5,33.11365612,0.962857143,NaN,28.43,
,,51.5,33.12943412,0.9475,NaN,28.43,
,,52.5,33.13532269,0.941428571,NaN,28.43,
,,53.5,33.13630152,0.94,NaN,28.43,
,,54.5,33.14238322,0.93375,NaN,28.43,
,,55.5,33.14579907,0.93,NaN,28.43,
,,56.5,33.14525528,0.93,NaN,28.43,
,,57.5,33.14655537,0.93125,NaN,28.4325,
,,58.5,33.148708,0.934285714,NaN,28.43714286,
,,59.5,33.15586952,0.944285714,NaN,28.45142857,
,,60.5,33.16507048,0.9575,NaN,28.47,
,,61.5,33.18143144,0.965714286,NaN,28.49,
,,62.5,33.17970987,0.977142857,NaN,28.49857143,
,,63.5,33.19827283,0.985,NaN,28.52,
,,64.5,33.19977564,1.015714286,NaN,28.54714286,
,,65.5,33.19226253,1.034285714,NaN,28.55714286,
,,66.5,33.20209731,1.0475,NaN,28.57625,
,,67.5,33.23487269,1.118571429,NaN,28.66142857,
,,68.5,33.23711078,1.2,NaN,28.73142857,
,,69.5,33.23948199,1.23,NaN,28.75875,
,,70.5,33.26951685,1.29,NaN,28.83285714,
,,71.5,33.26611676,1.4,NaN,28.9225,
,,72.5,33.26239073,1.391428571,NaN,28.91285714,
,,73.5,33.28827066,1.44,NaN,28.97428571,
,,74.5,33.36740245,1.66375,NaN,29.225,
,,75.5,33.43515636,1.937142857,NaN,29.51,
,,76.5,33.45298022,2.402857143,NaN,29.91857143,
,,77.5,33.406012,2.50625,NaN,29.96875,
,,78.5,33.40952219,2.525714286,NaN,29.98857143,
,,79.5,33.37635557,2.464285714,NaN,29.91,
,,80.5,33.37223202,2.31125,NaN,29.7775,
,,81.5,33.37726669,2.195714286,NaN,29.68428571,
,,82.5,33.37993996,2.138571429,NaN,29.63857143,
,,83.5,33.39226894,2.0925,NaN,29.61,
,,84.5,33.39734577,2.087142857,NaN,29.61,
,,85.5,33.40160834,2.084285714,NaN,29.61142857,
,,86.5,33.38700069,2.03375,NaN,29.5575,
,,87.5,33.38871846,1.941428571,NaN,29.48142857,
,,88.5,33.39878775,1.904285714,NaN,29.45857143,
,,89.5,33.38567563,1.88375,NaN,29.43125,
,,90.5,33.38791374,1.818571429,NaN,29.37857143,
,,91.5,33.38370043,1.8,NaN,29.36,
,,92.5,33.38833265,1.77875,NaN,29.34625,
,,93.5,33.38792223,1.745714286,NaN,29.31857143,
,,94.5,33.46293325,1.8925,NaN,29.5025,
,,95.5,33.46090767,1.977142857,NaN,29.57285714,
,,96.5,33.46977435,2.044285714,NaN,29.63714286,
,,97.5,33.41120821,1.9575,NaN,29.5175,
,,98.5,33.45368897,1.747142857,NaN,29.37428571,
,,99.5,33.49222831,1.827142857,NaN,29.47285714,
,,100.5,33.4694004,1.80625,NaN,29.4375,
,,101.5,33.48501224,1.768571429,NaN,29.41857143,
,,102.5,33.50221003,1.785714286,NaN,29.44714286,
,,103.5,33.50354671,1.7725,NaN,29.4375,
,,104.5,33.51444657,1.771428571,NaN,29.44571429,
,,105.5,33.51088107,1.774285714,NaN,29.44571429,
,,106.5,33.59149888,1.92,NaN,29.63375,
,,107.5,33.54195037,1.987142857,NaN,29.65142857,
,,108.5,33.58118812,1.97,NaN,29.66875,
,,109.5,33.62344841,2.141428571,NaN,29.84857143,
,,110.5,33.6329007,2.252857143,NaN,29.95142857,
,,111.5,33.6322917,2.3525,NaN,30.03625,
,,112.5,33.61948814,2.34,NaN,30.01571429,
,,113.5,33.62512804,2.315714286,NaN,30,
,,114.5,33.63984128,2.30125,NaN,30,
,,115.5,33.63548301,2.291428571,NaN,29.98857143,
,,116.5,33.63285804,2.28,NaN,29.97714286,
,,117.5,33.63561165,2.27875,NaN,29.97875,
,,118.5,33.63370383,2.271428571,NaN,29.97142857,
,,119.5,33.629653,2.2525,NaN,29.9525,
,,120.5,33.63361537,2.238571429,NaN,29.94428571,
,,121.5,33.63063848,2.215714286,NaN,29.92285714,
,,122.5,33.64129897,2.19,NaN,29.91,
,,123.5,33.64376164,2.187142857,NaN,29.91,
,,124.5,33.64013593,2.18,NaN,29.90142857,
,,125.5,33.63447388,2.15375,NaN,29.875,
,,126.5,33.63140828,2.091428571,NaN,29.82,
,,127.5,33.63601492,2.05125,NaN,29.79,
,,128.5,33.64917025,2.04,NaN,29.79142857,
,,129.5,33.66423854,2.075714286,NaN,29.83428571,
,,130.5,33.63935047,2.03625,NaN,29.78125,
,,131.5,33.64990898,1.995714286,NaN,29.75571429,
,,132.5,33.66256027,1.932857143,NaN,29.71285714,
,,133.5,33.6760576,1.89125,NaN,29.68875,
,,134.5,33.6708104,1.85,NaN,29.65,
,,135.5,33.65528853,1.79625,NaN,29.5925,
,,136.5,33.6734726,1.775714286,NaN,29.59,
,,137.5,33.67298473,1.757142857,NaN,29.57428571,
,,138.5,33.67662852,1.7275,NaN,29.5525,
,,139.5,33.68854897,1.712857143,NaN,29.55,
,,140.5,33.68692175,1.707142857,NaN,29.54428571,
,,141.5,33.683136,1.69625,NaN,29.5325,
,,142.5,33.68471978,1.682857143,NaN,29.52285714,
,,143.5,33.6996385,1.665,NaN,29.52,
,,144.5,33.69265215,1.645714286,NaN,29.49857143,
,,145.5,33.69896294,1.615714286,NaN,29.47857143,
,,146.5,33.69891959,1.59625,NaN,29.4625,
,,147.5,33.70189975,1.571428571,NaN,29.44428571,
,,148.5,33.69586632,1.55375,NaN,29.425,
,,149.5,33.70745001,1.55,NaN,29.43142857,
,,150.5,33.70885523,1.56,NaN,29.44142857,
,,151.5,33.70380972,1.54625,NaN,29.42625,
,,152.5,33.70955096,1.522857143,NaN,29.41142857,
,,153.5,33.71793291,1.512857143,NaN,29.41,
,,154.5,33.71129133,1.50375,NaN,29.3975,
,,155.5,33.7098352,1.495714286,NaN,29.39,
,,156.5,33.72051709,1.48375,NaN,29.38875,
,,157.5,33.72082046,1.474285714,NaN,29.38142857,
,,158.5,33.72600829,1.457142857,NaN,29.37142857,
,,159.5,33.73129819,1.43375,NaN,29.35625,
,,160.5,33.72765051,1.397142857,NaN,29.32285714,
,,161.5,33.74224808,1.37375,NaN,29.315,
,,162.5,33.73962886,1.371428571,NaN,29.31142857,
,,163.5,33.74999643,1.371428571,NaN,29.32,
,,164.5,33.75034893,1.375,NaN,29.32375,
,,165.5,33.76712286,1.418571429,NaN,29.37428571,
,,166.5,33.76249112,1.435,NaN,29.385,
,,167.5,33.76276097,1.43,NaN,29.38142857,
,,168.5,33.76391128,1.42,NaN,29.37428571,
,,169.5,33.74837661,1.3875,NaN,29.335,
,,170.5,33.76755438,1.351428571,NaN,29.32,
,,171.5,33.77377245,1.36875,NaN,29.34,
,,172.5,33.76375057,1.347142857,NaN,29.31428571,
,,173.5,33.76293495,1.327142857,NaN,29.29714286,
,,174.5,33.7703893,1.31125,NaN,29.29,
,,175.5,33.7724184,1.288571429,NaN,29.27285714,
,,176.5,33.78515852,1.24625,NaN,29.2475,
,,177.5,33.78638527,1.235714286,NaN,29.24,
,,178.5,33.79201878,1.23,NaN,29.24,
,,179.5,33.79414441,1.2275,NaN,29.24,
,,180.5,33.79704161,1.224285714,NaN,29.24,
,,181.5,33.80109608,1.22,NaN,29.24,
,,182.5,33.80515262,1.215714286,NaN,29.24,
,,183.5,33.79983955,1.21,NaN,29.23142857,
,,184.5,33.81168882,1.20125,NaN,29.23375,
,,185.5,33.80949759,1.2,NaN,29.23142857,
,,186.5,33.80917895,1.18625,NaN,29.22,
,,187.5,33.80412087,1.178571429,NaN,29.21,
,,188.5,33.81046233,1.167142857,NaN,29.20571429,
,,189.5,33.81965172,1.15875,NaN,29.20625,
,,190.5,33.82533264,1.155714286,NaN,29.20857143,
,,191.5,33.8231712,1.15,NaN,29.2025,
,,192.5,33.82797377,1.147142857,NaN,29.20428571,
,,193.5,33.83161851,1.15,NaN,29.21,
,,194.5,33.83272709,1.14,NaN,29.20285714,
,,195.5,33.83978704,1.141428571,NaN,29.21,
,,196.5,33.83940476,1.14125,NaN,29.21,
,,197.5,33.83863593,1.141428571,NaN,29.21,
,,198.5,33.84268296,1.13125,NaN,29.205,
,,199.5,33.8450786,1.124285714,NaN,29.20142857,
,,200.5,33.84735485,1.12,NaN,29.2,
,,201.5,33.84677925,1.12,NaN,29.2,
,,202.5,33.84831588,1.121428571,NaN,29.20285714,
,,203.5,33.84760072,1.13,NaN,29.21,
,,204.5,33.8570172,1.134285714,NaN,29.22142857,
,,205.5,33.86393163,1.1375,NaN,29.23,
,,206.5,33.86219534,1.138571429,NaN,29.23,
,,207.5,33.85772284,1.118571429,NaN,29.21,
,,208.5,33.86656322,1.1025,NaN,29.20375,
,,209.5,33.86741266,1.108571429,NaN,29.21,
,,210.5,33.86528824,1.11,NaN,29.21,
,,211.5,33.86696694,1.102857143,NaN,29.20571429,
,,212.5,33.87017698,1.08375,NaN,29.1925,
,,213.5,33.86806885,1.077142857,NaN,29.18571429,
,,214.5,33.87598649,1.082857143,NaN,29.19714286,
,,215.5,33.87157046,1.075,NaN,29.1875,
,,216.5,33.87920332,1.077142857,NaN,29.19571429,
,,217.5,33.86622695,1.07,NaN,29.18,
,,218.5,33.8876382,1.07,NaN,29.19714286,
,,219.5,33.881477,1.08,NaN,29.20125,
,,220.5,33.87774847,1.081428571,NaN,29.2,
,,221.5,33.88496395,1.074285714,NaN,29.2,
,,222.5,33.88459845,1.08,NaN,29.205,
,,223.5,33.88888407,1.081428571,NaN,29.21,
,,224.5,33.88776511,1.0775,NaN,29.20625,
,,225.5,33.8867523,1.067142857,NaN,29.19714286,
,,226.5,33.89155641,1.05375,NaN,29.19,
,,227.5,33.88222063,1.05,NaN,29.18,
,,228.5,33.88535043,1.05,NaN,29.18285714,
,,229.5,33.90270003,1.05375,NaN,29.2,
,,230.5,33.90111637,1.061428571,NaN,29.20571429,
,,231.5,33.9110289,1.0775,NaN,29.2275,
,,232.5,33.91234678,1.087142857,NaN,29.23714286,
,,233.5,33.91233254,1.09,NaN,29.24,
,,234.5,33.93031395,1.11,NaN,29.27142857,
,,235.5,33.93473194,1.145,NaN,29.305,
,,236.5,33.93862444,1.158571429,NaN,29.32,
,,237.5,33.93820313,1.168571429,NaN,29.32857143,
,,238.5,33.93296832,1.1775,NaN,29.3325,
,,239.5,33.94430754,1.187142857,NaN,29.35,
,,240.5,33.97198928,1.245,NaN,29.42125,
,,241.5,33.96869053,1.262857143,NaN,29.43428571,
,,242.5,33.97037474,1.2675,NaN,29.44,
,,243.5,33.96636735,1.275714286,NaN,29.44428571,
,,244.5,33.95600738,1.29,NaN,29.44875,
,,245.5,33.9570307,1.29,NaN,29.45,
,,246.5,33.9539513,1.295714286,NaN,29.45285714,
,,247.5,33.97058566,1.3,NaN,29.47,
,,248.5,33.96855614,1.311428571,NaN,29.47857143,
,,249.5,33.97556588,1.32375,NaN,29.495,
,,250.5,33.98086607,1.334285714,NaN,29.50857143,
,,251.5,33.98188781,1.34625,NaN,29.52,
,,252.5,33.9772579,1.35,NaN,29.52,
,,253.5,33.9853546,1.35375,NaN,29.53,
,,254.5,33.98528866,1.36,NaN,29.53571429,
,,255.5,33.98475831,1.36,NaN,29.53571429,
,,256.5,33.99376904,1.365,NaN,29.5475,
,,257.5,33.99096655,1.37,NaN,29.55,
,,258.5,33.99246112,1.3725,NaN,29.55375,
,,259.5,33.9995259,1.382857143,NaN,29.56857143,
,,260.5,33.99763527,1.3975,NaN,29.58,
,,261.5,33.99853106,1.402857143,NaN,29.58571429,
,,262.5,34.00573447,1.42125,NaN,29.6075,
,,263.5,34.00666754,1.432857143,NaN,29.61857143,
,,264.5,34.0065342,1.44,NaN,29.625,
,,265.5,34.01418737,1.45,NaN,29.64,
,,266.5,34.01110343,1.455714286,NaN,29.64285714,
,,267.5,34.0113761,1.46625,NaN,29.6525,
,,268.5,34.02532675,1.47,NaN,29.66714286,
,,269.5,34.02027273,1.4775,NaN,29.67,
,,270.5,34.01908121,1.481428571,NaN,29.67285714,
,,271.5,34.01877023,1.4925,NaN,29.6825,
,,272.5,34.02295736,1.498571429,NaN,29.69142857,
,,273.5,34.03170897,1.5,NaN,29.7,
,,274.5,34.02858628,1.505714286,NaN,29.70285714,
,,275.5,34.04244073,1.52125,NaN,29.7275,
,,276.5,34.03761275,1.521428571,NaN,29.72428571,
,,277.5,34.03660157,1.53,NaN,29.73125,
,,278.5,34.03939538,1.537142857,NaN,29.74,
,,279.5,34.03423739,1.541428571,NaN,29.74,
,,280.5,34.03469368,1.547142857,NaN,29.74571429,
,,281.5,34.03831207,1.55,NaN,29.75142857,
,,282.5,34.03594114,1.55,NaN,29.75,
,,283.5,34.04596073,1.548571429,NaN,29.75714286,
,,284.5,34.04611784,1.55125,NaN,29.76,
,,285.5,34.05134627,1.564285714,NaN,29.77571429,
,,286.5,34.0516718,1.5875,NaN,29.79625,
,,287.5,34.05006399,1.592857143,NaN,29.8,
,,288.5,34.05562026,1.62375,NaN,29.83125,
,,289.5,34.05193869,1.648571429,NaN,29.85,
,,290.5,34.06000316,1.6625,NaN,29.86875,
,,291.5,34.06117767,1.675714286,NaN,29.88142857,
,,292.5,34.06298308,1.685,NaN,29.89125,
,,293.5,34.06831895,1.691428571,NaN,29.90142857,
,,294.5,34.07832398,1.70625,NaN,29.9225,
,,295.5,34.07959026,1.73,NaN,29.94428571,
,,296.5,34.0884889,1.76,NaN,29.9775,
,,297.5,34.09723628,1.784285714,NaN,30.00571429,
,,298.5,34.09993948,1.8125,NaN,30.0325,
,,299.5,34.09456721,1.825714286,NaN,30.04,
,,300.5,34.1109573,1.83,NaN,30.05714286,
,,301.5,34.10994765,1.83375,NaN,30.06,
,,302.5,34.10265754,1.84,NaN,30.06,
,,303.5,34.1056854,1.8425,NaN,30.065,
,,304.5,34.10153349,1.85,NaN,30.06857143,
,,305.5,34.11037851,1.8575,NaN,30.0825,
,,306.5,34.11654007,1.86,NaN,30.09,
,,307.5,34.11329167,1.8625,NaN,30.09,
,,308.5,34.11081254,1.864285714,NaN,30.09,
,,309.5,34.11351085,1.87,NaN,30.0975,
,,310.5,34.11301462,1.872857143,NaN,30.1,
,,311.5,34.10790457,1.88,NaN,30.1025,
,,312.5,34.11700717,1.881428571,NaN,30.11142857,
,,313.5,34.12200669,1.88625,NaN,30.12,
,,314.5,34.1220277,1.885714286,NaN,30.12,
,,315.5,34.11954963,1.8875,NaN,30.12,
,,316.5,34.11630282,1.89,NaN,30.12,
,,317.5,34.11888128,1.89,NaN,30.1225,
,,318.5,34.12694782,1.895714286,NaN,30.13428571,
,,319.5,34.1305063,1.9,NaN,30.14125,
,,320.5,34.12861385,1.911428571,NaN,30.15,
,,321.5,34.12152635,1.9175,NaN,30.15,
,,322.5,34.12543868,1.92,NaN,30.15571429,
,,323.5,34.13157343,1.9275,NaN,30.1675,
,,324.5,34.13296936,1.938571429,NaN,30.17857143,
,,325.5,34.13354581,1.945,NaN,30.185,
,,326.5,34.14638505,1.95,NaN,30.2,
,,327.5,34.13954662,1.95875,NaN,30.2025,
,,328.5,34.14217112,1.962857143,NaN,30.20857143,
,,329.5,34.1370672,1.96875,NaN,30.21,
,,330.5,34.13516978,1.97,NaN,30.21,
,,331.5,34.13461683,1.97,NaN,30.21,
,,332.5,34.1412105,1.97,NaN,30.21571429,
,,333.5,34.14689375,1.975,NaN,30.225,
,,334.5,34.13853933,1.981428571,NaN,30.22428571,
,,335.5,34.14397648,1.9825,NaN,30.23,
,,336.5,34.13714503,1.99,NaN,30.23142857,
,,337.5,34.13655745,2,NaN,30.24,
,,338.5,34.12833207,2.007142857,NaN,30.24,
,,339.5,34.13720243,2.01,NaN,30.25,
,,340.5,34.14250313,2.012857143,NaN,30.25714286,
,,341.5,34.14053193,2.0175,NaN,30.26,
,,342.5,34.13729458,2.02,NaN,30.26,
,,343.5,34.14142633,2.02,NaN,30.26375,
,,344.5,34.14254138,2.025714286,NaN,30.27,
,,345.5,34.13738671,2.03,NaN,30.27,
,,346.5,34.14040296,2.03,NaN,30.27285714,
,,347.5,34.14920428,2.0325,NaN,30.2825,
,,348.5,34.15149339,2.038571429,NaN,30.29,
,,349.5,34.1494082,2.04,NaN,30.29,
,,350.5,34.14757286,2.042857143,NaN,30.29142857,
,,351.5,34.14428121,2.04375,NaN,30.29,
,,352.5,34.14796258,2.051428571,NaN,30.3,
,,353.5,34.15289285,2.06375,NaN,30.315,
,,354.5,34.15186823,2.07,NaN,30.32,
,,355.5,34.15599495,2.07,NaN,30.32375,
,,356.5,34.15532262,2.075714286,NaN,30.32857143,
,,357.5,34.17227827,2.1075,NaN,30.37,
,,358.5,34.16997416,2.125714286,NaN,30.38428571,
,,359.5,34.16829461,2.145,NaN,30.4,
,,360.5,34.1778281,2.157142857,NaN,30.41857143,
,,361.5,34.17990038,2.17375,NaN,30.435,
,,362.5,34.17883072,2.18,NaN,30.44,
,,363.5,34.1782836,2.18,NaN,30.44,
,,364.5,34.17773657,2.18,NaN,30.44,
,,365.5,34.1789656,2.18,NaN,30.44142857,
,,366.5,34.18054555,2.19375,NaN,30.455,
,,367.5,34.18838648,2.2,NaN,30.46714286,
,,368.5,34.18913526,2.205,NaN,30.4725,
,,369.5,34.18795153,2.214285714,NaN,30.48,
,,370.5,34.18396041,2.2175,NaN,30.48,
,,371.5,34.18170968,2.225714286,NaN,30.48571429,
,,372.5,34.18499454,2.23,NaN,30.4925,
,,373.5,34.19094032,2.234285714,NaN,30.50142857,
,,374.5,34.19180741,2.24,NaN,30.5075,
,,375.5,34.19436477,2.24,NaN,30.51,
,,376.5,34.18712443,2.24625,NaN,30.51,
,,377.5,34.18409288,2.248571429,NaN,30.51,
,,378.5,34.191323,2.25,NaN,30.5175,
,,379.5,34.20274181,2.25,NaN,30.52714286,
,,380.5,34.19953853,2.25,NaN,30.525,
,,381.5,34.20537863,2.25,NaN,30.53,
,,382.5,NaN,NaN,NaN,NaN,
,,383.5,NaN,NaN,NaN,NaN,
,,384.5,NaN,NaN,NaN,NaN,
,,385.5,NaN,NaN,NaN,NaN,
,,386.5,NaN,NaN,NaN,NaN,
,,387.5,NaN,NaN,NaN,NaN,
,,388.5,NaN,NaN,NaN,NaN,
,,389.5,NaN,NaN,NaN,NaN,
,,390.5,NaN,NaN,NaN,NaN,
,,391.5,NaN,NaN,NaN,NaN,
,,392.5,NaN,NaN,NaN,NaN,
,,393.5,NaN,NaN,NaN,NaN,
,,394.5,NaN,NaN,NaN,NaN,
,,395.5,NaN,NaN,NaN,NaN,
,,396.5,NaN,NaN,NaN,NaN,
,,397.5,NaN,NaN,NaN,NaN,
,,398.5,NaN,NaN,NaN,NaN,
,,399.5,NaN,NaN,NaN,NaN,
,,400.5,NaN,NaN,NaN,NaN,
,,401.5,NaN,NaN,NaN,NaN,
,,402.5,NaN,NaN,NaN,NaN,
,,403.5,NaN,NaN,NaN,NaN,
,,404.5,NaN,NaN,NaN,NaN,
,,405.5,NaN,NaN,NaN,NaN,
,,406.5,NaN,NaN,NaN,NaN,
,,407.5,NaN,NaN,NaN,NaN,
,,408.5,NaN,NaN,NaN,NaN,
,,409.5,NaN,NaN,NaN,NaN,
,,410.5,NaN,NaN,NaN,NaN,
,,411.5,NaN,NaN,NaN,NaN,
,,412.5,NaN,NaN,NaN,NaN,
,,413.5,NaN,NaN,NaN,NaN,
,,414.5,NaN,NaN,NaN,NaN,
,,415.5,NaN,NaN,NaN,NaN,
,,416.5,NaN,NaN,NaN,NaN,
,,417.5,NaN,NaN,NaN,NaN,
,,418.5,NaN,NaN,NaN,NaN,
,,419.5,NaN,NaN,NaN,NaN,
,,420.5,NaN,NaN,NaN,NaN,
,,421.5,NaN,NaN,NaN,NaN,
,,422.5,NaN,NaN,NaN,NaN,
,,423.5,NaN,NaN,NaN,NaN,
,,424.5,NaN,NaN,NaN,NaN,
,,425.5,NaN,NaN,NaN,NaN,
,,426.5,NaN,NaN,NaN,NaN,
,,427.5,NaN,NaN,NaN,NaN,
,,428.5,NaN,NaN,NaN,NaN,
,,429.5,NaN,NaN,NaN,NaN,
,,430.5,NaN,NaN,NaN,NaN,
,,431.5,NaN,NaN,NaN,NaN,
,,432.5,NaN,NaN,NaN,NaN,
,,433.5,NaN,NaN,NaN,NaN,
,,434.5,NaN,NaN,NaN,NaN,
,,435.5,NaN,NaN,NaN,NaN,
,,436.5,NaN,NaN,NaN,NaN,
,,437.5,NaN,NaN,NaN,NaN,
,,438.5,NaN,NaN,NaN,NaN,
,,439.5,NaN,NaN,NaN,NaN,
,,440.5,NaN,NaN,NaN,NaN,
,,441.5,NaN,NaN,NaN,NaN,
,,442.5,NaN,NaN,NaN,NaN,
,,443.5,NaN,NaN,NaN,NaN,
,,444.5,NaN,NaN,NaN,NaN,
,,445.5,NaN,NaN,NaN,NaN,
,,446.5,NaN,NaN,NaN,NaN,
,,447.5,NaN,NaN,NaN,NaN,
,,448.5,NaN,NaN,NaN,NaN,
,,449.5,NaN,NaN,NaN,NaN,
,,450.5,NaN,NaN,NaN,NaN,
,,451.5,NaN,NaN,NaN,NaN,
,,452.5,NaN,NaN,NaN,NaN,
,,453.5,NaN,NaN,NaN,NaN,
,,454.5,NaN,NaN,NaN,NaN,
,,455.5,NaN,NaN,NaN,NaN,
,,456.5,NaN,NaN,NaN,NaN,
,,457.5,NaN,NaN,NaN,NaN,
,,458.5,NaN,NaN,NaN,NaN,
,,459.5,NaN,NaN,NaN,NaN,
,,460.5,NaN,NaN,NaN,NaN,
,,461.5,NaN,NaN,NaN,NaN,
,,462.5,NaN,NaN,NaN,NaN,
,,463.5,NaN,NaN,NaN,NaN,
,,464.5,NaN,NaN,NaN,NaN,
,,465.5,NaN,NaN,NaN,NaN,
,,466.5,NaN,NaN,NaN,NaN,
,,467.5,NaN,NaN,NaN,NaN,
,,468.5,NaN,NaN,NaN,NaN,
,,469.5,NaN,NaN,NaN,NaN,
,,470.5,NaN,NaN,NaN,NaN,
,,471.5,NaN,NaN,NaN,NaN,
,,472.5,NaN,NaN,NaN,NaN,
,,473.5,NaN,NaN,NaN,NaN,
,,474.5,NaN,NaN,NaN,NaN,
,,475.5,NaN,NaN,NaN,NaN,
,,476.5,NaN,NaN,NaN,NaN,
,,477.5,NaN,NaN,NaN,NaN,
,,478.5,NaN,NaN,NaN,NaN,
,,479.5,NaN,NaN,NaN,NaN,
,,480.5,NaN,NaN,NaN,NaN,
,,481.5,NaN,NaN,NaN,NaN,
,,482.5,NaN,NaN,NaN,NaN,
,,483.5,NaN,NaN,NaN,NaN,
,,484.5,NaN,NaN,NaN,NaN,
,,485.5,NaN,NaN,NaN,NaN,
,,486.5,NaN,NaN,NaN,NaN,
,,487.5,NaN,NaN,NaN,NaN,
,,488.5,NaN,NaN,NaN,NaN,
,,489.5,NaN,NaN,NaN,NaN,
,,490.5,NaN,NaN,NaN,NaN,
,,491.5,NaN,NaN,NaN,NaN,
,,492.5,NaN,NaN,NaN,NaN,
,,493.5,NaN,NaN,NaN,NaN,
,,494.5,NaN,NaN,NaN,NaN,
,,495.5,NaN,NaN,NaN,NaN,
,,496.5,NaN,NaN,NaN,NaN,
,,497.5,NaN,NaN,NaN,NaN,
,,498.5,NaN,NaN,NaN,NaN,
,,499.5,NaN,NaN,NaN,NaN,
,,500.5,NaN,NaN,NaN,NaN,
,,501.5,NaN,NaN,NaN,NaN,
,,502.5,NaN,NaN,NaN,NaN,
,,503.5,NaN,NaN,NaN,NaN,
,,504.5,NaN,NaN,NaN,NaN,
,,505.5,NaN,NaN,NaN,NaN,
,,506.5,NaN,NaN,NaN,NaN,
,,507.5,NaN,NaN,NaN,NaN,
,,508.5,NaN,NaN,NaN,NaN,
,,509.5,NaN,NaN,NaN,NaN,
,,510.5,NaN,NaN,NaN,NaN,
,,511.5,NaN,NaN,NaN,NaN,
,,512.5,NaN,NaN,NaN,NaN,
,,513.5,NaN,NaN,NaN,NaN,
,,514.5,NaN,NaN,NaN,NaN,
,,515.5,NaN,NaN,NaN,NaN,
,,516.5,NaN,NaN,NaN,NaN,
,,517.5,NaN,NaN,NaN,NaN,
,,518.5,NaN,NaN,NaN,NaN,
,,519.5,NaN,NaN,NaN,NaN,
,,520.5,NaN,NaN,NaN,NaN,
,,521.5,NaN,NaN,NaN,NaN,
,,522.5,NaN,NaN,NaN,NaN,
,,523.5,NaN,NaN,NaN,NaN,
,,524.5,NaN,NaN,NaN,NaN,
,,525.5,NaN,NaN,NaN,NaN,
,,526.5,NaN,NaN,NaN,NaN,
,,527.5,NaN,NaN,NaN,NaN,
,,528.5,NaN,NaN,NaN,NaN,
,,529.5,NaN,NaN,NaN,NaN,
,,530.5,NaN,NaN,NaN,NaN,
,,531.5,NaN,NaN,NaN,NaN,
,,532.5,NaN,NaN,NaN,NaN,
,,533.5,NaN,NaN,NaN,NaN,
,,534.5,NaN,NaN,NaN,NaN,
,,535.5,NaN,NaN,NaN,NaN,
,,536.5,NaN,NaN,NaN,NaN,
,,537.5,NaN,NaN,NaN,NaN,
