lat,lon,depth,sal,temp,p,c,td
,,507.5,33.94644299,1.51125,NaN,29.745,
,,508.5,33.95075649,1.514285714,NaN,29.75142857,
,,509.5,33.95442773,1.5175,NaN,29.7575,
,,510.5,33.95653913,1.515,NaN,29.7575,
,,511.5,33.95918743,1.52,NaN,29.76428571,
,,512.5,33.95323516,1.52,NaN,29.76,
,,513.5,33.95964242,1.518571429,NaN,29.76428571,
,,514.5,33.95373195,1.52,NaN,29.76125,
,,515.5,33.9637359,1.5175,NaN,29.7675,
,,516.5,33.95464385,1.52,NaN,29.76285714,
,,517.5,33.96779897,1.51125,NaN,29.76625,
,,518.5,33.96698726,1.51,NaN,29.765,
,,519.5,33.97456528,1.51,NaN,29.77142857,
