lat,lon,depth,sal,temp,p,c,td
,,62.5,32.70420939,0.628571429,NaN,27.84285714,
,,63.5,32.72433441,0.64375,NaN,27.87125,
,,64.5,32.77115824,0.658571429,NaN,27.92,
,,65.5,32.78993423,0.67,NaN,27.94428571,
,,66.5,32.79616104,0.6675,NaN,27.9475,
,,67.5,32.80355861,0.67,NaN,27.95571429,
,,68.5,32.80250453,0.675714286,NaN,27.96,
,,69.5,32.82926279,0.685,NaN,27.98875,
,,70.5,32.8432865,0.697142857,NaN,28.01,
,,71.5,32.86507451,0.705,NaN,28.03375,
,,72.5,32.86575098,0.711428571,NaN,28.04,
,,73.5,32.86620049,0.715714286,NaN,28.04428571,
,,74.5,32.86978315,0.71875,NaN,28.05,
,,75.5,32.86787599,0.72,NaN,28.05,
,,76.5,32.86799453,0.722857143,NaN,28.05285714,
,,77.5,32.88140762,0.7275,NaN,28.0675,
,,78.5,32.88443614,0.727142857,NaN,28.07,
,,79.5,32.88639837,0.73,NaN,28.07428571,
,,80.5,32.88789352,0.735,NaN,28.08,
,,81.5,32.88807183,0.734285714,NaN,28.08,
,,82.5,32.90426307,0.742857143,NaN,28.1,
,,83.5,32.92658362,0.75625,NaN,28.12875,
,,84.5,32.93285571,0.76,NaN,28.13714286,
,,85.5,32.92841616,0.767142857,NaN,28.14,
,,86.5,32.94548858,0.76875,NaN,28.155,
,,87.5,32.9500343,0.77,NaN,28.16,
,,88.5,32.9596875,0.774285714,NaN,28.17142857,
,,89.5,32.96893441,0.78,NaN,28.18375,
,,90.5,32.97305766,0.781428571,NaN,28.18857143,
,,91.5,32.97349022,0.785714286,NaN,28.19285714,
,,92.5,32.98079446,0.79,NaN,28.2025,
,,93.5,32.98989004,0.79,NaN,28.21,
,,94.5,32.99072696,0.79625,NaN,28.21625,
,,95.5,32.99099608,0.8,NaN,28.22,
,,96.5,33.00713057,0.808571429,NaN,28.24,
,,97.5,33.01014906,0.81125,NaN,28.245,
,,98.5,33.01775826,0.82,NaN,28.25857143,
,,99.5,33.03419662,0.83,NaN,28.28,
,,100.5,33.03537369,0.845,NaN,28.29375,
,,101.5,33.05232442,0.858571429,NaN,28.31857143,
,,102.5,33.05921839,0.867142857,NaN,28.33142857,
,,103.5,33.06663401,0.87,NaN,28.34,
,,104.5,33.06605611,0.87,NaN,28.34,
,,105.5,33.06463369,0.874285714,NaN,28.34285714,
,,106.5,33.08625283,0.88625,NaN,28.37,
,,107.5,33.11393774,0.902857143,NaN,28.40571429,
,,108.5,33.12256723,0.9175,NaN,28.425,
,,109.5,33.13588366,0.924285714,NaN,28.44142857,
,,110.5,33.14027472,0.93,NaN,28.45,
,,111.5,33.1383659,0.93125,NaN,28.45,
,,112.5,33.14619928,0.937142857,NaN,28.46142857,
,,113.5,33.15730276,0.94,NaN,28.47285714,
,,114.5,33.15791124,0.9475,NaN,28.48,
,,115.5,33.18036578,0.95,NaN,28.5,
,,116.5,33.17221218,0.957142857,NaN,28.5,
,,117.5,33.17713208,0.955,NaN,28.5025,
,,118.5,33.18206889,0.957142857,NaN,28.50857143,
,,119.5,33.18294685,0.9575,NaN,28.51,
,,120.5,33.18122774,0.958571429,NaN,28.51,
,,121.5,33.17916641,0.96,NaN,28.51,
,,122.5,33.19143461,0.96,NaN,28.52,
,,123.5,33.20737272,0.96,NaN,28.53285714,
,,124.5,33.23102324,0.97,NaN,28.56,
,,125.5,33.22913371,0.97875,NaN,28.56625,
,,126.5,33.23203731,0.98,NaN,28.57,
,,127.5,33.24217069,0.985,NaN,28.5825,
,,128.5,33.2443598,0.991428571,NaN,28.59,
,,129.5,33.23924806,0.995714286,NaN,28.59,
,,130.5,33.24130841,0.99625,NaN,28.5925,
,,131.5,33.24421316,0.998571429,NaN,28.59714286,
,,132.5,33.24305911,0.995714286,NaN,28.59428571,
,,133.5,33.23962058,0.99625,NaN,28.5925,
,,134.5,33.24343266,0.994285714,NaN,28.59428571,
,,135.5,33.24461631,0.995,NaN,28.59625,
,,136.5,33.2450405,0.998571429,NaN,28.6,
,,137.5,33.26009042,1.002857143,NaN,28.61571429,
,,138.5,33.27957439,1.01625,NaN,28.6425,
,,139.5,33.28461419,1.02,NaN,28.65,
,,140.5,33.28133264,1.024285714,NaN,28.65142857,
,,141.5,33.28884768,1.0225,NaN,28.65625,
,,142.5,33.28659201,1.02,NaN,28.65285714,
,,143.5,33.29517769,1.02,NaN,28.66,
,,144.5,33.29277081,1.02,NaN,28.65857143,
,,145.5,33.29254069,1.021428571,NaN,28.66,
,,146.5,33.28681655,1.02625,NaN,28.66,
,,147.5,33.28681445,1.025714286,NaN,28.66,
,,148.5,33.29848966,1.02625,NaN,28.67,
,,149.5,33.31558329,1.028571429,NaN,28.68571429,
,,150.5,33.31962427,1.032857143,NaN,28.69285714,
,,151.5,33.33873776,1.035,NaN,28.71,
,,152.5,33.35205211,1.035714286,NaN,28.72142857,
,,153.5,33.36250463,1.035714286,NaN,28.73,
,,154.5,33.35734369,1.04,NaN,28.73,
,,155.5,33.35676936,1.04,NaN,28.73,
,,156.5,33.35485823,1.04125,NaN,28.73,
,,157.5,33.36477753,1.04,NaN,28.73714286,
,,158.5,33.36637578,1.041428571,NaN,28.74,
,,159.5,33.36733015,1.04,NaN,28.74,
,,160.5,33.35971919,1.05,NaN,28.74285714,
,,161.5,33.38056942,1.055,NaN,28.76375,
,,162.5,33.38997325,1.06,NaN,28.77571429,
,,163.5,33.39856371,1.068571429,NaN,28.79,
,,164.5,33.40205275,1.07375,NaN,28.7975,
,,165.5,33.40989754,1.075714286,NaN,28.80571429,
,,166.5,33.4193034,1.0775,NaN,28.815,
,,167.5,33.4233537,1.084285714,NaN,28.82428571,
,,168.5,33.42980077,1.091428571,NaN,28.83571429,
,,169.5,33.4314139,1.0975,NaN,28.8425,
,,170.5,33.42592926,1.087142857,NaN,28.83,
,,171.5,33.42631264,1.08625,NaN,28.83,
,,172.5,33.43090377,1.081428571,NaN,28.83,
,,173.5,33.43555808,1.08,NaN,28.83285714,
,,174.5,33.43452777,1.08,NaN,28.8325,
,,175.5,33.43594303,1.078571429,NaN,28.83285714,
,,176.5,33.44380416,1.07625,NaN,28.8375,
,,177.5,33.45828323,1.077142857,NaN,28.85,
,,178.5,33.45957802,1.077142857,NaN,28.85142857,
,,179.5,33.47674286,1.08875,NaN,28.875,
,,180.5,33.46897942,1.101428571,NaN,28.88,
,,181.5,33.46881481,1.11,NaN,28.8875,
,,182.5,33.47144155,1.11,NaN,28.89,
,,183.5,33.46784592,1.112857143,NaN,28.89,
,,184.5,33.47673363,1.11,NaN,28.895,
,,185.5,33.49535544,1.11,NaN,28.91,
,,186.5,33.49210253,1.1125,NaN,28.91,
,,187.5,33.50299921,1.117142857,NaN,28.92285714,
,,188.5,33.51726341,1.135714286,NaN,28.95,
,,189.5,33.52219784,1.1425,NaN,28.96,
,,190.5,33.53272331,1.154285714,NaN,28.97857143,
,,191.5,33.53743227,1.16,NaN,28.9875,
,,192.5,33.5385233,1.161428571,NaN,28.99,
,,193.5,33.53143912,1.1675,NaN,28.99,
,,194.5,33.53001158,1.17,NaN,28.99142857,
,,195.5,33.54335267,1.184285714,NaN,29.01428571,
,,196.5,33.53903488,1.205,NaN,29.02875,
,,197.5,33.57888846,1.257142857,NaN,29.10428571,
,,198.5,33.58844084,1.32875,NaN,29.1725,
,,199.5,33.59289741,1.368571429,NaN,29.21,
,,200.5,33.6053989,1.415714286,NaN,29.26,
,,201.5,33.61303591,1.4525,NaN,29.2975,
,,202.5,33.614064,1.474285714,NaN,29.31714286,
,,203.5,33.64213546,1.5175,NaN,29.37625,
,,204.5,33.64129724,1.535714286,NaN,29.39142857,
,,205.5,33.64565596,1.54125,NaN,29.4,
,,206.5,33.64184588,1.544285714,NaN,29.4,
,,207.5,33.64589985,1.54,NaN,29.4,
,,208.5,33.63999053,1.545,NaN,29.4,
,,209.5,33.64339298,1.551428571,NaN,29.40857143,
,,210.5,33.65249526,1.56625,NaN,29.42875,
,,211.5,33.65103005,1.568571429,NaN,29.43,
,,212.5,33.65051866,1.57,NaN,29.43125,
,,213.5,33.6540697,1.571428571,NaN,29.43571429,
,,214.5,33.65285237,1.577142857,NaN,29.44,
,,215.5,33.65822411,1.5775,NaN,29.445,
,,216.5,33.67393979,1.58,NaN,29.46,
,,217.5,33.66815078,1.56125,NaN,29.44,
,,218.5,33.67962017,1.55,NaN,29.44,
,,219.5,33.68975697,1.54,NaN,29.44,
,,220.5,33.68293782,1.535714286,NaN,29.43142857,
,,221.5,33.69130882,1.525714286,NaN,29.43,
,,222.5,33.69820188,1.51875,NaN,29.43,
,,223.5,33.70088926,1.515714286,NaN,29.43,
,,224.5,33.69975088,1.51625,NaN,29.43,
,,225.5,33.69976031,1.515714286,NaN,29.43,
,,226.5,33.6986222,1.51625,NaN,29.43,
,,227.5,33.6986318,1.515714286,NaN,29.43,
,,228.5,33.69991372,1.515714286,NaN,29.43142857,
,,229.5,33.69696748,1.51625,NaN,29.43,
,,230.5,33.69697733,1.515714286,NaN,29.43,
,,231.5,33.70034264,1.515,NaN,29.4325,
,,232.5,33.7019694,1.51,NaN,29.43,
,,233.5,33.7077348,1.51,NaN,29.435,
,,234.5,33.70571135,1.507142857,NaN,29.43142857,
,,235.5,33.70965273,1.50125,NaN,29.43,
,,236.5,33.71655301,1.494285714,NaN,29.43,
,,237.5,33.72062026,1.49,NaN,29.43,
,,238.5,33.7168902,1.49,NaN,29.4275,
,,239.5,33.71573713,1.48,NaN,29.41857143,
,,240.5,33.71466977,1.47625,NaN,29.415,
,,241.5,33.72171184,1.47,NaN,29.41571429,
,,242.5,33.71792842,1.46625,NaN,29.41,
,,243.5,33.72406713,1.46,NaN,29.41,
,,244.5,33.72935443,1.4575,NaN,29.4125,
,,245.5,33.73478179,1.455714286,NaN,29.41571429,
,,246.5,33.73216649,1.454285714,NaN,29.41285714,
,,247.5,33.73489333,1.45375,NaN,29.415,
,,248.5,33.73772658,1.451428571,NaN,29.41571429,
,,249.5,33.74778468,1.4525,NaN,29.425,
,,250.5,33.75066407,1.458571429,NaN,29.43285714,
,,251.5,33.75128303,1.46,NaN,29.435,
,,252.5,33.74981413,1.46,NaN,29.43428571,
,,253.5,33.74857168,1.46,NaN,29.43375,
,,254.5,33.75384283,1.458571429,NaN,29.43714286,
,,255.5,33.75540446,1.46,NaN,29.44,
,,256.5,33.75325692,1.46,NaN,29.43875,
,,257.5,33.75581199,1.458571429,NaN,29.44,
,,258.5,33.7563993,1.4575,NaN,29.44,
,,259.5,33.75621977,1.457142857,NaN,29.44,
,,260.5,33.75905674,1.4525,NaN,29.43875,
,,261.5,33.76276251,1.45,NaN,29.44,
,,262.5,33.76891257,1.44375,NaN,29.44,
,,263.5,33.77391232,1.438571429,NaN,29.44,
,,264.5,33.77853003,1.43375,NaN,29.44,
,,265.5,33.78171994,1.428571429,NaN,29.43857143,
,,266.5,33.78300648,1.428571429,NaN,29.44,
,,267.5,33.78493888,1.42625,NaN,29.44,
,,268.5,33.78341606,1.427142857,NaN,29.44,
,,269.5,33.78246921,1.4275,NaN,29.44,
,,270.5,33.78075473,1.428571429,NaN,29.44,
,,271.5,33.7813437,1.4275,NaN,29.44,
,,272.5,33.78896672,1.43,NaN,29.44857143,
,,273.5,33.79704216,1.4325,NaN,29.4575,
,,274.5,33.79674697,1.438571429,NaN,29.46285714,
,,275.5,33.80346553,1.43875,NaN,29.46875,
,,276.5,33.80259394,1.437142857,NaN,29.46714286,
,,277.5,33.79930718,1.43125,NaN,29.46,
,,278.5,33.80316128,1.427142857,NaN,29.46,
,,279.5,33.80807278,1.427142857,NaN,29.46428571,
,,280.5,33.81011276,1.431428571,NaN,29.47,
,,281.5,33.81640185,1.438571429,NaN,29.48142857,
,,282.5,33.8220019,1.44,NaN,29.4875,
,,283.5,33.8226365,1.448571429,NaN,29.49571429,
,,284.5,33.82597173,1.45,NaN,29.5,
,,285.5,33.82080189,1.454285714,NaN,29.5,
,,286.5,33.82581051,1.455,NaN,29.505,
,,287.5,33.83262995,1.455714286,NaN,29.51142857,
,,288.5,33.83966666,1.45875,NaN,29.52,
,,289.5,33.84192943,1.462857143,NaN,29.52571429,
,,290.5,33.84996326,1.46875,NaN,29.5375,
,,291.5,33.85122561,1.47,NaN,29.54,
,,292.5,33.84797566,1.4725,NaN,29.54,
,,293.5,33.85327914,1.477142857,NaN,29.54857143,
,,294.5,33.84876596,1.4825,NaN,29.55,
,,295.5,33.84935764,1.481428571,NaN,29.55,
,,296.5,33.85350031,1.48,NaN,29.5525,
,,297.5,33.86063073,1.48,NaN,29.55857143,
,,298.5,33.87138025,1.48,NaN,29.5675,
,,299.5,33.86937487,1.484285714,NaN,29.57,
,,300.5,33.86731476,1.485714286,NaN,29.57,
,,301.5,33.86886824,1.48375,NaN,29.57,
,,302.5,33.87234306,1.48,NaN,29.57,
,,303.5,33.87178299,1.48,NaN,29.57,
,,304.5,33.87122301,1.48,NaN,29.57,
,,305.5,33.87066314,1.48,NaN,29.57,
,,306.5,33.86484933,1.471428571,NaN,29.55857143,
,,307.5,33.86952689,1.455,NaN,29.54875,
,,308.5,33.87357829,1.447142857,NaN,29.54571429,
,,309.5,33.86808113,1.445,NaN,29.54,
,,310.5,33.8760806,1.447142857,NaN,29.54857143,
,,311.5,33.87473148,1.4525,NaN,29.5525,
,,312.5,33.88519949,1.462857143,NaN,29.57,
,,313.5,33.88098687,1.46625,NaN,29.57,
,,314.5,33.88561844,1.461428571,NaN,29.57,
,,315.5,33.89063631,1.45625,NaN,29.57,
,,316.5,33.89065384,1.455714286,NaN,29.57,
,,317.5,33.88634946,1.45625,NaN,29.5675,
,,318.5,33.88953516,1.455714286,NaN,29.57,
,,319.5,33.89243773,1.4525,NaN,29.57,
,,320.5,33.894571,1.45,NaN,29.57,
,,321.5,33.89401183,1.45,NaN,29.57,
,,322.5,33.89345274,1.45,NaN,29.57,
,,323.5,33.89424053,1.44875,NaN,29.57,
,,324.5,33.89496126,1.454285714,NaN,29.57571429,
,,325.5,33.89367923,1.46,NaN,29.58,
,,326.5,33.89312069,1.46,NaN,29.58,
,,327.5,33.89367081,1.4575,NaN,29.57875,
,,328.5,33.89200394,1.46,NaN,29.58,
,,329.5,33.89279209,1.45875,NaN,29.58,
,,330.5,33.8908876,1.46,NaN,29.58,
,,331.5,33.89167589,1.45875,NaN,29.58,
,,332.5,33.88977166,1.46,NaN,29.58,
,,333.5,33.89056006,1.45875,NaN,29.58,
,,334.5,33.89951673,1.46,NaN,29.58857143,
,,335.5,33.90266769,1.47,NaN,29.6,
,,336.5,33.90057211,1.471428571,NaN,29.6,
,,337.5,33.90020698,1.47125,NaN,29.6,
,,338.5,33.90361913,1.474285714,NaN,29.60571429,
,,339.5,33.90320779,1.47625,NaN,29.6075,
,,340.5,33.90458428,1.475714286,NaN,29.60857143,
,,341.5,33.90256767,1.47875,NaN,29.61,
,,342.5,33.90220313,1.478571429,NaN,29.61,
,,343.5,33.90010808,1.48,NaN,29.61,
,,344.5,33.8995515,1.48,NaN,29.61,
,,345.5,33.89764974,1.48125,NaN,29.61,
,,346.5,33.90675568,1.485714286,NaN,29.62142857,
,,347.5,33.90610802,1.49,NaN,29.625,
,,348.5,33.90826435,1.49,NaN,29.62714286,
,,349.5,33.91132483,1.49,NaN,29.63,
,,350.5,33.91076881,1.49,NaN,29.63,
,,351.5,33.9102129,1.49,NaN,29.63,
,,352.5,33.90965709,1.49,NaN,29.63,
,,353.5,33.90553882,1.49625,NaN,29.6325,
,,354.5,33.91043747,1.5,NaN,29.64,
,,355.5,33.9098821,1.5,NaN,29.64,
,,356.5,33.90833083,1.504285714,NaN,29.64285714,
,,357.5,33.91698706,1.51,NaN,29.655,
,,358.5,33.91968215,1.512857143,NaN,29.66,
,,359.5,33.91705661,1.51625,NaN,29.66125,
,,360.5,33.92045761,1.522857143,NaN,29.67,
,,361.5,33.91625219,1.52625,NaN,29.67,
,,362.5,33.91566088,1.52625,NaN,29.67,
,,363.5,33.91929651,1.525714286,NaN,29.67285714,
,,364.5,33.92854031,1.525,NaN,29.68,
,,365.5,33.93163703,1.53,NaN,29.68714286,
,,366.5,33.93469507,1.53,NaN,29.69,
,,367.5,33.93260371,1.531428571,NaN,29.69,
,,368.5,33.93183641,1.5375,NaN,29.695,
,,369.5,33.93491152,1.54,NaN,29.7,
,,370.5,33.93032328,1.54375,NaN,29.7,
,,371.5,33.93126668,1.545714286,NaN,29.70285714,
,,372.5,33.94460436,1.55,NaN,29.7175,
,,373.5,33.94359982,1.55,NaN,29.71714286,
,,374.5,33.9466566,1.55,NaN,29.72,
,,375.5,33.93995473,1.555714286,NaN,29.72,
,,376.5,33.94695461,1.5575,NaN,29.7275,
,,377.5,33.94847202,1.568571429,NaN,29.73857143,
,,378.5,33.95677943,1.57375,NaN,29.75,
,,379.5,33.95491219,1.58,NaN,29.75428571,
,,380.5,33.95730617,1.5825,NaN,29.75875,
,,381.5,33.95268318,1.58625,NaN,29.75875,
,,382.5,33.95428509,1.585714286,NaN,29.76,
,,383.5,33.95858805,1.59,NaN,29.7675,
,,384.5,33.96458952,1.598571429,NaN,29.78,
,,385.5,33.9706664,1.61,NaN,29.795,
,,386.5,33.97594451,1.617142857,NaN,29.80571429,
,,387.5,33.97614794,1.62,NaN,29.80875,
,,388.5,33.97563658,1.621428571,NaN,29.81,
,,389.5,33.9712444,1.625,NaN,29.81,
,,390.5,33.96838893,1.627142857,NaN,29.81,
,,391.5,33.97737228,1.63,NaN,29.82,
,,392.5,33.98789159,1.631428571,NaN,29.83,
,,393.5,33.98734256,1.63875,NaN,29.83625,
,,394.5,33.98249154,1.647142857,NaN,29.84,
,,395.5,33.98021292,1.64875,NaN,29.84,
,,396.5,33.98773175,1.65,NaN,29.8475,
,,397.5,33.99213163,1.65,NaN,29.85142857,
,,398.5,33.99834744,1.65375,NaN,29.86,
,,399.5,33.99313788,1.661428571,NaN,29.86285714,
,,400.5,33.99616937,1.665,NaN,29.86875,
,,401.5,33.99181713,1.67,NaN,29.87,
,,402.5,33.99126786,1.67,NaN,29.87,
,,403.5,33.9953679,1.675714286,NaN,29.87857143,
,,404.5,34.00368196,1.675,NaN,29.885,
,,405.5,34.00045233,1.68,NaN,29.88714286,
,,406.5,34.00350006,1.68,NaN,29.89,
,,407.5,34.00291467,1.68,NaN,29.89,
,,408.5,34.00367713,1.687142857,NaN,29.89714286,
,,409.5,34.00234179,1.7,NaN,29.9075,
,,410.5,34.00317429,1.71,NaN,29.91714286,
,,411.5,34.00487664,1.71125,NaN,29.92,
,,412.5,34.00413691,1.711428571,NaN,29.92,
,,413.5,33.99975189,1.715,NaN,29.92,
,,414.5,33.99843692,1.715714286,NaN,29.92,
,,415.5,34.00291455,1.7125,NaN,29.92125,
,,416.5,34.00075899,1.7125,NaN,29.92,
,,417.5,33.99982801,1.712857143,NaN,29.92,
,,418.5,33.99832165,1.71375,NaN,29.92,
,,419.5,34.00412314,1.712857143,NaN,29.92428571,
,,420.5,34.00148522,1.71125,NaN,29.92125,
,,421.5,34.00329055,1.714285714,NaN,29.92571429,
,,422.5,34.00130663,1.71625,NaN,29.92625,
,,423.5,34.00399294,1.714285714,NaN,29.92714286,
,,424.5,34.00289909,1.71375,NaN,29.92625,
,,425.5,34.00477343,1.71,NaN,29.925,
,,426.5,34.0051251,1.71,NaN,29.92571429,
,,427.5,34.00705359,1.71125,NaN,29.92875,
,,428.5,34.0048171,1.714285714,NaN,29.93,
,,429.5,34.00350351,1.715,NaN,29.93,
,,430.5,34.00219006,1.715714286,NaN,29.93,
,,431.5,34.00241145,1.715,NaN,29.93,
,,432.5,34.00991574,1.71625,NaN,29.9375,
,,433.5,34.01337945,1.727142857,NaN,29.95,
,,434.5,34.00887757,1.73375,NaN,29.9525,
,,435.5,34.01205703,1.735714286,NaN,29.95714286,
,,436.5,34.01138497,1.73625,NaN,29.9575,
,,437.5,34.01148734,1.738571429,NaN,29.96,
,,438.5,34.00806558,1.74125,NaN,29.96,
,,439.5,34.0119594,1.747142857,NaN,29.96857143,
,,440.5,34.02224728,1.7475,NaN,29.9775,
,,441.5,34.02212011,1.75,NaN,29.98,
,,442.5,34.02157547,1.75,NaN,29.98,
,,443.5,34.01968867,1.75125,NaN,29.98,
,,444.5,34.01819834,1.757142857,NaN,29.98428571,
,,445.5,34.02176052,1.76,NaN,29.99,
,,446.5,34.02121639,1.76,NaN,29.99,
,,447.5,34.02063612,1.76,NaN,29.99,
,,448.5,34.01875027,1.76125,NaN,29.99,
,,449.5,34.01801484,1.761428571,NaN,29.99,
,,450.5,34.01632102,1.7625,NaN,29.99,
,,451.5,34.01386063,1.764285714,NaN,29.99,
,,452.5,34.01255055,1.765,NaN,29.99,
,,453.5,34.01376821,1.76625,NaN,29.9925,
,,454.5,34.02142062,1.765714286,NaN,29.99857143,
,,455.5,34.0158188,1.76625,NaN,29.995,
,,456.5,34.0167484,1.765714286,NaN,29.99571429,
,,457.5,34.01787059,1.76625,NaN,29.9975,
,,458.5,34.02283442,1.765714286,NaN,30.00142857,
,,459.5,34.02306222,1.76625,NaN,30.0025,
,,460.5,34.0256208,1.76625,NaN,30.005,
,,461.5,34.03192951,1.765714286,NaN,30.01,
,,462.5,34.02678444,1.77,NaN,30.01,
,,463.5,34.026242,1.77,NaN,30.01,
,,464.5,34.02569967,1.77,NaN,30.01,
,,465.5,34.02512126,1.77,NaN,30.01,
,,466.5,34.026372,1.77,NaN,30.01142857,
,,467.5,34.02560586,1.77,NaN,30.01125,
,,468.5,34.02273948,1.775714286,NaN,30.01428571,
,,469.5,34.02408816,1.77625,NaN,30.01625,
,,470.5,34.02882668,1.775714286,NaN,30.02,
,,471.5,34.02614129,1.77625,NaN,30.01875,
,,472.5,34.02847415,1.775,NaN,30.02,
,,473.5,34.0256325,1.777142857,NaN,30.02,
,,474.5,34.02470787,1.7775,NaN,30.02,
,,475.5,34.02148327,1.78,NaN,30.02,
,,476.5,34.02228394,1.77875,NaN,30.02,
,,477.5,34.0203653,1.78,NaN,30.02,
,,478.5,34.01982451,1.78,NaN,30.02,
,,479.5,34.01928381,1.78,NaN,30.02,
,,480.5,34.0187432,1.78,NaN,30.02,
,,481.5,34.0182027,1.78,NaN,30.02,
,,482.5,34.02076234,1.78,NaN,30.0225,
,,483.5,34.02067004,1.78,NaN,30.02285714,
,,484.5,34.02281777,1.78,NaN,30.025,
,,485.5,34.01958961,1.78,NaN,30.02285714,
,,486.5,34.02173751,1.78,NaN,30.025,
,,487.5,34.02743326,1.78,NaN,30.03,
,,488.5,34.02151759,1.78,NaN,30.02571429,
,,489.5,34.02635343,1.78,NaN,30.03,
,,490.5,34.03118924,1.78,NaN,30.03428571,
,,491.5,34.03781685,1.78,NaN,30.04,
,,492.5,34.03455838,1.7825,NaN,30.04,
,,493.5,34.03056962,1.785714286,NaN,30.04,
,,494.5,34.02945541,1.78625,NaN,30.04,
,,495.5,34.02949099,1.785714286,NaN,30.04,
,,496.5,34.028377,1.78625,NaN,30.04,
,,497.5,34.0291432,1.785,NaN,30.04,
,,498.5,34.02682213,1.79,NaN,30.04285714,
,,499.5,34.03523961,1.79,NaN,30.05,
,,500.5,34.04365691,1.79,NaN,30.05714286,
,,501.5,34.04670051,1.79,NaN,30.06,
,,502.5,34.04478446,1.79125,NaN,30.06,
,,503.5,34.04558715,1.79,NaN,30.06,
,,504.5,34.04504858,1.79,NaN,30.06,
,,505.5,34.04447421,1.79,NaN,30.06,
,,506.5,34.04393584,1.79,NaN,30.06,
,,507.5,34.04205643,1.79125,NaN,30.06,
,,508.5,34.04285939,1.79,NaN,30.06,
,,509.5,34.03963915,1.7925,NaN,30.06,
,,510.5,34.03772439,1.79375,NaN,30.06,
,,511.5,34.03507933,1.795714286,NaN,30.06,
,,512.5,34.04023427,1.79625,NaN,30.065,
,,513.5,34.03784316,1.797142857,NaN,30.06428571,
,,514.5,34.03983601,1.8,NaN,30.06875,
,,515.5,34.03881181,1.7975,NaN,30.06625,
,,516.5,34.03824439,1.798571429,NaN,30.06714286,
,,517.5,34.03796274,1.79875,NaN,30.0675,
,,518.5,34.03918229,1.8,NaN,30.07,
,,519.5,34.03864533,1.8,NaN,30.07,
