Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,1.0,No valid data,,,,,,,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,2.0,No valid data,,,,,,,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,3.0,-0.676,2.8892,35.5159,1028.5693,No valid data,16.195,148.76,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,4.0,-0.693,2.7289,33.4362,1026.8939,,23.023,102.59,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,5.0,-0.711,2.7236,33.3849,1026.8579,,25.483,68.65,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,6.0,-0.710,2.7229,33.3733,1026.8534,,29.778,49.35,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,7.0,-0.697,2.7238,33.3708,1026.8556,,35.696,37.21,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,8.0,-0.696,2.7234,33.3628,1026.8539,,59.162,26.59,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,9.0,-0.700,2.7245,33.3825,1026.8749,,90.57,18.99,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,10.0,-0.698,2.7247,33.3817,1026.8791,,85.858,13.94,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,11.0,-0.700,2.7256,33.3946,1026.8944,,82.888,10.62,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,12.0,-0.696,2.7253,33.3859,1026.8921,,88.766,7.8,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,13.0,-0.698,2.7248,33.3815,1026.8935,,82.803,5.98,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,14.0,-0.699,2.7241,33.3729,1026.8914,,79.988,4.45,Seabird SBE19plus
2022-05-12,44693,69° 11.1 N,53° 31.1 W,Fast station,15.0,-0.699,2.7246,33.3785,1026.9008,,93.161,3.43,Seabird SBE19plus
