Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,71.0,2.771,3.0432,33.701,1027.2051,0.20,0.292,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,72.0,2.734,3.0401,33.7005,1027.2127,0.14,0.317,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,73.0,2.700,3.0381,33.7112,1027.229,0.15,0.346,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,74.0,2.667,3.036,33.7201,1027.2437,0.13,0.366,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,75.0,2.646,3.0348,33.7265,1027.2553,0.12,0.355,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,76.0,2.634,3.0343,33.7326,1027.266,0.13,0.376,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,77.0,2.627,3.0339,33.7351,1027.2734,0.13,0.595,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,78.0,2.621,3.0336,33.7358,1027.2791,0.14,0.788,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,79.0,2.613,3.033,33.7377,1027.2862,0.12,0.69,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,80.0,2.606,3.0328,33.742,1027.2949,0.12,0.621,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,81.0,2.603,3.0328,33.7434,1027.301,0.12,0.724,0.0,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,82.0,2.578,3.0299,33.7337,1027.3001,0.13,0.623,0.0,Seabird SBE19plus
