Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,70.0,-0.669,2.7329,33.4239,1027.2027,0.19,2.004,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,71.0,-0.663,2.7338,33.4289,1027.2113,0.17,1.946,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,72.0,-0.647,2.7361,33.4415,1027.2257,0.17,1.869,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,73.0,-0.598,2.7417,33.4619,1027.2449,0.19,1.748,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,74.0,-0.551,2.745,33.4531,1027.2405,0.18,1.728,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,75.0,-0.509,2.7505,33.4805,1027.2657,0.19,1.71,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,76.0,-0.447,2.7534,33.4505,1027.2435,0.21,1.703,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,77.0,-0.457,2.7525,33.4474,1027.2463,0.20,1.728,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,78.0,-0.462,2.7525,33.4535,1027.2563,0.17,1.775,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,79.0,-0.462,2.7527,33.4551,1027.2625,0.18,1.879,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,80.0,-0.461,2.7529,33.4558,1027.2678,0.20,1.885,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,81.0,-0.458,2.7533,33.4588,1027.2749,0.19,1.859,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,82.0,-0.455,2.7538,33.4607,1027.2811,0.19,1.858,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,83.0,-0.445,2.7555,33.4715,1027.2943,0.18,1.912,0.0,Seabird SBE19plus
2021-06-18,44365,69° 11.1 N,53° 31.1 W,Fast station,84.0,-0.412,2.7578,33.4659,1027.293,0.20,1.854,0.0,Seabird SBE19plus
