Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,47.0,1.378,2.9245,33.7135,1027.2109,1.02,0.29,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,50.0,1.305,2.9173,33.698,1027.2178,0.79,0.295,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,51.0,1.276,2.9175,33.7315,1027.2514,0.71,0.366,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,52.0,1.279,2.9187,33.7427,1027.265,0.60,0.353,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,53.0,1.286,2.9194,33.7434,1027.2699,0.77,0.313,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,54.0,1.287,2.9195,33.7427,1027.2741,0.64,0.401,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,55.0,1.291,2.9204,33.7491,1027.2837,0.62,0.328,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,56.0,1.297,2.9209,33.7494,1027.2883,0.54,0.319,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,57.0,1.296,2.9209,33.7499,1027.2935,0.51,0.308,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,58.0,1.301,2.9221,33.759,1027.3053,0.54,0.293,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,59.0,1.304,2.9219,33.7528,1027.3049,0.49,0.272,0.0,Seabird SBE19plus
2020-07-15,44027,69° 11.1 N,53° 31.1 W,Fast station,60.0,1.277,2.9195,33.7506,1027.3098,0.39,0.258,0.0,Seabird SBE19plus
