Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,1.0,-1.068,2.7029,33.4968,1026.9399,0.41,0.356,165.9,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,2.0,-1.341,2.6669,33.3152,1026.8089,0.48,0.37,135.98,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,3.0,-1.417,2.6619,33.3296,1026.8274,0.43,0.313,116.8,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,4.0,-1.487,2.6572,33.3432,1026.8454,0.34,0.301,115.5,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,5.0,-1.514,2.6551,33.3429,1026.8507,0.33,0.277,119.05,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,6.0,-1.534,2.6537,33.3459,1026.8585,0.32,0.285,120.1,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,7.0,-1.559,2.6523,33.3534,1026.8702,0.30,0.295,116.59,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,8.0,-1.575,2.6514,33.359,1026.88,0.28,0.262,108.67,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,9.0,-1.581,2.6512,33.3613,1026.8869,0.28,0.263,102.52,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,10.0,-1.582,2.6512,33.3617,1026.8922,0.29,0.259,94.38,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,11.0,-1.583,2.6511,33.3617,1026.897,0.30,0.264,84.94,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,12.0,-1.584,2.6511,33.3617,1026.902,0.31,0.255,76.8,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,13.0,-1.585,2.6512,33.364,1026.9088,0.32,0.252,71.24,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,14.0,-1.585,2.6519,33.3728,1026.9208,0.30,0.261,65.65,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,15.0,-1.581,2.6527,33.3784,1026.9301,0.26,0.225,58.32,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,16.0,-1.577,2.6533,33.3826,1026.9383,0.26,0.225,52.48,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,17.0,-1.575,2.6536,33.3836,1026.9439,0.27,0.229,48.1,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,18.0,-1.570,2.6547,33.3916,1026.9551,0.28,0.24,44.79,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,19.0,-1.555,2.6563,33.3977,1026.9645,0.25,0.258,41.39,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,20.0,-1.553,2.6566,33.398,1026.9696,0.26,0.248,37.13,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,21.0,-1.550,2.6572,33.4024,1026.978,0.25,0.238,33.37,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,22.0,-1.546,2.6576,33.4022,1026.9825,0.26,0.25,30.79,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,23.0,-1.545,2.6577,33.4022,1026.9874,0.27,0.249,28.87,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,24.0,-1.541,2.6582,33.4052,1026.9947,0.27,0.222,26.69,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,25.0,-1.542,2.6582,33.4048,1026.9992,0.28,0.255,24.27,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,26.0,-1.537,2.659,33.41,1027.0081,0.30,0.259,21.85,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,27.0,-1.532,2.6595,33.4103,1027.0131,0.29,0.3,20.09,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,28.0,-1.530,2.6599,33.4122,1027.0195,0.31,0.241,18.81,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,29.0,-1.527,2.6603,33.4146,1027.0262,0.33,0.268,17.5,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,30.0,-1.526,2.6604,33.4143,1027.0308,0.33,0.274,15.98,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,31.0,-1.527,2.6604,33.4144,1027.0358,0.36,0.272,14.45,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,32.0,-1.519,2.6617,33.4237,1027.048,0.38,0.267,13.23,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,33.0,-1.458,2.6665,33.4202,1027.0483,0.46,0.263,12.3,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,34.0,-1.445,2.668,33.4257,1027.0572,0.48,0.241,11.45,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,35.0,-1.464,2.6666,33.4268,1027.0635,0.48,0.252,10.61,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,36.0,-1.432,2.6693,33.4268,1027.0674,0.53,0.243,9.71,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,37.0,-1.423,2.6701,33.4268,1027.072,0.55,0.24,8.78,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,38.0,-1.427,2.6703,33.434,1027.0828,0.53,0.245,8.09,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,39.0,-1.398,2.6728,33.4362,1027.0886,0.56,0.247,7.48,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,40.0,-1.381,2.6744,33.4384,1027.0947,0.59,0.235,6.95,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,41.0,-1.363,2.6762,33.4413,1027.1014,0.63,0.222,6.48,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,42.0,-1.357,2.6767,33.4421,1027.1068,0.71,0.228,5.98,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,43.0,-1.381,2.6756,33.4524,1027.1207,0.57,0.23,5.48,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,44.0,-1.297,2.6851,33.4885,1027.1522,0.53,0.181,5.05,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,45.0,-1.233,2.6898,33.4805,1027.1485,0.52,0.184,4.62,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,46.0,-1.133,2.6996,33.502,1027.1673,0.50,0.162,4.3,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,47.0,-1.051,2.7068,33.5089,1027.1748,0.45,0.162,4.02,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,48.0,-1.014,2.7097,33.5058,1027.1759,0.41,0.155,3.78,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,49.0,-1.014,2.7099,33.508,1027.1825,0.41,0.179,3.54,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,50.0,-1.012,2.7103,33.5108,1027.1895,0.40,0.153,3.3,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,51.0,-0.999,2.7117,33.5154,1027.1976,0.40,0.196,3.07,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,52.0,-1.000,2.7112,33.5073,1027.196,0.40,0.162,2.85,Seabird SBE19plus
2018-04-23,43213,69° 14.81 N,53° 29.55 W,Vinter station,53.0,-1.025,2.7095,33.5121,1027.2056,0.36,0.173,2.65,Seabird SBE19plus
