Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,1.0,4.196,3.0774,32.6913,1025.9351,0.46,0.279,45.23,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,2.0,4.154,3.0684,32.6273,1025.8932,0.55,0.231,35.18,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,3.0,4.106,3.0599,32.5743,1025.8606,0.56,0.282,29.17,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,4.0,4.045,3.0596,32.6308,1025.9164,0.61,0.289,23.46,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,5.0,4.060,3.0611,32.6333,1025.9215,0.72,0.327,21.65,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,6.0,4.069,3.0631,32.6469,1025.9362,0.72,0.321,17.62,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,7.0,4.079,3.0633,32.6393,1025.9338,0.92,0.27,15.26,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,8.0,4.079,3.0637,32.6427,1025.9413,1.03,0.265,13.15,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,9.0,4.080,3.0636,32.6405,1025.9442,1.02,0.332,11.77,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,10.0,4.077,3.0635,32.6421,1025.9505,1.13,0.263,10.99,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,11.0,4.070,3.0629,32.6402,1025.9543,1.22,0.289,9.67,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,12.0,4.067,3.066,32.6795,1025.9906,1.19,0.286,8.57,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,13.0,4.083,3.0695,32.7053,1026.0143,1.22,0.256,7.52,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,14.0,4.099,3.0725,32.7228,1026.0313,1.11,0.262,6.59,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,15.0,4.113,3.0733,32.7189,1026.0316,1.17,0.281,5.73,Seabird SBE19plus
2018-09-10,43353,69° 11.1 N,53° 31.1 W,Fast station,16.0,4.120,3.0749,32.7295,1026.044,1.41,0.253,4.92,Seabird SBE19plus
