Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,1.0,2.029,2.8663,32.3246,1025.8313,1.61,0.148,45.92,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,2.0,2.061,2.873,32.3745,1025.8738,1.66,0.067,32.5,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,3.0,2.056,2.8722,32.369,1025.8745,1.59,0.038,27.38,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,4.0,2.054,2.8784,32.4474,1025.942,1.78,0.054,21.26,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,5.0,2.244,2.8979,32.4942,1025.9701,1.67,0.089,17.19,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,6.0,2.283,2.9023,32.5073,1025.9824,1.78,0.054,18.41,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,7.0,2.329,2.9097,32.552,1026.0194,1.86,0.049,14.13,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,8.0,2.404,2.9226,32.634,1026.0839,1.74,0.044,13.08,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,9.0,2.546,2.9334,32.6207,1026.0666,2.06,0.05,12.22,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,10.0,2.614,2.9375,32.6009,1026.0501,1.84,0.068,11.09,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,11.0,2.627,2.9404,32.6233,1026.0718,1.83,0.039,10.27,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,12.0,2.697,2.9473,32.6362,1026.0811,1.98,0.024,8.79,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,13.0,2.723,2.9523,32.669,1026.1098,1.77,0.091,8.07,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,14.0,2.784,2.9589,32.6876,1026.1244,1.78,0.074,6.91,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,15.0,2.873,2.9664,32.6878,1026.1218,1.75,0.056,6.2,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,16.0,2.945,2.9737,32.7035,1026.133,1.65,0.046,5.63,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,17.0,2.983,2.9769,32.7024,1026.1335,1.82,0.051,5.07,Seabird SBE19plus
2019-10-30,43768,69° 11.1 N,53° 31.1 W,Fast station,18.0,3.027,2.9812,32.709,1026.1397,1.58,0.057,4.56,Seabird SBE19plus
