Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,58.0,1.233,2.9079,33.6513,1027.2235,3.20,0.097,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,59.0,1.282,2.911,33.6371,1027.2136,4.10,0.083,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,60.0,1.326,2.9147,33.6364,1027.2147,3.97,0.116,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,61.0,1.358,2.9177,33.6405,1027.2206,3.46,0.089,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,62.0,1.368,2.9196,33.6517,1027.2337,3.35,0.166,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,63.0,1.374,2.9194,33.6431,1027.2311,4.07,0.122,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,64.0,1.369,2.9195,33.6492,1027.2411,3.65,0.092,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,65.0,1.365,2.9194,33.6511,1027.2477,3.64,0.09,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,66.0,1.358,2.9189,33.6515,1027.2533,4.05,0.107,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,67.0,1.332,2.9165,33.6487,1027.2577,3.72,0.11,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,68.0,1.284,2.914,33.6673,1027.2807,3.46,0.103,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,69.0,1.263,2.9119,33.6633,1027.2838,3.57,0.09,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,70.0,1.237,2.91,33.6669,1027.2931,3.49,0.087,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,71.0,1.215,2.9092,33.6788,1027.309,3.77,0.112,0.0,Seabird SBE19plus
