Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,62.0,0.6215,2.85229,33.5935,1027.2353,0.17,0.239,0.02,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,63.0,0.7506,2.86255,33.586,1027.2262,0.16,0.215,0.01,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,64.0,0.8752,2.8759,33.6229,1027.2529,0.16,0.202,0.01,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,65.0,0.9636,2.88063,33.5877,1027.2238,0.14,0.202,0.0,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,66.0,0.9818,2.88102,33.5725,1027.2152,0.15,0.223,0.0,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,67.0,0.9422,2.87631,33.554,1027.2076,0.14,0.178,0.0,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,70.0,0.2054,2.81548,33.561,1027.2713,0.12,0.163,0.0,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,71.0,0.1935,2.8109,33.5134,1027.2384,0.12,0.152,0.0,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,72.0,0.1293,2.80865,33.5533,1027.2788,0.10,0.149,0.0,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,73.0,0.1247,2.80954,33.5694,1027.2968,0.11,0.154,0.0,Seabird SBE19plus
2022-07-23,44765,69° 11.1 N,53° 31.1 W,Fast station,74.0,0.1399,2.8113,33.5754,1027.3057,0.12,0.162,0.0,Seabird SBE19plus
