Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,1.0,3.963,3.0468,32.563,1025.8563,4.16,0.135,4.35,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,2.0,3.998,3.0503,32.5696,1025.8629,3.81,0.093,3.11,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,3.0,3.948,3.049,32.6026,1025.8987,3.71,0.057,2.87,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,4.0,4.041,3.0599,32.6377,1025.9222,3.38,0.073,2.35,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,5.0,4.067,3.0537,32.539,1025.8459,3.91,0.098,2.01,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,6.0,3.951,3.0438,32.5371,1025.8606,4.06,0.095,1.69,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,7.0,3.874,3.049,32.6745,1025.982,3.56,0.073,1.53,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,8.0,4.007,3.0623,32.699,1025.9932,4.04,0.02,1.34,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,9.0,3.995,3.0511,32.5773,1025.9023,4.15,0.061,1.18,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,10.0,3.977,3.0618,32.7214,1026.0234,4.07,0.069,1.02,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,11.0,4.058,3.0662,32.6927,1025.9973,3.92,0.069,0.89,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,12.0,4.053,3.059,32.6114,1025.9379,4.43,0.074,0.77,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,13.0,4.058,3.0673,32.7044,1026.0161,3.79,0.105,0.67,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,14.0,4.088,3.0681,32.6832,1026.001,3.63,0.067,0.57,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,15.0,4.096,3.0687,32.6812,1026.0033,3.81,0.093,0.49,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,16.0,4.076,3.0646,32.6524,1025.9871,4.28,0.077,0.41,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,17.0,4.067,3.07,32.7256,1026.0509,3.65,0.085,0.32,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,18.0,4.095,3.0695,32.6898,1026.0243,3.89,0.061,0.26,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,19.0,4.098,3.0686,32.6766,1026.0183,4.16,0.061,0.2,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,20.0,4.096,3.0693,32.6861,1026.0308,3.90,0.061,0.15,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,21.0,4.096,3.0694,32.6862,1026.0355,3.80,0.068,0.1,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,22.0,4.098,3.0698,32.6889,1026.0423,3.95,0.079,0.06,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,23.0,4.098,3.0675,32.6618,1026.0254,3.97,0.08,0.01,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,24.0,4.098,3.0699,32.689,1026.0518,3.82,0.084,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,25.0,4.100,3.0695,32.6815,1026.0503,4.05,0.081,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,26.0,4.099,3.0707,32.6966,1026.0672,3.75,0.129,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,27.0,4.105,3.0715,32.6998,1026.0737,3.76,0.078,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,28.0,4.107,3.0704,32.6844,1026.0661,4.07,0.081,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,29.0,4.098,3.0718,32.7086,1026.0909,3.76,0.074,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,30.0,4.115,3.0731,32.7064,1026.0922,3.42,0.053,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,31.0,4.124,3.0734,32.7004,1026.0912,3.70,0.066,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,32.0,4.134,3.0771,32.734,1026.1216,2.82,0.052,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,33.0,4.196,3.0836,32.7481,1026.1312,2.41,0.044,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,34.0,4.232,3.0864,32.7446,1026.1294,2.12,0.082,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,35.0,4.219,3.0834,32.7217,1026.1174,2.26,0.062,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,36.0,4.237,3.0927,32.812,1026.1919,1.80,0.066,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,37.0,4.251,3.0966,32.8437,1026.2204,1.65,0.079,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,38.0,4.262,3.0987,32.8557,1026.2334,1.57,0.068,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,39.0,4.267,3.1001,32.867,1026.2467,1.45,0.051,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,40.0,4.269,3.1015,32.8809,1026.2621,1.36,0.068,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,41.0,4.267,3.1051,32.9252,1026.3022,1.20,0.097,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,42.0,4.259,3.1071,32.9558,1026.3322,1.06,0.057,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,43.0,4.258,3.107,32.955,1026.3363,1.04,0.046,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,44.0,4.252,3.1073,32.9644,1026.349,0.96,0.067,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,45.0,4.239,3.1093,33.0006,1026.384,0.80,0.046,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,46.0,4.208,3.1095,33.0332,1026.4177,0.76,0.054,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,47.0,4.181,3.1076,33.037,1026.4282,0.66,0.048,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,48.0,4.101,3.1051,33.0878,1026.4815,0.66,0.062,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,49.0,4.051,3.104,33.1247,1026.5206,0.60,0.073,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,50.0,4.005,3.1059,33.1933,1026.5845,0.58,0.079,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,51.0,3.963,3.1052,33.2278,1026.6209,0.53,0.05,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,52.0,3.915,3.1039,33.2603,1026.6563,0.57,0.057,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,53.0,3.895,3.1024,33.2616,1026.664,0.48,0.043,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,54.0,3.862,3.0997,33.2639,1026.6739,0.51,0.033,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,55.0,3.797,3.0966,33.2921,1026.7074,0.47,0.052,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,56.0,3.760,3.0945,33.3039,1026.7253,0.46,0.056,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,57.0,3.743,3.0926,33.2989,1026.7277,0.45,0.059,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,58.0,3.723,3.0922,33.3133,1026.7458,0.46,0.075,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,59.0,3.700,3.0913,33.3253,1026.7624,0.47,0.062,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,60.0,3.691,3.0905,33.3248,1026.7676,0.44,0.035,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,61.0,3.678,3.0887,33.3163,1026.7669,0.48,0.042,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,62.0,3.638,3.0845,33.3065,1026.7676,0.43,0.055,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,63.0,3.511,3.0778,33.3553,1026.8235,0.38,0.065,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,64.0,3.447,3.0748,33.3855,1026.8584,0.35,0.066,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,65.0,3.412,3.0727,33.3945,1026.8736,0.36,0.044,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,66.0,3.378,3.0704,33.4022,1026.8877,0.34,0.061,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,67.0,3.323,3.0664,33.4092,1026.9031,0.33,0.07,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,68.0,3.263,3.0597,33.3898,1026.898,0.34,0.026,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,69.0,3.159,3.0566,33.4604,1026.9687,0.31,0.078,0.0,Seabird SBE19plus
2019-10-14,43752,69° 11.1 N,53° 31.1 W,Fast station,70.0,3.147,3.0554,33.4577,1026.9724,0.29,0.063,0.0,Seabird SBE19plus
