Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,1.0,0.538,2.8478,33.6568,1026.9931,0.84,2.338,520.96,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,2.0,-0.026,2.7764,33.3408,1026.7787,0.94,0.627,292.8,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,3.0,0.113,2.794,33.4189,1026.8387,1.20,0.742,202.56,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,4.0,0.152,2.7977,33.4246,1026.8461,1.71,0.769,151.85,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,5.0,0.180,2.8012,33.4396,1026.8616,2.31,0.749,113.38,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,6.0,0.187,2.8039,33.4666,1026.8879,3.59,0.715,86.28,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,7.0,0.200,2.8066,33.4882,1026.9095,4.47,0.731,64.21,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,8.0,0.215,2.8096,33.5105,1026.9314,5.08,0.685,47.71,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,9.0,0.247,2.8143,33.5364,1026.9555,4.47,0.6,36.23,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,10.0,0.272,2.8168,33.5412,1026.9628,5.11,0.668,27.82,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,11.0,0.292,2.8192,33.5516,1026.975,5.04,0.534,21.65,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,12.0,0.311,2.8211,33.5545,1026.9811,4.86,0.629,16.6,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,13.0,0.315,2.822,33.5609,1026.9908,5.06,0.55,13.35,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,14.0,0.319,2.8228,33.5671,1027.0004,4.59,0.588,10.69,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,15.0,0.311,2.8227,33.5737,1027.011,3.85,0.527,8.68,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,16.0,0.289,2.8222,33.5898,1027.03,4.42,0.544,7.17,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,17.0,0.285,2.8226,33.6002,1027.0434,4.13,0.498,5.96,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,18.0,0.303,2.825,33.61,1027.0551,4.22,0.538,5.0,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,19.0,0.318,2.8267,33.6161,1027.064,3.39,0.545,4.1,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,20.0,0.376,2.8334,33.6395,1027.0846,2.28,0.474,3.35,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,21.0,0.403,2.8366,33.6523,1027.0981,1.40,0.446,2.82,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,22.0,0.430,2.8399,33.6641,1027.111,0.82,0.422,2.38,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,23.0,0.441,2.8408,33.6639,1027.115,0.57,0.387,2.01,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,24.0,0.441,2.841,33.6663,1027.1218,0.50,0.369,1.68,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,25.0,0.454,2.8427,33.6724,1027.1308,0.65,0.391,1.37,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,26.0,0.457,2.8427,33.6689,1027.1326,0.54,0.365,1.09,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,27.0,0.457,2.843,33.6729,1027.1406,0.71,0.372,0.85,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,28.0,0.466,2.8439,33.6742,1027.146,0.55,0.379,0.63,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,29.0,0.473,2.8449,33.6797,1027.1548,0.48,0.367,0.44,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,30.0,0.491,2.8471,33.6871,1027.1646,0.80,0.367,0.29,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,31.0,0.508,2.8484,33.6846,1027.1663,0.70,0.401,0.15,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,32.0,0.509,2.8486,33.6854,1027.1717,0.73,0.402,0.03,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,33.0,0.511,2.8487,33.6847,1027.1759,0.71,0.435,0.0,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,34.0,0.511,2.8487,33.6847,1027.1807,0.87,0.375,0.0,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,35.0,0.511,2.8488,33.6855,1027.1862,0.63,0.412,0.0,Seabird SBE19plus
2020-05-06,43957,69° 13.287 N,53° 39.229 W,Vinter station,36.0,0.511,2.8492,33.6883,1027.1932,0.65,0.384,0.0,Seabird SBE19plus
