Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,1.0,5.076,3.1206,32.3281,1025.5539,1.84,1.727,34.8,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,2.0,5.014,3.1117,32.2862,1025.5323,1.85,0.554,22.28,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,3.0,5.004,3.1101,32.2768,1025.5305,1.93,0.678,19.85,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,4.0,4.998,3.1094,32.2744,1025.5341,2.05,0.63,16.22,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,5.0,5.039,3.1101,32.2413,1025.508,1.98,0.617,14.52,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,6.0,5.002,3.1087,32.2608,1025.5322,2.23,0.628,12.25,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,7.0,5.023,3.1104,32.2594,1025.5335,2.09,0.65,10.65,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,8.0,5.008,3.1081,32.2473,1025.5303,2.12,0.632,9.09,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,9.0,5.000,3.1082,32.2557,1025.5425,2.09,0.626,7.95,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,10.0,4.967,3.1054,32.2547,1025.5501,2.21,0.623,6.55,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,11.0,4.935,3.1035,32.2644,1025.566,1.99,0.617,5.49,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,12.0,4.959,3.1071,32.281,1025.5812,2.23,0.6,4.56,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,13.0,4.999,3.1188,32.3764,1025.6571,1.76,0.61,3.55,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,14.0,5.073,3.1315,32.4502,1025.712,1.66,0.535,2.87,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,15.0,5.072,3.1323,32.4601,1025.7247,1.47,0.492,2.26,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,16.0,5.011,3.1257,32.4427,1025.7223,1.81,0.637,1.66,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,17.0,4.920,3.1164,32.4238,1025.7221,1.48,0.548,1.17,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,18.0,4.719,3.1065,32.5055,1025.8133,1.79,0.569,0.6,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,19.0,4.694,3.1038,32.4978,1025.8146,1.54,0.554,0.17,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,20.0,4.622,3.1012,32.5377,1025.8586,1.54,0.522,-0.02,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,21.0,4.621,3.102,32.5484,1025.8719,1.49,0.509,0.0,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,22.0,4.624,3.1039,32.5664,1025.8905,1.61,0.502,0.0,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,23.0,4.632,3.1065,32.5883,1025.9118,1.33,0.538,0.0,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,24.0,4.620,3.1066,32.6007,1025.9276,1.56,0.498,0.0,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,25.0,4.618,3.1104,32.6459,1025.9684,1.26,0.463,0.0,Seabird SBE19plus
2020-09-06,44080,69° 11.1 N,53° 31.1 W,Fast station,26.0,4.622,3.1167,32.7151,1026.0276,1.19,0.438,0.0,Seabird SBE19plus
