Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,1.0,1.997,2.9476,33.3618,1026.6596,0.22,0.598,113.06,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,2.0,1.449,2.8692,32.96,1026.3859,0.25,0.566,86.69,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,3.0,1.415,2.8662,32.958,1026.3914,0.21,0.544,255.88,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,4.0,1.408,2.8658,32.9596,1026.398,0.27,0.547,341.19,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,5.0,1.386,2.8652,32.9741,1026.4158,0.25,0.645,283.39,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,6.0,1.392,2.8669,32.99,1026.433,0.35,0.794,244.38,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,7.0,1.405,2.8687,32.9984,1026.4437,0.32,0.605,205.87,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,8.0,1.404,2.8693,33.0066,1026.4551,0.34,0.644,175.53,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,9.0,1.288,2.8634,33.0527,1026.5046,0.48,0.629,147.08,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,10.0,1.294,2.8643,33.0587,1026.5138,0.48,0.687,121.72,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,11.0,1.293,2.8638,33.0519,1026.5132,0.51,0.592,97.56,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,12.0,1.229,2.8601,33.0722,1026.5384,0.58,0.626,78.87,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,13.0,1.164,2.8574,33.105,1026.5738,0.62,0.647,65.71,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,14.0,1.064,2.8525,33.1493,1026.6205,0.89,0.65,52.94,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,15.0,0.907,2.8418,33.1777,1026.6579,1.25,0.644,43.39,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,16.0,0.798,2.8348,33.204,1026.6904,1.27,0.619,35.63,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,17.0,0.709,2.8293,33.2279,1026.7197,1.96,0.653,29.33,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,18.0,0.545,2.8184,33.2612,1026.7607,2.33,0.63,24.46,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,19.0,0.473,2.8132,33.2715,1026.7779,3.00,0.665,19.54,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,20.0,0.386,2.8075,33.2894,1026.8019,3.20,0.67,14.95,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,21.0,0.303,2.8016,33.3021,1026.8214,3.60,0.676,11.36,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,22.0,0.212,2.7953,33.3179,1026.8437,4.81,0.635,8.4,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,23.0,0.156,2.7925,33.3412,1026.8703,4.48,0.621,6.01,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,24.0,0.153,2.7924,33.3421,1026.8759,5.98,0.637,4.11,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,25.0,0.142,2.7917,33.3446,1026.8834,5.22,0.627,2.6,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,26.0,0.140,2.7916,33.345,1026.8887,4.46,0.649,1.38,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,27.0,0.133,2.7912,33.3462,1026.8947,6.75,0.71,0.3,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,28.0,0.132,2.7911,33.3466,1026.9,7.68,0.685,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,29.0,0.132,2.7912,33.3464,1026.9046,6.78,0.741,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,30.0,0.132,2.7912,33.3461,1026.9092,6.93,0.694,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,31.0,0.131,2.7912,33.3461,1026.9141,7.34,0.744,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,32.0,0.129,2.7912,33.347,1026.9197,8.50,0.701,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,33.0,0.135,2.7919,33.3499,1026.9266,7.77,0.771,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,34.0,0.155,2.7942,33.3581,1026.937,10.59,0.785,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,35.0,0.186,2.7986,33.3809,1026.9585,9.36,0.863,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,36.0,0.284,2.8109,33.435,1027.0017,11.76,1.098,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,37.0,0.174,2.7975,33.3788,1026.967,11.08,1.008,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,38.0,0.004,2.786,33.4115,1027.007,12.53,0.993,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,39.0,-0.070,2.7816,33.4338,1027.0335,12.81,0.948,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,40.0,-0.111,2.7792,33.4461,1027.0503,12.62,1.085,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,41.0,-0.143,2.7771,33.4532,1027.0624,15.90,1.035,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,42.0,-0.164,2.7763,33.4651,1027.0779,13.44,1.085,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,43.0,-0.146,2.7799,33.4922,1027.1037,14.71,1.058,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,44.0,-0.137,2.7807,33.4933,1027.109,12.01,1.025,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,45.0,-0.133,2.7815,33.4978,1027.1173,12.63,1.144,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,46.0,-0.128,2.7823,33.5015,1027.1248,12.02,0.957,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,47.0,-0.112,2.7846,33.5149,1027.1397,10.03,1.02,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,48.0,-0.087,2.7882,33.5342,1027.1588,10.33,1.028,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,49.0,-0.032,2.7938,33.5472,1027.1714,8.61,0.899,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,50.0,-0.032,2.7939,33.5486,1027.1773,8.85,0.927,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,51.0,-0.017,2.7956,33.5538,1027.1856,9.79,0.914,0.0,Seabird SBE19plus
2020-05-22,43973,69° 11.1 N,53° 31.1 W,Fast station,52.0,-0.006,2.7967,33.556,1027.1916,8.99,1.144,0.0,Seabird SBE19plus
