Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,1.0,0.349,2.7929,33.1481,1026.5967,0.17,0.327,65.45,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,2.0,0.187,2.7731,33.0654,1026.5448,0.19,0.296,83.25,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,3.0,0.119,2.7693,33.0876,1026.5711,0.14,0.312,194.76,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,4.0,0.142,2.7734,33.1159,1026.5977,0.13,0.423,168.76,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,5.0,0.132,2.7727,33.1162,1026.6032,0.16,0.327,156.51,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,6.0,0.127,2.7728,33.1238,1026.6144,0.17,0.228,138.29,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,7.0,0.111,2.7726,33.1379,1026.6315,0.18,0.251,105.93,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,8.0,0.107,2.7723,33.1368,1026.6356,0.24,0.266,89.48,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,9.0,0.093,2.7717,33.1434,1026.6464,0.19,0.244,87.32,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,10.0,0.083,2.7708,33.1428,1026.6513,0.22,0.251,78.98,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,11.0,0.069,2.7704,33.1513,1026.6636,0.26,0.291,69.89,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,12.0,0.065,2.7699,33.1484,1026.6663,0.25,0.239,58.83,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,13.0,0.030,2.7688,33.1705,1026.6907,0.29,0.268,54.61,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,14.0,0.020,2.769,33.1849,1026.7077,0.31,0.273,49.46,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,15.0,-0.088,2.7614,33.2003,1026.7301,0.31,0.269,43.48,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,16.0,-0.192,2.7527,33.1978,1026.7378,0.44,0.324,39.13,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,17.0,-0.260,2.7506,33.2439,1026.7829,0.62,0.33,34.82,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,18.0,-0.312,2.7464,33.2428,1026.7892,1.55,0.375,29.93,Seabird SBE19plus
2018-05-21,43241,69° 14.81 N,53° 29.55 W,Vinter station,19.0,-0.349,2.7452,33.267,1026.8153,2.06,0.392,25.61,Seabird SBE19plus
