Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,1.0,-0.813,2.7061,33.2631,1026.7437,0.52,0.779,129.63,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,2.0,-0.888,2.6992,33.2518,1026.7423,0.67,0.71,39.09,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,3.0,-0.934,2.6958,33.2557,1026.7519,1.14,0.912,81.02,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,4.0,-0.957,2.6945,33.2638,1026.7642,1.51,0.96,111.73,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,5.0,-0.974,2.6935,33.2669,1026.7721,1.99,1.096,68.63,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,6.0,-0.973,2.6935,33.2659,1026.7761,2.70,1.072,51.56,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,7.0,-0.992,2.6919,33.2644,1026.7804,4.74,1.026,37.19,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,8.0,-1.056,2.6883,33.2868,1026.8057,6.52,1.214,26.42,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,9.0,-1.116,2.6851,33.3087,1026.8303,9.82,1.12,18.51,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,10.0,-1.152,2.6831,33.3194,1026.8451,13.36,1.252,12.62,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,11.0,-1.169,2.682,33.3236,1026.8539,11.70,1.237,8.78,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,12.0,-1.186,2.6804,33.3197,1026.8561,13.46,1.309,6.1,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,13.0,-1.220,2.6773,33.3141,1026.8575,12.13,1.134,4.27,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,14.0,-1.265,2.6746,33.3276,1026.8747,16.42,1.225,3.01,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,15.0,-1.289,2.6732,33.334,1026.8856,13.13,1.327,2.12,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,16.0,-1.300,2.6723,33.3343,1026.891,14.35,1.314,1.46,Seabird SBE19plus
2018-05-11,43231,69° 14.81 N,53° 29.55 W,Vinter station,17.0,-1.309,2.6724,33.3439,1026.9039,13.09,1.119,1.05,Seabird SBE19plus
