Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,1.0,1.727,2.8989,33.0464,1026.4312,0.24,27.706,17.01,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,2.0,1.848,2.8935,32.8494,1026.2696,0.22,-2.61,7.71,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,3.0,1.912,2.9182,33.0922,1026.4641,0.24,0.283,4.52,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,4.0,1.942,2.9231,33.1216,1026.4903,0.22,0.268,4.4,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,5.0,1.952,2.9238,33.1192,1026.4925,0.21,0.297,4.04,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,6.0,1.950,2.9237,33.1191,1026.4973,0.22,0.288,3.96,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,7.0,1.949,2.9237,33.1189,1026.5019,0.23,0.28,3.61,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,8.0,1.948,2.9235,33.1178,1026.5059,0.24,0.285,3.55,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,9.0,1.940,2.923,33.1188,1026.512,0.25,0.299,3.21,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,10.0,1.939,2.9231,33.121,1026.5187,0.26,0.261,2.88,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,11.0,1.937,2.9229,33.1197,1026.5226,0.22,0.282,2.74,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,12.0,1.935,2.9228,33.1202,1026.5279,0.24,0.283,2.51,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,13.0,1.936,2.9231,33.1225,1026.5344,0.24,0.92,2.31,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,14.0,1.938,2.9232,33.1207,1026.5376,0.23,1.351,2.12,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,15.0,1.937,2.9231,33.1197,1026.5416,0.25,1.361,1.92,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,16.0,1.935,2.923,33.1202,1026.547,0.25,1.315,1.75,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,17.0,1.936,2.9233,33.1226,1026.5536,0.26,1.255,1.6,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,18.0,1.947,2.9248,33.1291,1026.5628,0.23,1.393,1.5,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,19.0,1.976,2.9282,33.1412,1026.575,0.24,1.61,1.35,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,20.0,1.992,2.929,33.1335,1026.5725,0.23,1.645,1.23,Seabird SBE19plus
2020-11-08,44143,69° 11.1 N,53° 31.1 W,Fast station,21.0,2.003,2.9302,33.1359,1026.5784,0.23,1.723,1.11,Seabird SBE19plus
