Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,1.0,1.0009,2.810711,32.6843,1026.1849,0.24,0.255,1.38,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,2.0,0.7079,2.762462,32.3737,1025.9609,0.24,0.27,1.69,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,3.0,0.7356,2.76838,32.4196,1026.0005,0.24,0.253,1.2,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,4.0,0.754,2.769281,32.4114,1025.9976,0.24,0.255,1.01,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,5.0,0.7637,2.769916,32.4088,1025.9998,0.24,0.266,0.88,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,6.0,0.7779,2.770938,32.4066,1026.002,0.24,0.251,0.77,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,7.0,0.8009,2.772007,32.3957,1025.9968,0.26,0.234,0.72,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,8.0,0.8124,2.771355,32.3748,1025.9841,0.23,0.226,0.64,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,9.0,0.8377,2.771772,32.3532,1025.9701,0.23,0.191,0.6,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,10.0,1.0014,2.77377,32.2086,1025.8491,0.25,0.183,0.56,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,11.0,0.8379,2.772649,32.3632,1025.9878,0.25,0.156,0.5,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,12.0,0.793,2.771552,32.3953,1026.021,0.22,0.141,0.45,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,13.0,0.7771,2.77223,32.42,1026.0466,0.22,0.153,0.42,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,14.0,0.7843,2.772685,32.4178,1026.0492,0.22,0.153,0.37,Seabird SBE19plus
2022-11-18,44883,69° 11.1 N,53° 31.1 W,Fast station,15.0,0.7897,2.773193,32.4181,1026.0539,0.21,0.125,0.33,Seabird SBE19plus
