Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,1.0,3.9798,2.9448,31.4627,1024.9847,,0.525,556.05,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,2.0,3.8141,3.1267,33.5705,1026.6732,,0.612,431.31,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,3.0,3.8094,3.0397,32.6313,1025.935,,0.565,263.57,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,4.0,3.7639,3.0369,32.6429,1025.9534,,0.532,367.89,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,5.0,3.7482,3.0386,32.6777,1025.9873,,0.56,259.2,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,6.0,3.7333,3.0334,32.6307,1025.9561,,0.685,211.63,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,7.0,3.5031,3.0172,32.6674,1026.0116,,0.788,195.51,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,8.0,3.231,3.0033,32.7746,1026.1266,,1.145,193.27,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,9.0,3.083,2.9828,32.6769,1026.0664,,1.531,173.19,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,10.0,2.6029,2.9527,32.8,1026.21,,1.895,157.0,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,11.0,2.4382,2.9499,32.9334,1026.3348,,1.884,150.26,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,12.0,2.4322,2.9498,32.9386,1026.3442,,1.843,122.0,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,13.0,2.4311,2.9492,32.9308,1026.3428,,2.246,108.54,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,14.0,2.3762,2.9461,32.9492,1026.3667,,1.806,101.26,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,15.0,2.2677,2.9404,32.9908,1026.4133,,2.006,87.17,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,16.0,2.1695,2.9225,32.8693,1026.3284,,2.821,81.38,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,17.0,1.8981,2.9054,32.9384,1026.4088,,3.199,70.34,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,18.0,1.5166,2.8783,32.9964,1026.4873,,3.767,63.32,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,19.0,1.3551,2.868,33.0354,1026.5342,,5.208,54.19,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,20.0,1.1857,2.8497,32.9807,1026.5061,,8.127,45.29,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,21.0,1.0444,2.8461,33.0826,1026.6017,,5.239,39.55,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,22.0,1.0197,2.8457,33.1043,1026.6255,,5.534,34.08,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,23.0,0.9134,2.8342,33.069,1026.6085,,6.97,29.72,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,24.0,0.7695,2.8257,33.1118,1026.6564,,9.641,25.66,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,25.0,0.6822,2.8143,33.0568,1026.622,,11.361,22.05,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,26.0,0.4567,2.8018,33.1362,1026.7034,,6.387,19.16,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,27.0,0.3714,2.7971,33.1659,1026.7369,,8.83,16.63,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,28.0,0.3235,2.7934,33.1683,1026.7462,,7.665,14.79,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,29.0,0.2678,2.789,33.1708,1026.756,,11.54,12.78,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,30.0,0.2073,2.7859,33.1948,1026.7833,,11.111,11.28,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,31.0,0.1855,2.7844,33.1981,1026.792,,12.278,9.82,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,32.0,0.13,2.7802,33.2013,1026.8022,,12.817,8.65,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,33.0,0.0808,2.7768,33.2093,1026.8159,,23.726,7.6,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,34.0,0.0341,2.7706,33.1776,1026.7976,,12.768,6.65,Seabird SBE19plus
2022-06-15,15-06-2022,69° 11.1 N,53° 31.1 W,Fast station,35.0,-0.0789,2.7627,33.1963,1026.823,,11.663,5.88,Seabird SBE19plus
