Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,1.0,-1.345,2.703,33.8041,1027.1975,0.23,0.308,111.09,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,2.0,-1.566,2.6563,33.4201,1026.9002,0.22,0.192,20.17,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,3.0,-1.557,2.6575,33.4252,1026.909,0.22,0.185,10.69,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,4.0,-1.544,2.6587,33.4267,1026.9147,0.23,0.189,7.55,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,5.0,-1.540,2.6593,33.4295,1026.9217,0.23,0.188,5.39,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,6.0,-1.524,2.6608,33.4332,1026.9292,0.25,0.198,4.77,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,7.0,-1.520,2.6613,33.4336,1026.9343,0.25,0.196,4.24,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,8.0,-1.518,2.6614,33.4338,1026.9392,0.23,0.185,3.84,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,9.0,-1.519,2.6614,33.4338,1026.9441,0.23,0.311,3.51,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,10.0,-1.519,2.6615,33.4345,1026.9496,0.24,0.203,3.16,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,11.0,-1.518,2.6617,33.4347,1026.9546,0.24,0.196,2.86,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,12.0,-1.517,2.6618,33.4345,1026.9593,0.25,0.192,2.54,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,13.0,-1.517,2.6619,33.4352,1026.9647,0.25,0.206,2.3,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,14.0,-1.514,2.6622,33.4361,1026.9702,0.23,0.186,2.07,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,15.0,-1.512,2.6623,33.4344,1026.9737,0.24,0.2,1.81,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,16.0,-1.511,2.6626,33.4366,1026.9803,0.23,0.202,1.58,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,17.0,-1.510,2.6627,33.4361,1026.9847,0.22,0.187,1.42,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,18.0,-1.510,2.6628,33.4366,1026.99,0.22,0.199,1.27,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,19.0,-1.507,2.6631,33.4375,1026.9955,0.24,0.222,1.14,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,20.0,-1.506,2.6633,33.4378,1027.0006,0.23,0.205,0.98,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,21.0,-1.505,2.6634,33.4378,1027.0054,0.23,0.162,0.81,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,22.0,-1.495,2.6651,33.4496,1027.0196,0.24,0.185,0.7,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,23.0,-1.473,2.6669,33.4483,1027.0228,0.24,0.197,0.59,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,24.0,-1.470,2.6673,33.4494,1027.0284,0.28,0.175,0.49,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,25.0,-1.474,2.6675,33.4567,1027.0394,0.28,0.171,0.4,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,26.0,-1.472,2.6677,33.4564,1027.044,0.27,0.18,0.31,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,27.0,-1.470,2.6687,33.4675,1027.0578,0.27,0.164,0.23,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,28.0,-1.460,2.6693,33.4644,1027.0598,0.26,0.155,0.15,Seabird SBE19plus
2018-04-05,43195,69° 14.81 N,53° 29.55 W,Vinter station,29.0,-1.461,2.6693,33.4651,1027.0653,0.27,0.184,0.08,Seabird SBE19plus
