Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,1.0,6.761,3.2674,32.3622,1025.3776,0.21,0.714,48.11,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,2.0,6.693,3.255,32.2905,1025.3347,0.23,0.273,41.96,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,3.0,6.704,3.2568,32.2996,1025.3451,0.21,0.336,34.12,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,4.0,6.708,3.2573,32.3003,1025.3499,0.22,0.303,29.8,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,5.0,6.710,3.2576,32.3016,1025.3553,0.22,0.303,26.82,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,6.0,6.714,3.258,32.3021,1025.3598,0.23,0.292,24.77,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,7.0,6.712,3.2578,32.3009,1025.3638,0.24,0.285,22.72,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,8.0,6.717,3.259,32.3083,1025.3735,0.29,0.31,21.9,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,9.0,6.716,3.2585,32.3039,1025.3749,0.26,0.264,20.46,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,10.0,6.661,3.2534,32.2986,1025.3825,0.27,0.294,19.12,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,11.0,6.515,3.2411,32.3008,1025.4077,0.29,0.314,17.8,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,12.0,6.213,3.2096,32.2373,1025.4001,0.29,0.276,16.5,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,13.0,5.870,3.1856,32.2955,1025.4926,0.27,0.28,15.24,Seabird SBE19plus
2021-07-13,44390,69° 11.1 N,53° 31.1 W,Fast station,14.0,5.613,3.1706,32.3723,1025.5886,0.24,0.281,14.19,Seabird SBE19plus
