Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,1.0,-1.81,,33.5401,1026.9956,0.59,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,2.0,-1.81,,33.5521,1027.0135,0.61,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,3.0,-1.80,,33.5504,1027.0169,0.62,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,4.0,-1.80,,33.5516,1027.0223,0.67,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,5.0,-1.80,,33.5547,1027.0296,0.67,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,6.0,-1.80,,33.5609,1027.0399,0.61,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,7.0,-1.79,,33.5583,1027.0429,0.62,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,8.0,-1.79,,33.5591,1027.048,0.67,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,9.0,-1.79,,33.5607,1027.054,0.67,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,10.0,-1.79,,33.5626,1027.0599,0.63,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,11.0,-1.78,,33.5596,1027.0636,0.65,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,12.0,-1.78,,33.5625,1027.0697,0.62,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,13.0,-1.77,,33.5626,1027.0748,0.59,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,14.0,-1.77,,33.5646,1027.0811,0.60,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,15.0,-1.77,,33.5651,1027.0862,0.58,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,16.0,-1.76,,33.5671,1027.0927,0.55,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,17.0,-1.76,,33.5685,1027.0986,0.55,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,18.0,-1.76,,33.5663,1027.101,0.51,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,19.0,-1.76,,33.566,1027.1062,0.53,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,20.0,-1.76,,33.5684,1027.113,0.53,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,21.0,-1.76,,33.5679,1027.1175,0.53,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,22.0,-1.76,,33.5678,1027.1221,0.50,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,23.0,-1.76,,33.5689,1027.1279,0.51,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,24.0,-1.76,,33.5679,1027.1321,0.50,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,25.0,-1.76,,33.5672,1027.1362,0.50,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,26.0,-1.75,,33.5704,1027.1438,0.45,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,27.0,-1.75,,33.572,1027.15,0.47,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,28.0,-1.75,,33.5712,1027.1537,0.48,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,29.0,-1.75,,33.5701,1027.1572,0.48,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,30.0,-1.75,,33.5712,1027.1636,0.48,,,AML 6
2022-03-30,44650,69° 14'.46 N,53° 28.46 W,Vinter station,31.0,-1.75,,33.5727,1027.1698,0.47,,,AML 6
