=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 55
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-10-16 16:17:00 UTC
latitude:  69.1021376
longitude: -51.970564
ttf:       10
nsat:      5
min snr:   34
mean snr:  39
max snr:   44
hdop:      3.3

fix kind:  DiveEnd
fix time:  2021-10-21 18:49:00 UTC
latitude:  69.0984978
longitude: -51.9723833
ttf:       40
nsat:      11
min snr:   0
mean snr:  34
max snr:   44
hdop:      1.1

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1634841149 │        217.6400 │        ascent ║
║ 1634841192 │        207.9600 │        ascent ║
║ 1634841236 │        197.7200 │        ascent ║
║ 1634841279 │        187.8000 │        ascent ║
║ 1634841323 │        177.7200 │        ascent ║
║ 1634841367 │        167.8000 │        ascent ║
║ 1634841411 │        157.9600 │        ascent ║
║ 1634841457 │        147.9200 │        ascent ║
║ 1634841503 │        137.9600 │        ascent ║
║ 1634841551 │        127.6400 │        ascent ║
║ 1634841593 │        118.0000 │        ascent ║
║ 1634841638 │        107.7200 │        ascent ║
║ 1634841680 │         97.8400 │        ascent ║
║ 1634841723 │         87.7200 │        ascent ║
║ 1634841765 │         77.8400 │        ascent ║
║ 1634841809 │         67.7600 │        ascent ║
║ 1634841853 │         57.7200 │        ascent ║
║ 1634841898 │         47.8800 │        ascent ║
║ 1634841944 │         37.7200 │        ascent ║
║ 1634841988 │         27.6400 │        ascent ║
║ 1634842030 │         17.8400 │        ascent ║
║ 1634842073 │          7.8000 │        ascent ║
║ 1634842101 │          1.4000 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        469.3600 │             2.6360 │        34.2150 │           1200 ║
║        469.3600 │             2.6530 │        34.2130 │           3000 ║
║        469.3200 │             2.6530 │        34.2110 │           4800 ║
║        469.2400 │             2.6490 │        34.2130 │           6600 ║
║        469.1600 │             2.6500 │        34.2150 │           8400 ║
║        469.0000 │             2.6510 │        34.2120 │          10200 ║
║        468.8400 │             2.6480 │        34.2110 │          12000 ║
║        468.6400 │             2.6490 │        34.2120 │          13800 ║
║        468.4000 │             2.6520 │        34.2130 │          15600 ║
║        468.2000 │             2.6520 │        34.2130 │          17400 ║
║        468.0000 │             2.6520 │        34.2110 │          19200 ║
║        467.8000 │             2.6480 │        34.2140 │          21000 ║
║        467.6800 │             2.6390 │        34.2150 │          22800 ║
║        467.6000 │             2.6500 │        34.2140 │          24600 ║
║        467.5600 │             2.6450 │        34.2120 │          26400 ║
║        467.6000 │             2.6450 │        34.2120 │          28200 ║
║        467.6400 │             2.6440 │        34.2110 │          30000 ║
║        467.7600 │             2.6440 │        34.2100 │          31800 ║
║        467.8800 │             2.6370 │        34.2120 │          33600 ║
║        468.0400 │             2.6350 │        34.2060 │          35400 ║
║        468.2000 │             2.6310 │        34.2080 │          37200 ║
║        468.3600 │             2.6330 │        34.2080 │          39000 ║
║        468.5200 │             2.6380 │        34.2070 │          40800 ║
║        468.6800 │             2.6340 │        34.2090 │          42600 ║
║        468.7600 │             2.6410 │        34.2090 │          44400 ║
║        468.8400 │             2.6420 │        34.2100 │          46200 ║
║        468.8800 │             2.6410 │        34.2120 │          48000 ║
║        468.8800 │             2.6390 │        34.2090 │          49800 ║
║        468.8000 │             2.6380 │        34.2080 │          51600 ║
║        468.7200 │             2.6360 │        34.2070 │          53400 ║
║        468.6000 │             2.6360 │        34.2070 │          55200 ║
║        468.4800 │             2.6380 │        34.2080 │          57000 ║
║        468.3200 │             2.6360 │        34.2100 │          58800 ║
║        468.2000 │             2.6400 │        34.2080 │          60600 ║
║        468.0800 │             2.6390 │        34.2090 │          62400 ║
║        467.9600 │             2.6350 │        34.2090 │          64200 ║
║        467.8400 │             2.6340 │        34.2090 │          66000 ║
║        467.8000 │             2.6340 │        34.2080 │          67800 ║
║        467.8000 │             2.6300 │        34.2060 │          69600 ║
║        467.8400 │             2.6290 │        34.2060 │          71400 ║
║        467.9200 │             2.6270 │        34.2030 │          73200 ║
║        468.0400 │             2.6250 │        34.2070 │          75000 ║
║        468.2400 │             2.6270 │        34.2040 │          76800 ║
║        468.4400 │             2.6270 │        34.2080 │          78600 ║
║        468.6400 │             2.6280 │        34.2060 │          80400 ║
║        468.8400 │             2.6280 │        34.2060 │          82200 ║
║        469.0000 │             2.6290 │        34.2050 │          84000 ║
║        469.1600 │             2.6310 │        34.2050 │          85800 ║
║        469.2800 │             2.6310 │        34.2050 │          87600 ║
║        469.3600 │             2.6300 │        34.2040 │          89400 ║
║        469.3600 │             2.6280 │        34.2030 │          91200 ║
║        469.3600 │             2.6260 │        34.2030 │          93000 ║
║        469.2800 │             2.6270 │        34.2010 │          94800 ║
║        469.1600 │             2.6270 │        34.2030 │          96600 ║
║        469.0000 │             2.6290 │        34.2050 │          98400 ║
║        468.8000 │             2.6290 │        34.2030 │         100200 ║
║        468.6000 │             2.6280 │        34.2030 │         102000 ║
║        468.3600 │             2.6280 │        34.2000 │         103800 ║
║        468.1200 │             2.6280 │        34.2020 │         105600 ║
║        467.8800 │             2.6330 │        34.2040 │         107400 ║
║        467.6800 │             2.6330 │        34.2060 │         109200 ║
║        467.5200 │             2.6370 │        34.2070 │         111000 ║
║        467.4400 │             2.6370 │        34.2070 │         112800 ║
║        467.3600 │             2.6370 │        34.2050 │         114600 ║
║        467.4000 │             2.6370 │        34.2050 │         116400 ║
║        467.4800 │             2.6370 │        34.2080 │         118200 ║
║        467.6000 │             2.6370 │        34.2050 │         120000 ║
║        467.7600 │             2.6360 │        34.2070 │         121800 ║
║        467.9200 │             2.6360 │        34.2030 │         123600 ║
║        468.1600 │             2.6350 │        34.2050 │         125400 ║
║        468.3600 │             2.6320 │        34.2050 │         127200 ║
║        468.5600 │             2.6280 │        34.2040 │         129000 ║
║        468.7200 │             2.6240 │        34.2040 │         130800 ║
║        468.8800 │             2.6210 │        34.2000 │         132600 ║
║        469.0000 │             2.6160 │        34.2000 │         134400 ║
║        469.0000 │             2.6150 │        34.1980 │         136200 ║
║        469.0000 │             2.6220 │        34.2000 │         138000 ║
║        468.9600 │             2.6100 │        34.1960 │         139800 ║
║        468.8400 │             2.6060 │        34.1960 │         141600 ║
║        468.6800 │             2.6130 │        34.1970 │         143400 ║
║        468.5600 │             2.6050 │        34.1980 │         145200 ║
║        468.4000 │             2.6110 │        34.1980 │         147000 ║
║        468.2000 │             2.6250 │        34.2010 │         148800 ║
║        468.0400 │             2.6270 │        34.2040 │         150600 ║
║        467.9200 │             2.6280 │        34.2040 │         152400 ║
║        467.8000 │             2.6280 │        34.2020 │         154200 ║
║        467.7200 │             2.6290 │        34.2060 │         156000 ║
║        467.6400 │             2.6260 │        34.2030 │         157800 ║
║        467.6800 │             2.6250 │        34.2020 │         159600 ║
║        467.7600 │             2.6250 │        34.2030 │         161400 ║
║        467.9200 │             2.6260 │        34.2040 │         163200 ║
║        468.0800 │             2.6250 │        34.2050 │         165000 ║
║        468.2800 │             2.6230 │        34.2010 │         166800 ║
║        468.5200 │             2.6240 │        34.2020 │         168600 ║
║        468.7200 │             2.6250 │        34.2030 │         170400 ║
║        468.9200 │             2.6210 │        34.2050 │         172200 ║
║        469.1200 │             2.6250 │        34.2010 │         174000 ║
║        469.2400 │             2.6280 │        34.2030 │         175800 ║
║        469.3600 │             2.6280 │        34.2010 │         177600 ║
║        469.4000 │             2.6280 │        34.2020 │         179400 ║
║        469.3600 │             2.6290 │        34.2020 │         181200 ║
║        469.3200 │             2.6290 │        34.2020 │         183000 ║
║        469.2000 │             2.6280 │        34.2030 │         184800 ║
║        469.0000 │             2.6280 │        34.2040 │         186600 ║
║        468.8000 │             2.6280 │        34.2010 │         188400 ║
║        468.6000 │             2.6270 │        34.2000 │         190200 ║
║        468.3600 │             2.6210 │        34.2000 │         192000 ║
║        468.1200 │             2.6260 │        34.2010 │         193800 ║
║        467.8800 │             2.6240 │        34.1950 │         195600 ║
║        467.6800 │             2.6270 │        34.2020 │         197400 ║
║        467.5200 │             2.6210 │        34.1970 │         199200 ║
║        467.4000 │             2.6190 │        34.1950 │         201000 ║
║        467.3600 │             2.6210 │        34.2000 │         202800 ║
║        467.4000 │             2.6190 │        34.1990 │         204600 ║
║        467.4800 │             2.6290 │        34.2010 │         206400 ║
║        467.6400 │             2.6270 │        34.2000 │         208200 ║
║        467.8400 │             2.6280 │        34.2010 │         210000 ║
║        468.0400 │             2.6260 │        34.1980 │         211800 ║
║        468.2800 │             2.6270 │        34.1920 │         213600 ║
║        468.5200 │             2.6270 │        34.2010 │         215400 ║
║        468.7600 │             2.6270 │        34.2000 │         217200 ║
║        468.9200 │             2.6270 │        34.1980 │         219000 ║
║        469.1200 │             2.6260 │        34.1960 │         220800 ║
║        469.2000 │             2.6240 │        34.2000 │         222600 ║
║        469.2800 │             2.6230 │        34.1980 │         224400 ║
║        469.2800 │             2.6210 │        34.1960 │         226200 ║
║        469.2000 │             2.6140 │        34.1940 │         228000 ║
║        469.0400 │             2.6120 │        34.1950 │         229800 ║
║        468.8800 │             2.6110 │        34.1960 │         231600 ║
║        468.6800 │             2.6100 │        34.1960 │         233400 ║
║        468.4800 │             2.6090 │        34.1950 │         235200 ║
║        468.2800 │             2.6200 │        34.1970 │         237000 ║
║        468.1200 │             2.6200 │        34.1980 │         238800 ║
║        467.9600 │             2.6210 │        34.1980 │         240600 ║
║        467.8400 │             2.6170 │        34.1980 │         242400 ║
║        467.7200 │             2.6240 │        34.1970 │         244200 ║
║        467.6800 │             2.6280 │        34.1980 │         246000 ║
║        467.6800 │             2.6290 │        34.2020 │         247800 ║
║        467.7600 │             2.6280 │        34.2010 │         249600 ║
║        467.8800 │             2.6300 │        34.1990 │         251400 ║
║        468.0800 │             2.6290 │        34.2010 │         253200 ║
║        468.2800 │             2.6290 │        34.2000 │         255000 ║
║        468.4800 │             2.6270 │        34.2000 │         256800 ║
║        468.7200 │             2.6250 │        34.1990 │         258600 ║
║        468.9200 │             2.6240 │        34.1980 │         260400 ║
║        469.1200 │             2.6230 │        34.1990 │         262200 ║
║        469.2800 │             2.6230 │        34.1960 │         264000 ║
║        469.3600 │             2.6240 │        34.1970 │         265800 ║
║        469.4400 │             2.6210 │        34.1970 │         267600 ║
║        469.4400 │             2.6200 │        34.1960 │         269400 ║
║        469.3600 │             2.6200 │        34.1980 │         271200 ║
║        469.2400 │             2.6180 │        34.1980 │         273000 ║
║        469.0800 │             2.6180 │        34.1980 │         274800 ║
║        468.8400 │             2.6200 │        34.1970 │         276600 ║
║        468.6000 │             2.6230 │        34.1960 │         278400 ║
║        468.3600 │             2.6300 │        34.1980 │         280200 ║
║        468.1200 │             2.6330 │        34.2000 │         282000 ║
║        467.8800 │             2.6330 │        34.2020 │         283800 ║
║        467.6800 │             2.6350 │        34.2040 │         285600 ║
║        467.5200 │             2.6380 │        34.2020 │         287400 ║
║        467.4400 │             2.6380 │        34.2040 │         289200 ║
║        467.4000 │             2.6390 │        34.2020 │         291000 ║
║        467.4000 │             2.6390 │        34.2030 │         292800 ║
║        467.5200 │             2.6380 │        34.2030 │         294600 ║
║        467.6800 │             2.6380 │        34.2030 │         296400 ║
║        467.8800 │             2.6370 │        34.2010 │         298200 ║
║        468.1200 │             2.6330 │        34.1960 │         300000 ║
║        468.3600 │             2.6340 │        34.2020 │         301800 ║
║        468.6400 │             2.6320 │        34.2000 │         303600 ║
║        468.8800 │             2.6330 │        34.1880 │         305400 ║
║        469.0800 │             2.6320 │        34.1980 │         307200 ║
║        469.2400 │             2.6320 │        34.2000 │         309000 ║
║        469.3600 │             2.6270 │        34.1990 │         310800 ║
║        469.4400 │             2.6250 │        34.1980 │         312600 ║
║        469.4000 │             2.6250 │        34.1980 │         314400 ║
║        469.3200 │             2.6340 │        34.1950 │         316200 ║
║        469.2000 │             2.6200 │        34.1960 │         318000 ║
║        469.0000 │             2.6290 │        34.1980 │         319800 ║
║        468.8000 │             2.6300 │        34.1990 │         321600 ║
║        468.6000 │             2.6380 │        34.1990 │         323400 ║
║        468.3600 │             2.6390 │        34.2000 │         325200 ║
║        468.1600 │             2.6390 │        34.2010 │         327000 ║
║        467.9600 │             2.6410 │        34.2000 │         328800 ║
║        467.8400 │             2.6410 │        34.2020 │         330600 ║
║        467.7200 │             2.6420 │        34.1980 │         332400 ║
║        467.6400 │             2.6420 │        34.1990 │         334200 ║
║        467.6400 │             2.6400 │        34.2010 │         336000 ║
║        467.6800 │             2.6400 │        34.2000 │         337800 ║
║        467.8000 │             2.6390 │        34.2020 │         339600 ║
║        467.9600 │             2.6380 │        34.1980 │         341400 ║
║        468.1600 │             2.6390 │        34.2000 │         343200 ║
║        468.3600 │             2.6390 │        34.2010 │         345000 ║
║        468.6000 │             2.6400 │        34.1990 │         346800 ║
║        468.8000 │             2.6410 │        34.2010 │         348600 ║
║        469.0000 │             2.6410 │        34.1980 │         350400 ║
║        469.1600 │             2.6420 │        34.1980 │         352200 ║
║        469.2800 │             2.6410 │        34.2000 │         354000 ║
║        469.3600 │             2.6410 │        34.2010 │         355800 ║
║        469.3600 │             2.6390 │        34.1960 │         357600 ║
║        469.2800 │             2.6400 │        34.1540 │         359400 ║
║        469.1600 │             2.6400 │        34.0980 │         361200 ║
║        468.9600 │             2.6410 │        34.1840 │         363000 ║
║        468.7200 │             2.6400 │        34.1130 │         364800 ║
║        468.4800 │             2.6410 │        34.1790 │         366600 ║
║        468.2400 │             2.6410 │        34.2010 │         368400 ║
║        468.0000 │             2.6400 │        34.2010 │         370200 ║
║        467.8000 │             2.6380 │        34.1990 │         372000 ║
║        467.6000 │             2.6360 │        34.1990 │         373800 ║
║        467.4400 │             2.6350 │        34.1970 │         375600 ║
║        467.3600 │             2.6350 │        34.1970 │         377400 ║
║        467.3200 │             2.6340 │        34.1970 │         379200 ║
║        467.3600 │             2.6360 │        34.2000 │         381000 ║
║        467.4800 │             2.6350 │        34.1980 │         382800 ║
║        467.6400 │             2.6370 │        34.1970 │         384600 ║
║        467.8800 │             2.6370 │        34.1990 │         386400 ║
║        468.1200 │             2.6380 │        34.1970 │         388200 ║
║        468.4000 │             2.6370 │        34.1990 │         390000 ║
║        468.6800 │             2.6380 │        34.1970 │         391800 ║
║        468.9200 │             2.6380 │        34.1980 │         393600 ║
║        469.1200 │             2.6400 │        34.1990 │         395400 ║
║        469.2800 │             2.6390 │        34.1990 │         397200 ║
║        469.4000 │             2.6390 │        34.1980 │         399000 ║
║        469.4400 │             2.6380 │        34.1950 │         400800 ║
║        469.4400 │             2.6380 │        34.1970 │         402600 ║
║        469.3600 │             2.6360 │        34.1970 │         404400 ║
║        469.2400 │             2.6350 │        34.1950 │         406200 ║
║        469.0400 │             2.6330 │        34.1960 │         408000 ║
║        468.8400 │             2.6310 │        34.1950 │         409800 ║
║        468.6000 │             2.6340 │        34.1950 │         411600 ║
║        468.3600 │             2.6360 │        34.1960 │         413400 ║
║        468.1600 │             2.6360 │        34.1980 │         415200 ║
║        467.9600 │             2.6350 │        34.1900 │         417000 ║
║        467.8000 │             2.6350 │        34.1970 │         418800 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        467.7600 │             2.6310 │        34.1990 │       2.6290 ║
║        466.5200 │             2.6270 │        34.2010 │       2.6460 ║
║        465.4800 │             2.6250 │        34.2030 │       2.7500 ║
║        464.5200 │             2.6240 │        34.2040 │       2.7300 ║
║        463.5600 │             2.6240 │        34.2030 │       2.6180 ║
║        462.4800 │             2.6220 │        34.2030 │       2.6710 ║
║        461.4800 │             2.6210 │        34.2040 │       2.6320 ║
║        460.4800 │             2.6200 │        34.2040 │       2.6650 ║
║        459.4400 │             2.6190 │        34.2030 │       2.5660 ║
║        458.5200 │             2.6150 │        34.2030 │       2.6680 ║
║        457.5600 │             2.6120 │        34.2030 │       2.6320 ║
║        456.4400 │             2.6100 │        34.2020 │       2.6320 ║
║        455.5200 │             2.6090 │        34.2020 │       2.5800 ║
║        454.5600 │             2.6090 │        34.2030 │       2.6320 ║
║        453.4400 │             2.6080 │        34.2020 │       2.5550 ║
║        452.4800 │             2.6040 │        34.2020 │       2.6680 ║
║        451.4800 │             2.5990 │        34.2000 │       2.5440 ║
║        450.5600 │             2.5970 │        34.2010 │       2.6540 ║
║        449.5600 │             2.5970 │        34.2000 │       2.6430 ║
║        448.4800 │             2.5960 │        34.1980 │       2.6320 ║
║        447.4800 │             2.5950 │        34.2010 │       2.6970 ║
║        446.5200 │             2.5950 │        34.1980 │       2.6210 ║
║        445.4000 │             2.5920 │        34.1990 │       2.6320 ║
║        444.4400 │             2.5920 │        34.1990 │       2.5660 ║
║        443.4400 │             2.5910 │        34.2000 │       2.7080 ║
║        442.4400 │             2.5910 │        34.1980 │       2.6240 ║
║        441.4800 │             2.5890 │        34.1990 │       2.6650 ║
║        440.5200 │             2.5880 │        34.1980 │       2.5950 ║
║        439.5600 │             2.5880 │        34.1980 │       2.5660 ║
║        438.4800 │             2.5860 │        34.1990 │       2.6970 ║
║        437.5200 │             2.5850 │        34.1980 │       2.6540 ║
║        436.5600 │             2.5840 │        34.1970 │       2.6970 ║
║        435.4400 │             2.5840 │        34.1970 │       2.6430 ║
║        434.4800 │             2.5830 │        34.1970 │       2.7120 ║
║        433.4800 │             2.5820 │        34.1960 │       2.6320 ║
║        432.4400 │             2.5810 │        34.1960 │       2.6240 ║
║        431.5200 │             2.5800 │        34.1960 │       2.6970 ║
║        430.6000 │             2.5790 │        34.1960 │       2.6970 ║
║        429.6400 │             2.5780 │        34.1970 │       2.6540 ║
║        428.4800 │             2.5760 │        34.1970 │       2.6540 ║
║        427.3600 │             2.5720 │        34.1960 │       2.6240 ║
║        426.3600 │             2.5700 │        34.1940 │       2.6240 ║
║        425.4000 │             2.5660 │        34.1920 │       2.6830 ║
║        424.4000 │             2.5620 │        34.1940 │       2.5660 ║
║        423.4000 │             2.5630 │        34.1920 │       2.6240 ║
║        422.4000 │             2.5630 │        34.1930 │       2.6100 ║
║        421.4800 │             2.5630 │        34.1920 │       2.5800 ║
║        420.4800 │             2.5640 │        34.1930 │       2.5210 ║
║        419.5200 │             2.5630 │        34.1930 │       2.6100 ║
║        418.5200 │             2.5640 │        34.1930 │       2.5950 ║
║        417.5600 │             2.5620 │        34.1930 │       2.5510 ║
║        416.5600 │             2.5590 │        34.1920 │       2.6390 ║
║        415.6000 │             2.5560 │        34.1930 │       2.5660 ║
║        414.5600 │             2.5550 │        34.1900 │       2.6830 ║
║        413.6000 │             2.5540 │        34.1910 │       2.5510 ║
║        412.5600 │             2.5530 │        34.1920 │       2.5360 ║
║        411.5600 │             2.5530 │        34.1910 │       2.5950 ║
║        410.6000 │             2.5540 │        34.1910 │       2.6390 ║
║        409.5600 │             2.5540 │        34.1920 │       2.6540 ║
║        408.6000 │             2.5540 │        34.1910 │       2.6100 ║
║        407.5600 │             2.5550 │        34.1920 │       2.5950 ║
║        406.6000 │             2.5550 │        34.1910 │       2.5950 ║
║        405.6400 │             2.5540 │        34.1910 │       2.5800 ║
║        404.5200 │             2.5550 │        34.1910 │       2.5990 ║
║        403.3600 │             2.5540 │        34.1910 │       2.7120 ║
║        402.4000 │             2.5520 │        34.1910 │       2.6240 ║
║        401.4400 │             2.5500 │        34.1920 │       2.6390 ║
║        400.4800 │             2.5500 │        34.1910 │       2.5510 ║
║        399.4800 │             2.5510 │        34.1920 │       2.6390 ║
║        398.4800 │             2.5520 │        34.1920 │       2.6390 ║
║        397.4400 │             2.5510 │        34.1900 │       2.6970 ║
║        396.4400 │             2.5490 │        34.1910 │       2.5070 ║
║        395.3600 │             2.5490 │        34.1900 │       2.5660 ║
║        394.4800 │             2.5470 │        34.1930 │       2.5880 ║
║        393.6000 │             2.5470 │        34.1920 │       2.6830 ║
║        392.4800 │             2.5440 │        34.1910 │       2.6390 ║
║        391.4000 │             2.5410 │        34.1900 │       2.6240 ║
║        390.4800 │             2.5410 │        34.1870 │       2.6320 ║
║        389.6000 │             2.5390 │        34.1890 │       2.6100 ║
║        388.5600 │             2.5380 │        34.1880 │       2.5660 ║
║        387.4400 │             2.5350 │        34.1890 │       2.5950 ║
║        386.3600 │             2.5330 │        34.1890 │       2.5510 ║
║        385.4800 │             2.5320 │        34.1880 │       2.5660 ║
║        384.5600 │             2.5310 │        34.1880 │       2.6830 ║
║        383.5200 │             2.5290 │        34.1880 │       2.6680 ║
║        382.4000 │             2.5260 │        34.1890 │       2.5660 ║
║        381.5200 │             2.5250 │        34.1840 │       2.7190 ║
║        380.6000 │             2.5200 │        34.1850 │       2.5510 ║
║        379.5200 │             2.5160 │        34.1860 │       2.5070 ║
║        378.4000 │             2.5090 │        34.1830 │       2.5800 ║
║        377.4800 │             2.5080 │        34.1830 │       2.5440 ║
║        376.6000 │             2.5090 │        34.1840 │       2.7560 ║
║        375.5200 │             2.5040 │        34.1810 │       2.6830 ║
║        374.4400 │             2.5010 │        34.1820 │       2.5070 ║
║        373.5200 │             2.4980 │        34.1800 │       2.6100 ║
║        372.6400 │             2.4970 │        34.1810 │       2.6680 ║
║        371.5600 │             2.4970 │        34.1790 │       2.5360 ║
║        370.5200 │             2.4960 │        34.1800 │       2.6100 ║
║        369.4400 │             2.4960 │        34.1790 │       2.5070 ║
║        368.3600 │             2.4960 │        34.1790 │       2.5950 ║
║        367.5200 │             2.4960 │        34.1790 │       2.7410 ║
║        366.6000 │             2.4950 │        34.1790 │       2.5660 ║
║        365.5200 │             2.4920 │        34.1780 │       2.5950 ║
║        364.4400 │             2.4890 │        34.1770 │       2.5800 ║
║        363.4000 │             2.4830 │        34.1780 │       2.6680 ║
║        362.5200 │             2.4810 │        34.1760 │       2.5440 ║
║        361.6000 │             2.4810 │        34.1770 │       2.5950 ║
║        360.4800 │             2.4810 │        34.1770 │       2.4180 ║
║        359.5200 │             2.4810 │        34.1770 │       2.5440 ║
║        358.6000 │             2.4790 │        34.1760 │       2.5210 ║
║        357.4400 │             2.4770 │        34.1760 │       2.5660 ║
║        356.4400 │             2.4760 │        34.1760 │       2.4770 ║
║        355.4800 │             2.4720 │        34.1750 │       2.6240 ║
║        354.4800 │             2.4710 │        34.1740 │       2.5660 ║
║        353.5200 │             2.4700 │        34.1750 │       2.5360 ║
