=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 54
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-10-11 13:29:00 UTC
latitude:  69.1033707
longitude: -51.9678447
ttf:       0
nsat:      6
min snr:   34
mean snr:  40
max snr:   45
hdop:      1.3

fix kind:  DiveEnd
fix time:  2021-10-16 16:05:00 UTC
latitude:  69.1033078
longitude: -51.9670933
ttf:       40
nsat:      6
min snr:   0
mean snr:  31
max snr:   45
hdop:      5.3

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1633962996 │        391.0800 │       descent ║
║ 1633963096 │        401.0800 │       descent ║
║ 1633963195 │        411.0400 │       descent ║
║ 1633963293 │        421.0400 │       descent ║
║ 1633963391 │        431.0000 │       descent ║
║ 1633963496 │        441.0800 │       descent ║
║ 1633963600 │        451.0000 │       descent ║
║ 1633964200 │        460.1200 │       descent ║
║ 1633964800 │        460.1200 │       descent ║
║ 1633965379 │        460.1200 │  descent seek ║
║ 1633965400 │        460.1200 │       descent ║
║ 1633966000 │        460.1200 │       descent ║
║ 1633966600 │        460.1200 │       descent ║
║ 1633967200 │        460.1200 │       descent ║
║ 1633967800 │        460.1200 │       descent ║
║ 1633968399 │        460.0800 │       descent ║
║ 1633969000 │        460.0800 │       descent ║
║ 1633969011 │        460.0800 │  descent seek ║
║ 1633969600 │        460.0400 │       descent ║
║ 1633970200 │        460.0000 │       descent ║
║ 1633970800 │        459.9600 │       descent ║
║ 1633971400 │        459.9200 │       descent ║
║ 1633972000 │        459.8800 │       descent ║
║ 1633972600 │        459.8400 │       descent ║
║ 1633973200 │        459.8000 │       descent ║
║ 1633973800 │        459.7600 │       descent ║
║ 1633974400 │        459.7200 │       descent ║
║ 1633975000 │        459.6400 │       descent ║
║ 1633975600 │        459.6000 │       descent ║
║ 1633976200 │        459.5600 │       descent ║
║ 1633976244 │        459.5600 │       descent ║
║ 1634397453 │        458.5200 │  ascent start ║
║ 1634397704 │        448.9200 │        ascent ║
║ 1634397796 │        438.8000 │        ascent ║
║ 1634397872 │        428.9600 │        ascent ║
║ 1634397950 │        418.8400 │        ascent ║
║ 1634398022 │        408.7600 │        ascent ║
║ 1634398087 │        398.8000 │        ascent ║
║ 1634398153 │        388.8000 │        ascent ║
║ 1634398216 │        378.8400 │        ascent ║
║ 1634398275 │        368.7200 │        ascent ║
║ 1634398332 │        358.8000 │        ascent ║
║ 1634398389 │        348.9600 │        ascent ║
║ 1634398443 │        338.9200 │        ascent ║
║ 1634398495 │        328.9200 │        ascent ║
║ 1634398547 │        318.8800 │        ascent ║
║ 1634398599 │        308.7600 │        ascent ║
║ 1634398648 │        298.9200 │        ascent ║
║ 1634398696 │        288.8000 │        ascent ║
║ 1634398744 │        278.6800 │        ascent ║
║ 1634398791 │        268.7200 │        ascent ║
║ 1634398839 │        258.8000 │        ascent ║
║ 1634398885 │        248.9600 │        ascent ║
║ 1634398931 │        238.7200 │        ascent ║
║ 1634398975 │        228.8000 │        ascent ║
║ 1634399019 │        218.9600 │        ascent ║
║ 1634399065 │        208.7600 │        ascent ║
║ 1634399109 │        198.8000 │        ascent ║
║ 1634399153 │        188.8400 │        ascent ║
║ 1634399198 │        179.0000 │        ascent ║
║ 1634399245 │        168.7200 │        ascent ║
║ 1634399290 │        158.7600 │        ascent ║
║ 1634399334 │        148.7200 │        ascent ║
║ 1634399376 │        138.9600 │        ascent ║
║ 1634399421 │        128.7600 │        ascent ║
║ 1634399465 │        118.7600 │        ascent ║
║ 1634399509 │        108.8400 │        ascent ║
║ 1634399553 │         98.9600 │        ascent ║
║ 1634399599 │         88.6000 │        ascent ║
║ 1634399643 │         78.6400 │        ascent ║
║ 1634399687 │         68.7600 │        ascent ║
║ 1634399732 │         58.7200 │        ascent ║
║ 1634399776 │         48.8800 │        ascent ║
║ 1634399822 │         38.6400 │        ascent ║
║ 1634399868 │         28.6400 │        ascent ║
║ 1634399914 │         18.6400 │        ascent ║
║ 1634399958 │          8.9200 │        ascent ║
║ 1634399992 │          1.6400 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        459.3200 │             2.6260 │        34.2080 │           1201 ║
║        459.1200 │             2.6220 │        34.2070 │           3001 ║
║        458.9600 │             2.6190 │        34.2040 │           4801 ║
║        458.8400 │             2.6130 │        34.2050 │           6601 ║
║        458.6800 │             2.6120 │        34.2060 │           8401 ║
║        458.5600 │             2.6110 │        34.2040 │          10201 ║
║        458.4800 │             2.6140 │        34.2060 │          12001 ║
║        458.4800 │             2.6130 │        34.2040 │          13801 ║
║        458.4800 │             2.6130 │        34.2060 │          15601 ║
║        458.5600 │             2.6100 │        34.2030 │          17401 ║
║        458.6400 │             2.6090 │        34.2050 │          19201 ║
║        458.7600 │             2.6080 │        34.2040 │          21001 ║
║        458.8800 │             2.6170 │        34.2060 │          22801 ║
║        458.9600 │             2.6330 │        34.2090 │          24601 ║
║        459.0800 │             2.6390 │        34.2130 │          26401 ║
║        459.1600 │             2.6360 │        34.2100 │          28201 ║
║        459.2400 │             2.6360 │        34.2120 │          30001 ║
║        459.2800 │             2.6370 │        34.2120 │          31801 ║
║        459.2800 │             2.6410 │        34.2100 │          33601 ║
║        459.2800 │             2.6260 │        34.2070 │          35401 ║
║        459.2000 │             2.6240 │        34.2080 │          37201 ║
║        459.0800 │             2.6120 │        34.2030 │          39001 ║
║        458.9200 │             2.6050 │        34.2030 │          40801 ║
║        458.8000 │             2.6100 │        34.2010 │          42601 ║
║        458.6400 │             2.6180 │        34.2060 │          44401 ║
║        458.5200 │             2.6180 │        34.2070 │          46201 ║
║        458.4000 │             2.6160 │        34.2040 │          48001 ║
║        458.2800 │             2.6150 │        34.2030 │          49801 ║
║        458.2000 │             2.6110 │        34.2030 │          51601 ║
║        458.1600 │             2.6090 │        34.2010 │          53401 ║
║        458.1600 │             2.6210 │        34.2060 │          55201 ║
║        458.1600 │             2.6220 │        34.2050 │          57001 ║
║        458.2000 │             2.6190 │        34.2020 │          58801 ║
║        458.2800 │             2.6470 │        34.2110 │          60601 ║
║        458.4400 │             2.6390 │        34.2090 │          62401 ║
║        458.6000 │             2.6300 │        34.2060 │          64201 ║
║        458.8000 │             2.6330 │        34.2060 │          66001 ║
║        458.9600 │             2.6270 │        34.2040 │          67801 ║
║        459.2000 │             2.6170 │        34.2030 │          69601 ║
║        459.4000 │             2.5990 │        34.1990 │          71401 ║
║        459.5600 │             2.6080 │        34.2010 │          73201 ║
║        459.7200 │             2.6050 │        34.2010 │          75001 ║
║        459.8000 │             2.6010 │        34.2010 │          76801 ║
║        459.8400 │             2.6220 │        34.2040 │          78601 ║
║        459.8400 │             2.6240 │        34.2050 │          80401 ║
║        459.8000 │             2.6230 │        34.2040 │          82201 ║
║        459.7600 │             2.6440 │        34.2080 │          84001 ║
║        459.6800 │             2.6480 │        34.2110 │          85801 ║
║        459.5600 │             2.6480 │        34.2120 │          87601 ║
║        459.4800 │             2.6560 │        34.2120 │          89401 ║
║        459.3600 │             2.6630 │        34.2130 │          91201 ║
║        459.2400 │             2.6650 │        34.2140 │          93001 ║
║        459.0800 │             2.6480 │        34.2090 │          94801 ║
║        458.9600 │             2.6270 │        34.2070 │          96601 ║
║        458.8000 │             2.6200 │        34.2040 │          98401 ║
║        458.7200 │             2.6170 │        34.2040 │         100201 ║
║        458.6400 │             2.6320 │        34.2070 │         102001 ║
║        458.5600 │             2.6360 │        34.2080 │         103801 ║
║        458.5600 │             2.6330 │        34.2010 │         105601 ║
║        458.6000 │             2.6360 │        34.2080 │         107401 ║
║        458.6400 │             2.6300 │        34.2040 │         109201 ║
║        458.7200 │             2.6350 │        34.2060 │         111001 ║
║        458.7600 │             2.6300 │        34.2060 │         112801 ║
║        458.8400 │             2.6330 │        34.2060 │         114601 ║
║        458.8800 │             2.6180 │        34.2010 │         116401 ║
║        458.9600 │             2.6210 │        34.2000 │         118201 ║
║        459.0000 │             2.6190 │        34.1960 │         120001 ║
║        459.0000 │             2.6090 │        34.2010 │         121801 ║
║        459.0400 │             2.6100 │        34.1970 │         123601 ║
║        459.0000 │             2.6140 │        34.1980 │         125401 ║
║        458.9600 │             2.6310 │        34.2010 │         127201 ║
║        458.9200 │             2.6320 │        34.2010 │         129001 ║
║        458.8400 │             2.6380 │        34.2080 │         130801 ║
║        458.7200 │             2.6360 │        34.2050 │         132601 ║
║        458.6400 │             2.6330 │        34.2050 │         134401 ║
║        458.5600 │             2.6390 │        34.2040 │         136201 ║
║        458.4800 │             2.6390 │        34.2040 │         138001 ║
║        458.4400 │             2.6330 │        34.2040 │         139801 ║
║        458.4000 │             2.6170 │        34.2010 │         141601 ║
║        458.3600 │             2.6240 │        34.2040 │         143401 ║
║        458.3600 │             2.6190 │        34.2010 │         145201 ║
║        458.3600 │             2.6450 │        34.2090 │         147001 ║
║        458.4000 │             2.6440 │        34.2090 │         148801 ║
║        458.4800 │             2.6450 │        34.2090 │         150601 ║
║        458.6000 │             2.6540 │        34.2090 │         152401 ║
║        458.7200 │             2.6540 │        34.2100 │         154201 ║
║        458.8800 │             2.6550 │        34.2090 │         156001 ║
║        459.0400 │             2.6590 │        34.2110 │         157801 ║
║        459.2000 │             2.6640 │        34.2100 │         159601 ║
║        459.3600 │             2.6710 │        34.2120 │         161401 ║
║        459.5200 │             2.6730 │        34.2130 │         163201 ║
║        459.6400 │             2.6780 │        34.2130 │         165001 ║
║        459.7600 │             2.6820 │        34.2140 │         166801 ║
║        459.8000 │             2.6840 │        34.2140 │         168601 ║
║        459.8800 │             2.6860 │        34.2160 │         170401 ║
║        459.8800 │             2.6840 │        34.2150 │         172201 ║
║        459.8800 │             2.6830 │        34.2150 │         174001 ║
║        459.8400 │             2.6810 │        34.2150 │         175801 ║
║        459.7600 │             2.6760 │        34.2140 │         177601 ║
║        459.6800 │             2.6470 │        34.2140 │         179401 ║
║        459.5600 │             2.6360 │        34.2030 │         181201 ║
║        459.4400 │             2.6310 │        34.2060 │         183001 ║
║        459.3200 │             2.6230 │        34.2000 │         184801 ║
║        459.2000 │             2.6230 │        34.1990 │         186601 ║
║        459.0800 │             2.6210 │        34.2010 │         188401 ║
║        458.9200 │             2.6230 │        34.1990 │         190201 ║
║        458.8400 │             2.6230 │        34.1980 │         192001 ║
║        458.7600 │             2.6230 │        34.2000 │         193801 ║
║        458.7200 │             2.6230 │        34.2000 │         195601 ║
║        458.6800 │             2.6230 │        34.2010 │         197401 ║
║        458.6400 │             2.6230 │        34.2010 │         199201 ║
║        458.6400 │             2.6230 │        34.2010 │         201001 ║
║        458.6400 │             2.6260 │        34.1990 │         202801 ║
║        458.6800 │             2.6270 │        34.1980 │         204601 ║
║        458.7200 │             2.6240 │        34.2010 │         206401 ║
║        458.7600 │             2.6240 │        34.1980 │         208201 ║
║        458.8000 │             2.6250 │        34.2000 │         210001 ║
║        458.8400 │             2.6260 │        34.2000 │         211801 ║
║        458.8800 │             2.6250 │        34.2000 │         213601 ║
║        458.8800 │             2.6270 │        34.2000 │         215401 ║
║        458.8800 │             2.6280 │        34.2030 │         217201 ║
║        458.8800 │             2.6290 │        34.2010 │         219001 ║
║        458.8400 │             2.6300 │        34.2030 │         220801 ║
║        458.8000 │             2.6310 │        34.2010 │         222601 ║
║        458.7600 │             2.6300 │        34.2020 │         224401 ║
║        458.7200 │             2.6310 │        34.2020 │         226201 ║
║        458.6800 │             2.6300 │        34.2020 │         228001 ║
║        458.6400 │             2.6320 │        34.2010 │         229801 ║
║        458.5600 │             2.6310 │        34.2020 │         231601 ║
║        458.4800 │             2.6310 │        34.2010 │         233401 ║
║        458.4400 │             2.6300 │        34.2010 │         235201 ║
║        458.4400 │             2.6290 │        34.2010 │         237001 ║
║        458.4400 │             2.6280 │        34.2020 │         238801 ║
║        458.5200 │             2.6280 │        34.2010 │         240601 ║
║        458.5600 │             2.6270 │        34.2000 │         242401 ║
║        458.6800 │             2.6280 │        34.2020 │         244201 ║
║        458.7600 │             2.6290 │        34.2000 │         246001 ║
║        458.8800 │             2.6290 │        34.1990 │         247801 ║
║        459.0000 │             2.6300 │        34.1990 │         249601 ║
║        459.1600 │             2.6300 │        34.1990 │         251401 ║
║        459.2800 │             2.6320 │        34.2020 │         253201 ║
║        459.4000 │             2.6320 │        34.1880 │         255001 ║
║        459.4800 │             2.6330 │        34.1970 │         256801 ║
║        459.6000 │             2.6330 │        34.2000 │         258601 ║
║        459.6800 │             2.6310 │        34.2040 │         260401 ║
║        459.7200 │             2.6340 │        34.2000 │         262201 ║
║        459.7200 │             2.6350 │        34.2020 │         264001 ║
║        459.7200 │             2.6360 │        34.2010 │         265801 ║
║        459.7200 │             2.6360 │        34.1840 │         267601 ║
║        459.6400 │             2.6380 │        34.2020 │         269401 ║
║        459.5600 │             2.6370 │        34.2020 │         271201 ║
║        459.4400 │             2.6370 │        34.2020 │         273001 ║
║        459.3200 │             2.6370 │        34.1990 │         274801 ║
║        459.1600 │             2.6360 │        34.2010 │         276601 ║
║        459.0000 │             2.6380 │        34.2010 │         278401 ║
║        458.8400 │             2.6400 │        34.2020 │         280201 ║
║        458.7200 │             2.6390 │        34.2030 │         282001 ║
║        458.6000 │             2.6390 │        34.2020 │         283801 ║
║        458.5200 │             2.6380 │        34.1970 │         285601 ║
║        458.4800 │             2.6370 │        34.2070 │         287401 ║
║        458.4000 │             2.6380 │        34.2010 │         289201 ║
║        458.4000 │             2.6380 │        34.2020 │         291001 ║
║        458.4000 │             2.6400 │        34.2030 │         292801 ║
║        458.4400 │             2.6400 │        34.2060 │         294601 ║
║        458.4800 │             2.6420 │        34.2020 │         296401 ║
║        458.5600 │             2.6430 │        34.2030 │         298201 ║
║        458.6400 │             2.6420 │        34.2050 │         300001 ║
║        458.7200 │             2.6430 │        34.2030 │         301801 ║
║        458.8000 │             2.6440 │        34.2070 │         303601 ║
║        458.8800 │             2.6430 │        34.2050 │         305401 ║
║        458.9200 │             2.6430 │        34.2020 │         307201 ║
║        458.9600 │             2.6430 │        34.2030 │         309001 ║
║        459.0000 │             2.6400 │        34.2020 │         310801 ║
║        458.9600 │             2.6360 │        34.2030 │         312601 ║
║        458.9600 │             2.6350 │        34.2010 │         314401 ║
║        458.9200 │             2.6280 │        34.1950 │         316201 ║
║        458.8400 │             2.6060 │        34.1900 │         318001 ║
║        458.8000 │             2.6240 │        34.1940 │         319801 ║
║        458.7200 │             2.5970 │        34.1890 │         321601 ║
║        458.6400 │             2.6070 │        34.1960 │         323401 ║
║        458.5600 │             2.6090 │        34.1980 │         325201 ║
║        458.5200 │             2.6070 │        34.1950 │         327001 ║
║        458.4800 │             2.6180 │        34.1990 │         328801 ║
║        458.4800 │             2.6250 │        34.2000 │         330601 ║
║        458.5200 │             2.6360 │        34.2030 │         332401 ║
║        458.5600 │             2.6440 │        34.2030 │         334201 ║
║        458.6400 │             2.6550 │        34.1930 │         336001 ║
║        458.7600 │             2.6530 │        34.2040 │         337801 ║
║        458.8800 │             2.6570 │        34.2070 │         339601 ║
║        459.0000 │             2.6600 │        34.2050 │         341401 ║
║        459.1600 │             2.6580 │        34.2060 │         343201 ║
║        459.2800 │             2.6590 │        34.2040 │         345001 ║
║        459.4400 │             2.6580 │        34.1990 │         346801 ║
║        459.5600 │             2.6640 │        34.2080 │         348601 ║
║        459.6400 │             2.6670 │        34.2060 │         350401 ║
║        459.7600 │             2.6690 │        34.2100 │         352201 ║
║        459.8000 │             2.6710 │        34.2070 │         354001 ║
║        459.8000 │             2.6740 │        34.2070 │         355801 ║
║        459.7600 │             2.6800 │        34.2090 │         357601 ║
║        459.6800 │             2.6830 │        34.2110 │         359401 ║
║        459.6000 │             2.6840 │        34.2120 │         361201 ║
║        459.4400 │             2.6850 │        34.2110 │         363001 ║
║        459.2800 │             2.6840 │        34.2090 │         364801 ║
║        459.1200 │             2.6830 │        34.2120 │         366601 ║
║        458.9600 │             2.6830 │        34.2100 │         368401 ║
║        458.7600 │             2.6820 │        34.2100 │         370201 ║
║        458.5600 │             2.6820 │        34.2080 │         372001 ║
║        458.4000 │             2.6780 │        34.2090 │         373801 ║
║        458.3200 │             2.6740 │        34.2090 │         375601 ║
║        458.2400 │             2.6720 │        34.2090 │         377401 ║
║        458.2000 │             2.6640 │        34.2060 │         379201 ║
║        458.2000 │             2.6610 │        34.2070 │         381001 ║
║        458.2400 │             2.6570 │        34.2050 │         382801 ║
║        458.3200 │             2.6540 │        34.2020 │         384601 ║
║        458.4000 │             2.6590 │        34.2020 │         386401 ║
║        458.5200 │             2.6580 │        34.2020 │         388201 ║
║        458.6000 │             2.6410 │        34.1990 │         390001 ║
║        458.7200 │             2.6420 │        34.1990 │         391801 ║
║        458.8400 │             2.5930 │        34.1870 │         393601 ║
║        458.9600 │             2.5960 │        34.1870 │         395401 ║
║        459.0400 │             2.5960 │        34.1880 │         397201 ║
║        459.1200 │             2.5970 │        34.1880 │         399001 ║
║        459.1200 │             2.5960 │        34.1850 │         400801 ║
║        459.1600 │             2.5950 │        34.1880 │         402601 ║
║        459.1200 │             2.5980 │        34.1890 │         404401 ║
║        459.0800 │             2.6080 │        34.1880 │         406201 ║
║        459.0000 │             2.6150 │        34.1930 │         408001 ║
║        458.8800 │             2.6150 │        34.1910 │         409801 ║
║        458.7600 │             2.6360 │        34.1980 │         411601 ║
║        458.6400 │             2.6440 │        34.2000 │         413401 ║
║        458.5200 │             2.6400 │        34.1980 │         415201 ║
║        458.4400 │             2.6460 │        34.2000 │         417001 ║
║        458.4000 │             2.6430 │        34.1970 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        458.4800 │             2.6570 │        34.2040 │       2.6620 ║
║        457.5200 │             2.6570 │        34.2070 │       2.6900 ║
║        456.5200 │             2.6570 │        34.2080 │       2.6320 ║
║        455.5600 │             2.6580 │        34.2100 │       2.6540 ║
║        454.4800 │             2.6520 │        34.2070 │       2.6970 ║
║        453.4400 │             2.6480 │        34.2080 │       2.6800 ║
║        452.4800 │             2.6460 │        34.2080 │       2.7850 ║
║        451.5600 │             2.6440 │        34.2080 │       2.6270 ║
║        450.4800 │             2.6420 │        34.2070 │       2.6360 ║
║        449.4400 │             2.6430 │        34.2080 │       2.7410 ║
║        448.4800 │             2.6410 │        34.2080 │       2.6540 ║
║        447.5200 │             2.6410 │        34.2080 │       2.7060 ║
║        446.4800 │             2.6410 │        34.2070 │       2.6540 ║
║        445.4800 │             2.6420 │        34.2080 │       2.6800 ║
║        444.4400 │             2.6410 │        34.2080 │       2.6620 ║
║        443.5200 │             2.6390 │        34.2070 │       2.6540 ║
║        442.5600 │             2.6370 │        34.2070 │       2.6180 ║
║        441.5200 │             2.6350 │        34.2080 │       2.7520 ║
║        440.5600 │             2.6370 │        34.2070 │       2.5550 ║
║        439.5600 │             2.6360 │        34.2050 │       2.7300 ║
║        438.5200 │             2.6310 │        34.2050 │       2.6760 ║
║        437.4800 │             2.6270 │        34.2050 │       2.6210 ║
║        436.4400 │             2.6260 │        34.2040 │       2.6430 ║
║        435.4000 │             2.6230 │        34.2050 │       2.6760 ║
║        434.5200 │             2.6240 │        34.2050 │       2.8290 ║
║        433.6000 │             2.6220 │        34.2040 │       2.6760 ║
║        432.6000 │             2.6180 │        34.2010 │       2.6210 ║
║        431.5600 │             2.6160 │        34.2030 │       2.6650 ║
║        430.5200 │             2.6120 │        34.2020 │       2.6970 ║
║        429.5200 │             2.6110 │        34.2010 │       2.6430 ║
║        428.4400 │             2.6110 │        34.2010 │       2.5880 ║
║        427.4000 │             2.6100 │        34.2020 │       2.7520 ║
║        426.3600 │             2.6090 │        34.2020 │       2.7190 ║
║        425.4400 │             2.6080 │        34.2000 │       2.5210 ║
║        424.5200 │             2.6070 │        34.2010 │       2.7740 ║
║        423.4800 │             2.6070 │        34.2000 │       2.7520 ║
║        422.4800 │             2.6030 │        34.2010 │       2.7300 ║
║        421.4400 │             2.6030 │        34.2000 │       2.6860 ║
║        420.4000 │             2.6000 │        34.2000 │       2.6650 ║
║        419.5200 │             2.5980 │        34.2000 │       2.6970 ║
║        418.6000 │             2.5950 │        34.1980 │       2.6650 ║
║        417.6000 │             2.5930 │        34.1970 │       2.6210 ║
║        416.5600 │             2.5920 │        34.1980 │       2.6100 ║
║        415.5200 │             2.5910 │        34.1960 │       2.5660 ║
║        414.4400 │             2.5910 │        34.1970 │       2.6760 ║
║        413.4000 │             2.5890 │        34.1960 │       2.6970 ║
║        412.4800 │             2.5890 │        34.1960 │       2.6830 ║
║        411.5600 │             2.5890 │        34.1950 │       2.7410 ║
║        410.5200 │             2.5880 │        34.1970 │       2.5440 ║
║        409.4400 │             2.5880 │        34.1960 │       2.5950 ║
║        408.5200 │             2.5860 │        34.1960 │       2.5510 ║
║        407.4800 │             2.5870 │        34.1960 │       2.6650 ║
║        406.4000 │             2.5870 │        34.1960 │       2.6390 ║
║        405.4800 │             2.5860 │        34.1970 │       2.5800 ║
║        404.5600 │             2.5850 │        34.1960 │       2.6540 ║
║        403.4800 │             2.5850 │        34.1960 │       2.6210 ║
║        402.4400 │             2.5840 │        34.1970 │       2.6390 ║
║        401.5200 │             2.5820 │        34.1940 │       2.6540 ║
║        400.6000 │             2.5740 │        34.1940 │       2.4920 ║
║        399.5600 │             2.5740 │        34.1940 │       2.6860 ║
║        398.5200 │             2.5730 │        34.1940 │       2.6100 ║
║        397.5600 │             2.5740 │        34.1940 │       2.6680 ║
║        396.5200 │             2.5730 │        34.1950 │       2.6760 ║
║        395.4400 │             2.5720 │        34.1950 │       2.5950 ║
║        394.5200 │             2.5700 │        34.1940 │       2.5660 ║
║        393.4800 │             2.5670 │        34.1940 │       2.5770 ║
║        392.4400 │             2.5630 │        34.1920 │       2.7710 ║
║        391.5200 │             2.5620 │        34.1920 │       2.6240 ║
║        390.4800 │             2.5550 │        34.1910 │       2.6100 ║
║        389.4000 │             2.5540 │        34.1910 │       2.5950 ║
║        388.5200 │             2.5510 │        34.1890 │       2.5510 ║
║        387.4400 │             2.5490 │        34.1910 │       2.6540 ║
║        386.4400 │             2.5500 │        34.1890 │       2.5660 ║
║        385.5200 │             2.5480 │        34.1900 │       2.4770 ║
║        384.6000 │             2.5470 │        34.1890 │       2.6100 ║
║        383.4800 │             2.5460 │        34.1900 │       2.5210 ║
║        382.4000 │             2.5420 │        34.1880 │       2.6390 ║
║        381.3600 │             2.5410 │        34.1880 │       2.5210 ║
║        380.3600 │             2.5390 │        34.1870 │       2.4920 ║
║        379.4800 │             2.5370 │        34.1880 │       2.4550 ║
║        378.6400 │             2.5370 │        34.1900 │       2.5360 ║
║        377.6000 │             2.5340 │        34.1870 │       2.5510 ║
║        376.5600 │             2.5310 │        34.1860 │       2.6100 ║
║        375.5600 │             2.5150 │        34.1840 │       2.6390 ║
║        374.4800 │             2.5000 │        34.1810 │       2.5800 ║
║        373.4400 │             2.5000 │        34.1810 │       2.6680 ║
║        372.4000 │             2.5000 │        34.1810 │       2.4920 ║
║        371.4000 │             2.5000 │        34.1800 │       2.5210 ║
║        370.5200 │             2.5000 │        34.1800 │       2.4770 ║
║        369.4800 │             2.4980 │        34.1800 │       2.4770 ║
║        368.4400 │             2.4970 │        34.1800 │       2.6540 ║
║        367.6000 │             2.4960 │        34.1810 │       2.6390 ║
║        366.5600 │             2.4940 │        34.1780 │       2.5950 ║
║        365.4800 │             2.4910 │        34.1780 │       2.6100 ║
║        364.4400 │             2.4900 │        34.1790 │       2.5800 ║
║        363.4000 │             2.4880 │        34.1780 │       2.5800 ║
║        362.4000 │             2.4880 │        34.1770 │       2.5070 ║
║        361.5200 │             2.4880 │        34.1770 │       2.4770 ║
║        360.4800 │             2.4830 │        34.1760 │       2.6860 ║
║        359.4400 │             2.4790 │        34.1740 │       2.5660 ║
║        358.5600 │             2.4770 │        34.1740 │       2.5510 ║
║        357.5600 │             2.4730 │        34.1730 │       2.5800 ║
║        356.5200 │             2.4690 │        34.1710 │       2.4480 ║
║        355.5200 │             2.4650 │        34.1710 │       2.4770 ║
║        354.4800 │             2.4640 │        34.1710 │       2.5210 ║
║        353.4800 │             2.4580 │        34.1670 │       2.5660 ║
║        352.4400 │             2.4500 │        34.1670 │       2.5660 ║
║        351.4000 │             2.4460 │        34.1660 │       2.5510 ║
║        350.4800 │             2.4440 │        34.1660 │       2.5210 ║
║        349.6400 │             2.4430 │        34.1650 │       2.4330 ║
║        348.6400 │             2.4400 │        34.1650 │       2.4480 ║
║        347.5200 │             2.4380 │        34.1640 │       2.5510 ║
║        346.4800 │             2.4360 │        34.1630 │       2.5950 ║
║        345.5600 │             2.4360 │        34.1630 │       2.4550 ║
║        344.6400 │             2.4360 │        34.1640 │       2.5360 ║
║        343.5200 │             2.4350 │        34.1620 │       2.5510 ║
║        342.5200 │             2.4310 │        34.1630 │       2.4990 ║
