=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 78
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2022-02-11 09:25:00 UTC
latitude:  69.0980682
longitude: -51.9754275
ttf:       220
nsat:      4
min snr:   27
mean snr:  34
max snr:   40
hdop:      2.3

fix kind:  DiveEnd
fix time:  2022-02-16 11:59:00 UTC
latitude:  69.1007741
longitude: -51.9643376
ttf:       70
nsat:      7
min snr:   0
mean snr:  33
max snr:   43
hdop:      1.2

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║        468.2400 │             2.8620 │        34.2020 │         346800 ║
║        468.0400 │             2.8550 │        34.2040 │         348600 ║
║        467.8400 │             2.8660 │        34.2040 │         350400 ║
║        467.6000 │             2.8500 │        34.1870 │         352200 ║
║        467.4000 │             2.8280 │        34.1960 │         354000 ║
║        467.2400 │             2.8300 │        34.1960 │         355800 ║
║        467.1200 │             2.8300 │        34.2000 │         357600 ║
║        467.0400 │             2.8320 │        34.1990 │         359400 ║
║        467.0000 │             2.8310 │        34.1960 │         361200 ║
║        467.0400 │             2.8310 │        34.1950 │         363000 ║
║        467.1200 │             2.8260 │        34.1940 │         364800 ║
║        467.2400 │             2.8260 │        34.1940 │         366600 ║
║        467.3200 │             2.8470 │        34.1940 │         368400 ║
║        467.4800 │             2.8570 │        34.1970 │         370200 ║
║        467.6000 │             2.8550 │        34.1950 │         372000 ║
║        467.7200 │             2.8520 │        34.1960 │         373800 ║
║        467.8400 │             2.8570 │        34.1950 │         375600 ║
║        467.9600 │             2.8560 │        34.1940 │         377400 ║
║        468.0400 │             2.8560 │        34.1940 │         379200 ║
║        468.0400 │             2.8520 │        34.1930 │         381000 ║
║        468.0400 │             2.8600 │        34.1970 │         382800 ║
║        467.9200 │             2.8580 │        34.1970 │         384600 ║
║        467.8000 │             2.8580 │        34.1950 │         386400 ║
║        467.6800 │             2.8560 │        34.1970 │         388200 ║
║        467.4800 │             2.8590 │        34.1940 │         390000 ║
║        467.3200 │             2.8550 │        34.1990 │         391800 ║
║        467.1200 │             2.8540 │        34.1960 │         393600 ║
║        466.9600 │             2.8550 │        34.1970 │         395400 ║
║        466.8000 │             2.8610 │        34.1980 │         397200 ║
║        466.6800 │             2.8910 │        34.2020 │         399000 ║
║        466.6000 │             2.8900 │        34.2010 │         400800 ║
║        466.6000 │             2.8890 │        34.2000 │         402600 ║
║        466.6400 │             2.8860 │        34.2040 │         404400 ║
║        466.7600 │             2.8880 │        34.2030 │         406200 ║
║        466.9200 │             2.8860 │        34.2030 │         408000 ║
║        467.1200 │             2.8870 │        34.2040 │         409800 ║
║        467.4000 │             2.8920 │        34.2020 │         411600 ║
║        467.6400 │             2.8910 │        34.2040 │         413400 ║
║        467.9200 │             2.8760 │        34.1990 │         415200 ║
║        468.2000 │             2.8810 │        34.2040 │         417000 ║
║        468.4400 │             2.8830 │        34.2050 │         418800 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        468.7600 │             2.8780 │        34.2080 │       2.9100 ║
║        467.5200 │             2.8710 │        34.2060 │       2.8460 ║
║        466.5600 │             2.8710 │        34.2060 │       2.8730 ║
║        465.5600 │             2.8710 │        34.2080 │       2.8990 ║
║        464.5200 │             2.8710 │        34.2070 │       2.9860 ║
║        463.4800 │             2.8690 │        34.2070 │       2.9860 ║
║        462.5200 │             2.8670 │        34.2060 │       2.9380 ║
║        461.6000 │             2.8680 │        34.2020 │       2.9510 ║
║        460.5600 │             2.8680 │        34.2040 │       2.9080 ║
║        459.5600 │             2.8680 │        34.2040 │       2.9160 ║
║        458.5200 │             2.8690 │        34.2030 │       2.8810 ║
║        457.4800 │             2.8690 │        34.2020 │       2.8550 ║
║        456.4400 │             2.8690 │        34.2030 │       2.8990 ║
║        455.5200 │             2.8690 │        34.2020 │       3.0030 ║
║        454.5200 │             2.8690 │        34.2030 │       2.9080 ║
║        453.4800 │             2.8690 │        34.2030 │       2.8730 ║
║        452.5200 │             2.8690 │        34.2030 │       2.8290 ║
║        451.5200 │             2.8680 │        34.2020 │       2.9160 ║
║        450.4800 │             2.8680 │        34.2030 │       2.8620 ║
║        449.5200 │             2.8680 │        34.2030 │       2.9270 ║
║        448.4800 │             2.8680 │        34.2030 │       3.0360 ║
║        447.4400 │             2.8680 │        34.2030 │       2.9050 ║
║        446.5200 │             2.8680 │        34.2040 │       2.9740 ║
║        445.6000 │             2.8670 │        34.2050 │       2.9490 ║
║        444.5600 │             2.8680 │        34.2050 │       2.8290 ║
║        443.5200 │             2.8670 │        34.2060 │       2.9380 ║
║        442.4400 │             2.8670 │        34.2050 │       2.8620 ║
║        441.5200 │             2.8670 │        34.2040 │       2.8430 ║
║        440.5600 │             2.8670 │        34.2040 │       2.9270 ║
║        439.4800 │             2.8670 │        34.2070 │       2.8620 ║
║        438.4000 │             2.8670 │        34.2050 │       2.9050 ║
║        437.5200 │             2.8670 │        34.2050 │       2.9310 ║
║        436.5600 │             2.8640 │        34.2050 │       2.8940 ║
║        435.4800 │             2.8650 │        34.2050 │       2.8620 ║
║        434.5200 │             2.8640 │        34.2040 │       3.0180 ║
║        433.5200 │             2.8650 │        34.2040 │       2.8730 ║
║        432.5600 │             2.8650 │        34.2050 │       2.9160 ║
║        431.5600 │             2.8650 │        34.2030 │       3.0360 ║
║        430.4400 │             2.8640 │        34.2040 │       2.8510 ║
║        429.4400 │             2.8640 │        34.2050 │       2.9740 ║
║        428.6000 │             2.8640 │        34.2050 │       2.8730 ║
║        427.5600 │             2.8650 │        34.2050 │       2.8840 ║
║        426.5600 │             2.8650 │        34.2040 │       3.0180 ║
║        425.5200 │             2.8650 │        34.2060 │       2.8940 ║
║        424.4800 │             2.8650 │        34.2050 │       2.8580 ║
║        423.4800 │             2.8640 │        34.2050 │       2.8620 ║
║        422.4400 │             2.8640 │        34.2050 │       2.8730 ║
║        421.5600 │             2.8640 │        34.2050 │       2.9020 ║
║        420.6400 │             2.8640 │        34.2040 │       2.7850 ║
║        419.6400 │             2.8640 │        34.2040 │       2.9310 ║
║        418.6800 │             2.8640 │        34.2050 │       2.9020 ║
║        417.6000 │             2.8640 │        34.2060 │       2.9450 ║
║        416.6000 │             2.8640 │        34.2060 │       2.8730 ║
║        415.6000 │             2.8640 │        34.2070 │       2.9600 ║
║        414.6000 │             2.8640 │        34.2060 │       2.9600 ║
║        413.5600 │             2.8640 │        34.2060 │       2.8580 ║
║        412.6000 │             2.8640 │        34.2060 │       2.8870 ║
║        411.5600 │             2.8640 │        34.2060 │       2.8730 ║
║        410.5600 │             2.8630 │        34.2050 │       2.8000 ║
║        409.5600 │             2.8640 │        34.2060 │       2.9310 ║
║        408.5600 │             2.8630 │        34.2060 │       2.8580 ║
║        407.6000 │             2.8630 │        34.2050 │       2.9160 ║
║        406.5600 │             2.8630 │        34.2050 │       2.8730 ║
║        405.6000 │             2.8630 │        34.2070 │       2.8730 ║
║        404.5600 │             2.8630 │        34.2070 │       3.0320 ║
║        403.5200 │             2.8630 │        34.2060 │       2.9310 ║
║        402.4800 │             2.8620 │        34.2070 │       2.8870 ║
║        401.5200 │             2.8620 │        34.2070 │       2.8730 ║
║        400.4400 │             2.8630 │        34.2070 │       2.8430 ║
║        399.4400 │             2.8620 │        34.2080 │       2.9890 ║
║        398.4000 │             2.8620 │        34.2080 │       2.8580 ║
║        397.4000 │             2.8610 │        34.2070 │       2.9740 ║
║        396.4000 │             2.8620 │        34.2070 │       2.9020 ║
║        395.5200 │             2.8620 │        34.2080 │       2.9600 ║
║        394.6800 │             2.8620 │        34.2070 │       2.9020 ║
║        393.6400 │             2.8620 │        34.2080 │       2.8580 ║
║        392.6400 │             2.8610 │        34.2080 │       2.8870 ║
║        391.6000 │             2.8610 │        34.2080 │       2.8430 ║
║        390.6000 │             2.8610 │        34.2080 │       2.7850 ║
║        389.6000 │             2.8610 │        34.2080 │       2.9450 ║
║        388.6000 │             2.8610 │        34.2090 │       2.9160 ║
║        387.6000 │             2.8610 │        34.2090 │       2.9160 ║
║        386.5600 │             2.8600 │        34.2080 │       2.8870 ║
║        385.5600 │             2.8580 │        34.2050 │       2.8430 ║
║        384.4800 │             2.8570 │        34.2050 │       3.0320 ║
║        383.4400 │             2.8570 │        34.2050 │       2.9740 ║
║        382.4800 │             2.8570 │        34.2020 │       3.0030 ║
║        381.5600 │             2.8570 │        34.2040 │       2.9450 ║
║        380.4800 │             2.8560 │        34.2030 │       2.9600 ║
║        379.3600 │             2.8560 │        34.2040 │       2.8430 ║
║        378.4800 │             2.8560 │        34.2040 │       2.7850 ║
║        377.5200 │             2.8550 │        34.2050 │       2.9020 ║
║        376.4800 │             2.8550 │        34.2050 │       2.8000 ║
║        375.4000 │             2.8560 │        34.2050 │       3.0030 ║
║        374.4800 │             2.8560 │        34.2040 │       2.9820 ║
