Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,1.0,7.365,3.3522,32.717,1025.5758,0.53,0.127,106.16,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,2.0,7.223,3.3256,32.5623,1025.4784,0.56,0.102,81.7,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,3.0,7.241,3.3303,32.5954,1025.5067,0.59,0.109,74.8,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,4.0,7.193,3.3231,32.5613,1025.4909,0.65,0.089,57.03,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,5.0,6.867,3.2909,32.5191,1025.5059,0.68,0.104,51.84,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,6.0,6.419,3.2496,32.4877,1025.5439,0.74,0.099,48.17,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,7.0,5.671,3.1675,32.2862,1025.4809,0.91,0.082,43.89,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,8.0,4.943,3.1363,32.6348,1025.8444,1.02,0.118,41.11,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,9.0,4.527,3.112,32.7627,1025.9952,1.04,0.12,38.22,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,10.0,4.071,3.0909,32.9709,1026.2124,1.25,0.127,34.87,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,11.0,3.948,3.0806,32.9723,1026.2306,1.35,0.115,30.86,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,12.0,3.751,3.0595,32.9199,1026.2128,1.43,0.123,27.28,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,13.0,3.413,3.0368,32.9911,1026.3061,2.12,0.112,24.16,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,14.0,3.178,3.0234,33.0689,1026.3944,4.36,0.148,20.64,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,15.0,3.074,3.0171,33.098,1026.4316,5.30,0.141,17.14,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,16.0,2.992,3.0069,33.0585,1026.4121,8.10,0.148,14.03,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,17.0,2.782,2.9923,33.0961,1026.4649,18.59,0.175,10.74,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,18.0,2.605,2.9855,33.1952,1026.5638,19.27,0.219,7.94,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,19.0,2.531,2.9682,33.0588,1026.4656,15.81,0.205,5.45,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,20.0,2.320,2.9591,33.1659,1026.573,18.52,0.146,3.53,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,21.0,2.240,2.9575,33.2277,1026.6335,17.94,0.161,2.35,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,22.0,2.219,2.9559,33.23,1026.6418,19.16,0.211,1.4,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,23.0,2.142,2.9458,33.1839,1026.6157,18.46,0.169,0.7,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,24.0,1.957,2.9299,33.1791,1026.6307,13.95,0.171,0.2,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,25.0,1.885,2.9317,33.2765,1026.7188,8.48,0.124,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,26.0,1.808,2.9227,33.2452,1026.7043,12.56,0.127,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,27.0,1.678,2.9155,33.2909,1026.7551,9.40,0.098,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,28.0,1.654,2.9145,33.3037,1026.7719,10.90,0.108,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,29.0,1.625,2.9117,33.2974,1026.7736,8.56,0.121,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,30.0,1.559,2.9101,33.3464,1026.8224,7.17,0.128,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,31.0,1.569,2.9102,33.3371,1026.819,8.89,0.139,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,32.0,1.576,2.911,33.3389,1026.8248,9.28,0.115,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,33.0,1.589,2.9136,33.3568,1026.8429,9.70,0.126,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,34.0,1.630,2.9173,33.3599,1026.8473,7.32,0.118,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,35.0,1.602,2.9162,33.3747,1026.8659,6.24,0.11,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,36.0,1.608,2.9197,33.4124,1026.9005,6.36,0.115,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,37.0,1.638,2.9219,33.4076,1026.8993,7.10,0.134,0.0,Seabird SBE19plus
2019-07-22,43653,69° 11.1 N,53° 31.1 W,Fast station,38.0,1.671,2.9244,33.4034,1026.8983,6.15,0.124,0.0,Seabird SBE19plus
