Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,34.0,2.151,2.9529,33.2575,1026.7264,0.57,0.211,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,35.0,2.131,2.9522,33.2688,1026.7417,0.59,0.204,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,36.0,2.124,2.9519,33.2714,1026.749,0.62,0.178,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,37.0,2.122,2.9517,33.2709,1026.7536,0.59,0.176,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,38.0,2.118,2.9515,33.2718,1026.7593,0.59,0.267,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,39.0,2.112,2.9512,33.2732,1026.7657,0.58,0.21,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,40.0,2.107,2.9509,33.2743,1026.7717,0.56,0.275,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,41.0,2.104,2.9509,33.277,1026.779,0.57,0.211,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,42.0,2.108,2.9516,33.2816,1026.7871,0.66,0.215,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,43.0,2.102,2.9514,33.2838,1026.794,0.54,0.208,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,44.0,2.071,2.9485,33.2809,1026.7989,0.52,0.216,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,45.0,2.019,2.9456,33.2974,1026.8208,0.48,0.152,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,46.0,1.997,2.9442,33.3034,1026.8321,0.53,0.169,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,47.0,1.951,2.9403,33.3028,1026.84,0.46,0.199,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,48.0,1.903,2.9376,33.3186,1026.8609,0.41,0.166,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,49.0,1.819,2.9319,33.3357,1026.8857,0.39,0.178,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,50.0,1.810,2.9328,33.3554,1026.9069,0.34,0.145,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,51.0,1.830,2.936,33.374,1026.9251,0.31,0.143,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,52.0,1.782,2.9321,33.3753,1026.9345,0.35,0.151,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,53.0,1.757,2.9306,33.382,1026.9465,0.30,0.184,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,54.0,1.732,2.9279,33.3741,1026.9468,0.30,0.148,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,55.0,1.623,2.9168,33.349,1026.9394,0.30,0.158,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,56.0,1.474,2.9068,33.3794,1026.9791,0.28,0.191,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,57.0,1.514,2.9127,33.4125,1027.0076,0.30,0.128,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,58.0,1.527,2.9135,33.4076,1027.0076,0.30,0.153,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,59.0,1.536,2.9149,33.4152,1027.0177,0.29,0.114,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,60.0,1.545,2.9156,33.4136,1027.0206,0.27,0.147,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,61.0,1.539,2.9138,33.3971,1027.0126,0.28,0.114,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,62.0,1.450,2.9067,33.4014,1027.0271,0.28,0.281,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,63.0,1.376,2.9008,33.4048,1027.0398,0.27,0.145,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,64.0,1.337,2.8978,33.4078,1027.0496,0.27,0.139,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,65.0,1.290,2.8942,33.4111,1027.0603,0.26,0.148,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,66.0,1.237,2.8892,33.4039,1027.0629,0.25,0.127,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,67.0,1.139,2.8815,33.409,1027.0783,0.26,0.107,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,68.0,1.096,2.8802,33.4374,1027.1087,0.24,0.114,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,69.0,1.120,2.8825,33.4414,1027.1152,0.21,0.137,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,70.0,1.113,2.8826,33.4492,1027.1266,0.20,0.116,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,71.0,1.114,2.8827,33.4495,1027.1317,0.16,0.112,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,72.0,1.072,2.878,33.4339,1027.1267,0.15,0.12,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,73.0,1.009,2.8746,33.4565,1027.1538,0.14,0.118,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,74.0,0.970,2.8697,33.4349,1027.1437,0.13,0.113,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,75.0,0.895,2.8649,33.4533,1027.168,0.12,0.157,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,76.0,0.833,2.8603,33.4603,1027.1824,0.14,0.115,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,77.0,0.809,2.8592,33.4709,1027.1972,0.15,0.143,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,78.0,0.811,2.859,33.4662,1027.1981,0.14,0.109,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,79.0,0.752,2.8538,33.4621,1027.2032,0.13,0.15,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,80.0,0.697,2.8499,33.4691,1027.217,0.11,0.115,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,81.0,0.651,2.8462,33.4714,1027.2264,0.12,0.133,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,82.0,0.603,2.8425,33.475,1027.2371,0.10,0.118,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,83.0,0.557,2.8391,33.4788,1027.2476,0.10,0.142,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,84.0,0.515,2.8368,33.4943,1027.2674,0.10,0.14,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,85.0,0.516,2.8368,33.493,1027.2711,0.09,0.159,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,86.0,0.512,2.8363,33.4906,1027.2742,0.09,0.119,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,87.0,0.496,2.8349,33.4893,1027.2789,0.09,0.133,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,88.0,0.484,2.8344,33.4941,1027.2882,0.09,0.154,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,89.0,0.484,2.8348,33.4988,1027.2968,0.09,0.156,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,90.0,0.480,2.8345,33.5001,1027.303,0.09,0.161,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,91.0,0.477,2.8343,33.4989,1027.3069,0.09,0.192,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,92.0,0.462,2.8332,33.5,1027.3135,0.09,0.168,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,93.0,0.449,2.8316,33.4928,1027.3133,0.09,0.178,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,94.0,0.416,2.8293,33.4988,1027.3249,0.09,0.157,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,95.0,0.415,2.8302,33.5107,1027.3393,0.10,0.133,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,96.0,0.434,2.8319,33.5113,1027.3435,0.09,0.141,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,97.0,0.446,2.8326,33.5065,1027.3437,0.09,0.172,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,98.0,0.444,2.8325,33.5071,1027.3491,0.09,0.161,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,99.0,0.431,2.8299,33.4871,1027.3386,0.09,0.147,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,100.0,0.389,2.8276,33.5015,1027.3574,0.09,0.144,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,101.0,0.398,2.8293,33.5142,1027.3719,0.08,0.169,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,102.0,0.414,2.8318,33.5276,1027.3865,0.08,0.157,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,103.0,0.474,2.8374,33.5354,1027.3942,0.10,0.166,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,104.0,0.494,2.8381,33.5219,1027.3868,0.09,0.166,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,105.0,0.499,2.8389,33.5273,1027.3958,0.09,0.17,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,106.0,0.507,2.8396,33.5274,1027.4002,0.10,0.173,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,107.0,0.503,2.8394,33.5268,1027.4047,0.10,0.17,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,108.0,0.491,2.8387,33.5318,1027.4143,0.10,0.161,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,109.0,0.489,2.8389,33.5352,1027.422,0.09,0.188,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,110.0,0.484,2.8386,33.5367,1027.4282,0.09,0.173,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,111.0,0.479,2.8384,33.5386,1027.4349,0.11,0.152,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,112.0,0.471,2.8378,33.5385,1027.44,0.10,0.147,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,113.0,0.466,2.8377,33.542,1027.448,0.09,0.185,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,114.0,0.466,2.8377,33.5424,1027.4531,0.09,0.193,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,115.0,0.464,2.8377,33.5443,1027.4595,0.09,0.159,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,116.0,0.463,2.8378,33.5453,1027.4652,0.09,0.176,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,117.0,0.464,2.8379,33.5449,1027.4696,0.10,0.179,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,118.0,0.462,2.8379,33.5456,1027.4751,0.09,0.171,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,119.0,0.462,2.8379,33.5457,1027.4801,0.09,0.166,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,120.0,0.461,2.8379,33.546,1027.4851,0.09,0.171,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,121.0,0.461,2.8379,33.5458,1027.4897,0.09,0.188,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,122.0,0.460,2.8379,33.5455,1027.4944,0.10,0.146,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,123.0,0.459,2.8378,33.5451,1027.4989,0.08,0.168,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,124.0,0.442,2.8362,33.5426,1027.5027,0.08,0.154,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,125.0,0.428,2.8356,33.5492,1027.5136,0.09,0.169,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,126.0,0.420,2.8351,33.5505,1027.5199,0.09,0.166,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,127.0,0.405,2.8339,33.5514,1027.5264,0.08,0.163,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,128.0,0.400,2.8339,33.5551,1027.5345,0.09,0.181,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,129.0,0.402,2.8343,33.5582,1027.5416,0.09,0.18,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,130.0,0.403,2.8345,33.5591,1027.5471,0.09,0.207,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,131.0,0.406,2.8351,33.5633,1027.5551,0.09,0.188,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,132.0,0.405,2.8352,33.5642,1027.5607,0.08,0.189,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,133.0,0.403,2.8351,33.5654,1027.5666,0.08,0.18,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,134.0,0.401,2.8351,33.5661,1027.572,0.09,0.213,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,135.0,0.401,2.8353,33.5688,1027.5791,0.08,0.194,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,136.0,0.394,2.8348,33.5688,1027.5843,0.09,0.2,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,137.0,0.384,2.8344,33.5742,1027.594,0.09,0.186,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,138.0,0.383,2.8345,33.5761,1027.6004,0.08,0.167,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,139.0,0.381,2.8344,33.5768,1027.6059,0.08,0.163,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,140.0,0.371,2.8335,33.5739,1027.6089,0.08,0.18,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,141.0,0.353,2.8325,33.5813,1027.6207,0.08,0.175,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,142.0,0.350,2.8328,33.5871,1027.6303,0.07,0.177,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,143.0,0.351,2.8331,33.5887,1027.6363,0.09,0.178,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,144.0,0.353,2.8334,33.5909,1027.6428,0.08,0.159,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,145.0,0.358,2.8343,33.5969,1027.6522,0.08,0.148,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,146.0,0.362,2.8349,33.5997,1027.659,0.08,0.173,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,147.0,0.362,2.835,33.5998,1027.6639,0.08,0.158,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,148.0,0.361,2.8349,33.5997,1027.6687,0.08,0.176,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,149.0,0.361,2.835,33.6004,1027.6741,0.07,0.168,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,150.0,0.361,2.8351,33.601,1027.6794,0.08,0.212,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,151.0,0.362,2.8353,33.6021,1027.685,0.07,0.163,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,152.0,0.368,2.8359,33.6034,1027.6904,0.07,0.169,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,153.0,0.370,2.8362,33.6038,1027.6955,0.08,0.164,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,154.0,0.367,2.8361,33.605,1027.7014,0.07,0.138,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,155.0,0.366,2.8362,33.6071,1027.708,0.08,0.152,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,156.0,0.364,2.8363,33.6099,1027.7152,0.07,0.146,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,157.0,0.362,2.8363,33.6119,1027.7217,0.08,0.132,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,158.0,0.361,2.8365,33.6146,1027.7287,0.08,0.162,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,159.0,0.361,2.8367,33.6172,1027.7356,0.09,0.139,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,160.0,0.361,2.8369,33.6191,1027.7419,0.07,0.153,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,161.0,0.362,2.8374,33.6232,1027.75,0.08,0.139,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,162.0,0.365,2.8383,33.6311,1027.7609,0.07,0.116,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,163.0,0.361,2.838,33.6316,1027.7663,0.07,0.146,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,164.0,0.370,2.84,33.6466,1027.7827,0.07,0.132,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,165.0,0.385,2.8412,33.6449,1027.7853,0.07,0.134,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,166.0,0.389,2.8416,33.6467,1027.7913,0.08,0.15,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,167.0,0.392,2.8422,33.6494,1027.798,0.08,0.144,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,168.0,0.397,2.8427,33.6496,1027.8027,0.07,0.128,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,169.0,0.396,2.8425,33.6491,1027.8072,0.07,0.122,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,170.0,0.393,2.8427,33.653,1027.8152,0.07,0.152,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,171.0,0.368,2.8404,33.6494,1027.8186,0.07,0.15,0.0,Seabird SBE19plus
2018-08-20,43332,69° 11.1 N,53° 31.1 W,Fast station,172.0,0.358,2.8408,33.6653,1027.8369,0.07,0.16,0.0,Seabird SBE19plus
