Date,Julian Day,Latitude,Longitude,Station name,Depth (m),Temp (°C),Conductivity (S/m),Salinity (PSU),Density (kg/m^3),Fluorescence (arbitrary),Turbidity (FTU),PAR/Irradiance,ID_CTD
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,1.0,5.273,3.131,32.2587,1025.4769,0.50,3.445,77.55,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,2.0,5.154,3.1385,32.457,1025.652,0.58,0.992,56.87,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,3.0,5.338,3.1222,32.0931,1025.3479,0.70,0.638,38.39,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,4.0,5.138,3.1022,32.0568,1025.3462,0.83,0.77,30.72,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,5.0,5.235,3.0918,31.8443,1025.172,0.97,0.788,25.99,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,6.0,5.392,3.1104,31.9061,1025.208,1.32,0.771,20.71,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,7.0,5.515,3.1182,31.8767,1025.1753,1.60,0.763,17.65,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,8.0,5.565,3.1258,31.9153,1025.2048,1.90,0.748,14.82,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,9.0,5.608,3.1308,31.9301,1025.2162,1.92,0.772,12.09,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,10.0,5.668,3.1377,31.9502,1025.2298,2.11,0.739,10.17,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,11.0,5.679,3.1395,31.96,1025.241,2.05,0.753,8.15,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,12.0,5.689,3.14,31.955,1025.2405,2.16,0.764,6.51,Seabird SBE19plus
2020-09-04,44078,69° 11.1 N,53° 31.1 W,Fast station,13.0,5.742,3.1541,32.0629,1025.3242,2.22,0.695,5.16,Seabird SBE19plus
