MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201006T011702,297.20755,2.47934,34.17044,30.66396,2.46817,294.0010645632052
LGR_CP_PTSCI,20201006T013804,295.01862,2.46497,34.16465,30.64586,2.48734,291.83729309533186
LGR_CP_PTSCI,20201006T013853,293.05307,2.46643,34.16431,30.64597,2.49088,289.8943147527738
LGR_CP_PTSCI,20201006T013931,291.02396,2.45374,34.15939,30.63009,2.44394,287.88848700224924
LGR_CP_PTSCI,20201006T014002,289.03827,2.44836,34.15599,30.62181,2.49246,285.92556205444373
LGR_CP_PTSCI,20201006T014029,287.03952,2.44299,34.15337,30.61415,2.43698,283.94970786116494
LGR_CP_PTSCI,20201006T014053,285.01962,2.42572,34.14592,30.59228,2.51083,281.95292660332683
LGR_CP_PTSCI,20201006T014115,283.00095,2.41385,34.14115,30.57726,2.43048,279.9573418431662
LGR_CP_PTSCI,20201006T014138,281.00754,2.39325,34.13380,30.55264,2.42737,277.9867091563488
LGR_CP_PTSCI,20201006T014200,279.02301,2.38312,34.12666,30.53723,2.43732,276.02483619241946
LGR_CP_PTSCI,20201006T014222,277.01044,2.37952,34.12373,30.53085,2.49060,274.03522418594997
LGR_CP_PTSCI,20201006T014243,274.99594,2.37582,34.12347,30.52655,2.44952,272.0436848617419
LGR_CP_PTSCI,20201006T014306,272.98056,2.37573,34.12261,30.52487,2.43930,270.0512562105363
LGR_CP_PTSCI,20201006T014328,270.99554,2.37491,34.12229,30.52301,2.45142,268.08882288953464
LGR_CP_PTSCI,20201006T014351,268.99832,2.36386,34.12110,30.51161,2.42670,266.11430942889416
LGR_CP_PTSCI,20201006T014414,266.98157,2.35995,34.11861,30.50533,2.44998,264.1204687090033
LGR_CP_PTSCI,20201006T014439,264.98923,2.36975,34.11747,30.51197,2.43335,262.15074166194086
LGR_CP_PTSCI,20201006T014503,262.99716,2.36557,34.11670,30.50685,2.42969,260.18126262733523
LGR_CP_PTSCI,20201006T014527,261.00241,2.35956,34.11446,30.49895,2.40350,258.2091150239856
LGR_CP_PTSCI,20201006T014549,258.99191,2.35733,34.11300,30.49496,2.40417,256.2213766825881
LGR_CP_PTSCI,20201006T014613,256.95517,2.35486,34.11171,30.49086,2.44296,254.20767575839616
LGR_CP_PTSCI,20201006T014638,254.97827,2.34558,34.11177,30.48202,2.43774,252.2531190182085
LGR_CP_PTSCI,20201006T014703,252.98596,2.34106,34.11012,30.47589,2.40662,250.28330758548793
LGR_CP_PTSCI,20201006T014730,250.98361,2.35037,34.11088,30.48363,2.40012,248.30355045480366
LGR_CP_PTSCI,20201006T014757,249.00330,2.35364,34.11100,30.48567,2.40012,246.34556583168487
LGR_CP_PTSCI,20201006T014824,247.02396,2.35318,34.10910,30.48285,2.41650,244.38852157857974
LGR_CP_PTSCI,20201006T014850,245.03128,2.35242,34.10916,30.48133,2.39044,242.41826870987748
LGR_CP_PTSCI,20201006T014915,242.99152,2.35645,34.10733,30.48243,2.40811,240.40144609344273
LGR_CP_PTSCI,20201006T014941,240.97830,2.35645,34.10592,30.48038,2.41769,238.41084556473902
LGR_CP_PTSCI,20201006T015009,239.02020,2.35077,34.10278,30.47208,2.39786,236.47472718396975
LGR_CP_PTSCI,20201006T015038,237.02200,2.34125,34.09985,30.46060,2.40390,234.49894010306423
LGR_CP_PTSCI,20201006T015107,234.99081,2.33676,34.09726,30.45372,2.40271,232.49051352694002
LGR_CP_PTSCI,20201006T015137,232.98962,2.33133,34.09537,30.44662,2.37070,230.51173148624383
LGR_CP_PTSCI,20201006T015206,231.01120,2.32520,34.09283,30.43839,2.34406,228.5554456933267
LGR_CP_PTSCI,20201006T015232,229.00012,2.32471,34.09222,30.43656,2.32379,226.56684614648515
LGR_CP_PTSCI,20201006T015257,227.01953,2.31644,34.09079,30.42741,2.32565,224.60837690407175
LGR_CP_PTSCI,20201006T015321,225.05774,2.31271,34.08873,30.42165,2.33377,222.66847922827623
LGR_CP_PTSCI,20201006T015343,223.02719,2.30115,34.08482,30.40760,2.35513,220.66056951935494
LGR_CP_PTSCI,20201006T015404,221.01828,2.26318,34.07903,30.36933,2.33698,218.67403915630862
LGR_CP_PTSCI,20201006T015424,219.03827,2.18494,34.06885,30.29289,2.33038,216.71606798643504
LGR_CP_PTSCI,20201006T015444,217.03738,2.17804,34.06562,30.28346,2.31503,214.73743020780205
LGR_CP_PTSCI,20201006T015504,215.03641,2.16202,34.06287,30.26657,2.33426,212.75869419972588
LGR_CP_PTSCI,20201006T015525,213.00592,2.14618,34.05924,30.24912,2.34888,210.75074666037003
