MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201121T130346,327.72580,2.50677,34.14971,30.68455,2.50427,324.16617549047913
LGR_CP_PTSCI,20201121T132357,325.08392,2.50748,34.10835,30.65043,2.53244,321.5550410563031
LGR_CP_PTSCI,20201121T132440,323.02954,2.50659,34.10620,30.64701,2.55713,319.52454647934934
LGR_CP_PTSCI,20201121T132513,321.00723,2.50537,34.10938,30.64762,2.58478,317.525729417803
LGR_CP_PTSCI,20201121T132544,319.02701,2.50354,34.10934,30.64513,2.54416,315.56849453829034
LGR_CP_PTSCI,20201121T132612,316.98431,2.50296,34.10933,30.64370,2.53253,313.54948532755515
LGR_CP_PTSCI,20201121T132638,315.00211,2.50354,34.10874,30.64284,2.53210,311.59025546089515
LGR_CP_PTSCI,20201121T132703,313.02225,2.50430,34.10838,30.64232,2.51813,309.63331980513107
LGR_CP_PTSCI,20201121T132728,311.00079,2.50449,34.10803,30.64129,2.57233,307.63524657105614
LGR_CP_PTSCI,20201121T132750,308.99631,2.50345,34.10779,30.63931,2.56723,305.6539376791165
LGR_CP_PTSCI,20201121T132813,306.99799,2.50067,34.10640,30.63488,2.54852,303.6786985355302
LGR_CP_PTSCI,20201121T132835,304.99777,2.49576,34.10519,30.62877,2.54639,301.7015622940557
LGR_CP_PTSCI,20201121T132858,302.97595,2.48996,34.10145,30.61983,2.54639,299.70305596664593
LGR_CP_PTSCI,20201121T132921,300.96411,2.48657,34.09978,30.61465,2.52740,297.71439523513584
LGR_CP_PTSCI,20201121T132944,298.96497,2.48514,34.09944,30.61223,2.55585,295.7382690858752
LGR_CP_PTSCI,20201121T133007,296.98785,2.48312,34.09783,30.60831,2.52170,293.78389072214844
LGR_CP_PTSCI,20201121T133030,295.00601,2.48300,34.09748,30.60704,2.50650,291.82482796261945
LGR_CP_PTSCI,20201121T133053,293.00275,2.48206,34.09629,30.60435,2.49893,289.8445723676285
LGR_CP_PTSCI,20201121T133117,290.99960,2.47632,34.09071,30.59398,2.51031,287.8644063926266
LGR_CP_PTSCI,20201121T133140,288.99283,2.47375,34.08891,30.58941,2.55167,285.8806427839516
LGR_CP_PTSCI,20201121T133204,287.00058,2.46939,34.08564,30.58210,2.54639,283.91121373227014
LGR_CP_PTSCI,20201121T133227,284.99991,2.46774,34.08341,30.57798,2.50766,281.9334420981237
LGR_CP_PTSCI,20201121T133252,282.98358,2.46686,34.08241,30.57549,2.52258,279.9401703998935
LGR_CP_PTSCI,20201121T133316,281.00787,2.46539,34.08183,30.57288,2.51712,277.98703538723504
LGR_CP_PTSCI,20201121T133340,278.99081,2.46338,34.07970,30.56852,2.56354,275.99300365950563
LGR_CP_PTSCI,20201121T133405,276.97714,2.46121,34.07394,30.56108,2.49710,274.00230388674385
LGR_CP_PTSCI,20201121T133429,274.98798,2.45758,34.07446,30.55747,2.51990,272.0358155491017
LGR_CP_PTSCI,20201121T133454,272.97665,2.45694,34.07159,30.55370,2.51990,270.0473907191886
LGR_CP_PTSCI,20201121T133519,271.00113,2.45676,34.07009,30.55144,2.52515,268.0943493097311
LGR_CP_PTSCI,20201121T133544,269.00952,2.45682,34.07030,30.55077,2.52246,266.1253821483027
LGR_CP_PTSCI,20201121T133610,266.99127,2.45810,34.06744,30.54865,2.49725,264.13005856822315
LGR_CP_PTSCI,20201121T133636,264.98212,2.45956,34.06284,30.54529,2.52158,262.14371232617066
LGR_CP_PTSCI,20201121T133703,263.00153,2.45740,34.05751,30.53822,2.48923,260.185583090289
LGR_CP_PTSCI,20201121T133730,261.01794,2.45267,34.05376,30.53022,2.51297,258.2244691277436
