MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201008T222314,310.25095,2.50229,34.18094,30.69817,2.50314,306.8940767065849
LGR_CP_PTSCI,20201008T224252,309.14859,2.50198,34.18129,30.69770,2.53433,305.80445804554387
LGR_CP_PTSCI,20201008T224345,307.02509,2.50192,34.18133,30.69673,2.49893,303.7054856541891
LGR_CP_PTSCI,20201008T224419,305.02655,2.50153,34.18156,30.69568,2.51453,301.7300102904045
LGR_CP_PTSCI,20201008T224447,303.00867,2.49893,34.18085,30.69196,2.54257,299.7353988262344
LGR_CP_PTSCI,20201008T224512,301.01443,2.49762,34.18059,30.68971,2.54092,297.76413571196167
LGR_CP_PTSCI,20201008T224538,299.01529,2.49765,34.18047,30.68874,2.57529,295.788010041846
LGR_CP_PTSCI,20201008T224602,297.02371,2.49741,34.18058,30.68774,2.51971,293.8193384116794
LGR_CP_PTSCI,20201008T224623,294.99887,2.49683,34.18052,30.68627,2.50089,291.81776998864615
LGR_CP_PTSCI,20201008T224645,292.97235,2.49515,34.17982,30.68335,2.50723,289.81452131829326
LGR_CP_PTSCI,20201008T224706,291.00833,2.49435,34.17976,30.68173,2.56241,287.87303626659724
LGR_CP_PTSCI,20201008T224728,288.99460,2.48996,34.17811,30.67569,2.49530,285.88239250043796
LGR_CP_PTSCI,20201008T224752,286.99466,2.46710,34.17081,30.64910,2.46616,283.90536151686956
LGR_CP_PTSCI,20201008T224816,285.00360,2.45016,34.15825,30.62338,2.48669,281.93708988234374
LGR_CP_PTSCI,20201008T224841,282.98221,2.43097,34.15492,30.60319,2.48718,279.9388160603226
LGR_CP_PTSCI,20201008T224907,280.99313,2.42728,34.15304,30.59759,2.47446,277.97246374047955
LGR_CP_PTSCI,20201008T224932,279.00150,2.42502,34.15088,30.59299,2.47992,276.0035716655458
LGR_CP_PTSCI,20201008T224955,277.00665,2.41934,34.14555,30.58288,2.52863,274.0314774014119
LGR_CP_PTSCI,20201008T225020,275.01309,2.41986,34.14606,30.58285,2.49115,272.06063947274794
LGR_CP_PTSCI,20201008T225048,273.00549,2.41257,34.14040,30.57107,2.43024,270.07590242347703
LGR_CP_PTSCI,20201008T225116,271.00876,2.38132,34.11811,30.52518,2.41751,268.1018925270398
LGR_CP_PTSCI,20201008T225145,268.99893,2.36536,34.10733,30.50179,2.38489,266.11491249666307
LGR_CP_PTSCI,20201008T225213,266.97766,2.35446,34.09857,30.48440,2.41614,264.11660310583005
LGR_CP_PTSCI,20201008T225241,264.99454,2.35205,34.09531,30.47881,2.45197,262.1559914188778
LGR_CP_PTSCI,20201008T225308,262.99683,2.35303,34.09435,30.47798,2.43903,260.18093636811534
LGR_CP_PTSCI,20201008T225335,260.99155,2.35355,34.09416,30.47737,2.39038,258.1983780260832
LGR_CP_PTSCI,20201008T225402,259.01477,2.35318,34.09412,30.47614,2.39581,256.2439779839118
LGR_CP_PTSCI,20201008T225430,256.99841,2.34995,34.09334,30.47182,2.38812,254.2504268442585
LGR_CP_PTSCI,20201008T225500,255.01733,2.34802,34.09295,30.46895,2.39200,252.2917377359582
LGR_CP_PTSCI,20201008T225527,253.02045,2.34933,34.09289,30.46913,2.38870,250.31740826116652
LGR_CP_PTSCI,20201008T225552,250.99118,2.34982,34.09209,30.46800,2.40576,248.3110350771701
LGR_CP_PTSCI,20201008T225615,248.98889,2.34875,34.09150,30.46570,2.42288,246.33131821682136
LGR_CP_PTSCI,20201008T225638,246.99939,2.34955,34.09124,30.46529,2.38956,244.3642282233379
LGR_CP_PTSCI,20201008T225700,245.00073,2.34772,34.08833,30.46047,2.40936,242.38806239528853
LGR_CP_PTSCI,20201008T225721,243.01041,2.33807,34.08347,30.44733,2.36972,240.42012376384847
LGR_CP_PTSCI,20201008T225742,240.99524,2.32678,34.08206,30.43555,2.41769,238.4275953165717
LGR_CP_PTSCI,20201008T225803,238.99011,2.32504,34.08107,30.43235,2.40103,236.44497483139617
LGR_CP_PTSCI,20201008T225824,237.01944,2.32834,34.07964,30.43316,2.39478,234.49640880522207
LGR_CP_PTSCI,20201008T225845,234.99219,2.32837,34.07830,30.43119,2.36966,232.49187806804744
LGR_CP_PTSCI,20201008T225907,232.98718,2.32901,34.07736,30.43009,2.37393,230.5093187960311
LGR_CP_PTSCI,20201008T225928,230.99585,2.32550,34.07560,30.42475,2.36383,228.54026735332675
LGR_CP_PTSCI,20201008T225951,228.99619,2.32245,34.07510,30.42082,2.34573,226.56296005829927
LGR_CP_PTSCI,20201008T230013,227.01913,2.31448,34.07383,30.41205,2.32980,224.60798136968913
LGR_CP_PTSCI,20201008T230035,225.01413,2.30670,34.07007,30.40140,2.31583,222.6253556792854
LGR_CP_PTSCI,20201008T230057,223.01556,2.29883,34.06713,30.39136,2.36169,220.64906913520375
LGR_CP_PTSCI,20201008T230119,221.01968,2.27667,34.05993,30.36557,2.38757,218.67542356675352
LGR_CP_PTSCI,20201008T230141,219.00186,2.26709,34.05164,30.34974,2.31235,216.6800630787068
LGR_CP_PTSCI,20201008T230204,216.96594,2.26328,34.04567,30.34073,2.36005,214.6667843501246
LGR_CP_PTSCI,20201008T230227,214.96387,2.25861,34.03997,30.33122,2.31982,212.68695987654223
LGR_CP_PTSCI,20201008T230249,212.98346,2.23654,34.03024,30.30353,2.32779,210.72853590075195
LGR_CP_PTSCI,20201008T230311,210.99860,2.18704,34.01881,30.25089,2.34177,208.76569253361006
LGR_CP_PTSCI,20201008T230333,209.00275,2.13229,34.00696,30.19345,2.29327,206.791962097713
LGR_CP_PTSCI,20201008T230356,206.98978,2.12369,34.00204,30.18121,2.26270,204.8012821269586
LGR_CP_PTSCI,20201008T230419,204.97711,2.08270,33.99841,30.14221,2.28357,202.81087948303633
LGR_CP_PTSCI,20201008T230443,202.99280,2.03732,33.98505,30.09171,2.20917,200.84850413181763
LGR_CP_PTSCI,20201008T230506,201.03183,2.02295,33.97895,30.07363,2.20663,198.90919229919092
LGR_CP_PTSCI,20201008T230530,199.02158,2.00177,33.97039,30.04773,2.23068,196.921125675235
LGR_CP_PTSCI,20201008T230555,197.01154,1.99551,33.96563,30.03766,2.15497,194.9332474289159
LGR_CP_PTSCI,20201008T230620,195.02277,1.99585,33.96266,30.03468,2.12079,192.9663856697774
LGR_CP_PTSCI,20201008T230646,193.01758,1.99750,33.95888,30.03217,2.13773,190.9832656583089
LGR_CP_PTSCI,20201008T230712,190.98999,1.99808,33.95533,30.02892,2.07114,188.97797265326406
LGR_CP_PTSCI,20201008T230739,188.98328,2.00293,33.95175,30.02931,2.07156,186.9933106901461
LGR_CP_PTSCI,20201008T230805,186.99713,2.00711,33.94985,30.03048,2.08585,185.02896387983174
LGR_CP_PTSCI,20201008T230832,184.97461,2.00824,33.94886,30.02975,2.06949,183.0286269494664
LGR_CP_PTSCI,20201008T230859,182.98596,2.00867,33.94794,30.02849,2.06293,181.06176946728104
LGR_CP_PTSCI,20201008T230926,181.00119,2.01920,33.93931,30.02969,2.07703,179.09873061693696
LGR_CP_PTSCI,20201008T230954,178.97412,2.04602,33.92273,30.03849,2.03986,177.09383546877606
LGR_CP_PTSCI,20201008T231023,176.97021,2.06931,33.91211,30.04902,2.05527,175.11182765576805
LGR_CP_PTSCI,20201008T231053,174.99124,2.08661,33.90491,30.05718,2.04257,173.1544684128577
LGR_CP_PTSCI,20201008T231124,172.98685,2.09473,33.90195,30.06085,2.07571,171.17194767349685
LGR_CP_PTSCI,20201008T231157,171.01553,2.09818,33.90087,30.06205,2.08249,169.22211737968908
LGR_CP_PTSCI,20201008T231226,168.99442,2.09979,33.90034,30.06210,2.06131,167.22302056195844
LGR_CP_PTSCI,20201008T231253,166.97644,2.10471,33.89752,30.06314,2.08853,165.22700016348944
LGR_CP_PTSCI,20201008T231319,164.99927,2.11026,33.89425,30.06439,2.06497,163.2713267825296
LGR_CP_PTSCI,20201008T231344,162.98615,2.11475,33.89237,30.06581,2.09805,161.28007505453687
LGR_CP_PTSCI,20201008T231407,160.99329,2.13525,33.88239,30.07447,2.12387,159.30884415160128
LGR_CP_PTSCI,20201008T231429,158.98679,2.15436,33.87160,30.08126,2.09998,157.3241020944212
