MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201214T011526,324.51306,2.48141,34.13847,30.65207,2.46591,320.9908202237909
LGR_CP_PTSCI,20201214T013555,323.20529,2.47784,34.13728,30.64744,2.51639,319.69825389281624
LGR_CP_PTSCI,20201214T013705,321.06516,2.47623,34.13465,30.64295,2.50110,317.5829867226033
LGR_CP_PTSCI,20201214T013745,319.01935,2.47528,34.13267,30.63961,2.45667,315.56092341440325
LGR_CP_PTSCI,20201214T013815,317.03891,2.47488,34.13215,30.63796,2.44919,313.60345234703146
LGR_CP_PTSCI,20201214T013844,315.03842,2.47433,34.13120,30.63583,2.48276,311.6261448614776
LGR_CP_PTSCI,20201214T013911,312.98129,2.47363,34.13018,30.63347,2.48984,309.5928338745226
LGR_CP_PTSCI,20201214T013935,311.00754,2.47256,34.12896,30.63068,2.51413,307.6419185110278
LGR_CP_PTSCI,20201214T013958,309.00076,2.47195,34.12762,30.62817,2.50073,305.6583362598173
LGR_CP_PTSCI,20201214T014022,306.99387,2.47153,34.12767,30.62693,2.47992,303.67462610242404
LGR_CP_PTSCI,20201214T014045,304.99060,2.47110,34.12660,30.62480,2.46616,301.69447500595686
LGR_CP_PTSCI,20201214T014109,302.97742,2.47037,34.12604,30.62282,2.46432,299.70450902309994
LGR_CP_PTSCI,20201214T014133,301.01028,2.46942,34.12498,30.62027,2.50082,297.76003350695635
LGR_CP_PTSCI,20201214T014156,299.03552,2.46979,34.12548,30.62010,2.50073,295.80800724709746
LGR_CP_PTSCI,20201214T014220,296.99503,2.46918,34.12498,30.61826,2.46747,293.7909881685628
LGR_CP_PTSCI,20201214T014245,294.98080,2.46838,34.12350,30.61547,2.44064,291.79990758004055
LGR_CP_PTSCI,20201214T014309,293.00150,2.46814,34.12268,30.61371,2.44611,289.84333671601564
LGR_CP_PTSCI,20201214T014333,291.00174,2.46973,34.12211,30.61373,2.44650,287.8665218485935
LGR_CP_PTSCI,20201214T014358,289.02606,2.46976,34.12148,30.61235,2.48495,285.91349197854606
LGR_CP_PTSCI,20201214T014423,287.00504,2.46964,34.12055,30.61059,2.45523,283.91562266470817
LGR_CP_PTSCI,20201214T014449,284.97409,2.46933,34.11745,30.60691,2.41498,281.90791749236257
LGR_CP_PTSCI,20201214T014514,283.00766,2.46976,34.11562,30.60491,2.44650,279.96397514067195
LGR_CP_PTSCI,20201214T014539,280.99286,2.46997,34.11566,30.60423,2.46530,277.972196824281
