MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201014T185822,221.24759,2.29861,34.05416,30.37992,2.28012,218.9007955737831
LGR_CP_PTSCI,20201014T192156,219.08893,2.29932,34.05556,30.38069,2.29089,216.76616434024098
LGR_CP_PTSCI,20201014T192240,217.00565,2.30072,34.04984,30.37635,2.31628,214.70605292827818
LGR_CP_PTSCI,20201014T192315,215.00253,2.30084,34.04877,30.37469,2.32693,212.72519049635412
LGR_CP_PTSCI,20201014T192343,212.96692,2.30322,34.04381,30.37183,2.29782,210.7121794448891
LGR_CP_PTSCI,20201014T192410,210.98996,2.31033,34.02732,30.36377,2.28305,208.75714832982186
LGR_CP_PTSCI,20201014T192438,209.03192,2.31851,34.00655,30.35319,2.29749,206.82080895005936
LGR_CP_PTSCI,20201014T192508,207.01178,2.29904,34.00190,30.33178,2.29782,204.82303862106244
LGR_CP_PTSCI,20201014T192535,204.97916,2.28711,33.99776,30.31728,2.36093,202.81290681252113
LGR_CP_PTSCI,20201014T192601,202.99448,2.28683,33.99397,30.31309,2.36948,200.85016556898086
LGR_CP_PTSCI,20201014T192625,200.99011,2.28552,33.99039,30.30818,2.33179,198.86793288112779
LGR_CP_PTSCI,20201014T192647,199.00537,2.29880,33.98834,30.31705,2.28787,196.90509447626752
LGR_CP_PTSCI,20201014T192709,197.02145,2.29556,33.98786,30.31299,2.26193,194.94304821328066
LGR_CP_PTSCI,20201014T192731,195.02005,2.29456,33.98417,30.30825,2.31982,192.9636956202878
LGR_CP_PTSCI,20201014T192753,193.02756,2.30295,33.98325,30.31382,2.34177,190.9931358616889
LGR_CP_PTSCI,20201014T192815,191.00174,2.35425,33.96077,30.33889,2.31235,188.98959349750106
LGR_CP_PTSCI,20201014T192838,188.98163,2.37015,33.94390,30.33803,2.31235,186.9916788110355
LGR_CP_PTSCI,20201014T192901,186.99203,2.38040,33.93254,30.33677,2.32571,185.02391984139808
LGR_CP_PTSCI,20201014T192924,185.01273,2.38815,33.92098,30.33320,2.37677,183.0663290287695
LGR_CP_PTSCI,20201014T192948,183.01141,2.39774,33.91556,30.33615,2.31284,181.0869406941938
LGR_CP_PTSCI,20201014T193012,181.02316,2.43106,33.90125,30.35232,2.34390,179.1204601715548
LGR_CP_PTSCI,20201014T193036,179.03989,2.45035,33.89066,30.35943,2.39868,177.15888629530605
LGR_CP_PTSCI,20201014T193100,177.00110,2.46985,33.88237,30.36855,2.40973,175.1423801822302
LGR_CP_PTSCI,20201014T193125,174.96609,2.47705,33.87653,30.36909,2.37643,173.129592935502
LGR_CP_PTSCI,20201014T193150,172.96436,2.48734,33.87112,30.37265,2.39218,171.14970294573638
LGR_CP_PTSCI,20201014T193215,170.97406,2.50131,33.86573,30.37939,2.37946,169.1810992518808
LGR_CP_PTSCI,20201014T193241,169.00879,2.53540,33.85286,30.39734,2.44174,167.23723411818787
LGR_CP_PTSCI,20201014T193307,167.02332,2.53415,33.84357,30.38784,2.44388,165.27337023761498
LGR_CP_PTSCI,20201014T193334,165.02371,2.52502,33.83263,30.37025,2.48175,163.29550117475898
LGR_CP_PTSCI,20201014T193402,163.01910,2.43134,33.81976,30.27856,2.45673,161.31266727882905
LGR_CP_PTSCI,20201014T193431,160.97852,2.42807,33.80882,30.26600,2.46729,159.29423438384472
LGR_CP_PTSCI,20201014T193500,158.98001,2.45984,33.80686,30.29073,2.45377,157.31739558225678
LGR_CP_PTSCI,20201014T193530,156.99231,2.55603,33.80683,30.37231,2.47418,155.3512306085016
LGR_CP_PTSCI,20201014T193600,154.99002,2.53790,33.80537,30.35468,2.48529,153.3706145944915
LGR_CP_PTSCI,20201014T193632,152.98370,2.50882,33.78833,30.31502,2.50574,151.3859929641998
