MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201112T172330,317.64471,2.50809,34.09993,30.64080,2.52756,314.20222832514514
LGR_CP_PTSCI,20201112T174636,315.04568,2.50769,34.10177,30.64079,2.51804,311.63332076400843
LGR_CP_PTSCI,20201112T174708,313.03110,2.50754,34.10162,30.63964,2.55435,309.6420673745379
LGR_CP_PTSCI,20201112T174734,311.00244,2.50739,34.10201,30.63891,2.52170,307.63687748973587
LGR_CP_PTSCI,20201112T174757,309.02438,2.50739,34.10200,30.63803,2.54449,305.68168333153113
LGR_CP_PTSCI,20201112T174820,307.01645,2.50729,34.10159,30.63672,2.54068,303.696945407144
LGR_CP_PTSCI,20201112T174843,305.01309,2.50742,34.10111,30.63554,2.51224,301.7167055643196
LGR_CP_PTSCI,20201112T174906,303.03375,2.50745,34.10051,30.63420,2.52933,299.7601897432738
LGR_CP_PTSCI,20201112T174929,301.00546,2.50574,34.09964,30.63109,2.50986,297.75526901814845
LGR_CP_PTSCI,20201112T174953,299.00150,2.50525,34.09914,30.62938,2.52740,295.77437872780655
LGR_CP_PTSCI,20201112T175016,297.00443,2.50455,34.09844,30.62731,2.52621,293.8002800896812
LGR_CP_PTSCI,20201112T175040,295.00754,2.50388,34.09767,30.62521,2.50272,291.82634038558206
LGR_CP_PTSCI,20201112T175103,293.00308,2.50327,34.09692,30.62318,2.52438,289.8448985796531
LGR_CP_PTSCI,20201112T175127,291.00003,2.50266,34.09635,30.62130,2.49133,287.86483146088335
LGR_CP_PTSCI,20201112T175150,289.01147,2.50162,34.09478,30.61825,2.51349,285.89906917603014
LGR_CP_PTSCI,20201112T175214,287.00339,2.50018,34.09309,30.61472,2.54257,283.9139915574271
LGR_CP_PTSCI,20201112T175238,285.00076,2.49951,34.09231,30.61261,2.51529,281.93428237362724
LGR_CP_PTSCI,20201112T175302,283.00626,2.49881,34.09136,30.61035,2.54257,279.9625911441907
LGR_CP_PTSCI,20201112T175327,280.98877,2.49844,34.09078,30.60866,2.55167,277.96815353812013
LGR_CP_PTSCI,20201112T175351,278.96988,2.49756,34.08969,30.60611,2.56802,275.9723125104616
LGR_CP_PTSCI,20201112T175415,276.96167,2.49631,34.08776,30.60256,2.53714,273.98701028047986
LGR_CP_PTSCI,20201112T175439,275.00278,2.49527,34.08751,30.60059,2.51349,272.05044693417125
LGR_CP_PTSCI,20201112T175503,273.00455,2.49527,34.08767,30.59982,2.52917,270.0749731238852
LGR_CP_PTSCI,20201112T175529,270.96945,2.49484,34.08733,30.59827,2.51117,268.06302963122715
LGR_CP_PTSCI,20201112T175554,268.97461,2.49442,34.08630,30.59616,2.49893,266.09086887538757
LGR_CP_PTSCI,20201112T175619,266.96686,2.49396,34.08547,30.59420,2.57224,264.10592573607283
LGR_CP_PTSCI,20201112T175644,264.97955,2.49365,34.08511,30.59276,2.54764,262.1411714832239
LGR_CP_PTSCI,20201112T175710,262.98630,2.49377,34.08472,30.59166,2.49725,260.1705257327355
LGR_CP_PTSCI,20201112T175736,260.98599,2.49307,34.08274,30.58854,2.51672,258.19288099931515
LGR_CP_PTSCI,20201112T175803,258.97308,2.49176,34.08114,30.58521,2.52966,256.2027597732827
LGR_CP_PTSCI,20201112T175830,256.98398,2.49106,34.07902,30.58199,2.51025,254.23616000507886
LGR_CP_PTSCI,20201112T175857,254.99414,2.48975,34.07710,30.57841,2.50674,252.2688097269891
LGR_CP_PTSCI,20201112T175925,252.99481,2.48764,34.07313,30.57248,2.49246,250.29205768692083
LGR_CP_PTSCI,20201112T175952,251.02423,2.48572,34.06725,30.56517,2.50378,248.34371232221247
LGR_CP_PTSCI,20201112T180019,249.01172,2.48483,34.06517,30.56182,2.50494,246.35389094692025
LGR_CP_PTSCI,20201112T180048,246.98398,2.47977,34.05500,30.54830,2.51248,244.3489917300377
LGR_CP_PTSCI,20201112T180117,244.99121,2.45975,34.02822,30.50846,2.53635,242.37864949372764
LGR_CP_PTSCI,20201112T180145,243.00058,2.45065,34.01686,30.49054,2.52710,240.41040425638028
LGR_CP_PTSCI,20201112T180216,241.02585,2.44998,34.01271,30.48571,2.52658,238.45786154117448
LGR_CP_PTSCI,20201112T180246,239.01263,2.45099,34.00996,30.48345,2.53610,236.46724212924255
LGR_CP_PTSCI,20201112T180313,236.98859,2.44608,34.00795,30.47668,2.51813,234.46590468618896
LGR_CP_PTSCI,20201112T180338,235.01355,2.44318,34.00379,30.46993,2.47540,232.5129987901161
LGR_CP_PTSCI,20201112T180404,233.03229,2.44519,34.00149,30.46891,2.46432,230.55392389614818
LGR_CP_PTSCI,20201112T180428,231.01566,2.44226,33.99738,30.46217,2.51602,228.55985581665973
LGR_CP_PTSCI,20201112T180451,228.98407,2.44244,33.99590,30.46021,2.50082,226.55097548052888
LGR_CP_PTSCI,20201112T180514,226.99167,2.44177,33.99524,30.45821,2.51282,224.58082793249537
LGR_CP_PTSCI,20201112T180536,225.00565,2.43597,33.99193,30.44965,2.47232,222.6169702690257
LGR_CP_PTSCI,20201112T180559,223.01532,2.41687,33.98593,30.42745,2.43240,220.64883180998666
LGR_CP_PTSCI,20201112T180622,221.01294,2.39301,33.97393,30.39632,2.45340,218.6687586192397
LGR_CP_PTSCI,20201112T180646,219.00250,2.39981,33.96814,30.39659,2.42969,216.6806959582162
LGR_CP_PTSCI,20201112T180710,217.00867,2.35809,33.95818,30.35178,2.46027,214.70903935723283
LGR_CP_PTSCI,20201112T180736,215.00659,2.33728,33.94701,30.32398,2.43597,212.72920540324554
LGR_CP_PTSCI,20201112T180801,213.00003,2.33362,33.94118,30.31523,2.43671,210.74492202239512
LGR_CP_PTSCI,20201112T180827,211.00354,2.33612,33.93705,30.31315,2.42371,208.77057776107873
LGR_CP_PTSCI,20201112T180852,209.00668,2.33328,33.93198,30.30573,2.42444,206.79584856108744
LGR_CP_PTSCI,20201112T180919,206.98911,2.33337,33.92806,30.30174,2.45184,204.80061954278372
LGR_CP_PTSCI,20201112T180945,205.00635,2.33365,33.92376,30.29761,2.40173,202.83979612217908
LGR_CP_PTSCI,20201112T181012,203.01434,2.33517,33.91736,30.29287,2.39740,200.86980612870948
LGR_CP_PTSCI,20201112T181040,200.97015,2.34763,33.90240,30.29057,2.42355,198.8481932333033
LGR_CP_PTSCI,20201112T181109,198.98135,2.36029,33.89188,30.29205,2.44766,196.88133942157157
LGR_CP_PTSCI,20201112T181138,196.99707,2.36255,33.88305,30.28596,2.41000,194.91893689832952
LGR_CP_PTSCI,20201112T181208,195.01022,2.36761,33.87414,30.28223,2.43124,192.95397386025684
LGR_CP_PTSCI,20201112T181239,193.01437,2.36972,33.87222,30.28158,2.40598,190.98009097355342
LGR_CP_PTSCI,20201112T181311,191.00674,2.37015,33.86989,30.27917,2.41006,188.99453853740184
