MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20200927T100239,222.23181,2.20917,34.11108,30.34912,2.16730,219.87405250704617
LGR_CP_PTSCI,20200927T104239,221.12656,2.21002,34.11184,30.34997,2.18158,218.78111338795293
LGR_CP_PTSCI,20200927T104256,219.08167,2.18713,34.10525,30.32403,2.15808,216.75898511618803
LGR_CP_PTSCI,20200927T104309,217.01755,2.11972,34.08688,30.25034,2.16824,214.71782064476764
LGR_CP_PTSCI,20200927T104322,215.00540,2.08380,34.07578,30.20964,2.23596,212.72802862019932
LGR_CP_PTSCI,20200927T104333,213.07965,2.08133,34.07446,30.20560,2.17996,210.82365845584073
LGR_CP_PTSCI,20200927T104344,211.07553,2.07663,34.07198,30.19867,2.14389,208.84176955462922
LGR_CP_PTSCI,20200927T104355,208.98715,2.07278,34.07033,30.19311,2.18094,206.77653491412522
LGR_CP_PTSCI,20200927T104407,206.99207,2.07166,34.07017,30.19110,2.17874,204.8035467803163
LGR_CP_PTSCI,20200927T104417,205.06543,2.06766,34.06757,30.18472,2.19196,202.89822275268978
LGR_CP_PTSCI,20200927T104428,203.03708,2.05438,34.06368,30.16928,2.20395,200.89229486396997
LGR_CP_PTSCI,20200927T104439,201.00452,2.04355,34.05920,30.15548,2.09579,198.88218379803837
LGR_CP_PTSCI,20200927T104450,198.98050,2.02768,34.05251,30.13559,2.06369,196.88049879718758
LGR_CP_PTSCI,20200927T104501,196.97772,1.99701,34.03978,30.09818,2.15994,194.89980014715687
LGR_CP_PTSCI,20200927T104512,195.00388,1.98672,34.03548,30.08503,2.09579,192.94770367093795
LGR_CP_PTSCI,20200927T104523,192.97467,1.98166,34.03374,30.07839,2.06705,190.9408277343454
LGR_CP_PTSCI,20200927T104535,190.94202,1.97870,34.03226,30.07375,2.07172,188.930529931691
LGR_CP_PTSCI,20200927T104546,189.01315,1.97272,34.02971,30.06570,2.07974,187.02285264488452
LGR_CP_PTSCI,20200927T104557,186.98077,1.96732,34.02546,30.05677,2.07806,185.0127833953182
LGR_CP_PTSCI,20200927T104609,184.95013,1.96222,34.02023,30.04730,2.05164,183.0044153271958
LGR_CP_PTSCI,20200927T104620,183.02585,1.96420,34.01871,30.04692,2.05164,181.1012225205821
LGR_CP_PTSCI,20200927T104631,181.00549,1.96326,34.01693,30.04379,2.08176,179.1029835568025
LGR_CP_PTSCI,20200927T104643,178.95810,1.95831,34.01378,30.03611,1.99536,177.07799063911196
LGR_CP_PTSCI,20200927T104654,177.00937,1.95450,34.01221,30.03071,2.04361,175.1505598316289
LGR_CP_PTSCI,20200927T104705,174.98785,1.95490,34.01055,30.02881,1.97491,173.15111541628508
LGR_CP_PTSCI,20200927T104717,172.97971,1.95834,34.00599,30.02722,2.07571,171.16488554142407
LGR_CP_PTSCI,20200927T104728,170.97751,1.96014,33.99953,30.02271,2.04495,169.1845116597406
LGR_CP_PTSCI,20200927T104740,168.98459,1.96045,33.99801,30.02086,1.99939,167.2132975789445
LGR_CP_PTSCI,20200927T104751,166.99127,1.95865,33.99556,30.01647,2.01547,165.24166885488378
LGR_CP_PTSCI,20200927T104803,165.00900,1.95132,33.99144,30.00600,1.99133,163.28095103968005
LGR_CP_PTSCI,20200927T104814,163.03387,1.94641,33.98739,29.99767,1.97122,161.3272769024179
LGR_CP_PTSCI,20200927T104826,160.95847,1.94772,33.98372,29.99493,1.97491,159.2744018944621
