MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201017T160615,301.28143,2.34146,33.97263,30.38687,2.33716,298.02806053627825
LGR_CP_PTSCI,20201017T162311,299.06833,2.34012,33.95605,30.37133,2.37543,295.84043968508325
LGR_CP_PTSCI,20201017T162532,297.11310,2.34000,33.95681,30.37096,2.36404,293.90770059826355
LGR_CP_PTSCI,20201017T162709,295.04495,2.33978,33.95691,30.36993,2.37888,291.863320606317
LGR_CP_PTSCI,20201017T162752,293.04565,2.33981,33.95817,30.37009,2.39157,289.8869799264697
LGR_CP_PTSCI,20201017T162825,291.03644,2.33957,33.95906,30.36971,2.40985,287.9008238651972
LGR_CP_PTSCI,20201017T162852,289.01450,2.33881,33.95716,30.36661,2.42056,285.9020644531269
LGR_CP_PTSCI,20201017T162916,287.02734,2.33865,33.95164,30.36114,2.36218,283.93766732547664
LGR_CP_PTSCI,20201017T162940,285.02490,2.33890,33.95509,30.36323,2.34973,281.95814619649155
LGR_CP_PTSCI,20201017T163002,282.98547,2.33899,33.95379,30.36135,2.38226,279.94203879534524
LGR_CP_PTSCI,20201017T163023,280.97021,2.33865,33.95313,30.35963,2.37808,277.94980551972293
LGR_CP_PTSCI,20201017T163044,278.98355,2.33871,33.95380,30.35934,2.36108,275.9858265100975
LGR_CP_PTSCI,20201017T163104,277.02304,2.33887,33.95299,30.35794,2.33215,274.0476805140009
LGR_CP_PTSCI,20201017T163125,275.00955,2.33908,33.95269,30.35698,2.36566,272.0571398038855
LGR_CP_PTSCI,20201017T163147,272.98141,2.33890,33.95295,30.35613,2.37909,270.0520965347327
LGR_CP_PTSCI,20201017T163210,270.98807,2.33893,33.95260,30.35498,2.40152,268.0814378519376
LGR_CP_PTSCI,20201017T163232,269.01126,2.33878,33.95255,30.35393,2.36169,266.1271023743
LGR_CP_PTSCI,20201017T163254,266.99506,2.33954,33.95136,30.35273,2.32571,264.1338055337139
LGR_CP_PTSCI,20201017T163317,265.00229,2.34076,33.94979,30.35161,2.39355,262.16365349326213
LGR_CP_PTSCI,20201017T163339,263.03928,2.34076,33.94995,30.35086,2.35172,260.22290516350137
LGR_CP_PTSCI,20201017T163401,261.00641,2.34076,33.94863,30.34888,2.37720,258.2130697192039
LGR_CP_PTSCI,20201017T163424,259.00690,2.34100,33.94837,30.34799,2.35172,256.23619704624826
LGR_CP_PTSCI,20201017T163446,257.03018,2.34094,33.94765,30.34647,2.33716,254.2818376155842
LGR_CP_PTSCI,20201017T163509,255.00378,2.33945,33.94543,30.34249,2.37292,252.2783408185668
