MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201104T003835,215.29419,2.49295,34.04052,30.53372,2.52762,213.01361092265915
LGR_CP_PTSCI,20201104T010440,213.05493,2.48962,34.02913,30.52062,2.51865,210.7992127841911
LGR_CP_PTSCI,20201104T010511,211.00964,2.48529,34.01147,30.50167,2.52438,208.77661012682066
LGR_CP_PTSCI,20201104T010535,209.03430,2.48322,34.00311,30.49221,2.51895,206.82316258404478
LGR_CP_PTSCI,20201104T010559,207.02576,2.48218,33.99907,30.48716,2.53168,204.83686388293248
LGR_CP_PTSCI,20201104T010623,204.99374,2.48071,33.99566,30.48221,2.51068,202.82732557481435
LGR_CP_PTSCI,20201104T010649,202.96301,2.47910,33.98831,30.47395,2.50418,200.81904328845266
LGR_CP_PTSCI,20201104T010714,200.98334,2.47083,33.97659,30.45645,2.51712,198.8612376200299
LGR_CP_PTSCI,20201104T010738,199.00220,2.46255,33.96809,30.44157,2.49542,196.9019594421462
LGR_CP_PTSCI,20201104T010803,197.00006,2.47516,33.95785,30.44322,2.47797,194.92189394654238
LGR_CP_PTSCI,20201104T010828,194.99710,2.47931,33.95620,30.44455,2.51639,192.94099832631187
LGR_CP_PTSCI,20201104T010853,192.99359,2.49591,33.92886,30.43579,2.49893,190.9595395863129
LGR_CP_PTSCI,20201104T010918,190.98358,2.51151,33.90843,30.43175,2.51572,188.97163311157664
LGR_CP_PTSCI,20201104T010944,188.99030,2.51181,33.90217,30.42603,2.52515,187.0002535938526
LGR_CP_PTSCI,20201104T011009,186.99194,2.50952,33.89715,30.41911,2.50565,185.0238308289541
LGR_CP_PTSCI,20201104T011035,184.98831,2.51495,33.88056,30.40942,2.51117,183.0421767531635
LGR_CP_PTSCI,20201104T011100,183.01675,2.53488,33.84624,30.39782,2.52643,181.09222220074437
LGR_CP_PTSCI,20201104T011127,181.00613,2.54303,33.83480,30.39463,2.54257,179.10361655249594
LGR_CP_PTSCI,20201104T011157,178.98776,2.55341,33.82246,30.39261,2.49756,177.1073263215305
LGR_CP_PTSCI,20201104T011229,176.91199,2.57190,33.79967,30.38905,2.56754,175.05424369740842
LGR_CP_PTSCI,20201104T011311,174.95398,2.58688,33.77365,30.37989,2.55637,173.1176151200782
LGR_CP_PTSCI,20201104T011408,173.08902,2.60394,33.75510,30.37860,2.57611,171.2730033938365
