MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20200917T000957,300.13370,2.59506,34.22423,30.80917,2.59827,296.89354712296733
LGR_CP_PTSCI,20200917T002725,299.28857,2.59171,34.22258,30.80453,2.60547,296.0581451342496
LGR_CP_PTSCI,20200917T002900,297.01987,2.58450,34.22265,30.79733,2.62674,293.8155425634557
LGR_CP_PTSCI,20200917T002943,295.02637,2.58356,34.22208,30.79515,2.66766,291.8449540607388
LGR_CP_PTSCI,20200917T003014,293.00772,2.58054,34.22197,30.79154,2.62976,289.84948531836756
LGR_CP_PTSCI,20200917T003042,291.01437,2.57855,34.22164,30.78866,2.59863,287.8790069924766
LGR_CP_PTSCI,20200917T003110,289.02487,2.56754,34.21989,30.77678,2.59793,285.9123156156648
LGR_CP_PTSCI,20200917T003136,287.01468,2.55969,34.21714,30.76685,2.55713,283.9251522851697
LGR_CP_PTSCI,20200917T003200,284.99454,2.54373,34.21423,30.74975,2.55658,281.9281335339803
LGR_CP_PTSCI,20200917T003225,282.98550,2.53711,34.21111,30.74058,2.61887,279.9420684524157
LGR_CP_PTSCI,20200917T003249,280.99011,2.53494,34.21045,30.73727,2.57053,277.96947823335034
LGR_CP_PTSCI,20200917T003314,278.96359,2.53445,34.20971,30.73533,2.58444,275.96609429087124
LGR_CP_PTSCI,20200917T003339,276.97333,2.52719,34.20758,30.72642,2.59317,273.9985373296508
LGR_CP_PTSCI,20200917T003404,274.99747,2.52170,34.20522,30.71886,2.60394,272.04519743059416
LGR_CP_PTSCI,20200917T003431,273.00598,2.51614,34.20353,30.71178,2.56876,270.07638684560305
LGR_CP_PTSCI,20200917T003501,271.01044,2.51102,34.20217,30.70534,2.54532,268.103553418887
LGR_CP_PTSCI,20200917T003533,269.00992,2.50421,34.19930,30.69623,2.55713,266.1257776025563
LGR_CP_PTSCI,20200917T003603,267.00372,2.46915,34.19130,30.65848,2.57895,264.1423672013065
LGR_CP_PTSCI,20200917T003633,265.00412,2.46750,34.18918,30.65444,2.55527,262.1654627314298
LGR_CP_PTSCI,20200917T003704,262.98694,2.45340,34.18546,30.63833,2.59149,260.1711584779208
LGR_CP_PTSCI,20200917T003737,261.00314,2.45111,34.18390,30.63418,2.51300,258.20983675586865
LGR_CP_PTSCI,20200917T003808,259.00583,2.44452,34.18219,30.62620,2.53134,256.2351391550819
LGR_CP_PTSCI,20200917T003839,257.01404,2.44049,34.18042,30.62039,2.50900,254.26588011385036
LGR_CP_PTSCI,20200917T003905,255.03229,2.43719,34.17924,30.61570,2.53168,252.30652872270315
LGR_CP_PTSCI,20200917T003929,253.01361,2.43384,34.17785,30.61076,2.53894,250.3106454717758
LGR_CP_PTSCI,20200917T003953,251.00903,2.42813,34.17573,30.60321,2.50089,248.3286837563046
LGR_CP_PTSCI,20200917T004015,249.02957,2.42389,34.17426,30.59746,2.48898,246.37153979460862
LGR_CP_PTSCI,20200917T004037,247.01062,2.41214,34.17113,30.58386,2.53067,244.37533178003903
LGR_CP_PTSCI,20200917T004059,245.02316,2.40527,34.16861,30.57500,2.49475,242.41024005975666
LGR_CP_PTSCI,20200917T004120,243.00735,2.40152,34.16698,30.56953,2.51880,240.41709815933504
LGR_CP_PTSCI,20200917T004142,240.98065,2.39682,34.16610,30.56384,2.46979,238.4131691726607
LGR_CP_PTSCI,20200917T004203,239.01950,2.39279,34.16379,30.55762,2.49683,236.47403503889413
LGR_CP_PTSCI,20200917T004224,237.01459,2.38977,34.16325,30.55366,2.52078,234.49161318227144
LGR_CP_PTSCI,20200917T004246,234.97983,2.38501,34.16175,30.54741,2.44571,232.47965652563119
LGR_CP_PTSCI,20200917T004309,232.96933,2.37497,34.15899,30.53561,2.49530,230.4916685819307
LGR_CP_PTSCI,20200917T004333,230.99942,2.32086,34.14283,30.47495,2.47620,228.54379742989616
LGR_CP_PTSCI,20200917T004358,229.01108,2.30609,34.13585,30.45568,2.47372,226.57768368464968
LGR_CP_PTSCI,20200917T004424,226.98035,2.28513,34.12753,30.42998,2.44226,224.56963430766623
LGR_CP_PTSCI,20200917T004451,224.96252,2.27722,34.12391,30.41934,2.42554,222.57432135516268
LGR_CP_PTSCI,20200917T004519,222.99435,2.26654,34.11958,30.40575,2.39270,220.62809551807692
LGR_CP_PTSCI,20200917T004547,220.98993,2.25705,34.11577,30.39360,2.39981,218.64600484278432
LGR_CP_PTSCI,20200917T004617,218.98734,2.24881,34.11205,30.38260,2.36768,216.66570462431247
LGR_CP_PTSCI,20200917T004646,217.01630,2.22122,34.10290,30.35059,2.35709,214.71658454012618
LGR_CP_PTSCI,20200917T004715,215.02487,2.20505,34.09481,30.32925,2.35306,212.74728237221544
LGR_CP_PTSCI,20200917T004745,213.02478,2.19870,34.09187,30.32052,2.31064,210.76939736760957
LGR_CP_PTSCI,20200917T004815,211.01062,2.19482,34.08905,30.31401,2.31323,208.77757926097243
LGR_CP_PTSCI,20200917T004844,209.01175,2.18607,34.08536,30.30261,2.29089,206.80086239540802
LGR_CP_PTSCI,20200917T004912,207.00211,2.18250,34.08249,30.29632,2.30969,204.81347565325697
LGR_CP_PTSCI,20200917T004940,204.97891,2.18259,34.08097,30.29428,2.27521,202.8126595772192
LGR_CP_PTSCI,20200917T005008,202.97821,2.18262,34.07925,30.29202,2.28159,200.834075340649
LGR_CP_PTSCI,20200917T005034,200.95398,2.19000,34.07821,30.29663,2.21484,198.83220174366525
LGR_CP_PTSCI,20200917T005059,198.99506,2.17075,34.07603,30.27742,2.24878,196.89489819792428
LGR_CP_PTSCI,20200917T005123,197.01709,2.13940,34.07351,30.24755,2.22015,194.93873626380966
LGR_CP_PTSCI,20200917T005148,194.97751,2.12616,34.06496,30.22838,2.23398,192.92162403286167
LGR_CP_PTSCI,20200917T005210,192.96011,2.12427,34.06208,30.22353,2.19824,190.92642791475313
LGR_CP_PTSCI,20200917T005231,190.95654,2.12070,34.05978,30.21772,2.24850,188.9448903313765
LGR_CP_PTSCI,20200917T005252,188.98602,2.11703,34.05781,30.21210,2.26453,186.9960205984584
LGR_CP_PTSCI,20200917T005312,187.00018,2.11566,34.05420,30.20713,2.16888,185.03198041256104
LGR_CP_PTSCI,20200917T005333,185.00247,2.11026,34.05050,30.19862,2.18985,183.0561815128301
LGR_CP_PTSCI,20200917T005354,183.01126,2.11005,34.04903,30.19637,2.16394,181.08679233726627
LGR_CP_PTSCI,20200917T005416,181.02032,2.10934,34.04841,30.19437,2.19388,179.11765125338175
LGR_CP_PTSCI,20200917T005439,179.01611,2.10513,34.04602,30.18793,2.15524,177.13536632422657
LGR_CP_PTSCI,20200917T005503,176.98148,2.10324,34.04093,30.18131,2.17178,175.12297453144163
LGR_CP_PTSCI,20200917T005527,174.97714,2.10602,34.03666,30.17937,2.15366,173.1405223205576
LGR_CP_PTSCI,20200917T005550,173.00021,2.12015,34.03109,30.18615,2.14609,171.18516197039
LGR_CP_PTSCI,20200917T005614,170.99585,2.11017,34.02156,30.16904,2.16202,169.20265182114682
LGR_CP_PTSCI,20200917T005639,169.00946,2.10052,34.01818,30.15716,2.15146,167.23789682398663
LGR_CP_PTSCI,20200917T005704,166.99677,2.05829,34.00677,30.11086,2.17731,165.24710903011666
LGR_CP_PTSCI,20200917T005731,164.99365,2.05048,33.99592,30.09458,2.14627,163.26576785887153
LGR_CP_PTSCI,20200917T005758,163.01419,2.04440,33.99289,30.08605,2.11798,161.3078105926249
LGR_CP_PTSCI,20200917T005826,161.00427,2.05832,33.98706,30.09242,2.10229,159.31970503447053
LGR_CP_PTSCI,20200917T005855,158.99240,2.05661,33.98211,30.08608,2.08405,157.32965128794842
LGR_CP_PTSCI,20200917T005924,156.99362,2.05972,33.98010,30.08624,2.09100,155.3525264219985
LGR_CP_PTSCI,20200917T005955,154.99957,2.06674,33.97923,30.09066,2.10245,153.38006126509694
LGR_CP_PTSCI,20200917T010027,152.99741,2.06424,33.97799,30.08662,2.08588,151.3995547557751
LGR_CP_PTSCI,20200917T010059,151.02228,2.07361,33.97523,30.09156,2.09180,149.44576712175711
LGR_CP_PTSCI,20200917T010132,149.00995,2.08035,33.97354,30.09508,2.06616,147.45516225660782
LGR_CP_PTSCI,20200917T010206,146.98425,2.09540,33.97171,30.10560,2.07440,145.45131216267401
LGR_CP_PTSCI,20200917T010242,145.00122,2.11386,33.97144,30.12032,2.07684,143.48965279391274
LGR_CP_PTSCI,20200917T010318,143.00494,2.14001,33.97170,30.14207,2.11411,141.51486720809544
LGR_CP_PTSCI,20200917T010348,140.98657,2.15198,33.97223,30.15185,2.06424,139.5182100791723
