MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20200921T154522,344.80612,2.63629,34.18270,30.83113,2.62744,341.04691738831605
LGR_CP_PTSCI,20200921T155916,343.35297,2.64124,34.18790,30.83900,2.65356,339.61080099991085
LGR_CP_PTSCI,20200921T160416,341.16626,2.63959,34.22878,30.86987,2.63754,337.44970436444527
LGR_CP_PTSCI,20200921T160512,339.04703,2.61487,34.22742,30.84637,2.69193,335.35527561811585
LGR_CP_PTSCI,20200921T160547,337.06680,2.60840,34.22517,30.83804,2.62976,333.3982008515193
LGR_CP_PTSCI,20200921T160616,335.04803,2.60593,34.22409,30.83412,2.64545,331.4030175368895
LGR_CP_PTSCI,20200921T160641,333.00629,2.60736,34.22343,30.83391,2.63498,329.38511287405004
LGR_CP_PTSCI,20200921T160706,330.99783,2.60748,34.22417,30.83371,2.64719,327.40008034637003
LGR_CP_PTSCI,20200921T160731,328.99988,2.59067,34.22149,30.81606,2.61972,325.4254161810528
LGR_CP_PTSCI,20200921T160757,327.01370,2.59341,34.22094,30.81710,2.61932,323.4623660094717
LGR_CP_PTSCI,20200921T160822,325.02182,2.59402,34.22115,30.81691,2.61133,321.49366336163257
LGR_CP_PTSCI,20200921T160848,323.01822,2.59402,34.22148,30.81628,2.58621,319.51335803663994
LGR_CP_PTSCI,20200921T160915,320.99808,2.58734,34.22006,30.80843,2.63443,317.51668566804403
LGR_CP_PTSCI,20200921T160943,318.98611,2.57187,34.21595,30.79077,2.60721,315.5280690824463
LGR_CP_PTSCI,20200921T161010,317.00607,2.56924,34.21511,30.78692,2.60272,313.57099306449066
LGR_CP_PTSCI,20200921T161039,314.99774,2.56567,34.21370,30.78179,2.62274,311.5859360806717
LGR_CP_PTSCI,20200921T161110,312.99118,2.56985,34.21400,30.78476,2.58478,309.6026094087921
LGR_CP_PTSCI,20200921T161140,311.00790,2.56619,34.21383,30.78055,2.62555,307.6422743478202
LGR_CP_PTSCI,20200921T161211,309.00586,2.55386,34.21125,30.76687,2.57214,305.6633773297179
LGR_CP_PTSCI,20200921T161242,307.01031,2.55417,34.21092,30.76598,2.56934,303.6908762961806
LGR_CP_PTSCI,20200921T161313,305.02911,2.55191,34.21055,30.76284,2.58478,301.7325407582696
LGR_CP_PTSCI,20200921T161344,303.01694,2.54767,34.20951,30.75741,2.57489,299.7435735029576
LGR_CP_PTSCI,20200921T161411,300.98758,2.54797,34.20893,30.75631,2.55038,297.7375949383675
LGR_CP_PTSCI,20200921T161439,299.00925,2.55151,34.20841,30.75806,2.58789,295.782039546178
LGR_CP_PTSCI,20200921T161505,297.02829,2.55319,34.20855,30.75874,2.56003,293.8238657513958
LGR_CP_PTSCI,20200921T161530,295.00208,2.55380,34.20849,30.75832,2.55167,291.82094311142885
LGR_CP_PTSCI,20200921T161554,293.02081,2.55511,34.20802,30.75817,2.60800,289.8624250613002
LGR_CP_PTSCI,20200921T161618,291.00757,2.55478,34.20683,30.75602,2.56354,287.87228498319615
LGR_CP_PTSCI,20200921T161643,288.99091,2.54587,34.20261,30.74397,2.59839,285.8787447863902
LGR_CP_PTSCI,20200921T161708,286.99487,2.54080,34.20176,30.73799,2.55713,283.90556911235115
LGR_CP_PTSCI,20200921T161732,285.00223,2.53992,34.20145,30.73608,2.53036,281.93573555596066
LGR_CP_PTSCI,20200921T161757,283.01688,2.53293,34.19968,30.72770,2.55658,279.97308974583643
LGR_CP_PTSCI,20200921T161822,281.00244,2.52637,34.19723,30.71912,2.53775,277.9816674062237
LGR_CP_PTSCI,20200921T161849,278.99103,2.51941,34.19471,30.71015,2.52164,275.9932211488777
LGR_CP_PTSCI,20200921T161914,276.99216,2.51614,34.19392,30.70579,2.51740,274.017152622956
LGR_CP_PTSCI,20200921T161940,274.97263,2.51492,34.19320,30.70324,2.52747,272.0206404290244
LGR_CP_PTSCI,20200921T162006,272.99432,2.50983,34.19172,30.69673,2.51291,270.0648595759273
LGR_CP_PTSCI,20200921T162031,270.99503,2.50644,34.19049,30.69191,2.50540,268.08831869018917
LGR_CP_PTSCI,20200921T162058,268.97076,2.49866,34.18800,30.68224,2.52747,266.08706262751747
LGR_CP_PTSCI,20200921T162124,266.99854,2.49689,34.18721,30.67918,2.51236,264.13724601911736
LGR_CP_PTSCI,20200921T162150,265.02170,2.49600,34.18694,30.67731,2.52643,262.18284328088254
LGR_CP_PTSCI,20200921T162217,262.99942,2.49231,34.18591,30.67237,2.54102,260.18349700864525
LGR_CP_PTSCI,20200921T162245,261.00534,2.47720,34.18196,30.65520,2.58136,258.21201183824047
LGR_CP_PTSCI,20200921T162312,259.02844,2.47043,34.17931,30.64630,2.53012,256.25749328408136
LGR_CP_PTSCI,20200921T162340,257.00034,2.46710,34.17868,30.64200,2.48688,254.2523350215648
LGR_CP_PTSCI,20200921T162409,254.98499,2.46695,34.17804,30.64044,2.47302,252.25976309919992
LGR_CP_PTSCI,20200921T162436,252.99460,2.46176,34.17679,30.63405,2.48071,250.2918500573996
LGR_CP_PTSCI,20200921T162500,250.97919,2.44107,34.17108,30.61063,2.52078,248.2991803052902
LGR_CP_PTSCI,20200921T162524,248.97046,2.43314,34.16753,30.59999,2.48944,246.3130959015724
LGR_CP_PTSCI,20200921T162547,246.98099,2.42941,34.16554,30.59427,2.52438,244.3460353953856
LGR_CP_PTSCI,20200921T162611,244.97314,2.42535,34.16372,30.58838,2.52438,242.36078277707546
LGR_CP_PTSCI,20200921T162635,243.00357,2.41888,34.16046,30.57926,2.49704,240.41336064781558
