MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201130T062211,334.99594,2.55951,34.19260,30.76826,2.59146,331.35153588375294
LGR_CP_PTSCI,20201130T064433,333.04782,2.55853,34.19280,30.76670,2.60574,329.42615824914367
LGR_CP_PTSCI,20201130T064502,330.99182,2.55811,34.19216,30.76489,2.59839,327.3941404205839
LGR_CP_PTSCI,20201130T064527,328.98615,2.55792,34.19226,30.76392,2.60513,325.41184613661164
LGR_CP_PTSCI,20201130T064550,326.98285,2.55731,34.19245,30.76265,2.57095,323.43187512149814
LGR_CP_PTSCI,20201130T064610,324.97476,2.55783,34.19199,30.76183,2.54477,321.44715071959814
LGR_CP_PTSCI,20201130T064630,322.97885,2.55838,34.19215,30.76154,2.56326,319.4744455769911
LGR_CP_PTSCI,20201130T064649,321.01761,2.55850,34.19190,30.76057,2.59308,317.5359888842605
LGR_CP_PTSCI,20201130T064708,318.99881,2.55838,34.19185,30.75952,2.59058,315.54062173095684
LGR_CP_PTSCI,20201130T064728,316.99078,2.55927,34.19129,30.75893,2.56326,313.5558803212636
LGR_CP_PTSCI,20201130T064747,315.00110,2.56094,34.19151,30.75967,2.62976,311.5892571602109
LGR_CP_PTSCI,20201130T064807,313.00980,2.56085,34.19160,30.75877,2.59537,309.6210139017749
LGR_CP_PTSCI,20201130T064826,311.02020,2.56073,34.19175,30.75790,2.59274,307.6544321045231
LGR_CP_PTSCI,20201130T064846,309.00372,2.56027,34.19178,30.75663,2.59927,305.6612620572648
LGR_CP_PTSCI,20201130T064906,307.01920,2.55707,34.19048,30.75190,2.56439,303.6996636571101
LGR_CP_PTSCI,20201130T064926,304.98627,2.55624,34.18942,30.74942,2.57996,301.6901949559822
LGR_CP_PTSCI,20201130T064947,302.97235,2.55673,34.18890,30.74852,2.56223,299.6994974610008
LGR_CP_PTSCI,20201130T065007,301.01224,2.55667,34.18864,30.74738,2.56439,297.7619709339088
LGR_CP_PTSCI,20201130T065027,299.02460,2.55582,34.18843,30.74558,2.59863,295.7972129081727
LGR_CP_PTSCI,20201130T065048,297.01028,2.54977,34.18599,30.73746,2.53220,293.8060628276115
LGR_CP_PTSCI,20201130T065109,295.01889,2.54645,34.18369,30.73182,2.55505,291.8375599934863
LGR_CP_PTSCI,20201130T065130,293.00940,2.54544,34.18210,30.72876,2.59610,289.85114603408374
LGR_CP_PTSCI,20201130T065152,290.98816,2.54633,34.18082,30.72758,2.59610,287.8530975996114
LGR_CP_PTSCI,20201130T065214,288.99786,2.54587,34.17963,30.72532,2.61392,285.88561514206293
LGR_CP_PTSCI,20201130T065236,287.01575,2.54782,34.18000,30.72642,2.61273,283.9262100334717
LGR_CP_PTSCI,20201130T065259,285.01801,2.54117,34.17848,30.71854,2.56534,281.9513350228089
LGR_CP_PTSCI,20201130T065322,283.02444,2.53897,34.17739,30.71486,2.59567,279.9805633263415
LGR_CP_PTSCI,20201130T065345,280.99683,2.53952,34.17511,30.71258,2.56802,277.97612148094294
LGR_CP_PTSCI,20201130T065409,278.98779,2.53574,34.17337,30.70698,2.59760,275.9900181235565
LGR_CP_PTSCI,20201130T065432,276.99237,2.52505,34.17040,30.69443,2.53909,274.017360228448
LGR_CP_PTSCI,20201130T065457,274.99936,2.48276,34.15615,30.64538,2.54077,272.04706589798445
LGR_CP_PTSCI,20201130T065521,273.01459,2.45844,34.14535,30.61472,2.54434,270.0848988342014
LGR_CP_PTSCI,20201130T065546,270.99799,2.45901,34.14404,30.61326,2.55600,268.09124502362846
LGR_CP_PTSCI,20201130T065612,268.97922,2.45389,34.14215,30.60639,2.57950,266.09542648638046
LGR_CP_PTSCI,20201130T065638,266.99115,2.44092,34.13616,30.58943,2.55829,264.12993993079215
LGR_CP_PTSCI,20201130T065703,265.00385,2.44791,34.13372,30.59261,2.51068,262.165195794652
LGR_CP_PTSCI,20201130T065729,262.99744,2.44247,34.13218,30.58577,2.50055,260.1815394533396
LGR_CP_PTSCI,20201130T065756,260.97208,2.40048,34.12726,30.54461,2.52966,258.1791285450104
LGR_CP_PTSCI,20201130T065823,258.98547,2.38452,34.12333,30.52676,2.49557,256.2150095613802
LGR_CP_PTSCI,20201130T065849,257.01385,2.33612,34.11531,30.47762,2.44550,254.26569226221167
LGR_CP_PTSCI,20201130T065916,255.01917,2.31088,34.10567,30.44719,2.49084,252.29355694828925
LGR_CP_PTSCI,20201130T065943,253.00778,2.30835,34.10361,30.44244,2.45364,250.30488128122715
LGR_CP_PTSCI,20201130T070011,251.00134,2.30356,34.10205,30.43615,2.46170,248.32108048800106
LGR_CP_PTSCI,20201130T070038,249.00967,2.29236,34.09687,30.42142,2.41309,246.35186404834894
LGR_CP_PTSCI,20201130T070105,246.99582,2.28983,34.09183,30.41428,2.40823,244.3606984193452
LGR_CP_PTSCI,20201130T070132,245.00211,2.28601,34.08797,30.40698,2.43167,242.38942687047893
LGR_CP_PTSCI,20201130T070158,243.02521,2.27158,34.07964,30.38694,2.36429,240.43475740596256
LGR_CP_PTSCI,20201130T070224,241.00970,2.26727,34.07500,30.37860,2.37903,238.4418929194731
LGR_CP_PTSCI,20201130T070251,238.99393,2.26404,34.07062,30.37138,2.34662,236.4487519664588
