MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201101T030716,336.29471,2.58920,34.15757,30.76610,2.60342,332.63513400245813
LGR_CP_PTSCI,20201101T033005,335.13654,2.59009,34.15850,30.76710,2.59711,331.4904938198039
LGR_CP_PTSCI,20201101T033037,333.01410,2.59100,34.15952,30.76777,2.62070,329.3928317376547
LGR_CP_PTSCI,20201101T033101,331.00580,2.59091,34.15998,30.76718,2.60995,327.4079574190693
LGR_CP_PTSCI,20201101T033123,328.97919,2.59003,34.15964,30.76522,2.59711,325.4049672208058
LGR_CP_PTSCI,20201101T033143,326.99673,2.58881,34.15928,30.76299,2.65497,323.44559355074824
LGR_CP_PTSCI,20201101T033202,324.98462,2.58829,34.15918,30.76156,2.62976,321.4568960381602
LGR_CP_PTSCI,20201101T033222,322.98068,2.58801,34.15903,30.76030,2.63663,319.47625430972147
LGR_CP_PTSCI,20201101T033241,321.03223,2.58832,34.15907,30.75973,2.62976,317.55043911456664
LGR_CP_PTSCI,20201101T033300,319.02002,2.58655,34.15861,30.75692,2.62323,315.56158564065515
LGR_CP_PTSCI,20201101T033320,317.01016,2.58447,34.15805,30.75377,2.63663,313.57503564898457
LGR_CP_PTSCI,20201101T033339,315.03503,2.58368,34.15744,30.75171,2.65152,311.6227941300448
LGR_CP_PTSCI,20201101T033359,313.01758,2.58356,34.15709,30.75041,2.62106,309.62870385592663
LGR_CP_PTSCI,20201101T033419,311.02032,2.58258,34.15647,30.74817,2.61371,307.6545507167801
LGR_CP_PTSCI,20201101T033438,309.01941,2.58206,34.15659,30.74693,2.63196,305.67677075993055
LGR_CP_PTSCI,20201101T033458,306.96951,2.58200,34.15667,30.74603,2.65152,303.65054734580536
LGR_CP_PTSCI,20201101T033518,304.97000,2.58124,34.15609,30.74399,2.62289,301.67411264269276
LGR_CP_PTSCI,20201101T033537,303.02353,2.58014,34.15509,30.74136,2.63892,299.7500875437892
LGR_CP_PTSCI,20201101T033556,301.03711,2.57950,34.15438,30.73934,2.65372,297.7865545079871
LGR_CP_PTSCI,20201101T033616,299.01700,2.57889,34.15384,30.73746,2.61887,295.7897003642635
LGR_CP_PTSCI,20201101T033636,297.02112,2.57782,34.15322,30.73514,2.62976,293.8167781911404
LGR_CP_PTSCI,20201101T033656,295.03207,2.57773,34.15364,30.73451,2.59058,291.8505885770491
LGR_CP_PTSCI,20201101T033716,292.98834,2.57672,34.15284,30.73207,2.59808,289.83032777538386
LGR_CP_PTSCI,20201101T033738,290.97681,2.57614,34.15287,30.73070,2.58414,287.84187777375735
LGR_CP_PTSCI,20201101T033759,289.00714,2.57574,34.15222,30.72895,2.55920,285.8947887964728
LGR_CP_PTSCI,20201101T033820,286.98489,2.57523,34.15124,30.72679,2.56335,283.8957033839937
LGR_CP_PTSCI,20201101T033841,284.96323,2.57419,34.15027,30.72421,2.61938,281.89718173546595
LGR_CP_PTSCI,20201101T033902,282.97217,2.57382,34.15058,30.72325,2.58414,279.92889082698997
LGR_CP_PTSCI,20201101T033923,281.01108,2.57327,34.14968,30.72116,2.59656,277.99020872400985
LGR_CP_PTSCI,20201101T033944,279.02203,2.57318,34.14936,30.71993,2.62976,276.0238673762732
LGR_CP_PTSCI,20201101T034006,276.99612,2.57068,34.14790,30.71566,2.65549,274.02106746934146
LGR_CP_PTSCI,20201101T034028,275.01514,2.56949,34.14544,30.71175,2.64841,272.06266611711845
LGR_CP_PTSCI,20201101T034049,273.02023,2.56982,34.14387,30.70988,2.61591,270.09047463141934
LGR_CP_PTSCI,20201101T034111,271.00653,2.56415,34.13939,30.70042,2.60403,268.0996878908171
LGR_CP_PTSCI,20201101T034133,268.99646,2.55594,34.13653,30.69009,2.60138,266.1124705665059
LGR_CP_PTSCI,20201101T034156,266.96420,2.55188,34.13409,30.68369,2.61392,264.10329593936206
LGR_CP_PTSCI,20201101T034218,264.99646,2.54309,34.12900,30.67107,2.65256,262.1578896360423
LGR_CP_PTSCI,20201101T034239,262.99368,2.53616,34.12296,30.65929,2.57861,260.1778220755357
LGR_CP_PTSCI,20201101T034302,260.96844,2.52951,34.11656,30.64744,2.58026,258.175529771769
