MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP,DEPTH
LGR_CP_PTSCI,20201207T034436,325.21625,2.52744,34.16591,30.71445,2.53870,321.6858318217393
LGR_CP_PTSCI,20201207T040725,323.02811,2.52454,34.16754,30.71228,2.55161,319.5231330983694
LGR_CP_PTSCI,20201207T040754,321.03903,2.52078,34.16677,30.70752,2.55829,317.5571601515716
LGR_CP_PTSCI,20201207T040819,319.03894,2.51797,34.16632,30.70383,2.53311,315.5802861184092
LGR_CP_PTSCI,20201207T040842,317.00385,2.51608,34.16621,30.70119,2.54987,313.5687988009911
LGR_CP_PTSCI,20201207T040906,314.96686,2.50623,34.16285,30.68902,2.54449,311.555413775724
LGR_CP_PTSCI,20201207T040929,312.99994,2.50049,34.16012,30.68097,2.56912,309.61126802116365
LGR_CP_PTSCI,20201207T040952,310.99847,2.49991,34.15938,30.67897,2.55167,307.6329534005268
LGR_CP_PTSCI,20201207T041016,308.99545,2.49905,34.15797,30.67619,2.50687,305.65308761631854
LGR_CP_PTSCI,20201207T041038,307.02890,2.49777,34.15710,30.67349,2.55777,303.70925166579394
LGR_CP_PTSCI,20201207T041101,305.00992,2.49023,34.15469,30.66412,2.57715,301.71357213316224
LGR_CP_PTSCI,20201207T041125,302.99466,2.47839,34.15004,30.64921,2.54623,299.72155031026836
LGR_CP_PTSCI,20201207T041149,300.98013,2.47739,34.14912,30.64670,2.51117,297.7302307380093
LGR_CP_PTSCI,20201207T041214,298.97141,2.47644,34.14851,30.64448,2.49710,295.7446349799594
LGR_CP_PTSCI,20201207T041238,296.98163,2.47644,34.14805,30.64322,2.50986,293.7777422377302
LGR_CP_PTSCI,20201207T041302,294.98926,2.47672,34.14806,30.64257,2.51117,291.80827039023995
LGR_CP_PTSCI,20201207T041327,293.00043,2.47000,34.14599,30.63420,2.48843,289.84227899822906
LGR_CP_PTSCI,20201207T041352,291.00735,2.46732,34.14417,30.62951,2.48495,287.8720675064216
LGR_CP_PTSCI,20201207T041417,288.99371,2.46466,34.14309,30.62544,2.52747,285.88151269949475
LGR_CP_PTSCI,20201207T041443,286.99438,2.46280,34.14239,30.62236,2.46921,283.9050847228938
LGR_CP_PTSCI,20201207T041508,285.00610,2.46198,34.14186,30.62033,2.47372,281.9395612808299
LGR_CP_PTSCI,20201207T041534,282.99905,2.46170,34.14202,30.61933,2.45844,279.95546356216454
LGR_CP_PTSCI,20201207T041601,281.01999,2.46051,34.14161,30.61707,2.48111,277.99901695760417
LGR_CP_PTSCI,20201207T041628,278.99899,2.44962,34.13622,30.60239,2.47552,276.00109030963944
LGR_CP_PTSCI,20201207T041656,276.99423,2.43802,34.13013,30.58655,2.46332,274.01919901993955
LGR_CP_PTSCI,20201207T041723,275.00427,2.43423,34.12798,30.58064,2.46616,272.0519199586914
LGR_CP_PTSCI,20201207T041751,273.00482,2.43277,34.12720,30.57784,2.46362,270.0752400503642
LGR_CP_PTSCI,20201207T041817,271.01108,2.43063,34.12584,30.57400,2.47629,268.1041861395871
LGR_CP_PTSCI,20201207T041844,268.98227,2.42761,34.12407,30.56906,2.48923,266.09844182548494
LGR_CP_PTSCI,20201207T041911,267.01343,2.40948,34.11511,30.54527,2.44650,264.15196694595335
LGR_CP_PTSCI,20201207T041936,265.04700,2.40329,34.11076,30.53552,2.49133,262.2078562419568
LGR_CP_PTSCI,20201207T041959,262.99512,2.40109,34.10966,30.53181,2.45331,260.17924575214954
LGR_CP_PTSCI,20201207T042022,260.96017,2.39877,34.10831,30.52781,2.44330,258.16735343782364
LGR_CP_PTSCI,20201207T042044,258.98029,2.39578,34.10621,30.52265,2.42938,256.2098881811347
LGR_CP_PTSCI,20201207T042106,257.00107,2.38962,34.10336,30.51413,2.39157,254.2530567673808
LGR_CP_PTSCI,20201207T042128,255.02408,2.38577,34.10075,30.50782,2.47906,252.29841147676734
LGR_CP_PTSCI,20201207T042150,253.01630,2.38321,34.09906,30.50335,2.44382,250.31330510681136
LGR_CP_PTSCI,20201207T042213,251.01199,2.38162,34.09789,30.50013,2.42938,248.33161037185724
LGR_CP_PTSCI,20201207T042235,249.01813,2.37982,34.09690,30.49688,2.43811,246.36022871256768
LGR_CP_PTSCI,20201207T042258,246.99109,2.37402,34.09327,30.48803,2.38290,244.35602167614636
LGR_CP_PTSCI,20201207T042321,244.98914,2.35312,34.08484,30.46231,2.41718,242.37660278083095
LGR_CP_PTSCI,20201207T042344,242.97437,2.34998,34.08120,30.45574,2.44611,240.3844888634102
LGR_CP_PTSCI,20201207T042408,240.95584,2.35175,34.08083,30.45607,2.40234,238.38863780429466
LGR_CP_PTSCI,20201207T042432,238.96164,2.35242,34.07952,30.45470,2.40598,236.41682429641878
LGR_CP_PTSCI,20201207T042456,237.00626,2.35052,34.07730,30.45039,2.38956,234.48337657599325
LGR_CP_PTSCI,20201207T042520,235.03259,2.34332,34.07449,30.44103,2.40271,232.53182549933803
LGR_CP_PTSCI,20201207T042545,232.99896,2.33148,34.06962,30.42598,2.41147,230.52096694769696
LGR_CP_PTSCI,20201207T042611,230.99875,2.33029,34.06452,30.41994,2.37643,228.54313492253348
LGR_CP_PTSCI,20201207T042636,229.00778,2.33099,34.06424,30.41943,2.37610,226.57442055734296
LGR_CP_PTSCI,20201207T042702,227.02286,2.33261,34.06110,30.41740,2.38113,224.61166972777755
LGR_CP_PTSCI,20201207T042728,225.02219,2.33752,34.04976,30.41159,2.35791,222.63332577409602
LGR_CP_PTSCI,20201207T042755,222.98782,2.33231,34.04675,30.40374,2.34732,220.6216382937012
LGR_CP_PTSCI,20201207T042823,220.98468,2.32178,34.04385,30.39145,2.35513,218.6408133028216
LGR_CP_PTSCI,20201207T042851,219.01743,2.30582,34.03778,30.37193,2.32684,216.6954598499657
LGR_CP_PTSCI,20201207T042920,217.01361,2.28189,34.03144,30.34532,2.31796,214.7139244429124
LGR_CP_PTSCI,20201207T042950,214.99750,2.26309,34.02645,30.32422,2.33987,212.72021636283006
LGR_CP_PTSCI,20201207T043020,212.98642,2.25079,34.02087,30.30825,2.28720,210.73146305353765
LGR_CP_PTSCI,20201207T043050,210.98230,2.27573,34.01292,30.32240,2.27304,208.74957325996147
LGR_CP_PTSCI,20201207T043122,208.98007,2.28241,34.01083,30.32556,2.32108,206.76953334580574
LGR_CP_PTSCI,20201207T043154,206.99866,2.27988,34.00776,30.32001,2.30463,204.81006383940243
LGR_CP_PTSCI,20201207T043226,204.99652,2.28189,34.00518,30.31877,2.28256,202.83007483115827
LGR_CP_PTSCI,20201207T043259,203.04282,2.28098,34.00295,30.31531,2.29547,200.89797143967428
LGR_CP_PTSCI,20201207T043330,201.03613,2.26328,33.99992,30.29675,2.30106,198.91344482742554
LGR_CP_PTSCI,20201207T043357,199.01413,2.25632,33.99506,30.28595,2.28806,196.9137578510659
LGR_CP_PTSCI,20201207T043424,197.00723,2.25757,33.98997,30.28201,2.25119,194.92898492820316
LGR_CP_PTSCI,20201207T043450,195.00162,2.26367,33.98635,30.28345,2.27036,192.94546855608706
LGR_CP_PTSCI,20201207T043513,192.98764,2.26529,33.98288,30.28114,2.25317,190.95365504531298
LGR_CP_PTSCI,20201207T043536,190.98438,2.27689,33.97255,30.28189,2.26593,188.97242431803824
LGR_CP_PTSCI,20201207T043558,189.01129,2.28854,33.96206,30.28256,2.30386,187.0210130723337
LGR_CP_PTSCI,20201207T043620,187.02145,2.29141,33.96088,30.28318,2.27036,185.0530170182601
LGR_CP_PTSCI,20201207T043643,184.98450,2.32544,33.95012,30.30283,2.24744,183.0384085231742
LGR_CP_PTSCI,20201207T043706,182.96545,2.33542,33.94340,30.30508,2.26846,181.04148412656124
LGR_CP_PTSCI,20201207T043729,180.95999,2.33398,33.94077,30.30082,2.26080,179.05798151420913
LGR_CP_PTSCI,20201207T043752,178.96457,2.32837,33.93454,30.29007,2.24554,177.08438989318768
LGR_CP_PTSCI,20201207T043815,176.99619,2.32648,33.93167,30.28525,2.26654,175.13752382433088
LGR_CP_PTSCI,20201207T043838,175.01505,2.32593,33.93015,30.28266,2.29819,173.17801851408024
LGR_CP_PTSCI,20201207T043902,173.00443,2.33401,33.92068,30.28106,2.31284,171.18933594722526
LGR_CP_PTSCI,20201207T043926,171.00986,2.34882,33.91033,30.28453,2.34940,169.2165091625551
LGR_CP_PTSCI,20201207T043950,169.00842,2.35565,33.90578,30.28582,2.29044,167.236868146328
LGR_CP_PTSCI,20201207T044015,167.00415,2.36328,33.89921,30.28617,2.31152,165.2544087559291
LGR_CP_PTSCI,20201207T044040,165.00607,2.37347,33.88849,30.28536,2.31708,163.2780528821274
LGR_CP_PTSCI,20201207T044106,163.00089,2.38187,33.88181,30.28627,2.33057,161.29465500619747
LGR_CP_PTSCI,20201207T044132,160.99997,2.39926,33.86949,30.29035,2.31570,159.31545168332448
LGR_CP_PTSCI,20201207T044159,159.00574,2.39828,33.86335,30.28365,2.36603,157.3428466958382
LGR_CP_PTSCI,20201207T044226,156.98938,2.40640,33.85175,30.28034,2.34573,155.34833233858936
LGR_CP_PTSCI,20201207T044254,154.98199,2.40353,33.84172,30.26887,2.36920,153.36267147740386
LGR_CP_PTSCI,20201207T044322,152.97247,2.40884,33.83511,30.26717,2.34348,151.37488436255305
LGR_CP_PTSCI,20201207T044351,150.99600,2.40744,33.83201,30.26258,2.39938,149.41977096577557
LGR_CP_PTSCI,20201207T044420,149.00000,2.41043,33.82352,30.25738,2.41693,147.4453196287645
LGR_CP_PTSCI,20201207T044452,146.96906,2.41388,33.81469,30.25228,2.37015,145.43628593312934
LGR_CP_PTSCI,20201207T044527,144.98978,2.41266,33.81399,30.24978,2.39877,143.478336025408
LGR_CP_PTSCI,20201207T044605,143.03159,2.40790,33.80262,30.23564,2.36218,141.5412303869175
LGR_CP_PTSCI,20201207T044637,141.01208,2.41287,33.78519,30.22490,2.40695,139.54344577377867
LGR_CP_PTSCI,20201207T044706,139.00861,2.41666,33.78029,30.22328,2.44467,137.5615093170297
LGR_CP_PTSCI,20201207T044735,136.99393,2.42273,33.77098,30.22004,2.42548,135.568463971627
LGR_CP_PTSCI,20201207T044800,134.98245,2.45200,33.76552,30.23978,2.41876,133.57856487889276
LGR_CP_PTSCI,20201207T044824,132.99924,2.46069,33.76443,30.24545,2.42056,131.61661351753776
LGR_CP_PTSCI,20201207T044848,131.00214,2.46332,33.76325,30.24585,2.44431,129.6409020186543
LGR_CP_PTSCI,20201207T044912,129.00470,2.52121,33.75174,30.28520,2.41330,127.6648350599249
LGR_CP_PTSCI,20201207T044936,126.99540,2.54993,33.74433,30.30289,2.44064,125.67701573130643
LGR_CP_PTSCI,20201207T045000,125.01163,2.53592,33.72197,30.27186,2.47620,123.71443450524295
LGR_CP_PTSCI,20201207T045025,122.99485,2.52475,33.70865,30.25059,2.44388,121.71917654238338
LGR_CP_PTSCI,20201207T045052,120.97919,2.53543,33.69933,30.25126,2.45355,119.72500716436039
LGR_CP_PTSCI,20201207T045118,119.01542,2.53302,33.69409,30.24408,2.45523,117.78215583010223
LGR_CP_PTSCI,20201207T045144,116.99712,2.52704,33.67835,30.22528,2.48438,115.78533611819151
LGR_CP_PTSCI,20201207T045211,114.96730,2.52060,33.66080,30.20462,2.48718,113.77709933121986
LGR_CP_PTSCI,20201207T045237,113.00017,2.52051,33.65344,30.19770,2.49557,111.83086712526885
LGR_CP_PTSCI,20201207T045303,110.99290,2.52951,33.63604,30.19038,2.51297,109.84490223735418
LGR_CP_PTSCI,20201207T045331,108.96616,2.53677,33.61760,30.18071,2.50702,107.83965441855074
LGR_CP_PTSCI,20201207T045358,106.97993,2.53644,33.60303,30.16771,2.50540,105.87446792452644
LGR_CP_PTSCI,20201207T045425,104.97943,2.54440,33.58919,30.16237,2.48175,103.89514350963728
LGR_CP_PTSCI,20201207T045453,102.97321,2.57553,33.56102,30.16515,2.49115,101.9101403826863
LGR_CP_PTSCI,20201207T045521,100.98035,2.57108,33.54380,30.14647,2.54257,99.93833687088619
LGR_CP_PTSCI,20201207T045550,98.97423,2.55939,33.51552,30.11264,2.55807,97.95339424046547
LGR_CP_PTSCI,20201207T045621,96.95539,2.56375,33.49936,30.10233,2.55286,95.9558464151438
LGR_CP_PTSCI,20201207T045655,95.02561,2.60968,33.49221,30.13475,2.52621,94.04640103624376
LGR_CP_PTSCI,20201207T045727,93.02328,2.70242,33.48339,30.20568,2.59219,92.06515126695685
LGR_CP_PTSCI,20201207T045756,90.99121,2.68753,33.45746,30.17096,2.57776,90.05445494667073
LGR_CP_PTSCI,20201207T045827,88.99936,2.68359,33.45382,30.16374,2.54416,88.08353637363261
LGR_CP_PTSCI,20201207T045855,86.98288,2.65591,33.44336,30.13077,2.59122,86.08822725090116
LGR_CP_PTSCI,20201207T045921,84.97268,2.51514,33.41376,29.98613,2.59427,84.09911279069294
LGR_CP_PTSCI,20201207T045948,83.00593,2.38748,33.37751,29.84762,2.54608,82.1529738200169
LGR_CP_PTSCI,20201207T050013,81.02373,2.43524,33.34679,29.86233,2.55829,80.1915279944459
LGR_CP_PTSCI,20201207T050038,79.01196,2.33176,33.28894,29.72711,2.54428,78.20080250966853
LGR_CP_PTSCI,20201207T050104,77.01469,2.22705,33.30727,29.65258,2.50397,76.22440614512931
LGR_CP_PTSCI,20201207T050130,74.99331,2.10269,33.28968,29.53265,2.49017,74.22413227699269
LGR_CP_PTSCI,20201207T050155,72.96092,1.98184,33.26844,29.41297,2.40598,72.21294361147633
LGR_CP_PTSCI,20201207T050219,70.96963,1.84756,33.24880,29.28354,2.40964,70.24240698637949
LGR_CP_PTSCI,20201207T050243,68.98677,1.45029,33.22378,28.93007,2.28345,68.28019360323749
LGR_CP_PTSCI,20201207T050308,66.99893,1.25964,33.19149,28.74471,2.18668,66.31303314243559
LGR_CP_PTSCI,20201207T050333,64.99150,1.32764,33.18195,28.79299,2.05118,64.32646723860502
LGR_CP_PTSCI,20201207T050359,63.00164,1.46396,33.18036,28.90457,1.99167,62.357269641471206
LGR_CP_PTSCI,20201207T050425,61.02398,1.50128,33.18470,28.93826,1.82996,60.400126537833216
LGR_CP_PTSCI,20201207T050452,59.00877,1.42947,33.18162,28.87499,1.79056,58.40580368555407
LGR_CP_PTSCI,20201207T050520,56.97286,1.36340,33.17542,28.81409,1.76355,56.39097559484396
LGR_CP_PTSCI,20201207T050548,54.98037,1.25696,33.16377,28.71536,1.73334,54.41909862942667
LGR_CP_PTSCI,20201207T050616,53.01176,1.29938,33.15828,28.74549,1.68243,52.470835904978
LGR_CP_PTSCI,20201207T050644,51.01986,1.24927,33.15359,28.69921,1.62820,50.49950497123946
LGR_CP_PTSCI,20201207T050712,48.99351,1.03357,33.14213,28.51006,1.56769,48.49406023958056
LGR_CP_PTSCI,20201207T050741,46.97539,0.95142,33.12477,28.42748,1.46680,46.496741011698155
LGR_CP_PTSCI,20201207T050809,45.00193,1.05746,33.13059,28.51911,1.40430,44.5436025661496
LGR_CP_PTSCI,20201207T050837,43.03868,1.25015,33.12817,28.67644,1.35815,42.600550432298554
LGR_CP_PTSCI,20201207T050904,41.02485,1.27106,33.13363,28.69721,1.29773,40.6074194383273
