date,discharge,error,coverage
2018-01-01,37.60226821821013,3.41518595445767,0.5310340615846834
2018-01-02,37.53194582626743,3.408743233239118,0.0
2018-01-03,37.46162523353286,3.402300512020566,1.0
2018-01-04,37.49219544462681,3.4049916803288607,0.9955315268909724
2018-01-05,37.42383136520751,3.3986403026925034,1.0
2018-01-06,37.38834927424843,3.395828441383983,0.0
2018-01-11,37.210948346549394,3.3817691348413805,0.6930211854373347
2018-01-13,37.18046640827593,3.3812787752717504,0.0
2018-01-14,37.16522563013995,3.381033595486935,1.0
2018-01-15,37.27521942774167,3.3931611519047244,0.9745467452637177
2018-01-17,37.23163387084914,3.391531126749594,1.0
2018-01-23,36.896948758126086,3.3587781792255997,0.8499162783579467
2018-01-24,36.81680725137101,3.353844405623178,0.0
2018-01-25,36.73666717860231,3.3489106320207567,0.9999182625444092
2018-01-26,36.81090143725305,3.3578619492727144,0.9954292866306106
2018-01-29,36.55558035786356,3.3423867570271937,1.0
2018-02-01,36.28544310544192,3.314359233127967,0.9315584214451588
2018-02-04,36.02391911309615,3.286919411700353,0.9733989810799302
2018-02-05,35.96923834200877,3.2826690825922173,1.0
2018-02-06,36.10469677296259,3.2956072915875763,0.9901511875111088
2018-02-10,35.90177614760697,3.2791672503034217,1.0
2018-02-15,35.52593712246898,3.2449478096624143,0.9736182683471812
2018-02-16,35.47671455139696,3.2407517949610103,0.963413762020579
2018-02-17,35.656036774044985,3.257841186766089,0.9805538864782144
2018-02-22,35.86229002301388,3.2846313081046774,1.0
2018-02-26,35.66054344375367,3.2672949997511185,0.0
2018-02-27,35.61010944267492,3.262960922662729,0.9526876751584406
2018-02-28,35.7243038700327,3.2742775177943946,1.0
2018-03-01,35.69064870786283,3.270686940784693,0.986916742868804
2018-03-06,35.54077466514612,3.254381675337112,1.0
2018-03-10,35.60523479263267,3.263262201504947,0.9473567514793804
2018-03-12,35.67507385360246,3.2714149393874594,0.9047534503665482
2018-03-15,35.66375605768656,3.2691998461897644,1.0
2018-03-18,35.5780210645611,3.2595219996065428,1.0
2018-03-21,35.47634057851278,3.250552393850428,0.9489038702407228
2018-03-24,35.365411263282994,3.2406451253798907,0.8292784198994898
2018-03-26,35.33066969422762,3.2353364167919008,0.0
2018-03-29,35.278562066935976,3.227373353909916,0.0
2018-03-30,35.261194118183134,3.2247189996159213,0.9965435219256986
2018-04-01,35.16938347936772,3.216513037173726,1.0
2018-04-05,34.96901304896642,3.1987523219333034,0.9899609004470922
2018-04-11,34.760727020134155,3.181152260174757,1.0
2018-04-12,34.75031315411534,3.180394816208164,0.6240102328187137
2018-04-15,34.727212332348834,3.1788988210570066,0.9929388863289602
2018-04-17,34.73888097953797,3.1804296686332845,0.9360105238535336
2018-04-22,34.588189096740265,3.1626219732142213,0.0
2018-04-23,34.55805370781386,3.159060434130409,1.0
2018-04-24,34.53564301182994,3.157049633984175,0.0
2018-04-25,34.51323277069149,3.1550388338379416,0.0
2018-04-26,34.490822984398505,3.153028033691708,0.0
2018-04-28,34.446004776348936,3.1490064333992405,0.0
2018-04-29,34.42359635459235,3.146995633253007,0.9884833091790328
2018-04-30,34.407764342680125,3.1465303496232067,0.0
2018-05-01,34.3919326278239,3.1460650659934064,0.962960273174975
2018-05-02,34.38969952336519,3.146884635745504,0.0
2018-05-03,34.38746638072925,3.1477042054976008,0.0
2018-05-04,34.38523319991609,3.148523775249698,0.801201822198306
2018-05-05,34.38582658822894,3.149820581281029,1.0
2018-05-11,34.56752747244157,3.175279152825996,0.5670061337934607
2018-05-12,34.58661441033081,3.177217217814772,0.0
2018-05-13,34.60570082678758,3.179155282803548,0.0
2018-05-15,34.6438720954037,3.1830314127811,1.0
2018-05-16,34.67642340041096,3.1859934910718133,0.0
2018-05-17,34.70897396658559,3.188955569362527,1.0
2018-05-18,34.721594020113834,3.1904385836493465,0.0
2018-05-19,34.73421347812398,3.1919215979361666,0.0
2018-05-20,34.746832340616024,3.193404612222986,0.0
2018-05-22,34.77206827904582,3.196370640796625,0.0
2018-05-23,34.78468535498357,3.197853655083445,0.9953053778083168
2018-05-26,34.73195011810027,3.186739415594092,0.6467061731134263
2018-05-27,34.715161427896064,3.1832334909194286,0.0
2018-05-28,34.69837350470608,3.179727566244765,0.0
2018-05-29,34.6815863485303,3.176221641570103,0.9781712849290044
2018-05-31,34.77040898119017,3.183523664226362,0.0
2018-06-01,34.81481926718949,3.187174675554492,1.0
2018-06-02,34.84655026735352,3.1897204495370084,0.0
2018-06-03,34.8782808978843,3.192266223519525,0.0
2018-06-04,34.91001115878184,3.1948119975020424,0.9953839074260916
2018-06-05,34.91323107281698,3.1943505226456685,0.0
2018-06-06,34.91645148063654,3.193889047789295,0.9808322305406438
2018-06-07,34.933367771429104,3.1948474164813967,0.0
2018-06-10,34.98411747841843,3.1977225225577004,1.0
2018-06-14,35.282132803811294,3.233188592668099,0.0
2018-06-15,35.356631543299635,3.242055110195699,1.0
2018-06-16,35.42664491503854,3.250549640515498,0.9993689268477668
2018-06-17,35.479109318757324,3.2552915303700187,0.991125916892117
2018-06-18,35.51637165540854,3.2583909926332644,0.0
2018-06-19,35.55363339313642,3.2614904548965096,0.0
2018-06-20,35.590894531940975,3.264589917159755,0.0
2018-06-21,35.628155071822185,3.267689379423001,0.0
2018-06-22,35.66541501278006,3.270788841686246,1.0
2018-06-24,35.649300580824885,3.267577858321032,0.0
2018-06-25,35.64124446515722,3.265972366638425,0.0
2018-06-27,35.62513443444172,3.2627613832732107,0.0
2018-06-28,35.617080519393895,3.261155891590604,1.0
