=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 74
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2022-01-21 21:33:00 UTC
latitude:  69.0933608
longitude: -51.9928215
ttf:       0
nsat:      5
min snr:   31
mean snr:  40
max snr:   47
hdop:      1.4

fix kind:  DiveEnd
fix time:  2022-01-27 00:16:00 UTC
latitude:  69.0926514
longitude: -51.9924771
ttf:       220
nsat:      6
min snr:   0
mean snr:  32
max snr:   44
hdop:      1.4

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1642809150 │        452.7200 │       descent ║
║ 1642809750 │        452.8000 │       descent ║
║ 1642810350 │        452.8400 │       descent ║
║ 1642810950 │        452.8800 │       descent ║
║ 1642810972 │        452.8800 │  descent seek ║
║ 1642811550 │        452.9200 │       descent ║
║ 1642812150 │        452.9600 │       descent ║
║ 1642812750 │        453.0400 │       descent ║
║ 1642813350 │        453.0800 │       descent ║
║ 1642813950 │        453.1200 │       descent ║
║ 1642814550 │        453.1600 │       descent ║
║ 1642815150 │        453.2000 │       descent ║
║ 1642815750 │        453.2400 │       descent ║
║ 1642816350 │        453.2400 │       descent ║
║ 1642816950 │        453.2800 │       descent ║
║ 1642817550 │        453.3200 │       descent ║
║ 1642818150 │        453.3200 │       descent ║
║ 1642818204 │        453.3200 │       descent ║
║ 1643239412 │        452.5200 │  ascent start ║
║ 1643239967 │        442.9600 │        ascent ║
║ 1643240031 │        432.8000 │        ascent ║
║ 1643240094 │        422.8800 │        ascent ║
║ 1643240156 │        412.9600 │        ascent ║
║ 1643240213 │        402.8400 │        ascent ║
║ 1643240269 │        393.0000 │        ascent ║
║ 1643240326 │        382.8800 │        ascent ║
║ 1643240382 │        372.8000 │        ascent ║
║ 1643240434 │        362.6800 │        ascent ║
║ 1643240484 │        352.9200 │        ascent ║
║ 1643240536 │        342.7200 │        ascent ║
║ 1643240586 │        332.7600 │        ascent ║
║ 1643240633 │        323.0000 │        ascent ║
║ 1643240682 │        312.8000 │        ascent ║
║ 1643240728 │        302.8800 │        ascent ║
║ 1643240775 │        292.9600 │        ascent ║
║ 1643240823 │        282.8400 │        ascent ║
║ 1643240868 │        272.9600 │        ascent ║
║ 1643240913 │        262.6400 │        ascent ║
║ 1643240958 │        252.7200 │        ascent ║
║ 1643241002 │        242.8000 │        ascent ║
║ 1643241046 │        232.9200 │        ascent ║
║ 1643241092 │        222.6400 │        ascent ║
║ 1643241136 │        212.7600 │        ascent ║
║ 1643241180 │        202.6400 │        ascent ║
║ 1643241224 │        192.6800 │        ascent ║
║ 1643241269 │        182.7600 │        ascent ║
║ 1643241313 │        172.8800 │        ascent ║
║ 1643241359 │        162.6000 │        ascent ║
║ 1643241401 │        153.0000 │        ascent ║
║ 1643241447 │        142.7200 │        ascent ║
║ 1643241491 │        132.6400 │        ascent ║
║ 1643241536 │        122.7600 │        ascent ║
║ 1643241582 │        112.6800 │        ascent ║
║ 1643241627 │        102.6800 │        ascent ║
║ 1643241672 │         92.8000 │        ascent ║
║ 1643241716 │         82.6800 │        ascent ║
║ 1643241760 │         72.7200 │        ascent ║
║ 1643241804 │         62.8000 │        ascent ║
║ 1643241848 │         52.8400 │        ascent ║
║ 1643241893 │         42.9600 │        ascent ║
║ 1643241939 │         32.7200 │        ascent ║
║ 1643241983 │         22.8800 │        ascent ║
║ 1643242027 │         12.9600 │        ascent ║
║ 1643242073 │          2.7200 │        ascent ║
║ 1643242077 │          1.8400 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        453.2000 │             2.8350 │        34.2370 │           1200 ║
║        453.1600 │             2.8370 │        34.2390 │           3000 ║
║        453.0800 │             2.8430 │        34.2380 │           4800 ║
║        452.9600 │             2.8460 │        34.2420 │           6600 ║
║        452.8000 │             2.8470 │        34.2440 │           8400 ║
║        452.6400 │             2.8490 │        34.2380 │          10200 ║
║        452.4800 │             2.8490 │        34.2360 │          12000 ║
║        452.3200 │             2.8490 │        34.2340 │          13800 ║
║        452.2000 │             2.8490 │        34.2310 │          15600 ║
║        452.0800 │             2.8500 │        34.2320 │          17400 ║
║        452.0000 │             2.8490 │        34.2320 │          19200 ║
║        451.9600 │             2.8440 │        34.2280 │          21000 ║
║        451.9600 │             2.8430 │        34.2270 │          22800 ║
║        452.0000 │             2.8360 │        34.2250 │          24600 ║
║        452.1200 │             2.8320 │        34.2250 │          26400 ║
║        452.2800 │             2.8330 │        34.2260 │          28200 ║
║        452.4800 │             2.8260 │        34.2220 │          30000 ║
║        452.7200 │             2.8200 │        34.2210 │          31800 ║
║        452.9600 │             2.8200 │        34.2170 │          33600 ║
║        453.2000 │             2.8330 │        34.2180 │          35400 ║
║        453.4400 │             2.8310 │        34.2200 │          37200 ║
║        453.6400 │             2.8360 │        34.2240 │          39000 ║
║        453.8000 │             2.8350 │        34.2240 │          40800 ║
║        454.2000 │             2.8370 │        34.2220 │          42600 ║
║        454.2800 │             2.8210 │        34.2260 │          44400 ║
║        454.2800 │             2.8270 │        34.2190 │          46200 ║
║        454.2400 │             2.8300 │        34.2230 │          48000 ║
║        454.1200 │             2.8260 │        34.2210 │          49800 ║
║        453.9600 │             2.8220 │        34.2220 │          51600 ║
║        453.8000 │             2.8250 │        34.2210 │          53400 ║
║        453.5600 │             2.8210 │        34.2150 │          55200 ║
║        453.3200 │             2.8210 │        34.2050 │          57000 ║
║        453.1200 │             2.8280 │        34.1770 │          58800 ║
║        452.8800 │             2.8260 │        34.2310 │          60600 ║
║        452.6800 │             2.8290 │        34.2310 │          62400 ║
║        452.5200 │             2.8240 │        34.2300 │          64200 ║
║        452.4000 │             2.8200 │        34.2310 │          66000 ║
║        452.3200 │             2.8290 │        34.2190 │          67800 ║
║        452.3200 │             2.8380 │        34.2340 │          69600 ║
║        452.3600 │             2.8350 │        34.2360 │          71400 ║
║        452.4400 │             2.8380 │        34.2320 │          73200 ║
║        452.5200 │             2.8400 │        34.2350 │          75000 ║
║        452.6800 │             2.8380 │        34.2360 │          76800 ║
║        452.8400 │             2.8370 │        34.2340 │          78600 ║
║        452.9600 │             2.8380 │        34.2330 │          80400 ║
║        453.1200 │             2.8350 │        34.2310 │          82200 ║
║        453.2800 │             2.8350 │        34.2350 │          84000 ║
║        453.4000 │             2.8340 │        34.2330 │          85800 ║
║        453.4800 │             2.8340 │        34.2310 │          87600 ║
║        453.5200 │             2.8330 │        34.2320 │          89400 ║
║        453.5200 │             2.8310 │        34.2300 │          91200 ║
║        453.4800 │             2.8300 │        34.2310 │          93000 ║
║        453.3600 │             2.8280 │        34.2290 │          94800 ║
║        453.2400 │             2.8270 │        34.2290 │          96600 ║
║        453.0800 │             2.8260 │        34.2290 │          98400 ║
║        452.9200 │             2.8250 │        34.2280 │         100200 ║
║        452.7600 │             2.8260 │        34.2300 │         102000 ║
║        452.6400 │             2.8250 │        34.2280 │         103800 ║
║        452.5200 │             2.8260 │        34.2290 │         105600 ║
║        452.4400 │             2.8270 │        34.2270 │         107400 ║
║        452.4000 │             2.8270 │        34.2270 │         109200 ║
║        452.3600 │             2.8270 │        34.2290 │         111000 ║
║        452.4000 │             2.8270 │        34.2300 │         112800 ║
║        452.4800 │             2.8280 │        34.2290 │         114600 ║
║        452.6400 │             2.8280 │        34.2270 │         116400 ║
║        452.8000 │             2.8260 │        34.2290 │         118200 ║
║        453.0000 │             2.8230 │        34.2260 │         120000 ║
║        453.2000 │             2.8250 │        34.2270 │         121800 ║
║        453.4400 │             2.8280 │        34.2270 │         123600 ║
║        453.6400 │             2.8290 │        34.2270 │         125400 ║
║        453.8400 │             2.8330 │        34.2290 │         127200 ║
║        454.0000 │             2.8340 │        34.2280 │         129000 ║
║        454.1200 │             2.8360 │        34.2280 │         130800 ║
║        454.2000 │             2.8350 │        34.2300 │         132600 ║
║        454.2000 │             2.8340 │        34.2320 │         134400 ║
║        454.1600 │             2.8320 │        34.2290 │         136200 ║
║        454.0400 │             2.8310 │        34.2300 │         138000 ║
║        453.8800 │             2.8290 │        34.2280 │         139800 ║
║        453.7200 │             2.8290 │        34.2250 │         141600 ║
║        453.5200 │             2.8300 │        34.2260 │         143400 ║
║        453.3200 │             2.8320 │        34.2300 │         145200 ║
║        453.1200 │             2.8330 │        34.2260 │         147000 ║
║        452.9200 │             2.8360 │        34.2270 │         148800 ║
║        452.7200 │             2.8410 │        34.2320 │         150600 ║
║        452.5600 │             2.8630 │        34.2390 │         152400 ║
║        452.4400 │             2.8620 │        34.2380 │         154200 ║
║        452.3600 │             2.8580 │        34.2360 │         156000 ║
║        452.3200 │             2.8550 │        34.2370 │         157800 ║
║        452.3600 │             2.8490 │        34.2320 │         159600 ║
║        452.4400 │             2.8480 │        34.2320 │         161400 ║
║        452.5200 │             2.8470 │        34.2300 │         163200 ║
║        452.6800 │             2.8400 │        34.2310 │         165000 ║
║        452.8000 │             2.8370 │        34.2260 │         166800 ║
║        452.9600 │             2.8380 │        34.2270 │         168600 ║
║        453.1200 │             2.8370 │        34.2310 │         170400 ║
║        453.2400 │             2.8400 │        34.2240 │         172200 ║
║        453.3600 │             2.8440 │        34.2270 │         174000 ║
║        453.4400 │             2.8450 │        34.2310 │         175800 ║
║        453.4800 │             2.8470 │        34.2290 │         177600 ║
║        453.5200 │             2.8480 │        34.2300 │         179400 ║
║        453.5200 │             2.8470 │        34.2310 │         181200 ║
║        453.4800 │             2.8480 │        34.2310 │         183000 ║
║        453.4000 │             2.8500 │        34.2250 │         184800 ║
║        453.2800 │             2.8500 │        34.2330 │         186600 ║
║        453.1600 │             2.8520 │        34.2280 │         188400 ║
║        453.0000 │             2.8500 │        34.2290 │         190200 ║
║        452.8800 │             2.8460 │        34.2270 │         192000 ║
║        452.7600 │             2.8450 │        34.2260 │         193800 ║
║        452.6800 │             2.8430 │        34.2290 │         195600 ║
║        452.6400 │             2.8380 │        34.2250 │         197400 ║
║        452.6000 │             2.8270 │        34.2260 │         199200 ║
║        452.6000 │             2.8330 │        34.2220 │         201000 ║
║        452.6800 │             2.8360 │        34.2240 │         202800 ║
║        452.7600 │             2.8340 │        34.2230 │         204600 ║
║        452.8800 │             2.8360 │        34.2230 │         206400 ║
║        453.0000 │             2.8360 │        34.2230 │         208200 ║
║        453.2000 │             2.8370 │        34.2250 │         210000 ║
║        453.3600 │             2.8440 │        34.2270 │         211800 ║
║        453.5200 │             2.8470 │        34.2280 │         213600 ║
║        453.6800 │             2.8480 │        34.2280 │         215400 ║
║        453.8400 │             2.8470 │        34.2300 │         217200 ║
║        453.9200 │             2.8470 │        34.2290 │         219000 ║
║        454.0000 │             2.8460 │        34.2290 │         220800 ║
║        454.0400 │             2.8460 │        34.2250 │         222600 ║
║        454.0000 │             2.8470 │        34.2260 │         224400 ║
║        453.9200 │             2.8480 │        34.2270 │         226200 ║
║        453.8000 │             2.8460 │        34.2230 │         228000 ║
║        453.6400 │             2.8450 │        34.2260 │         229800 ║
║        453.4800 │             2.8370 │        34.2230 │         231600 ║
║        453.2800 │             2.8320 │        34.2240 │         233400 ║
║        453.0800 │             2.8300 │        34.2230 │         235200 ║
║        452.9200 │             2.8360 │        34.2220 │         237000 ║
║        452.7200 │             2.8400 │        34.2240 │         238800 ║
║        452.6000 │             2.8330 │        34.2230 │         240600 ║
║        452.4400 │             2.8270 │        34.2240 │         242400 ║
║        452.3600 │             2.8240 │        34.2210 │         244200 ║
║        452.2800 │             2.8220 │        34.2220 │         246000 ║
║        452.2800 │             2.8230 │        34.2220 │         247800 ║
║        452.3200 │             2.8290 │        34.2240 │         249600 ║
║        452.4000 │             2.8310 │        34.2240 │         251400 ║
║        452.5200 │             2.8310 │        34.2220 │         253200 ║
║        452.6800 │             2.8300 │        34.2240 │         255000 ║
║        452.8400 │             2.8300 │        34.2230 │         256800 ║
║        453.0000 │             2.8300 │        34.2240 │         258600 ║
║        453.1200 │             2.8300 │        34.2210 │         260400 ║
║        453.2800 │             2.8290 │        34.2220 │         262200 ║
║        453.4000 │             2.8300 │        34.2190 │         264000 ║
║        453.4800 │             2.8300 │        34.2200 │         265800 ║
║        453.5200 │             2.8280 │        34.2210 │         267600 ║
║        453.5600 │             2.8270 │        34.2180 │         269400 ║
║        453.5600 │             2.8260 │        34.2170 │         271200 ║
║        453.5200 │             2.8260 │        34.2200 │         273000 ║
║        453.4400 │             2.8260 │        34.2170 │         274800 ║
║        453.3600 │             2.8250 │        34.2200 │         276600 ║
║        453.2400 │             2.8250 │        34.2180 │         278400 ║
║        453.1200 │             2.8270 │        34.2210 │         280200 ║
║        453.0400 │             2.8240 │        34.2180 │         282000 ║
║        452.9600 │             2.8250 │        34.2170 │         283800 ║
║        452.8800 │             2.8350 │        34.2210 │         285600 ║
║        452.8400 │             2.8370 │        34.2210 │         287400 ║
║        452.8000 │             2.8380 │        34.2210 │         289200 ║
║        452.8000 │             2.8370 │        34.2220 │         291000 ║
║        452.8400 │             2.8370 │        34.2220 │         292800 ║
║        452.9200 │             2.8410 │        34.2200 │         294600 ║
║        453.0000 │             2.8430 │        34.2230 │         296400 ║
║        453.1200 │             2.8420 │        34.2240 │         298200 ║
║        453.2400 │             2.8430 │        34.2200 │         300000 ║
║        453.3600 │             2.8440 │        34.2190 │         301800 ║
║        453.5200 │             2.8430 │        34.2200 │         303600 ║
║        453.6400 │             2.8430 │        34.2230 │         305400 ║
║        453.7600 │             2.8410 │        34.2210 │         307200 ║
║        453.8400 │             2.8400 │        34.2220 │         309000 ║
║        453.8400 │             2.8400 │        34.2210 │         310800 ║
║        453.8400 │             2.8370 │        34.2220 │         312600 ║
║        453.7600 │             2.8360 │        34.2230 │         314400 ║
║        453.6800 │             2.8360 │        34.2200 │         316200 ║
║        453.5600 │             2.8360 │        34.2250 │         318000 ║
║        453.4000 │             2.8370 │        34.2180 │         319800 ║
║        453.2400 │             2.8390 │        34.2190 │         321600 ║
║        453.0800 │             2.8390 │        34.2190 │         323400 ║
║        452.8800 │             2.8410 │        34.2190 │         325200 ║
║        452.7200 │             2.8400 │        34.2170 │         327000 ║
║        452.6000 │             2.8400 │        34.2190 │         328800 ║
║        452.4800 │             2.8400 │        34.2180 │         330600 ║
║        452.4000 │             2.8410 │        34.2210 │         332400 ║
║        452.3200 │             2.8420 │        34.2180 │         334200 ║
║        452.2800 │             2.8410 │        34.2200 │         336000 ║
║        452.2800 │             2.8410 │        34.2190 │         337800 ║
║        452.3200 │             2.8400 │        34.2160 │         339600 ║
║        452.4000 │             2.8400 │        34.2160 │         341400 ║
║        452.5200 │             2.8400 │        34.2160 │         343200 ║
║        452.6400 │             2.8400 │        34.2160 │         345000 ║
║        452.8000 │             2.8400 │        34.2170 │         346800 ║
║        452.9200 │             2.8400 │        34.2140 │         348600 ║
║        453.0800 │             2.8410 │        34.2160 │         350400 ║
║        453.2000 │             2.8410 │        34.2160 │         352200 ║
║        453.3200 │             2.8420 │        34.2180 │         354000 ║
║        453.4400 │             2.8420 │        34.2140 │         355800 ║
║        453.5200 │             2.8400 │        34.2160 │         357600 ║
║        453.6000 │             2.8380 │        34.2140 │         359400 ║
║        453.6000 │             2.8370 │        34.2140 │         361200 ║
║        453.6000 │             2.8370 │        34.2130 │         363000 ║
║        453.5200 │             2.8350 │        34.2140 │         364800 ║
║        453.4800 │             2.8350 │        34.2130 │         366600 ║
║        453.4000 │             2.8360 │        34.2110 │         368400 ║
║        453.3200 │             2.8360 │        34.2140 │         370200 ║
║        453.2400 │             2.8360 │        34.2130 │         372000 ║
║        453.1600 │             2.8370 │        34.2150 │         373800 ║
║        453.0800 │             2.8370 │        34.2120 │         375600 ║
║        453.0000 │             2.8370 │        34.2140 │         377400 ║
║        453.0000 │             2.8370 │        34.2130 │         379200 ║
║        453.0000 │             2.8370 │        34.2140 │         381000 ║
║        453.0000 │             2.8380 │        34.2090 │         382800 ║
║        453.0400 │             2.8370 │        34.2130 │         384600 ║
║        453.1200 │             2.8370 │        34.2110 │         386400 ║
║        453.2000 │             2.8360 │        34.2120 │         388200 ║
║        453.3200 │             2.8360 │        34.2130 │         390000 ║
║        453.4000 │             2.8370 │        34.2140 │         391800 ║
║        453.4800 │             2.8370 │        34.2120 │         393600 ║
║        453.5600 │             2.8320 │        34.2160 │         395400 ║
║        453.6400 │             2.8360 │        34.2120 │         397200 ║
║        453.6800 │             2.8370 │        34.2130 │         399000 ║
║        453.6800 │             2.8370 │        34.2150 │         400800 ║
║        453.6800 │             2.8370 │        34.2140 │         402600 ║
║        453.6400 │             2.8360 │        34.2110 │         404400 ║
║        453.5600 │             2.8330 │        34.2120 │         406200 ║
║        453.4400 │             2.8350 │        34.2120 │         408000 ║
║        453.3200 │             2.8380 │        34.2140 │         409800 ║
║        453.1600 │             2.8390 │        34.2110 │         411600 ║
║        453.0000 │             2.8430 │        34.2140 │         413400 ║
║        452.8400 │             2.8450 │        34.2140 │         415200 ║
║        452.6800 │             2.8440 │        34.2140 │         417000 ║
║        452.5600 │             2.8440 │        34.2140 │         418800 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        452.5200 │             2.8440 │        34.2150 │       2.8690 ║
║        451.5200 │             2.8440 │        34.2240 │       2.9860 ║
║        450.4800 │             2.8440 │        34.2310 │       2.9490 ║
║        449.4800 │             2.8430 │        34.2320 │       2.8400 ║
║        448.5200 │             2.8430 │        34.2330 │       2.8870 ║
║        447.5600 │             2.8400 │        34.2330 │       2.8620 ║
║        446.5600 │             2.8340 │        34.2320 │       2.9020 ║
║        445.5200 │             2.8320 │        34.2310 │       2.8620 ║
║        444.4000 │             2.8260 │        34.2320 │       2.8870 ║
║        443.4800 │             2.8250 │        34.2310 │       2.8290 ║
║        442.5200 │             2.8220 │        34.2310 │       2.8140 ║
║        441.5600 │             2.8210 │        34.2310 │       2.7560 ║
║        440.6000 │             2.8200 │        34.2300 │       2.8430 ║
║        439.5200 │             2.8180 │        34.2300 │       2.8180 ║
║        438.3600 │             2.8100 │        34.2290 │       2.9310 ║
║        437.4400 │             2.8090 │        34.2280 │       2.9310 ║
║        436.4800 │             2.8090 │        34.2290 │       2.8870 ║
║        435.5600 │             2.8080 │        34.2280 │       2.9020 ║
║        434.5600 │             2.8080 │        34.2290 │       2.8290 ║
║        433.4800 │             2.8060 │        34.2290 │       2.8180 ║
║        432.3600 │             2.8050 │        34.2290 │       2.8290 ║
║        431.4400 │             2.8050 │        34.2280 │       2.8000 ║
║        430.4800 │             2.8020 │        34.2260 │       2.8140 ║
║        429.5200 │             2.8020 │        34.2270 │       2.8580 ║
║        428.5600 │             2.8020 │        34.2290 │       2.8870 ║
║        427.6000 │             2.8020 │        34.2270 │       2.8290 ║
║        426.6400 │             2.8020 │        34.2260 │       2.9020 ║
║        425.5200 │             2.8020 │        34.2280 │       2.8620 ║
║        424.4000 │             2.8020 │        34.2280 │       2.8140 ║
║        423.4400 │             2.7980 │        34.2270 │       2.8140 ║
║        422.5200 │             2.7970 │        34.2270 │       2.8870 ║
║        421.5600 │             2.7950 │        34.2270 │       2.8580 ║
║        420.6000 │             2.7940 │        34.2260 │       2.9160 ║
║        419.4800 │             2.7920 │        34.2250 │       2.8840 ║
║        418.4000 │             2.7870 │        34.2240 │       2.7710 ║
║        417.4400 │             2.7860 │        34.2230 │       2.8000 ║
║        416.5200 │             2.7860 │        34.2230 │       2.8000 ║
║        415.5600 │             2.7850 │        34.2230 │       2.8870 ║
║        414.6000 │             2.7820 │        34.2210 │       2.8730 ║
║        413.6000 │             2.7770 │        34.2220 │       2.8870 ║
║        412.6400 │             2.7760 │        34.2210 │       2.8000 ║
║        411.5600 │             2.7760 │        34.2210 │       2.7850 ║
║        410.5200 │             2.7740 │        34.2200 │       2.8290 ║
║        409.4400 │             2.7740 │        34.2200 │       2.7560 ║
║        408.3600 │             2.7720 │        34.2210 │       2.8000 ║
║        407.5200 │             2.7710 │        34.2200 │       2.7410 ║
║        406.6000 │             2.7700 │        34.2200 │       2.8580 ║
║        405.5600 │             2.7710 │        34.2190 │       2.8140 ║
║        404.4800 │             2.7630 │        34.2190 │       2.8430 ║
║        403.4400 │             2.7560 │        34.2170 │       2.7710 ║
║        402.3600 │             2.7520 │        34.2160 │       2.8290 ║
║        401.3200 │             2.7520 │        34.2170 │       2.8000 ║
║        400.4000 │             2.7520 │        34.2160 │       2.9600 ║
║        399.5200 │             2.7510 │        34.2170 │       3.0030 ║
║        398.4400 │             2.7520 │        34.2160 │       2.6390 ║
║        397.3600 │             2.7510 │        34.2170 │       2.8870 ║
║        396.5200 │             2.7460 │        34.2160 │       2.7410 ║
║        395.6000 │             2.7450 │        34.2160 │       2.8000 ║
║        394.5600 │             2.7400 │        34.2150 │       2.8290 ║
║        393.5200 │             2.7340 │        34.2140 │       2.7410 ║
║        392.4400 │             2.7310 │        34.2130 │       2.8140 ║
║        391.4000 │             2.7260 │        34.2120 │       2.9020 ║
║        390.4800 │             2.7220 │        34.2110 │       2.8070 ║
║        389.6400 │             2.7210 │        34.2110 │       2.7120 ║
║        388.5600 │             2.7210 │        34.2110 │       2.8140 ║
║        387.5200 │             2.7180 │        34.2100 │       2.8290 ║
║        386.4000 │             2.7170 │        34.2090 │       2.8140 ║
║        385.3600 │             2.7120 │        34.2070 │       2.7560 ║
║        384.4800 │             2.7080 │        34.2050 │       2.6760 ║
║        383.5600 │             2.7040 │        34.2050 │       2.8140 ║
║        382.5200 │             2.7110 │        34.2010 │       2.7710 ║
║        381.4400 │             2.7150 │        34.2020 │       2.8290 ║
║        380.4000 │             2.7180 │        34.2010 │       2.8000 ║
║        379.4800 │             2.7230 │        34.2030 │       2.7850 ║
║        378.6000 │             2.7310 │        34.2010 │       2.7850 ║
║        377.5600 │             2.7300 │        34.2000 │       2.7710 ║
║        376.4400 │             2.7230 │        34.1980 │       2.8430 ║
║        375.5600 │             2.7010 │        34.1890 │       2.6760 ║
║        374.6000 │             2.6720 │        34.1900 │       2.8430 ║
║        373.4800 │             2.6680 │        34.1900 │       2.7710 ║
║        372.5600 │             2.6670 │        34.1900 │       2.8290 ║
║        371.5600 │             2.6660 │        34.1910 │       2.7560 ║
║        370.4000 │             2.6630 │        34.1910 │       2.7850 ║
║        369.4000 │             2.6620 │        34.1900 │       2.9160 ║
║        368.4400 │             2.6610 │        34.1890 │       2.7120 ║
║        367.5200 │             2.6620 │        34.1890 │       2.7190 ║
║        366.5200 │             2.6610 │        34.1900 │       2.8140 ║
║        365.5600 │             2.6610 │        34.1890 │       2.7850 ║
║        364.5600 │             2.6610 │        34.1890 │       2.6830 ║
║        363.4000 │             2.6600 │        34.1870 │       2.7410 ║
║        362.4400 │             2.6560 │        34.1890 │       2.7190 ║
║        361.4400 │             2.6550 │        34.1870 │       2.8290 ║
║        360.4800 │             2.6530 │        34.1860 │       2.6760 ║
║        359.4800 │             2.6530 │        34.1860 │       2.6680 ║
║        358.5200 │             2.6520 │        34.1860 │       2.7410 ║
║        357.6000 │             2.6520 │        34.1860 │       2.7560 ║
║        356.5600 │             2.6530 │        34.1860 │       2.7850 ║
║        355.6400 │             2.6510 │        34.1860 │       2.7120 ║
║        354.4400 │             2.6460 │        34.1850 │       2.7270 ║
║        353.4800 │             2.6450 │        34.1830 │       2.6760 ║
║        352.5200 │             2.6440 │        34.1840 │       2.7410 ║
║        351.5200 │             2.6440 │        34.1830 │       2.6540 ║
║        350.5600 │             2.6440 │        34.1840 │       2.9160 ║
║        349.5600 │             2.6450 │        34.1840 │       2.6760 ║
║        348.5600 │             2.6440 │        34.1830 │       2.7410 ║
║        347.4400 │             2.6430 │        34.1830 │       2.6540 ║
║        346.4400 │             2.6430 │        34.1820 │       2.7190 ║
║        345.4400 │             2.6420 │        34.1850 │       2.6830 ║
║        344.4800 │             2.6420 │        34.1810 │       2.7410 ║
║        343.4800 │             2.6400 │        34.1840 │       2.6680 ║
║        342.5600 │             2.6390 │        34.1830 │       2.7190 ║
║        341.5200 │             2.6390 │        34.1820 │       2.6970 ║
║        340.5200 │             2.6380 │        34.1840 │       2.7190 ║
║        339.5600 │             2.6400 │        34.1830 │       2.6540 ║
║        338.5600 │             2.6400 │        34.1820 │       2.7850 ║
║        337.6000 │             2.6390 │        34.1820 │       2.6390 ║
║        336.4000 │             2.6390 │        34.1820 │       2.6830 ║
