distance_from_T,20180323,20180418,20180423,20180523,20180526,20180627,20180628,20180802,20180911,20180918,20181022,20190321,20190327,20190502,20190608,20190711,20190911,20191024,20200507,20200628,20210604,20210710,20220401,20220526,20220705,20221005
0.0,2.7071609497070312,18.668228149414062,,,,-1.1013984680175781,3.773622512817383,1.8046550750732422,,1.046316146850586,,,8.021797180175781,,2.2229843139648438,-0.7735309600830078,,4.530387878417969,-2.258983612060547,,24.71645736694336,1.6112937927246094,5.812732696533203,5.061485290527344,13.939022064208984,0.6135845184326172
2.0,2.9053096771240234,18.394756317138672,,,,-0.9857635498046875,3.8136444091796875,1.5917243957519531,,0.8529567718505859,,,7.492298126220703,,2.3785839080810547,-0.7004413604736328,,4.4225921630859375,-2.2000293731689453,,22.845592498779297,1.724090576171875,6.7031097412109375,5.12518310546875,13.989009857177734,0.5385379791259766
4.0,2.8495960235595703,18.22494888305664,,,,-0.9128761291503906,3.6571083068847656,1.3378543853759766,,0.9697399139404297,,,7.7969207763671875,,2.5695934295654297,-0.6262702941894531,,3.816781997680664,-2.130189895629883,,20.59270477294922,1.8892173767089844,7.427890777587891,5.669269561767578,13.306209564208984,0.4587287902832031
6.0,3.0095767974853516,18.092296600341797,,,,-0.865478515625,3.577472686767578,1.1339473724365234,,0.8930072784423828,,,7.556118011474609,,2.629026412963867,-0.4895648956298828,,3.527925491333008,-2.038045883178711,,17.979087829589844,2.1120052337646484,8.11935806274414,5.780872344970703,13.158428192138672,0.3993644714355469
8.0,2.75506591796875,17.8426513671875,,,,-0.9186115264892578,3.302043914794922,0.939056396484375,,1.1296958923339844,,,8.56878662109375,,2.709653854370117,-0.289794921875,,2.6861228942871094,-1.9795417785644531,,15.103179931640625,2.3914108276367188,9.114818572998047,6.198581695556641,12.562774658203125,0.3792743682861328
10.0,2.7311458587646484,17.77310562133789,,,,-0.9451656341552734,3.1545448303222656,0.7638454437255859,,1.135885238647461,,,8.819534301757812,,2.655628204345703,-0.10326957702636719,,2.284839630126953,-1.9074554443359375,,12.604812622070312,2.6454811096191406,9.318740844726562,6.262393951416016,12.390857696533203,0.4540863037109375
12.0,2.4125442504882812,17.437801361083984,,,,-0.9823780059814453,2.9932327270507812,0.7968635559082031,,1.3662185668945312,,,9.676292419433594,,2.7364253997802734,-0.013128280639648438,,1.798919677734375,-1.9514007568359375,,12.865615844726562,2.639263153076172,10.165046691894531,6.435344696044922,12.10457992553711,0.41077423095703125
14.0,2.2961196899414062,17.306705474853516,,,,-1.082906723022461,2.8427581787109375,0.6798439025878906,,1.3880844116210938,,,10.133872985839844,,2.638826370239258,0.2335186004638672,,1.4168128967285156,-1.9018669128417969,,10.770885467529297,2.8655948638916016,10.159740447998047,6.392833709716797,11.962051391601562,0.6084060668945312
16.0,1.9278316497802734,16.652786254882812,,,,-1.2195758819580078,2.5670013427734375,0.7466259002685547,,1.5759143829345703,,,11.387664794921875,,2.597043991088867,0.9026374816894531,,0.8001766204833984,-1.9162979125976562,,9.531421661376953,2.9755516052246094,10.690448760986328,6.006290435791016,11.726184844970703,0.7765045166015625
18.0,1.8858661651611328,16.348094940185547,,,,-1.3573131561279297,2.4786548614501953,0.7356071472167969,,1.5704574584960938,,,12.106040954589844,,2.485654830932617,1.4127235412597656,,0.6254596710205078,-1.9080123901367188,,7.477275848388672,3.0253353118896484,10.012203216552734,5.581024169921875,11.733039855957031,1.2454338073730469
20.0,1.7262287139892578,15.450904846191406,,,,-1.4726428985595703,2.2904014587402344,1.2233238220214844,,1.6156158447265625,,,13.43304443359375,,2.4148120880126953,2.270030975341797,,0.4741401672363281,-1.940420150756836,,6.445247650146484,2.9473609924316406,9.755634307861328,4.417625427246094,11.835643768310547,1.6594696044921875
22.0,1.893798828125,14.825183868408203,,,,-1.6181926727294922,2.2817955017089844,1.2952404022216797,,1.5117416381835938,,,14.214794158935547,,2.320760726928711,2.546876907348633,,0.6038570404052734,-1.9635505676269531,,4.901279449462891,2.8556175231933594,8.762413024902344,3.7102699279785156,12.068672180175781,2.441862106323242
24.0,2.298532485961914,13.78216552734375,,,,-1.6949901580810547,2.1727867126464844,2.3945865631103516,,1.38397216796875,,,15.445877075195312,,2.192035675048828,3.1722335815429688,,0.9584064483642578,-2.0011730194091797,,4.282428741455078,2.7413330078125,8.006973266601562,2.2024097442626953,12.44735336303711,2.9774532318115234
26.0,2.9695663452148438,12.979202270507812,,,,-1.7787723541259766,2.2288589477539062,2.4093494415283203,,1.1777477264404297,,,15.965156555175781,,2.073596954345703,3.196208953857422,,1.0720386505126953,-2.0387706756591797,,3.4766502380371094,2.6629981994628906,7.044979095458984,1.5004405975341797,12.765785217285156,3.6882400512695312
28.0,2.961416244506836,13.007259368896484,,,,-1.732522964477539,2.122661590576172,4.032634735107422,,1.1522407531738281,,,16.274372100830078,,1.9996814727783203,3.4944705963134766,,1.4969005584716797,-2.0471630096435547,,3.603221893310547,2.6444129943847656,7.085269927978516,0.8017311096191406,12.896839141845703,3.2486000061035156
30.0,3.8365135192871094,12.299198150634766,,,,-1.7841949462890625,2.220979690551758,4.013774871826172,,0.9200897216796875,,,16.664588928222656,,1.85040283203125,3.5607757568359375,,1.4956741333007812,-2.0856456756591797,,2.959871292114258,2.6467113494873047,6.237415313720703,0.30884552001953125,13.228073120117188,3.6883087158203125
