date,lon,lat,temperature,salinity,pressure,depth,potential_density,sigma_theta
2022-08-25T22:45:00Z,-52.201822,69.3053461,1.2510000000000003,33.663,90.52,89.58819839135201,1027.2572937199482,27.257293719948166
2022-08-25T22:45:00Z,-52.201822,69.3053461,1.287,33.654,89.48,88.55912729207321,1027.2427055243206,27.242705524320627
2022-08-25T22:45:00Z,-52.201822,69.3053461,1.1929999999999996,33.64,88.44,87.53005100750669,1027.2330756438796,27.2330756438796
2022-08-25T22:45:00Z,-52.201822,69.3053461,1.149,33.638,87.44,86.5405496899122,1027.229729546459,27.22972954645911
2022-08-25T22:45:00Z,-52.201822,69.3053461,1.1580000000000004,33.633,86.48,85.59062391445947,1027.220587579657,27.22058757965692
2022-08-25T22:45:00Z,-52.201822,69.3053461,1.1360000000000001,33.629,85.44,84.56153267139962,1027.2139547836928,27.21395478369277
2022-08-25T22:45:00Z,-52.201822,69.3053461,1.1189999999999998,33.623,84.48,83.61159769029399,1027.2057610846334,27.205761084633423
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.9450000000000003,33.654,97.48,96.47492536993845,1027.3035757708149,27.30357577081486
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.9039999999999999,33.65,96.48,95.48546738693034,1027.2983024674222,27.298302467422218
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.8710000000000004,33.64,95.48,94.49600461086817,1027.2876970502243,27.287697050224324
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.8449999999999998,33.637,94.48,93.50653704160398,1027.282221198057,27.28222119805696
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.827,33.631,93.48,92.51706467898974,1027.2738296721843,27.27382967218432
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.7999999999999998,33.627,92.52,91.56716670115904,1027.267788058236,27.267788058235965
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.766,33.622,91.52,90.57768494314956,1027.2611836732547,27.261183673254664
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.7549999999999999,33.62,90.52,89.58819839135201,1027.2555281074697,27.255528107469672
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.726,33.613,89.52,88.59870704561851,1027.2469899184132,27.246989918413192
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.6680000000000001,33.604,88.52,87.60921090580095,1027.2386164585407,27.23861645854072
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.6100000000000003,33.598,87.48,86.58012983466729,1027.2324015133238,27.232401513323794
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.5640000000000001,33.59,86.48,85.59062391445947,1027.2240112888146,27.22401128881461
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.508,33.576,85.52,84.64069372036427,1027.2115658964651,27.211565896465117
2022-08-26T20:19:00Z,-52.2379273,69.3145318,0.4400000000000004,33.564,84.52,83.65117840273068,1027.2011766979906,27.201176697990604
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.5890000000000004,33.615,100.52,99.48284820662309,1027.3091883086488,27.3091883086488
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.5960000000000001,33.614,99.48,98.45382695738427,1027.3030269716382,27.303026971638246
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.5750000000000002,33.611,98.48,97.46437856004047,1027.2971469854187,27.29714698541875
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.4630000000000001,33.605,97.44,96.43534714264291,1027.294065292085,27.29406529208495
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.4400000000000004,33.598,96.44,95.44588896791548,1027.2850563928268,27.285056392826846
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.3849999999999998,33.587,95.44,94.45642600012806,1027.2746844408857,27.27468444088572
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.359,33.584,94.44,93.46695823913272,1027.2690185067268,27.269018506726752
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.33699999999999974,33.58,93.48,92.51706467898974,1027.2625037658568,27.262503765856763
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.3259999999999996,33.577,92.48,91.52758752287755,1027.2559688157935,27.255968815793494
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.3150000000000004,33.575,91.48,90.5381055731194,1027.2502320007677,27.25023200076771
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.2869999999999999,33.571,90.52,89.58819839135201,1027.244036032947,27.24403603294695
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.266,33.564,89.52,88.59870704561851,1027.2348442048199,27.234844204819865
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.22299999999999986,33.558,88.48,87.56963096048923,1027.2274699341137,27.227469934113742
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.21300000000000008,33.555,87.44,86.5405496899122,1027.2206651512695,27.220665151269486
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.21300000000000008,33.553,86.44,85.55104357792582,1027.214301540995,27.21430154099494
2022-08-27T17:55:00Z,-52.2577028,69.3198621,0.22100000000000009,33.551,85.48,84.60111319971769,1027.2076890597227,27.207689059722725
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.3769999999999998,33.591,101.52,100.4722868271991,1027.3072560366243,27.307256036624267
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.4269999999999996,33.584,100.52,99.48284820662309,1027.2940023104934,27.294002310493397
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.4500000000000002,33.571,99.56,98.53298262212911,1027.2776931494918,27.277693149491824
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.3380000000000001,33.568,98.48,97.46437856004047,1027.2766212324516,27.27662123245159
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.33000000000000007,33.561,97.44,96.43534714264291,1027.2665249647348,27.2665249647348
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.32699999999999996,33.558,96.52,95.52504579827632,1027.259916989629,27.25991698962889
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.3380000000000001,33.556,95.52,94.53558321393918,1027.2529343962383,27.252934396238288
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.32699999999999996,33.553,94.48,93.50653704160398,1027.2462092593855,27.246209259385523
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.2889999999999997,33.552,93.52,92.55664366552847,1027.242983184454,27.242983184454033
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.242,33.544,92.52,91.56716670115904,1027.2344375944508,27.23443759445081
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.2610000000000001,33.54,91.52,90.57768494314956,1027.2254189654714,27.225418965471363
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.28000000000000025,33.538,90.52,89.58819839135201,1027.2179987507006,27.217998750700644
2022-08-28T15:29:00Z,-52.2815533,69.31528,0.43599999999999994,33.542,89.52,88.59870704561851,1027.2075718385875,27.207571838587455
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.1109999999999998,33.64,103.52,102.45114969157393,1027.3099868476597,27.30998684765973
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.0839999999999996,33.637,102.48,101.42214339434648,1027.304486424971,27.304486424970946
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.0670000000000002,33.634,101.48,100.43270937438936,1027.2984961311713,27.298496131171305
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.0750000000000002,33.634,100.48,99.44327056211795,1027.2932277445184,27.29322774451839
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.0999999999999996,33.634,99.52,98.49340479359077,1027.2870080140551,27.287008014055118
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.1369999999999996,33.637,98.52,97.50395658795416,1027.2821760190614,27.282176019061353
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.1740000000000004,33.637,97.52,96.51450358956535,1027.2749335889196,27.274933588919566
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.1950000000000003,33.632,96.48,95.48546738693034,1027.2645913106094,27.264591310609376
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.2030000000000003,33.63,95.48,94.49600461086817,1027.2577181392355,27.25771813923552
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.17,33.625,94.52,93.54611583640587,1027.2514352195208,27.251435219520772
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.1219999999999999,33.619,93.52,92.55664366552847,1027.2451577836448,27.2451577836448
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.08,33.612,92.52,91.56716670115904,1027.2376476382274,27.237647638227372
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.0339999999999998,33.601,91.52,90.57768494314956,1027.2271800819292,27.22718008192919
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.0330000000000004,33.59,90.52,89.58819839135201,1027.2137260401075,27.21372604010753
2022-08-29T13:03:00Z,-52.2835504,69.313733,1.0010000000000003,33.582,89.52,88.59870704561851,1027.2047021604699,27.20470216046988
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.8380000000000001,33.64,98.52,97.50395658795416,1027.304217484067,27.304217484067067
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.8280000000000003,33.638,97.48,96.47492536993845,1027.2983255477513,27.298325547751347
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.8209999999999997,33.637,96.44,95.44588896791548,1027.2930402252205,27.293040225220466
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.8070000000000004,33.635,95.48,94.49600461086817,1027.2877768942199,27.28777689421986
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.8150000000000004,33.635,94.52,93.54611583640587,1027.2827183626937,27.282718362693686
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.8170000000000002,33.632,93.52,92.55664366552847,1027.2754522976961,27.27545229769612
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.758,33.625,92.52,91.56716670115904,1027.2688257446473,27.2688257446473
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.7199999999999998,33.617,91.48,90.5381055731194,1027.2598600954495,27.25986009544954
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.7050000000000001,33.615,90.52,89.58819839135201,1027.2546327621224,27.254632762122355
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.7050000000000001,33.613,89.52,88.59870704561851,1027.2482878796936,27.248287879693635
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.7050000000000001,33.612,88.48,87.56963096048923,1027.2425525986057,27.242552598605698
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.7060000000000004,33.608,87.52,86.61970997175139,1027.234736500894,27.234736500894087
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.7249999999999996,33.602,86.48,85.59062391445947,1027.2238310198923,27.22383101989226
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.7560000000000002,33.597,85.48,84.60111319971769,1027.2131666720213,27.213166672021316
2022-08-30T10:35:00Z,-52.2934604,69.3137185,0.774,33.593,84.44,83.57201697018556,1027.2039137422512,27.20391374225119
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.8550000000000004,33.656,95.48,94.49600461086817,1027.3015059066806,27.30150590668063
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.8079999999999998,33.638,94.52,93.54611583640587,1027.2855589616133,27.285558961613333
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.7350000000000003,33.626,93.52,92.55664366552847,1027.2758034645635,27.275803464563523
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.726,33.622,92.56,91.60674587177073,1027.2686101087622,27.268610108762232
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.7130000000000001,33.617,91.56,90.61726430550969,1027.260672961897,27.260672961896944
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.649,33.605,90.56,89.62777794546652,1027.2502602278612,27.25026022786119
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.6150000000000002,33.6,89.52,88.59870704561851,1027.2433868928797,27.2433868928797
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.6029999999999998,33.593,88.48,87.56963096048923,1027.2335730427803,27.233573042780336
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.6130000000000004,33.584,87.52,86.61970997175139,1027.2212122331812,27.221212233181177
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.6299999999999999,33.577,86.52,85.63020424332184,1027.2098376860176,27.209837686017636
2022-08-31T08:12:00Z,-52.3001471,69.3101234,0.633,33.574,85.56,84.68027423333939,1027.2026980005614,27.20269800056144
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.944,33.685,92.52,91.56716670115904,1027.3049044615175,27.30490446151748
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9509999999999996,33.68,91.56,90.61726430550969,1027.2959062970017,27.295906297001693
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9690000000000003,33.677,90.52,89.58819839135201,1027.287408423069,27.28740842306911
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9889999999999999,33.672,89.48,88.55912729207321,1027.2771791011405,27.27717910114052
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9870000000000001,33.669,88.48,87.56963096048923,1027.2701770670262,27.270177067026225
2022-09-01T05:51:00Z,-52.3085916,69.3061971,1.005,33.664,87.48,86.58012983466729,1027.2602660711868,27.260266071186834
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9930000000000003,33.662,86.48,85.59062391445947,1027.2547188573453,27.254718857345324
2022-09-01T05:51:00Z,-52.3085916,69.3061971,1.0010000000000003,33.661,85.44,84.56153267139962,1027.2484692962357,27.248469296235726
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9930000000000003,33.654,84.48,83.61159769029399,1027.2388544823827,27.23885448238275
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9500000000000002,33.647,83.52,82.66165829027304,1027.231513883967,27.231513883966954
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9029999999999996,33.643,82.56,81.71171447120587,1027.2267983935308,27.22679839353077
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9109999999999996,33.636,81.52,80.6826036802936,1027.2157619169782,27.21576191697818
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.9080000000000004,33.634,80.52,79.69306918247572,1027.2096159188145,27.209615918814507
2022-09-01T05:51:00Z,-52.3085916,69.3061971,0.8979999999999997,33.631,79.52,78.70352988924174,1027.2031184234315,27.203118423431533
2022-09-04T06:16:00Z,-52.3550441,69.2965896,1.6600000000000001,33.693,98.48,97.46437856004047,1027.2894570517471,27.28945705174715
2022-09-04T06:16:00Z,-52.3550441,69.2965896,1.5259999999999998,33.677,97.44,96.43534714264291,1027.2816687054874,27.28166870548739
