=============
Float 9313 (Alamo/Alto)
-------------
Float 9313, Dive 41
Product ID STANDARD
Software Version 10.2.2
Trajectory
GPS fixes:
fix kind:  DiveEnd
fix time:  1980-01-06 00:00:00 UTC
latitude:  0
longitude: 0
ttf:       0
nsat:      0
min snr:   0
mean snr:  0
max snr:   0
hdop:      0

Fall/Rise series:
╔════════════╤═════════════════╤════════╗
║       time │ pressure (dBar) │   code ║
╟────────────┼─────────────────┼────────╢
║        271.5200 │             3.3870 │        34.3300 │       3.3910 ║
║        270.2800 │             3.4270 │        34.3290 │       3.3480 ║
║        269.7600 │             3.4430 │        34.3240 │       3.4770 ║
║        268.7200 │             3.4530 │        34.3130 │       3.4340 ║
║        267.5200 │             3.4570 │        34.3140 │       3.3910 ║
║        266.3600 │             3.4630 │        34.3130 │       3.3910 ║
║        265.7600 │             3.4660 │        34.3110 │       3.4770 ║
║        264.7600 │             3.4660 │        34.3090 │       3.3910 ║
║        263.6000 │             3.4660 │        34.3120 │       3.3480 ║
║        262.4000 │             3.4670 │        34.3110 │       3.3480 ║
║        261.7600 │             3.4680 │        34.3100 │       3.3910 ║
║        260.4000 │             3.4730 │        34.3100 │       3.4550 ║
║        259.2000 │             3.4880 │        34.3100 │       3.3910 ║
║        258.4000 │             3.4930 │        34.3090 │       3.4770 ║
║        257.7200 │             3.4960 │        34.3070 │       3.5190 ║
║        256.6000 │             3.4970 │        34.3040 │       3.4340 ║
║        255.2400 │             3.4960 │        34.3030 │       3.4340 ║
║        254.4400 │             3.4990 │        34.3040 │       3.4770 ║
║        253.7200 │             3.5090 │        34.3080 │       3.3910 ║
║        252.6000 │             3.5180 │        34.3010 │       3.4340 ║
║        251.2400 │             3.5220 │        34.2980 │       3.3910 ║
║        250.4400 │             3.5210 │        34.3040 │       3.3910 ║
║        249.7200 │             3.5260 │        34.3040 │       3.3480 ║
║        248.6000 │             3.5330 │        34.3040 │       3.4980 ║
║        247.2800 │             3.5380 │        34.2990 │       3.4340 ║
║        246.4800 │             3.5360 │        34.2950 │       3.4340 ║
║        245.7200 │             3.5380 │        34.2900 │       3.3910 ║
║        244.6000 │             3.5300 │        34.2870 │       3.4550 ║
║        243.3200 │             3.4750 │        34.2610 │       3.4770 ║
║        242.5200 │             3.4470 │        34.2610 │       3.3480 ║
║        241.7200 │             3.3750 │        34.1780 │       3.3910 ║
║        240.6000 │             3.1790 │        34.1600 │       3.4340 ║
║        239.3200 │             3.0290 │        34.2090 │       3.3480 ║
║        238.5600 │             3.0100 │        34.2170 │       3.6050 ║
║        237.7600 │             3.0050 │        34.2600 │       3.5190 ║
║        236.6400 │             3.0450 │        34.2740 │       3.3700 ║
║        235.4000 │             3.0980 │        34.1650 │       3.3480 ║
║        234.6000 │             3.0450 │        34.2140 │       3.3910 ║
║        233.4000 │             3.0120 │        34.2050 │       3.5410 ║
║        232.3600 │             3.0150 │        34.2150 │       3.5620 ║
║        231.4400 │             3.0190 │        34.2060 │       3.5190 ║
║        230.9600 │             3.0170 │        34.2050 │       3.4770 ║
║        229.4400 │             3.0270 │        34.2120 │       3.3910 ║
║        228.3200 │             3.0390 │        34.2270 │       3.4770 ║
║        227.4400 │             3.0570 │        34.1970 │       3.3910 ║
║        226.9200 │             3.0370 │        34.1840 │       3.5190 ║
║        225.4800 │             3.0180 │        34.2020 │       3.3050 ║
║        224.2800 │             3.0260 │        34.2060 │       3.3910 ║
║        223.4800 │             3.0350 │        34.2030 │       3.3910 ║
║        222.8800 │             3.0580 │        34.2500 │       3.4770 ║
║        221.4800 │             3.1500 │        34.2320 │       3.3270 ║
║        220.2800 │             3.1730 │        34.2700 │       3.3050 ║
║        219.4800 │             3.2270 │        34.3120 │       3.2620 ║
║        218.8400 │             3.2700 │        34.2750 │       3.5190 ║
║        217.4800 │             3.3180 │        34.2290 │       3.3050 ║
║        216.3200 │             3.3130 │        34.2040 │       3.4770 ║
║        215.5200 │             3.2980 │        34.2060 │       3.3910 ║
║        214.8400 │             3.2940 │        34.2090 │       3.3480 ║
║        213.6800 │             3.3030 │        34.2220 │       3.4340 ║
║        212.3200 │             3.3290 │        34.2130 │       3.3480 ║
║        211.5200 │             3.3420 │        34.2340 │       3.3910 ║
║        210.8000 │             3.3670 │        34.2160 │       3.3480 ║
║        209.6800 │             3.3780 │        34.2180 │       3.3700 ║
║        208.3600 │             3.4140 │        34.2090 │       3.4340 ║
║        207.5600 │             3.4170 │        34.2020 │       3.3910 ║
║        206.7600 │             3.4120 │        34.2020 │       3.4340 ║
║        205.6400 │             3.4000 │        34.1930 │       3.3910 ║
║        204.3200 │             3.3740 │        34.1920 │       3.3480 ║
║        203.5200 │             3.3690 │        34.1920 │       3.3050 ║
║        202.7200 │             3.3650 │        34.1950 │       3.3480 ║
║        201.6000 │             3.3670 │        34.1960 │       3.3050 ║
║        200.3200 │             3.3720 │        34.1940 │       3.3050 ║
║        199.5200 │             3.3670 │        34.1840 │       3.3910 ║
║        198.7200 │             3.3610 │        34.1810 │       3.3050 ║
║        197.6000 │             3.3530 │        34.1640 │       3.4120 ║
║        196.3200 │             3.3190 │        34.1610 │       3.4340 ║
║        195.6000 │             3.3010 │        34.1110 │       3.3050 ║
║        194.7200 │             3.2350 │        34.1000 │       3.3480 ║
║        193.6000 │             3.1700 │        34.1330 │       3.4120 ║
║        192.3200 │             3.1420 │        34.1270 │       3.3050 ║
║        191.8400 │             3.1350 │        34.1430 │       3.3480 ║
║        190.7600 │             3.1770 │        34.1300 │       3.4340 ║
║        189.6000 │             3.1780 │        34.1230 │       3.3910 ║
║        188.3600 │             3.1500 │        34.0850 │       3.3050 ║
║        187.8400 │             3.1170 │        34.0760 │       3.3480 ║
║        186.7600 │             3.0660 │        34.0790 │       3.3480 ║
║        185.5600 │             3.0260 │        34.0850 │       3.4340 ║
║        184.3600 │             3.0160 │        34.0860 │       3.3480 ║
║        183.7600 │             3.0100 │        34.0720 │       3.3910 ║
║        182.7600 │             2.9860 │        34.0620 │       3.3050 ║
║        181.5600 │             2.9220 │        34.0380 │       3.3480 ║
║        180.3600 │             2.8640 │        34.0720 │       3.3910 ║
║        179.7600 │             2.8920 │        34.0760 │       3.3910 ║
║        178.4000 │             2.9050 │        34.0520 │       3.3480 ║
║        177.2000 │             2.8930 │        34.0400 │       3.3050 ║
║        176.4000 │             2.8650 │        34.0320 │       3.2620 ║
║        175.7200 │             2.8470 │        34.0290 │       3.4340 ║
║        174.5600 │             2.7830 │        34.0110 │       3.3050 ║
║        173.2400 │             2.7460 │        34.0060 │       3.2620 ║
║        172.4400 │             2.7500 │        34.0400 │       3.3480 ║
║        171.7200 │             2.7700 │        34.0120 │       3.3480 ║
║        170.6000 │             2.7770 │        34.0140 │       3.3480 ║
║        169.2800 │             2.7780 │        34.0220 │       3.2190 ║
║        168.4800 │             2.7860 │        33.9750 │       3.2620 ║
║        167.7600 │             2.7580 │        33.9780 │       3.3480 ║
║        166.6400 │             2.7380 │        33.9810 │       3.2840 ║
║        165.3200 │             2.7410 │        33.9810 │       3.3050 ║
║        164.5200 │             2.7380 │        33.9790 │       3.2190 ║
║        163.7600 │             2.6980 │        33.9060 │       3.3050 ║
║        162.6800 │             2.6520 │        33.9360 │       3.2840 ║
║        161.4000 │             2.6200 │        33.9420 │       3.3050 ║
║        160.6000 │             2.6260 │        33.9340 │       3.1760 ║
║        159.4000 │             2.6290 │        33.9210 │       3.2410 ║
║        158.4000 │             2.6250 │        33.9080 │       3.3050 ║
║        157.4400 │             2.6320 │        33.8970 │       3.1330 ║
║        156.6800 │             2.6220 │        33.8910 │       3.1330 ║
║        155.4800 │             2.5940 │        33.8700 │       3.2190 ║
║        154.4400 │             2.5810 │        33.8690 │       3.3480 ║
║        153.2800 │             2.5320 │        33.8370 │       3.1980 ║
║        151.5200 │             2.4310 │        33.8310 │       3.1760 ║
║        150.4400 │             2.4130 │        33.8400 │       3.2190 ║
║        149.3200 │             2.3690 │        33.8010 │       3.1760 ║
║        147.6000 │             2.2830 │        33.8000 │       3.0900 ║
║        146.4800 │             2.2740 │        33.8010 │       3.1760 ║
║        145.3600 │             2.2690 │        33.7690 │       3.1110 ║
║        144.0800 │             2.2270 │        33.7810 │       3.1760 ║
║        143.2800 │             2.2400 │        33.7830 │       3.0470 ║
║        142.5200 │             2.2580 │        33.7980 │       3.0470 ║
║        141.4400 │             2.1980 │        33.7050 │       3.0900 ║
║        140.1600 │             2.1500 │        33.7060 │       3.0900 ║
║        139.4000 │             2.1440 │        33.7020 │       3.0470 ║
║        138.6000 │             2.1360 │        33.6970 │       3.1330 ║
║        137.5200 │             2.1270 │        33.6920 │       3.1330 ║
║        136.2400 │             2.1200 │        33.6890 │       3.0470 ║
║        135.4800 │             2.1210 │        33.6890 │       3.0900 ║
║        134.6800 │             2.1240 │        33.6860 │       3.0470 ║
║        133.5600 │             2.1260 │        33.6760 │       2.9820 ║
║        132.3200 │             2.1190 │        33.6660 │       3.0030 ║
║        131.5600 │             2.1150 │        33.6620 │       3.0470 ║
║        130.7600 │             2.1100 │        33.6620 │       3.0030 ║
║        129.6400 │             2.1100 │        33.6580 │       2.9820 ║
║        128.4400 │             2.1100 │        33.6570 │       3.0030 ║
║        127.9600 │             2.1110 │        33.6530 │       3.0030 ║
║        126.4800 │             2.1060 │        33.6410 │       3.0030 ║
║        125.4000 │             2.1090 │        33.6370 │       2.9170 ║
║        124.5200 │             2.1070 │        33.6350 │       3.0030 ║
║        124.0000 │             2.1070 │        33.6350 │       3.0470 ║
║        122.5600 │             2.1060 │        33.6310 │       2.9600 ║
║        121.3600 │             2.1040 │        33.6300 │       2.9600 ║
║        120.6000 │             2.1040 │        33.6290 │       2.9600 ║
║        119.5200 │             2.0970 │        33.6010 │       2.9600 ║
║        118.2400 │             2.0810 │        33.5950 │       2.8730 ║
║        117.4800 │             2.0790 │        33.5950 │       3.0030 ║
║        116.3600 │             2.0680 │        33.5700 │       2.8730 ║
║        115.1200 │             2.0470 │        33.5650 │       2.8730 ║
║        114.3200 │             2.0360 │        33.5450 │       2.9170 ║
║        113.5600 │             2.0200 │        33.5560 │       2.8300 ║
║        112.4000 │             2.0140 │        33.5500 │       2.8950 ║
║        111.1600 │             2.0040 │        33.5480 │       2.9170 ║
║        110.4400 │             1.9860 │        33.5210 │       2.7860 ║
║        109.6000 │             1.9510 │        33.5120 │       2.9170 ║
║        108.4400 │             1.9100 │        33.4970 │       2.9600 ║
║        107.2000 │             1.8860 │        33.5030 │       2.8300 ║
║        106.7200 │             1.8820 │        33.5020 │       2.7860 ║
║        105.6400 │             1.8940 │        33.5010 │       2.7860 ║
║        104.4800 │             1.8690 │        33.4520 │       2.7430 ║
║        103.2400 │             1.8240 │        33.4570 │       2.7860 ║
║        102.7200 │             1.8230 │        33.4580 │       2.7860 ║
║        101.6400 │             1.8180 │        33.4450 │       2.7860 ║
║        100.4800 │             1.8070 │        33.4430 │       2.8730 ║
║         99.2800 │             1.7960 │        33.4350 │       2.7860 ║
║         98.6800 │             1.7900 │        33.4230 │       2.7860 ║
║         97.7200 │             1.7550 │        33.4130 │       2.7860 ║
║         96.5200 │             1.7050 │        33.3910 │       2.8300 ║
║         95.3600 │             1.5860 │        33.3340 │       2.7860 ║
║         94.7200 │             1.5430 │        33.3670 │       2.8300 ║
║         93.7600 │             1.4770 │        33.3040 │       2.7430 ║
║         92.6000 │             1.4030 │        33.3160 │       2.6990 ║
║         91.4000 │             1.3480 │        33.3080 │       2.7430 ║
║         90.7600 │             1.3360 │        33.3130 │       2.7430 ║
║         89.6400 │             1.3180 │        33.2920 │       2.6560 ║
║         88.2800 │             1.2990 │        33.2960 │       2.5680 ║
║         87.5200 │             1.2920 │        33.2970 │       2.6120 ║
║         86.8400 │             1.2810 │        33.2780 │       2.6120 ║
║         85.7200 │             1.2260 │        33.2230 │       2.7210 ║
║         84.4000 │             1.0860 │        33.2160 │       2.6120 ║
║         83.6000 │             1.0160 │        33.1600 │       2.6560 ║
║         82.4800 │             1.0380 │        33.2630 │       2.5240 ║
║         81.5600 │             1.1000 │        33.2190 │       2.6120 ║
║         80.5200 │             1.1070 │        33.1940 │       2.5240 ║
║         79.7200 │             1.0830 │        33.1540 │       2.4800 ║
║         78.5600 │             1.0270 │        33.1610 │       2.5020 ║
║         77.5600 │             0.9770 │        33.1370 │       2.5240 ║
║         76.6000 │             0.9430 │        33.1460 │       2.6120 ║
║         75.4400 │             0.8560 │        33.0770 │       2.4800 ║
║         74.2800 │             0.7820 │        33.0810 │       2.5680 ║
║         73.6400 │             0.7360 │        33.1430 │       2.5240 ║
║         72.7200 │             0.7130 │        33.1190 │       2.6120 ║
║         71.5600 │             0.5940 │        33.0630 │       2.4800 ║
║         70.3600 │             0.4850 │        33.0560 │       2.5240 ║
║         69.7200 │             0.4520 │        33.0760 │       2.4370 ║
║         68.6000 │             0.3040 │        32.8880 │       2.4370 ║
║         67.2800 │             0.1140 │        33.0490 │       2.3050 ║
║         66.4800 │             0.1060 │        33.0540 │       2.3930 ║
║         65.8000 │             0.0960 │        33.0290 │       2.3490 ║
║         64.6800 │             0.0740 │        33.0530 │       2.3490 ║
║         63.4000 │             0.0620 │        33.0440 │       2.3930 ║
║         62.6000 │             0.0510 │        33.0500 │       2.4370 ║
║         61.4800 │            -0.0500 │        33.0060 │       2.2610 ║
║         60.5200 │            -0.0940 │        33.0030 │       2.2160 ║
║         59.4800 │            -0.1200 │        33.0130 │       2.1720 ║
║         58.7200 │            -0.1420 │        33.0080 │       2.2610 ║
║         57.5600 │            -0.1820 │        32.9990 │       2.1060 ║
║         56.5600 │            -0.2170 │        33.0270 │       2.0840 ║
║         55.6000 │            -0.2290 │        32.9880 │       2.2610 ║
║         54.4400 │            -0.3370 │        32.9460 │       2.0620 ║
║         53.2800 │            -0.4850 │        32.9590 │       2.1720 ║
║         52.6400 │            -0.5130 │        32.9740 │       2.0390 ║
║         51.3600 │            -0.5240 │        32.9780 │       2.0840 ║
║         50.1600 │            -0.5770 │        32.9640 │       1.9510 ║
║         49.3600 │            -0.6010 │        32.9400 │       1.9510 ║
║         48.7200 │            -0.7530 │        32.6640 │       1.9950 ║
║         47.5600 │            -1.1410 │        32.8300 │       1.9950 ║
║         46.2400 │            -1.5080 │        32.7930 │       1.8620 ║
║         45.4800 │            -1.6210 │        32.8940 │       1.9060 ║
║         44.8000 │            -1.6350 │        32.9040 │       1.9950 ║
║         43.6800 │            -1.6370 │        32.9030 │       1.8840 ║
║         42.4000 │            -1.6360 │        32.9010 │       1.7720 ║
║         41.6400 │            -1.6360 │        32.9010 │       1.7720 ║
║         40.4800 │            -1.6350 │        32.9000 │       1.7050 ║
║         39.5200 │            -1.6360 │        32.9010 │       1.7720 ║
║         38.5200 │            -1.6370 │        32.8970 │       1.6380 ║
║         37.7600 │            -1.6410 │        32.8970 │       1.5930 ║
║         36.6000 │            -1.6430 │        32.8980 │       1.5930 ║
║         35.6000 │            -1.6440 │        32.8970 │       1.5930 ║
║         34.6400 │            -1.6450 │        32.9000 │       1.6380 ║
║         33.4800 │            -1.6420 │        32.8980 │       1.5480 ║
║         32.3200 │            -1.6420 │        32.8980 │       1.5930 ║
║         31.6800 │            -1.6420 │        32.8980 │       1.4580 ║
║         30.5200 │            -1.6410 │        32.8960 │       1.4360 ║
║         29.2000 │            -1.6420 │        32.8970 │       1.3680 ║
║         28.4400 │            -1.6420 │        32.8970 │       1.5030 ║
║         27.7600 │            -1.6420 │        32.8970 │       1.4580 ║
║         26.6400 │            -1.6420 │        32.8970 │       1.4360 ║
║         25.3600 │            -1.6430 │        32.8970 │       1.2330 ║
║         24.6000 │            -1.6420 │        32.8970 │       1.1870 ║
║         23.4400 │            -1.6430 │        32.8960 │       1.2100 ║
║         22.4800 │            -1.6430 │        32.8960 │       1.3230 ║
║         21.5200 │            -1.6400 │        32.9000 │       1.1870 ║
║         20.7600 │            -1.6360 │        32.8940 │       1.2330 ║
║         19.6000 │            -1.6400 │        32.8960 │       1.0510 ║
║         18.5600 │            -1.6390 │        32.8970 │       1.0510 ║
║         17.6400 │            -1.6400 │        32.8970 │       1.0510 ║
║         16.5600 │            -1.6390 │        32.8960 │       1.0510 ║
║         15.3600 │            -1.6380 │        32.8970 │       0.9600 ║
║         14.7200 │            -1.6370 │        32.8940 │       0.9600 ║
║         13.6000 │            -1.6400 │        32.8960 │       0.9370 ║
║         12.3200 │            -1.6400 │        32.8960 │       1.0050 ║
║         11.5600 │            -1.6410 │        32.8970 │       1.0050 ║
║         10.4800 │            -1.6410 │        32.8960 │       0.8460 ║
║          9.5600 │            -1.6420 │        32.8970 │       0.8690 ║
║          8.5200 │            -1.6430 │        32.8980 │       0.8230 ║
║          7.4000 │            -1.6420 │        32.8970 │       0.8910 ║
║          6.2400 │            -1.6400 │        32.8970 │       0.7310 ║
║          5.6800 │            -1.6390 │        32.8940 │       0.6850 ║
║          4.7200 │            -1.6410 │        32.8940 │       0.8230 ║
║          3.5600 │            -1.6470 │        32.8900 │       0.7540 ║
║          2.4400 │            -1.6540 │        32.8940 │       0.6390 ║
║          1.6800 │            -1.6560 │        32.8980 │       0.7310 ║
╚═════════════════╧════════════════════╧════════════════╧══════════════╝

unbinned:
<empty>

discrete:
<empty>


surface: continuous:
<empty>

discrete:
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║          1.4400 │            -1.6650 │        32.7650 │     1673945261 ║
║          1.4400 │            -1.6600 │        32.8560 │     1673945321 ║
║          1.4400 │            -1.6550 │        32.8210 │     1673945381 ║
║          1.4400 │            -1.6580 │        32.8670 │     1673945441 ║
║          1.4400 │            -1.6620 │        32.8430 │     1673945501 ║
║          1.4000 │            -1.6650 │        32.6370 │     1673945561 ║
║          1.4400 │            -1.6620 │        32.8240 │     1673945621 ║
║          1.4400 │            -1.6640 │        32.8270 │     1673945681 ║
║          1.4400 │            -1.6630 │        32.7690 │     1673945741 ║
║          1.4400 │            -1.6600 │        32.8000 │     1673945801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


Status
Mission Parameters
sensor: 0         0 = RBR, 1 = SBE
MSN   : 41        dive cycle number
MPS   : 1         mission phase (0-2)
MPC   : 1         mission phase cycle (0-50,000)
MNM0  : 2         mission num cycles - phase 0 (0-50,000)
MNM1  : 1         mission num cycles - phase 1 (0-50,000)
MNM2  : 0         mission num cycles - phase 2 (0-50,000)
MNS0  : 1         mission phase to execute after phase 0
MNS1  : 1         mission phase to execute after phase 1
MNS2  : 0         mission phase to execute after phase 2
DTD0  : 100       descend target depth - phase 0 (dBar)
DTD1  : 900       descend target depth - phase 1 (dBar)
DTD2  : 1200      descend target depth - phase 2 (dBar)
MDS   : 1150      mission death (abort) pressure (dBar)
APT   : 1         automatic parameter transmit (0=dis, 1=en)
BTM   : 1         bluetooth mode (0=dis, 1=en)
DDB   : 0         diagnostic dive bypass (0=execute, 1=skip)
XAS   : 2         compression algorithm (1=difference, 2=curvature)
CPS   : 1         CTD profiling mode (0=dis, 1=en)
CST   : 1         CTD profile sampling type (0=binned, 1=raw)
CTF   : 2         CTD profile cutoff pressure (dBar)
CTL   : 0         pressure sensor reset lower limit
CTU   : 2         pressure sensor reset upper limit
CTC   : 1         conductivity temperature channel mode (0=dis, 1=en)
CSP   : 1000      CTD continuous sampling period (ms)
CPB1  : 2000      CTD profile segment 1 (bottom) lower boundary (dBar)
CPB2  : 300       CTD profile segment 2 (middle) lower boundary (dBar)
CPB3  : 100       CTD profile segment 3 (top) lower boundary (dBar)
CPN1  : 20        CTD profile segment 1 bin size (SBE:dBar) (RBR:dBar*10)
CPN2  : 10        CTD profile segment 2 bin size (SBE:dBar) (RBR:dBar*10)
CPN3  : 10        CTD profile segment 3 bin size (SBE:dBar) (RBR:dBar*10)
CPP1  : 2000      CTD profile segment 1 sampling period (SBE:dBar, RBR:ms)
CPP2  : 1000      CTD profile segment 2 sampling period (SBE:dBar, RBR:ms)
CPP3  : 1000      CTD profile segment 3 sampling period (SBE:dBar, RBR:ms)
CRD   : 50        CTD profile raw start depth (dBar)
CRS   : 0         CTD profile max raw samples (0=disabled)
MTD   : 2         mission trigger depth (dBar)
MTT   : 60000     mission trigger pressure sample period (ms)
MTS   : 604800    mission trigger pressure sample timeout (sec)
MAM   : 0         IMU sample mode mask
MAT1  : 1         IMU sample intervals
MAT2  : 300       IMU sample interval duration (sec)
MAP   : 600       IMU sample period (sec)
ACA   : 2         IMU accelerometer scale factor (g/LSB)
ACG   : 250       IMU gyro sensitivity scale factor (deg/s/LSB)
ACR   : 4         IMU sample rate (Hz)
PNB   : 1200      BIST battery voltage min (V * 100)
PNC   : 400       BIST case vac min (psi * 100)
PXC   : 1500      BIST case vac max (psi * 100)
PBL   : 43668     12V battery calibration
PBH   : 50958     14V battery calibration
PP0   : 0         oil pump 0mA calibration
PP1   : 25960     oil pump 1000mA calibration
PVL   : 1790      V12 sig 12V calibration
PVH   : 2089      V12 sig 14V calibration
PV0   : 48397     vacuum 0inHg calibration
PV5   : 27169     vacuum 5inHg calibration
PC0   : 0         V12 sig 0mA calibration
PC1   : 16600     V12 sig 1000mA calibration
ICM   : 0         ice mode (0=dis,1=en)
IMM   : 0         ice month mask
ICA0  : 5         ice max surface attempts - summer
ICA1  : 5         ice max surface attempts - winter
ICB0  : 1         ice cycles between surface attempts - summer
ICB1  : 1         ice cycles between surface attempts - winter
IMT0  : 70        ice message threshold - summer
IMT1  : 70        ice message threshold - winter
ILT0  : 180       ice last transmit threshold - summer
ILT1  : 180       ice last transmit threshold - winter
ICN   : 20        ice minimum depth
ICX   : 40        ice maximum depth
ICT   : 0         ice temperature threshold (degC * 100)
ICS   : 30        ice storage timeout
ISS0  : 2         ice surface search - summer
ISS1  : 2         ice surface search - winter
ISM   : 1         ice surface search mask
IST   : 20        ice surface salinity threshold
ISO   : 180       ice surface search timeout
ISP   : 0         ice surface search profile mode
IUE0  : 0         ice urgency exit mode - summer
IUE1  : 0         ice urgency exit mode - winter
ICD0  : 100       ice descend hold depth - summer
ICD1  : 100       ice descend hold depth - winter
ICR0  : 30        ice descend hold timeout - summer
ICR1  : 30        ice descend hold timeout - winter
ICG0  : 0         ice descend seek mode - summer
ICG1  : 0         ice descend seek mode - winter
ISA   : 1         ice descend seek attempts
ISD   : 10        ice descend seek depth delta
IAT   : 1200      ice descend seek timeout
ISV   : 30        ice descend seek velocity timeout
ISW   : 1200      ice descend seek wait timeout
ICO0  : 45        ice descend valve timeout - summer
ICO1  : 45        ice descend valve timeout - winter
ICF   : 0         ice free mask
ICW   : 0         ice winter mask
DNS   : 40        descend phase cycle number
DRA   : 20        descend target fall rate (cm/sec)
DSD0  : 50        descend start depth - phase 0 (dBar)
DSD1  : 50        descend start depth - phase 1 (dBar)
DSD2  : 50        descend start depth - phase 2 (dBar)
DST0  : 1800      descend start timeout - phase 0 (sec)
DST1  : 1800      descend start timeout - phase 1 (sec)
DST2  : 600       descend start timeout - phase 2 (sec)
DDF   : 400       descend diagnostic dive initail pump time (sec)
DDC   : 600       descend diagnostic dive calibration timeout (sec)
DSI   : 1000      descend sample interval (ms)
DDD   : 10        descend fall-series sample pressure interval (dBar)
DDT   : 600       descend fall-series sample timeout (sec)
DFT0  : 88        descend fall pump duration - phase 0 (sec)
DFT1  : 40        descend fall pump duration - phase 1 (sec)
DFT2  : 300       descend fall pump duration - phsae 2 (sec)
DCM   : 1         descend calibration mode (0=dis,1=en)
DAL   : 1         descend calibration algorithm (0=cal,1=seek)
DCT0  : 10800     descend calibration algorithm timeout - phase 0 (sec)
DCT1  : 1800      descend calibration algorithm timeout - phase 1 (sec)
DCT2  : 10800     descend calibration algorithm timeout - phase 2 (sec)
DCA   : 3         descend calibration attempts
DRC   : 3         (deprecated) descend calibration calculated rate (sec)
DRT   : -83       descend seek rate adjustment timeout
DCX   : 1020      descend seek algorithm max pump time (sec)
DCP   : 5         descend seek algorithm min pump time (sec)
DCF   : 5         descend seek algorithm min valve time (sec)
DCD   : 200       (deprecated) descend calibration algorithm depth delta (dBar)
DCR   : 0         descend calibration rate
DSW   : 3600      descend seek algorithm seek interval (sec)
DUC   : 100       descend seek algorithm underdamping factor
DPT   : 5         descend seek algorithm 100dBar delta pump duration (sec)
DUT   : 5         descend seek algorithm 100dBar delta valve duration (sec)
DPD   : 5         descend seek algorithm first pump duration (sec)
DVT   : 30        descend seek algorithm pressure sample interval (sec)
DVD   : 25        descend seek algorithm valve depth delta (dBar)
DVW   : 300       descend seek algorithm valve wait time (sec)
PFR   : 19        pump flow rate (cc/min)
PFC   : 16        pump flow rate calculation (cc/meter * 1000)
DDP   : 10        descend diagnostic dive ascend trigger pressure (dBar)
DDS   : 180       descend diagnostic dive ascend trigger timeout (sec)
PNS   : 40        park cycle number
PTO0  : 600       park timeout - phase 0
PTO1  : 411000    park timeout - phase 1
PTO2  : 345600    park timeout - phase 2
PTH0  : 0         park timeout hour mask - phase 0
PTH1  : 0         park timeout hour mask - phase 1
PTH2  : 0         park timeout hour mask - phase 2
PTD   : 0         park timeout date/time
PSA   : 1         park sample mode
PSI   : 600000    park sample interval (ms)
PFM0  : 0         park fall mode - phase 0 (0=dis,1=en)
PFM1  : 0         park fall mode - phase 1
PFM2  : 0         park fall mode - phase 2
PFT0  : 3600      park fall timeout - phase 0 (sec)
PFT1  : 3600      park fall timeout - phase 1
PFT2  : 3600      park fall timeout - phase 2
PFD0  : 2000      park fall depth - phase 0 (dBar)
PFD1  : 2000      park fall depth - phase 1
PFD2  : 2000      park fall depth - phase 2
PFV0  : 0         park fall valve timeout - phase 0 (sec)
PFV1  : 0         park fall valve timeout - phase 1

Argo
0xF0 - Engineering: Argo
target profile pressure   : 2000.0000 dBar
target parking pressure   : 900.0000 dBar
max ascend duration       : 40.0000 minutes
max descend duration      : 33.0000 minutes
max fall duration         : 3600.0000 seconds
target park duration      : 6850.0000 minutes
descend start time        : 2023-01-10 21:53:30 UTC
park start time           : 2023-01-11 03:01:05 UTC
ascend start time         : 2023-01-15 21:11:08 UTC
surface start time        : 2023-01-17 08:47:09 UTC
float type identifier     : 3
target ascent rate        : 10.0000 cm/s
max number seeks          : 3
max surface duration      : 4880.0000 seconds
seek interval duration    : 3600.0000 minutes
pressure gain             : 25.0000
pressure offset           : 10.0000 dBar
temperature gain          : 1000.0000
temperature offset        : 5.0000 degC
salinity gain             : 1000.0000
salinity offset           : 1.0000 psu
surface pressure gain     : 25.0000
surface pressure offset   : 10.0000 dBar
surface temperature gain  : 1000.0000
surface temperature offset: 5.0000 degC
surface salinity gain     : 1000.0000
surface salinity offset   : 1.0000 psu
mission phase number      : 1

Engineering
pump: 
╔═════════════════╤══════════════╤═════════════╤════════════════════╤══════════════════════╤═════════════╗
║ pressure (dBar) │        state │ current (A) │ duration (seconds) │ case_pressure (inHg) │ voltage (V) ║
╟─────────────────┼──────────────┼─────────────┼────────────────────┼──────────────────────┼─────────────╢
║         50.4800 │ descent pump │      0.2770 │            40.0000 │               6.8200 │     14.8000 ║
║        786.5200 │ ascent start │      0.3350 │           121.0000 │               6.5300 │     14.8200 ║
║        786.4000 │       ascent │      0.5600 │            31.0000 │               6.5800 │     14.8200 ║
║        786.4000 │       ascent │      0.5780 │            30.0000 │               6.6300 │     14.8000 ║
║        786.4000 │       ascent │      0.3040 │            30.0000 │               6.6700 │     14.8000 ║
║        786.4000 │       ascent │      0.5000 │            31.0000 │               6.7200 │     14.7500 ║
║        786.3600 │       ascent │      0.3890 │            31.0000 │               6.7500 │     14.7300 ║
║        786.3600 │       ascent │      0.5210 │            31.0000 │               6.8000 │     14.7700 ║
