=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 69
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-12-27 07:20:00 UTC
latitude:  69.0909871
longitude: -52.0126574
ttf:       0
nsat:      4
min snr:   39
mean snr:  40
max snr:   43
hdop:      2.5

fix kind:  DiveEnd
fix time:  2022-01-01 09:56:00 UTC
latitude:  69.0916513
longitude: -52.0104348
ttf:       80
nsat:      6
min snr:   0
mean snr:  31
max snr:   46
hdop:      1.6

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1641029114 │        343.8800 │        ascent ║
║ 1641029170 │        333.9200 │        ascent ║
║ 1641029222 │        323.9600 │        ascent ║
║ 1641029274 │        313.8400 │        ascent ║
║ 1641029326 │        303.7200 │        ascent ║
║ 1641029376 │        293.7600 │        ascent ║
║ 1641029424 │        283.7600 │        ascent ║
║ 1641029472 │        273.9200 │        ascent ║
║ 1641029521 │        263.6800 │        ascent ║
║ 1641029569 │        253.9600 │        ascent ║
║ 1641029616 │        243.8000 │        ascent ║
║ 1641029661 │        233.8000 │        ascent ║
║ 1641029703 │        223.9600 │        ascent ║
║ 1641029747 │        213.7200 │        ascent ║
║ 1641029790 │        203.9600 │        ascent ║
║ 1641029834 │        193.8800 │        ascent ║
║ 1641029878 │        183.7200 │        ascent ║
║ 1641029923 │        173.6800 │        ascent ║
║ 1641029967 │        163.7200 │        ascent ║
║ 1641030011 │        153.8800 │        ascent ║
║ 1641030057 │        143.9200 │        ascent ║
║ 1641030103 │        133.8400 │        ascent ║
║ 1641030145 │        123.7600 │        ascent ║
║ 1641030188 │        113.9200 │        ascent ║
║ 1641030230 │        103.9200 │        ascent ║
║ 1641030275 │         93.6000 │        ascent ║
║ 1641030317 │         83.8000 │        ascent ║
║ 1641030361 │         73.6800 │        ascent ║
║ 1641030404 │         63.8800 │        ascent ║
║ 1641030448 │         53.7600 │        ascent ║
║ 1641030492 │         43.7200 │        ascent ║
║ 1641030535 │         33.7600 │        ascent ║
║ 1641030575 │         24.0000 │        ascent ║
║ 1641030620 │         13.8800 │        ascent ║
║ 1641030666 │          3.8800 │        ascent ║
║ 1641030675 │          1.7200 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        451.8800 │             2.7950 │        34.2330 │           1200 ║
║        451.9600 │             2.7990 │        34.2320 │           3000 ║
║        452.0800 │             2.8000 │        34.2350 │           4800 ║
║        452.2000 │             2.8010 │        34.2360 │           6600 ║
║        452.3200 │             2.8020 │        34.2360 │           8400 ║
║        452.4800 │             2.8030 │        34.2330 │          10200 ║
║        452.6000 │             2.8050 │        34.2370 │          12000 ║
║        452.7200 │             2.8050 │        34.2360 │          13800 ║
║        452.8000 │             2.8050 │        34.2330 │          15600 ║
║        452.8800 │             2.8060 │        34.2350 │          17400 ║
║        452.9200 │             2.8060 │        34.2340 │          19200 ║
║        452.9200 │             2.8060 │        34.2300 │          21000 ║
║        452.8800 │             2.8060 │        34.2370 │          22800 ║
║        452.8000 │             2.8050 │        34.2320 │          24600 ║
║        452.7200 │             2.8040 │        34.2330 │          26400 ║
║        452.6000 │             2.8040 │        34.2360 │          28200 ║
║        452.4400 │             2.8030 │        34.2350 │          30000 ║
║        452.2800 │             2.8030 │        34.2320 │          31800 ║
║        452.1200 │             2.8040 │        34.2330 │          33600 ║
║        451.9600 │             2.8040 │        34.2300 │          35400 ║
║        451.8000 │             2.8050 │        34.2320 │          37200 ║
║        451.6800 │             2.8050 │        34.2320 │          39000 ║
║        451.6000 │             2.8040 │        34.2320 │          40800 ║
║        451.5200 │             2.8030 │        34.2330 │          42600 ║
║        451.4800 │             2.8020 │        34.2300 │          44400 ║
║        451.4800 │             2.8010 │        34.2320 │          46200 ║
║        451.5200 │             2.8020 │        34.2320 │          48000 ║
║        451.5600 │             2.8030 │        34.2310 │          49800 ║
║        451.6400 │             2.8020 │        34.2320 │          51600 ║
║        451.7200 │             2.8030 │        34.2300 │          53400 ║
║        451.8000 │             2.8030 │        34.2300 │          55200 ║
║        451.9200 │             2.8040 │        34.2300 │          57000 ║
║        452.0400 │             2.8040 │        34.2300 │          58800 ║
║        452.1600 │             2.8030 │        34.2280 │          60600 ║
║        452.2800 │             2.8020 │        34.2300 │          62400 ║
║        452.4000 │             2.8030 │        34.2280 │          64200 ║
║        452.4800 │             2.8020 │        34.2300 │          66000 ║
║        452.5600 │             2.8020 │        34.2290 │          67800 ║
║        452.5600 │             2.8020 │        34.2310 │          69600 ║
║        452.5600 │             2.8030 │        34.2290 │          71400 ║
║        452.5200 │             2.8020 │        34.2310 │          73200 ║
║        452.4800 │             2.8030 │        34.2310 │          75000 ║
║        452.4400 │             2.8030 │        34.2290 │          76800 ║
║        452.3600 │             2.8030 │        34.2290 │          78600 ║
║        452.2800 │             2.8020 │        34.2280 │          80400 ║
║        452.2000 │             2.8020 │        34.2290 │          82200 ║
║        452.1200 │             2.8020 │        34.2290 │          84000 ║
║        452.0800 │             2.8030 │        34.2280 │          85800 ║
║        452.0400 │             2.8030 │        34.2300 │          87600 ║
║        452.0400 │             2.8030 │        34.2300 │          89400 ║
║        452.0400 │             2.8030 │        34.2310 │          91200 ║
║        452.0800 │             2.8030 │        34.2280 │          93000 ║
║        452.1600 │             2.8030 │        34.2310 │          94800 ║
║        452.2800 │             2.8030 │        34.2280 │          96600 ║
║        452.3600 │             2.8040 │        34.2310 │          98400 ║
║        452.4800 │             2.8080 │        34.2270 │         100200 ║
║        452.6000 │             2.8090 │        34.2300 │         102000 ║
║        452.7200 │             2.8090 │        34.2300 │         103800 ║
║        452.7600 │             2.8090 │        34.2290 │         105600 ║
║        452.8400 │             2.8090 │        34.2300 │         107400 ║
║        452.8800 │             2.8090 │        34.2300 │         109200 ║
║        452.8800 │             2.8090 │        34.2290 │         111000 ║
║        452.8400 │             2.8100 │        34.2310 │         112800 ║
║        452.7600 │             2.8090 │        34.2290 │         114600 ║
║        452.6400 │             2.8090 │        34.2310 │         116400 ║
║        452.5200 │             2.8090 │        34.2300 │         118200 ║
║        452.3600 │             2.8090 │        34.2280 │         120000 ║
║        452.2000 │             2.8070 │        34.2310 │         121800 ║
║        452.0800 │             2.8060 │        34.2290 │         123600 ║
║        451.8800 │             2.8050 │        34.2280 │         125400 ║
║        451.7200 │             2.8040 │        34.2290 │         127200 ║
║        451.6000 │             2.8040 │        34.2200 │         129000 ║
║        451.4800 │             2.8030 │        34.2260 │         130800 ║
║        451.4000 │             2.8040 │        34.2280 │         132600 ║
║        451.3600 │             2.8030 │        34.2270 │         134400 ║
║        451.3200 │             2.8020 │        34.2280 │         136200 ║
║        451.4000 │             2.7990 │        34.2270 │         138000 ║
║        451.4400 │             2.8000 │        34.2250 │         139800 ║
║        451.5600 │             2.8000 │        34.2280 │         141600 ║
║        451.6800 │             2.8000 │        34.2250 │         143400 ║
║        451.8000 │             2.7990 │        34.2270 │         145200 ║
║        451.9600 │             2.7990 │        34.2290 │         147000 ║
║        452.1200 │             2.8000 │        34.2270 │         148800 ║
║        452.2800 │             2.8000 │        34.2260 │         150600 ║
║        452.4000 │             2.8010 │        34.2270 │         152400 ║
║        452.5600 │             2.8020 │        34.2260 │         154200 ║
║        452.6400 │             2.8010 │        34.2300 │         156000 ║
║        452.7200 │             2.8020 │        34.2240 │         157800 ║
║        452.7600 │             2.8040 │        34.2230 │         159600 ║
║        452.7600 │             2.8070 │        34.2270 │         161400 ║
║        452.7600 │             2.8080 │        34.2290 │         163200 ║
║        452.7200 │             2.8090 │        34.2260 │         165000 ║
║        452.6400 │             2.8090 │        34.2270 │         166800 ║
║        452.5200 │             2.8090 │        34.2280 │         168600 ║
║        452.4400 │             2.8080 │        34.2270 │         170400 ║
║        452.3200 │             2.8080 │        34.2280 │         172200 ║
║        452.2000 │             2.8070 │        34.2280 │         174000 ║
║        452.0800 │             2.8070 │        34.2250 │         175800 ║
║        452.0400 │             2.8060 │        34.2280 │         177600 ║
║        452.0000 │             2.8060 │        34.2260 │         179400 ║
║        452.0000 │             2.8050 │        34.2240 │         181200 ║
║        452.0400 │             2.8020 │        34.2250 │         183000 ║
║        452.0800 │             2.8020 │        34.2250 │         184800 ║
║        452.1600 │             2.8020 │        34.2220 │         186600 ║
║        452.2800 │             2.8020 │        34.2270 │         188400 ║
║        452.4000 │             2.8020 │        34.2260 │         190200 ║
║        452.4800 │             2.8010 │        34.2240 │         192000 ║
║        452.6000 │             2.8010 │        34.2270 │         193800 ║
║        452.6400 │             2.8010 │        34.2250 │         195600 ║
║        452.7200 │             2.8020 │        34.2240 │         197400 ║
║        452.7200 │             2.8010 │        34.2250 │         199200 ║
║        452.7200 │             2.8010 │        34.2240 │         201000 ║
║        452.6800 │             2.8030 │        34.2250 │         202800 ║
║        452.6400 │             2.8060 │        34.2240 │         204600 ║
║        452.5600 │             2.8070 │        34.2260 │         206400 ║
║        452.4000 │             2.8060 │        34.2270 │         208200 ║
║        452.2800 │             2.8040 │        34.2260 │         210000 ║
║        452.0800 │             2.8040 │        34.2250 │         211800 ║
║        451.9200 │             2.8030 │        34.2260 │         213600 ║
║        451.7600 │             2.8020 │        34.2250 │         215400 ║
║        451.5600 │             2.8010 │        34.2260 │         217200 ║
║        451.4400 │             2.8010 │        34.2250 │         219000 ║
║        451.2800 │             2.8010 │        34.2240 │         220800 ║
║        451.2000 │             2.8000 │        34.2230 │         222600 ║
║        451.1600 │             2.7980 │        34.2230 │         224400 ║
║        451.1600 │             2.7970 │        34.2240 │         226200 ║
║        451.2400 │             2.8000 │        34.2230 │         228000 ║
║        451.3200 │             2.7990 │        34.2220 │         229800 ║
║        451.4400 │             2.7980 │        34.2260 │         231600 ║
║        451.6000 │             2.7990 │        34.2220 │         233400 ║
║        451.8000 │             2.7990 │        34.2240 │         235200 ║
║        452.0000 │             2.7990 │        34.2230 │         237000 ║
║        452.2000 │             2.8000 │        34.2200 │         238800 ║
║        452.4000 │             2.8010 │        34.2240 │         240600 ║
║        452.6000 │             2.8010 │        34.2270 │         242400 ║
║        452.7200 │             2.8020 │        34.2230 │         244200 ║
║        452.8400 │             2.8010 │        34.2250 │         246000 ║
║        452.9200 │             2.8010 │        34.2250 │         247800 ║
║        452.9600 │             2.8020 │        34.2240 │         249600 ║
║        452.9600 │             2.8030 │        34.2250 │         251400 ║
║        452.9600 │             2.8040 │        34.2240 │         253200 ║
║        452.8400 │             2.8030 │        34.2260 │         255000 ║
║        452.7600 │             2.8010 │        34.2240 │         256800 ║
║        452.6000 │             2.8020 │        34.2260 │         258600 ║
║        452.4400 │             2.8020 │        34.2230 │         260400 ║
║        452.2800 │             2.8030 │        34.2280 │         262200 ║
║        452.1600 │             2.8060 │        34.2240 │         264000 ║
║        452.0400 │             2.8060 │        34.2270 │         265800 ║
║        451.9600 │             2.8080 │        34.2250 │         267600 ║
║        451.8800 │             2.8070 │        34.2240 │         269400 ║
║        451.8800 │             2.8060 │        34.2250 │         271200 ║
║        451.8800 │             2.8070 │        34.2230 │         273000 ║
║        451.9600 │             2.8060 │        34.2290 │         274800 ║
║        452.0000 │             2.8080 │        34.2250 │         276600 ║
║        452.1200 │             2.8070 │        34.2240 │         278400 ║
║        452.2000 │             2.8060 │        34.2250 │         280200 ║
║        452.3200 │             2.8050 │        34.2260 │         282000 ║
║        452.4000 │             2.8040 │        34.2250 │         283800 ║
║        452.4800 │             2.8030 │        34.2220 │         285600 ║
║        452.5600 │             2.8030 │        34.2250 │         287400 ║
║        452.6000 │             2.8040 │        34.2250 │         289200 ║
║        452.6000 │             2.8040 │        34.2220 │         291000 ║
║        452.6000 │             2.8030 │        34.2240 │         292800 ║
║        452.5200 │             2.8040 │        34.2230 │         294600 ║
║        452.4400 │             2.8040 │        34.2240 │         296400 ║
║        452.3200 │             2.8030 │        34.2240 │         298200 ║
║        452.1600 │             2.8040 │        34.2240 │         300000 ║
║        451.9600 │             2.8040 │        34.2200 │         301800 ║
║        451.8000 │             2.8020 │        34.2220 │         303600 ║
║        451.6000 │             2.7990 │        34.2230 │         305400 ║
║        451.4400 │             2.8000 │        34.2180 │         307200 ║
║        451.2800 │             2.8000 │        34.2210 │         309000 ║
║        451.1200 │             2.7990 │        34.2190 │         310800 ║
║        451.0400 │             2.7970 │        34.2240 │         312600 ║
║        451.0400 │             2.7970 │        34.2210 │         314400 ║
║        451.0800 │             2.7970 │        34.2200 │         316200 ║
║        451.1600 │             2.7960 │        34.2210 │         318000 ║
║        451.3200 │             2.7960 │        34.2220 │         319800 ║
║        451.4800 │             2.7970 │        34.2190 │         321600 ║
║        451.6800 │             2.7970 │        34.2220 │         323400 ║
║        451.9200 │             2.7970 │        34.2210 │         325200 ║
║        452.1600 │             2.7970 │        34.2200 │         327000 ║
║        452.4000 │             2.7980 │        34.2220 │         328800 ║
║        452.6400 │             2.7980 │        34.2210 │         330600 ║
║        452.8800 │             2.7980 │        34.2190 │         332400 ║
║        453.0400 │             2.7970 │        34.2210 │         334200 ║
║        453.1600 │             2.7970 │        34.2200 │         336000 ║
║        453.2400 │             2.7970 │        34.2200 │         337800 ║
║        453.2800 │             2.7970 │        34.2200 │         339600 ║
║        453.2400 │             2.7970 │        34.2190 │         341400 ║
║        453.1600 │             2.7970 │        34.2200 │         343200 ║
║        453.0400 │             2.7980 │        34.2190 │         345000 ║
║        452.9200 │             2.7990 │        34.2180 │         346800 ║
║        452.7600 │             2.8000 │        34.2200 │         348600 ║
║        452.5600 │             2.8000 │        34.2210 │         350400 ║
║        452.4000 │             2.7990 │        34.2200 │         352200 ║
║        452.2000 │             2.7980 │        34.2210 │         354000 ║
║        452.0400 │             2.7980 │        34.2170 │         355800 ║
║        451.9200 │             2.7980 │        34.2170 │         357600 ║
║        451.8400 │             2.7960 │        34.2200 │         359400 ║
║        451.8000 │             2.7960 │        34.2200 │         361200 ║
║        451.8000 │             2.7940 │        34.2170 │         363000 ║
║        451.8400 │             2.7940 │        34.2210 │         364800 ║
║        451.9200 │             2.7940 │        34.2190 │         366600 ║
║        452.0400 │             2.7930 │        34.2200 │         368400 ║
║        452.1600 │             2.7930 │        34.1970 │         370200 ║
║        452.2800 │             2.7920 │        34.2180 │         372000 ║
║        452.4000 │             2.7920 │        34.2180 │         373800 ║
║        452.4800 │             2.7900 │        34.2180 │         375600 ║
║        452.5600 │             2.7900 │        34.2170 │         377400 ║
║        452.6400 │             2.7900 │        34.2170 │         379200 ║
║        452.6800 │             2.7910 │        34.2160 │         381000 ║
║        452.6400 │             2.7900 │        34.2170 │         382800 ║
║        452.6000 │             2.7900 │        34.2140 │         384600 ║
║        452.4800 │             2.7870 │        34.2140 │         386400 ║
║        452.3200 │             2.7880 │        34.2190 │         388200 ║
║        452.1600 │             2.7900 │        34.2170 │         390000 ║
║        451.9200 │             2.7910 │        34.2150 │         391800 ║
║        451.7200 │             2.7920 │        34.2130 │         393600 ║
║        451.5200 │             2.7920 │        34.2180 │         395400 ║
║        451.3200 │             2.7950 │        34.2180 │         397200 ║
║        451.1600 │             2.7940 │        34.2170 │         399000 ║
║        451.0400 │             2.7930 │        34.2160 │         400800 ║
║        450.9600 │             2.7890 │        34.2150 │         402600 ║
║        450.9600 │             2.7900 │        34.2150 │         404400 ║
║        451.0400 │             2.7930 │        34.2190 │         406200 ║
║        451.1600 │             2.7900 │        34.2160 │         408000 ║
║        451.3200 │             2.7890 │        34.2170 │         409800 ║
║        451.5600 │             2.7920 │        34.2130 │         411600 ║
║        451.8000 │             2.7910 │        34.2150 │         413400 ║
║        452.0800 │             2.7890 │        34.2140 │         415200 ║
║        452.3600 │             2.7920 │        34.2150 │         417000 ║
║        452.6400 │             2.7900 │        34.2160 │         418800 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        453.1200 │             2.7900 │        34.2150 │       2.8040 ║
║        452.5200 │             2.7900 │        34.2190 │       2.8040 ║
║        451.5200 │             2.7890 │        34.2210 │       2.8900 ║
║        450.5600 │             2.7880 │        34.2220 │       2.8550 ║
║        449.5600 │             2.7860 │        34.2220 │       2.7760 ║
║        448.5600 │             2.7850 │        34.2270 │       2.8460 ║
║        447.5200 │             2.7850 │        34.2270 │       2.9090 ║
║        446.4400 │             2.7850 │        34.2280 │       2.8200 ║
║        445.4400 │             2.7850 │        34.2270 │       2.7410 ║
║        444.4400 │             2.7820 │        34.2260 │       2.7330 ║
║        443.4400 │             2.7820 │        34.2270 │       2.8030 ║
║        442.4400 │             2.7790 │        34.2260 │       2.8730 ║
║        441.4400 │             2.7790 │        34.2260 │       2.8380 ║
║        440.4400 │             2.7790 │        34.2260 │       2.7590 ║
║        439.4800 │             2.7770 │        34.2260 │       2.8290 ║
║        438.4800 │             2.7780 │        34.2260 │       2.8200 ║
║        437.5200 │             2.7750 │        34.2250 │       2.8640 ║
║        436.5200 │             2.7730 │        34.2250 │       2.8640 ║
║        435.4800 │             2.7720 │        34.2250 │       2.8200 ║
║        434.4800 │             2.7730 │        34.2240 │       2.7960 ║
║        433.5200 │             2.7710 │        34.2260 │       2.8620 ║
║        432.5200 │             2.7700 │        34.2240 │       2.7960 ║
║        431.4800 │             2.7690 │        34.2250 │       2.7740 ║
║        430.4400 │             2.7690 │        34.2240 │       2.8840 ║
║        429.4000 │             2.7690 │        34.2240 │       2.7630 ║
║        428.4800 │             2.7670 │        34.2240 │       2.8000 ║
║        427.5600 │             2.7660 │        34.2230 │       2.7960 ║
║        426.5200 │             2.7650 │        34.2240 │       2.7300 ║
║        425.4800 │             2.7630 │        34.2240 │       2.7740 ║
║        424.4000 │             2.7580 │        34.2240 │       2.8180 ║
║        423.5200 │             2.7570 │        34.2230 │       2.8140 ║
║        422.6000 │             2.7540 │        34.2240 │       2.8070 ║
║        421.5200 │             2.7530 │        34.2210 │       2.7960 ║
║        420.4800 │             2.7520 │        34.2210 │       2.7080 ║
║        419.4400 │             2.7490 │        34.2210 │       2.8290 ║
║        418.4000 │             2.7460 │        34.2200 │       2.8180 ║
║        417.4800 │             2.7410 │        34.2180 │       2.7120 ║
║        416.5600 │             2.7360 │        34.2190 │       2.7630 ║
║        415.5200 │             2.7340 │        34.2180 │       2.7740 ║
║        414.4800 │             2.7320 │        34.2170 │       2.8730 ║
║        413.4000 │             2.7300 │        34.2180 │       2.7850 ║
║        412.5200 │             2.7280 │        34.2180 │       2.7560 ║
║        411.6000 │             2.7270 │        34.2150 │       2.8180 ║
║        410.5600 │             2.7260 │        34.2160 │       2.8940 ║
║        409.4800 │             2.7260 │        34.2160 │       2.7850 ║
║        408.4400 │             2.7260 │        34.2160 │       2.7740 ║
║        407.4800 │             2.7250 │        34.2150 │       2.9160 ║
║        406.4800 │             2.7240 │        34.2150 │       2.7300 ║
║        405.4400 │             2.7200 │        34.2160 │       2.8730 ║
║        404.5200 │             2.7160 │        34.2160 │       2.7560 ║
║        403.5600 │             2.7150 │        34.2160 │       2.8140 ║
║        402.5200 │             2.7160 │        34.2150 │       2.8730 ║
║        401.4000 │             2.7160 │        34.2170 │       2.7710 ║
║        400.5200 │             2.7160 │        34.2140 │       2.7270 ║
║        399.5600 │             2.7120 │        34.2150 │       2.7850 ║
║        398.5200 │             2.7090 │        34.2150 │       2.7300 ║
║        397.4400 │             2.7070 │        34.2150 │       2.7270 ║
║        396.5200 │             2.7070 │        34.2150 │       2.7120 ║
║        395.4400 │             2.7050 │        34.2140 │       2.7520 ║
║        394.3600 │             2.7020 │        34.2130 │       2.8290 ║
║        393.4400 │             2.7020 │        34.2130 │       2.8000 ║
║        392.5200 │             2.7000 │        34.2130 │       2.8580 ║
║        391.4400 │             2.6990 │        34.2140 │       2.7520 ║
║        390.3600 │             2.6930 │        34.2110 │       2.7560 ║
║        389.4400 │             2.6830 │        34.2110 │       2.7850 ║
║        388.5200 │             2.6810 │        34.2090 │       2.7710 ║
║        387.4400 │             2.6760 │        34.2090 │       2.7300 ║
║        386.3600 │             2.6760 │        34.2080 │       2.7850 ║
║        385.4400 │             2.6750 │        34.2090 │       2.7410 ║
║        384.5200 │             2.6780 │        34.2080 │       2.8000 ║
║        383.6000 │             2.6780 │        34.2090 │       2.7850 ║
║        382.5200 │             2.6790 │        34.2080 │       2.6860 ║
║        381.4400 │             2.6780 │        34.2090 │       2.6970 ║
║        380.5600 │             2.6740 │        34.2060 │       2.8000 ║
║        379.4800 │             2.6690 │        34.2080 │       2.8400 ║
║        378.4000 │             2.6760 │        34.2060 │       2.6830 ║
║        377.4800 │             2.6760 │        34.2050 │       2.7120 ║
║        376.5600 │             2.6760 │        34.2050 │       2.8290 ║
║        375.6000 │             2.6740 │        34.2070 │       2.7560 ║
║        374.6400 │             2.6740 │        34.2040 │       2.8000 ║
║        373.6400 │             2.6710 │        34.2040 │       2.7120 ║
║        372.6400 │             2.6570 │        34.2010 │       2.7710 ║
║        371.5600 │             2.6550 │        34.2020 │       2.6970 ║
║        370.5600 │             2.6510 │        34.1990 │       2.7560 ║
║        369.4800 │             2.6420 │        34.1980 │       2.7120 ║
║        368.4400 │             2.6260 │        34.1950 │       2.7560 ║
║        367.4000 │             2.6180 │        34.1940 │       2.6830 ║
║        366.5200 │             2.6110 │        34.1930 │       2.7410 ║
║        365.6400 │             2.6020 │        34.1920 │       2.7410 ║
║        364.5600 │             2.6000 │        34.1910 │       2.7410 ║
║        363.5200 │             2.5960 │        34.1910 │       2.7630 ║
║        362.4400 │             2.5950 │        34.1900 │       2.8000 ║
║        361.4400 │             2.5870 │        34.1890 │       2.6830 ║
║        360.3600 │             2.5810 │        34.1880 │       2.7270 ║
║        359.3200 │             2.5820 │        34.1850 │       2.8140 ║
║        358.4400 │             2.5800 │        34.1850 │       2.6540 ║
║        357.5600 │             2.5790 │        34.1870 │       2.7850 ║
║        356.5200 │             2.5790 │        34.1860 │       2.6100 ║
║        355.4400 │             2.5790 │        34.1860 │       2.6830 ║
║        354.4000 │             2.5770 │        34.1830 │       2.6240 ║
║        353.5200 │             2.5760 │        34.1850 │       2.9160 ║
║        352.4800 │             2.5740 │        34.1860 │       2.7190 ║
║        351.4400 │             2.5730 │        34.1850 │       2.6540 ║
║        350.5600 │             2.5720 │        34.1840 │       2.6240 ║
║        349.5200 │             2.5720 │        34.1830 │       2.6100 ║
║        348.4800 │             2.5680 │        34.1820 │       2.7410 ║
║        347.4800 │             2.5660 │        34.1820 │       2.7120 ║
║        346.4000 │             2.5660 │        34.1830 │       2.7120 ║
║        345.4000 │             2.5660 │        34.1820 │       2.7270 ║
║        344.5200 │             2.5640 │        34.1820 │       2.6760 ║
║        343.4800 │             2.5610 │        34.1810 │       2.6210 ║
║        342.4400 │             2.5560 │        34.1810 │       2.7190 ║
║        341.6000 │             2.5530 │        34.1780 │       2.7270 ║
║        340.5600 │             2.5500 │        34.1810 │       2.6100 ║
║        339.4800 │             2.5490 │        34.1780 │       2.5950 ║
║        338.4400 │             2.5460 │        34.1780 │       2.6970 ║
║        337.5200 │             2.5440 │        34.1790 │       2.5440 ║
