date,lon,lat,temperature,salinity,pressure,depth,potential_density,sigma_theta
2021-05-11T02:29:00Z,-51.958542,69.0466566,-0.8380000000000001,33.472,97.52,96.51450358956535,1027.2524890837533,27.25248908375329
2021-05-11T02:29:00Z,-51.958542,69.0466566,-0.8419999999999996,33.469,96.52,95.52504579827632,1027.2454452411914,27.24544524119142
2021-05-11T02:29:00Z,-51.958542,69.0466566,-0.8559999999999999,33.464,95.48,94.49600461086817,1027.2370046270466,27.237004627046645
2021-05-11T02:29:00Z,-51.958542,69.0466566,-0.8570000000000002,33.464,94.6,93.62527340300161,1027.2328260943552,27.232826094355232
2021-05-11T02:29:00Z,-51.958542,69.0466566,-0.8449999999999998,33.463,93.56,92.59622264439766,1027.22655091027,27.226550910269907
2021-05-11T02:29:00Z,-51.958542,69.0466566,-0.8250000000000002,33.457,92.52,91.56716670115904,1027.2159274112882,27.21592741128825
2021-05-11T02:29:00Z,-51.958542,69.0466566,-0.8520000000000003,33.445,91.48,90.5381055731194,1027.2023813697401,27.202381369740124
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-0.7759999999999998,33.475,108.56,107.4377990983225,1027.3052400920706,27.305240092070562
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-0.984,33.458,107.52,106.40881791735697,1027.2949937796332,27.29499377963316
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.093,33.476,106.52,105.41940804841221,1027.308850747501,27.308850747501083
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.1230000000000002,33.461,105.48,104.39041670181147,1027.292897728899,27.292897728899106
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.1880000000000002,33.459,104.44,103.36142017248359,1027.2886660732818,27.288666073281775
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.2069999999999999,33.459,103.56,102.49072675334337,1027.285120622137,27.2851206221369
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.27,33.449,102.52,101.46172065546672,1027.2742896834745,27.274289683474535
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.302,33.456,101.52,100.4722868271991,1027.2762294545873,27.276229454587337
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.3010000000000002,33.453,100.52,99.48284820662309,1027.2689699851921,27.268969985192143
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.274,33.454,99.52,98.49340479359077,1027.2640369354904,27.264036935490367
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.2599999999999998,33.449,98.48,97.46437856004047,1027.254522760287,27.254522760287045
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.27,33.444,97.44,96.43534714264291,1027.2458421842064,27.245842184206367
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.226,33.461,96.52,95.52504579827632,1027.2535789745043,27.253578974504308
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.1680000000000001,33.448,95.52,94.53558321393918,1027.2362351884408,27.236235188440787
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.025,33.475,94.48,93.50653704160398,1027.2476870796056,27.247687079605612
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-0.9299999999999997,33.445,93.56,92.59622264439766,1027.2154565207381,27.215456520738144
2021-05-14T02:25:00Z,-51.9635917,69.0470378,-1.0470000000000002,33.442,91.52,90.57768494314956,1027.207744098834,27.207744098833928
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.5220000000000002,33.482,108.48,107.35864688377347,1027.2993889298477,27.299388929847737
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.5780000000000003,33.497,107.48,106.36924161459545,1027.3091788849683,27.309178884968333
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.6349999999999998,33.476,106.48,105.37983155399078,1027.2900411516457,27.29004115164571
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.694,33.478,105.48,104.39041670181147,1027.289421236537,27.28942123653701
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.7060000000000004,33.471,104.48,103.40099705790959,1027.2795203927067,27.279520392706672
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.7430000000000003,33.46,103.48,102.41157262213726,1027.2674589877554,27.26745898775539
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.7770000000000001,33.46,102.48,101.42214339434648,1027.2640940492988,27.26409404929882
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.8209999999999997,33.448,101.48,100.43270937438936,1027.2514708136412,27.251470813641163
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.9320000000000004,33.442,100.52,99.48284820662309,1027.2465048533372,27.24650485333723
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-0.9740000000000002,33.42,99.52,98.49340479359077,1027.2256456506389,27.225645650638853
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-1.077,33.419,98.52,97.50395658795416,1027.22395580941,27.223955809409972
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-1.1669999999999998,33.413,97.44,96.43534714264291,1027.2172332816117,27.217233281611698
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-1.2160000000000002,33.415,96.44,95.44588896791548,1027.2157843860753,27.215784386075256
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-1.2240000000000002,33.413,95.48,94.49600461086817,1027.2098409116463,27.209840911646324
2021-05-19T02:22:00Z,-51.9638149,69.0477281,-1.2349999999999999,33.409,94.48,93.50653704160398,1027.2021970617038,27.202197061703828
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.38699999999999957,33.525,104.52,103.44057393566861,1027.3087343460911,27.308734346091114
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.4119999999999999,33.509,103.48,102.41157262213726,1027.292094636597,27.292094636597085
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.4690000000000003,33.505,102.48,101.42214339434648,1027.2867495646979,27.286749564697857
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.5339999999999998,33.478,101.44,100.39313191391193,1027.2630478203225,27.263047820322527
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.657,33.474,100.52,99.48284820662309,1027.260863658138,27.260863658138078
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.7050000000000001,33.486,99.48,98.45382695738427,1027.267593161253,27.26759316125299
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.7060000000000004,33.488,98.48,97.46437856004047,1027.2644547991692,27.264454799169243
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.6870000000000003,33.488,97.52,96.51450358956535,1027.2590458124996,27.259045812499608
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.6900000000000004,33.474,96.52,95.52504579827632,1027.2431311445034,27.243131144503423
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.7069999999999999,33.467,95.48,94.49600461086817,1027.2332469111582,27.233246911158176
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.7380000000000004,33.461,94.56,93.58569462353843,1027.2253243289815,27.225324328981515
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.7350000000000003,33.474,93.52,92.55664366552847,1027.230669096594,27.230669096594056
2021-05-24T02:20:00Z,-51.9682733,69.0486925,-0.6740000000000004,33.463,92.52,91.56716670115904,1027.2144491784316,27.21444917843155
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.3680000000000003,33.515,103.52,102.45114969157393,1027.2950280709329,27.295028070932858
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.4500000000000002,33.504,102.52,101.46172065546672,1027.2852606421516,27.28526064215157
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.49099999999999966,33.499,101.52,100.4722868271991,1027.2783492036651,27.27834920366513
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.516,33.497,100.52,99.48284820662309,1027.273097773366,27.27309777336609
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.5659999999999998,33.481,99.48,98.45382695738427,1027.2575146654706,27.25751466547058
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.6399999999999997,33.468,98.48,97.46437856004047,1027.2455379531195,27.245537953119538
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.7160000000000002,33.468,97.48,96.47492536993845,1027.244011537609,27.244011537608912
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.7279999999999998,33.467,96.48,95.48546738693034,1027.2389251838838,27.238925183883794
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.7510000000000003,33.46,95.48,94.49600461086817,1027.229472288225,27.229472288224997
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.7770000000000001,33.454,94.48,93.50653704160398,1027.2209378897417,27.220937889741663
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.798,33.451,93.48,92.51706467898974,1027.2145990023305,27.214599002330488
2021-05-29T02:18:00Z,-51.9816012,69.0496064,-0.8490000000000002,33.438,92.48,91.52758752287755,1027.201423938977,27.201423938977086
