=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 59
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-11-06 03:23:00 UTC
latitude:  69.0927083
longitude: -51.9821296
ttf:       0
nsat:      7
min snr:   0
mean snr:  34
max snr:   46
hdop:      1.9

fix kind:  DiveEnd
fix time:  2021-11-11 05:58:00 UTC
latitude:  69.0937595
longitude: -51.9880198
ttf:       10
nsat:      6
min snr:   0
mean snr:  30
max snr:   42
hdop:      2

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1636609001 │        237.8400 │        ascent ║
║ 1636609046 │        227.7600 │        ascent ║
║ 1636609090 │        217.6400 │        ascent ║
║ 1636609132 │        207.9200 │        ascent ║
║ 1636609177 │        197.7200 │        ascent ║
║ 1636609219 │        187.8400 │        ascent ║
║ 1636609262 │        177.8800 │        ascent ║
║ 1636609306 │        167.8400 │        ascent ║
║ 1636609350 │        157.9600 │        ascent ║
║ 1636609396 │        147.8000 │        ascent ║
║ 1636609442 │        137.7600 │        ascent ║
║ 1636609488 │        127.6800 │        ascent ║
║ 1636609532 │        117.9600 │        ascent ║
║ 1636609578 │        107.7200 │        ascent ║
║ 1636609622 │         97.8000 │        ascent ║
║ 1636609666 │         87.8400 │        ascent ║
║ 1636609712 │         77.6800 │        ascent ║
║ 1636609758 │         67.7200 │        ascent ║
║ 1636609802 │         57.7200 │        ascent ║
║ 1636609847 │         47.6800 │        ascent ║
║ 1636609891 │         37.9200 │        ascent ║
║ 1636609937 │         27.8800 │        ascent ║
║ 1636609983 │         17.8800 │        ascent ║
║ 1636610030 │          7.8400 │        ascent ║
║ 1636610060 │          1.7200 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        457.0800 │             2.6580 │        34.2090 │           1201 ║
║        457.4000 │             2.6560 │        34.2100 │           3001 ║
║        457.7200 │             2.6560 │        34.2080 │           4801 ║
║        458.0800 │             2.6530 │        34.2090 │           6601 ║
║        458.4000 │             2.6490 │        34.2080 │           8401 ║
║        458.7200 │             2.6390 │        34.2050 │          10201 ║
║        458.9600 │             2.6400 │        34.2050 │          12001 ║
║        459.1600 │             2.6450 │        34.2070 │          13801 ║
║        459.2800 │             2.6480 │        34.2030 │          15601 ║
║        459.3200 │             2.6420 │        34.2070 │          17401 ║
║        459.2800 │             2.6480 │        34.2060 │          19201 ║
║        459.2000 │             2.6460 │        34.2060 │          21001 ║
║        459.0400 │             2.6380 │        34.2030 │          22801 ║
║        458.8000 │             2.6460 │        34.2050 │          24601 ║
║        458.5600 │             2.6480 │        34.2030 │          26401 ║
║        458.3200 │             2.6500 │        34.2050 │          28201 ║
║        458.0000 │             2.6500 │        34.2070 │          30001 ║
║        457.7600 │             2.6560 │        34.2050 │          31801 ║
║        457.5200 │             2.6550 │        34.2080 │          33601 ║
║        457.3200 │             2.6530 │        34.2050 │          35401 ║
║        457.1600 │             2.6500 │        34.2050 │          37201 ║
║        457.0800 │             2.7050 │        34.2170 │          39001 ║
║        457.0400 │             2.7110 │        34.2190 │          40801 ║
║        457.1200 │             2.7020 │        34.2150 │          42601 ║
║        457.2000 │             2.6960 │        34.2170 │          44401 ║
║        457.4000 │             2.6750 │        34.2120 │          46201 ║
║        457.6000 │             2.6780 │        34.2110 │          48001 ║
║        457.8000 │             2.6670 │        34.2090 │          49801 ║
║        458.0400 │             2.6630 │        34.2040 │          51601 ║
║        458.2400 │             2.6630 │        34.2060 │          53401 ║
║        458.4400 │             2.6690 │        34.2060 │          55201 ║
║        458.6000 │             2.6770 │        34.2060 │          57001 ║
║        458.6800 │             2.6840 │        34.2110 │          58801 ║
║        458.6800 │             2.6710 │        34.2120 │          60601 ║
║        458.6000 │             2.6760 │        34.2070 │          62401 ║
║        458.4800 │             2.6800 │        34.2090 │          64201 ║
║        458.2800 │             2.6720 │        34.2160 │          66001 ║
║        458.0400 │             2.6780 │        34.2090 │          67801 ║
║        457.8000 │             2.6710 │        34.2130 │          69601 ║
║        457.5200 │             2.6700 │        34.2130 │          71401 ║
║        457.2800 │             2.6760 │        34.2080 │          73201 ║
║        457.0400 │             2.6760 │        34.2080 │          75001 ║
║        456.8400 │             2.6710 │        34.2090 │          76801 ║
║        456.6400 │             2.6670 │        34.2040 │          78601 ║
║        456.5200 │             2.6560 │        34.2030 │          80401 ║
║        456.4800 │             2.6520 │        34.1990 │          82201 ║
║        456.5200 │             2.6500 │        34.2000 │          84001 ║
║        456.6000 │             2.6550 │        34.2010 │          85801 ║
║        456.8000 │             2.6580 │        34.2030 │          87601 ║
║        457.0400 │             2.6540 │        34.2020 │          89401 ║
║        457.3200 │             2.6550 │        34.2030 │          91201 ║
║        457.6400 │             2.6680 │        34.2010 │          93001 ║
║        458.0000 │             2.6680 │        34.2050 │          94801 ║
║        458.3200 │             2.6750 │        34.2040 │          96601 ║
║        458.6000 │             2.6760 │        34.2070 │          98401 ║
║        458.8400 │             2.6800 │        34.2070 │         100201 ║
║        459.0800 │             2.6800 │        34.2050 │         102001 ║
║        459.2000 │             2.6810 │        34.2070 │         103801 ║
║        459.2800 │             2.6840 │        34.2080 │         105601 ║
║        459.2800 │             2.6740 │        34.2050 │         107401 ║
║        459.2000 │             2.6730 │        34.2050 │         109201 ║
║        459.0400 │             2.6730 │        34.2060 │         111001 ║
║        458.8400 │             2.6710 │        34.2040 │         112801 ║
║        458.6400 │             2.6710 │        34.2040 │         114601 ║
║        458.3600 │             2.6690 │        34.2030 │         116401 ║
║        458.1200 │             2.6710 │        34.2030 │         118201 ║
║        457.8800 │             2.6710 │        34.2030 │         120001 ║
║        457.6400 │             2.6750 │        34.2000 │         121801 ║
║        457.4400 │             2.6630 │        34.2080 │         123601 ║
║        457.2800 │             2.6650 │        34.2030 │         125401 ║
║        457.1600 │             2.6630 │        34.2020 │         127201 ║
║        457.0800 │             2.6610 │        34.2020 │         129001 ║
║        457.0800 │             2.6650 │        34.2020 │         130801 ║
║        457.1200 │             2.6640 │        34.2020 │         132601 ║
║        457.2400 │             2.6820 │        34.2040 │         134401 ║
║        457.4000 │             2.6880 │        34.2080 │         136201 ║
║        457.6000 │             2.6860 │        34.2070 │         138001 ║
║        457.7600 │             2.6770 │        34.2050 │         139801 ║
║        457.9600 │             2.6660 │        34.1990 │         141601 ║
║        458.1200 │             2.6920 │        34.2070 │         143401 ║
║        458.2800 │             2.6930 │        34.2070 │         145201 ║
║        458.3600 │             2.6940 │        34.2070 │         147001 ║
║        458.4000 │             2.6940 │        34.2080 │         148801 ║
║        458.4000 │             2.6950 │        34.2080 │         150601 ║
║        458.2800 │             2.6940 │        34.2090 │         152401 ║
║        458.1600 │             2.6920 │        34.2060 │         154201 ║
║        457.9600 │             2.6930 │        34.2070 │         156001 ║
║        457.7600 │             2.6910 │        34.2060 │         157801 ║
║        457.5200 │             2.6920 │        34.2050 │         159601 ║
║        457.3200 │             2.6930 │        34.2060 │         161401 ║
║        457.0800 │             2.6940 │        34.2060 │         163201 ║
║        456.9200 │             2.6930 │        34.2070 │         165001 ║
║        456.7600 │             2.6920 │        34.2070 │         166801 ║
║        456.6000 │             2.6910 │        34.2050 │         168601 ║
║        456.5600 │             2.6910 │        34.2050 │         170401 ║
║        456.5600 │             2.6890 │        34.2050 │         172201 ║
║        456.6400 │             2.6870 │        34.2040 │         174001 ║
║        456.7600 │             2.6880 │        34.2050 │         175801 ║
║        456.9600 │             2.6820 │        34.2060 │         177601 ║
║        457.2000 │             2.6840 │        34.2050 │         179401 ║
║        457.4800 │             2.6780 │        34.2010 │         181201 ║
║        457.8000 │             2.6760 │        34.2010 │         183001 ║
║        458.0800 │             2.6700 │        34.1990 │         184801 ║
║        458.3600 │             2.6680 │        34.1980 │         186601 ║
║        458.6000 │             2.6600 │        34.1980 │         188401 ║
║        458.8400 │             2.6540 │        34.1950 │         190201 ║
║        459.0000 │             2.6540 │        34.1960 │         192001 ║
║        459.1200 │             2.6550 │        34.1930 │         193801 ║
║        459.1200 │             2.6540 │        34.1930 │         195601 ║
║        459.0800 │             2.6540 │        34.1950 │         197401 ║
║        458.9600 │             2.6540 │        34.1940 │         199201 ║
║        458.8400 │             2.6530 │        34.1920 │         201001 ║
║        458.6400 │             2.6540 │        34.1940 │         202801 ║
║        458.4400 │             2.6550 │        34.1960 │         204601 ║
║        458.2400 │             2.6570 │        34.1920 │         206401 ║
║        458.0000 │             2.6560 │        34.1960 │         208201 ║
║        457.8000 │             2.6580 │        34.1960 │         210001 ║
║        457.6000 │             2.6570 │        34.1950 │         211801 ║
║        457.4000 │             2.6550 │        34.1940 │         213601 ║
║        457.2400 │             2.6580 │        34.1960 │         215401 ║
║        457.1200 │             2.6580 │        34.1960 │         217201 ║
║        457.0800 │             2.6580 │        34.1940 │         219001 ║
║        457.0800 │             2.6610 │        34.1950 │         220801 ║
║        457.1600 │             2.6610 │        34.1960 │         222601 ║
║        457.2800 │             2.6620 │        34.1950 │         224401 ║
║        457.4000 │             2.6610 │        34.1940 │         226201 ║
║        457.5600 │             2.6620 │        34.1950 │         228001 ║
║        457.7200 │             2.6620 │        34.1950 │         229801 ║
║        457.8800 │             2.6690 │        34.1970 │         231601 ║
║        458.0400 │             2.6680 │        34.1960 │         233401 ║
║        458.1200 │             2.6680 │        34.1960 │         235201 ║
║        458.2000 │             2.6690 │        34.1960 │         237001 ║
║        458.2400 │             2.6700 │        34.1950 │         238801 ║
║        458.2000 │             2.6690 │        34.1950 │         240601 ║
║        458.1200 │             2.6670 │        34.1950 │         242401 ║
║        458.0000 │             2.6680 │        34.1930 │         244201 ║
║        457.8400 │             2.6680 │        34.1950 │         246001 ║
║        457.6400 │             2.6670 │        34.1960 │         247801 ║
║        457.4800 │             2.6640 │        34.1930 │         249601 ║
║        457.3200 │             2.6640 │        34.1940 │         251401 ║
║        457.1600 │             2.6600 │        34.1940 │         253201 ║
║        457.0000 │             2.6580 │        34.1910 │         255001 ║
║        456.9200 │             2.6570 │        34.1930 │         256801 ║
║        456.8400 │             2.6560 │        34.1910 │         258601 ║
║        456.8400 │             2.6560 │        34.1920 │         260401 ║
║        456.8800 │             2.6540 │        34.1900 │         262201 ║
║        456.9600 │             2.6530 │        34.1910 │         264001 ║
║        457.1200 │             2.6550 │        34.1910 │         265801 ║
║        457.2800 │             2.6550 │        34.1910 │         267601 ║
║        457.5200 │             2.6560 │        34.1920 │         269401 ║
║        457.7600 │             2.6540 │        34.1910 │         271201 ║
║        458.0000 │             2.6530 │        34.1900 │         273001 ║
║        458.2800 │             2.6510 │        34.1870 │         274801 ║
║        458.5200 │             2.6500 │        34.1890 │         276601 ║
║        458.7200 │             2.6490 │        34.1880 │         278401 ║
║        458.9200 │             2.6410 │        34.1880 │         280201 ║
║        459.0000 │             2.6360 │        34.1860 │         282001 ║
║        459.0800 │             2.6270 │        34.1830 │         283801 ║
║        459.0800 │             2.6220 │        34.1840 │         285601 ║
║        459.0400 │             2.6020 │        34.1790 │         287401 ║
║        458.9200 │             2.6200 │        34.1810 │         289201 ║
║        458.8000 │             2.6230 │        34.1790 │         291001 ║
║        458.6400 │             2.6220 │        34.1830 │         292801 ║
║        458.4800 │             2.6190 │        34.1820 │         294601 ║
║        458.2800 │             2.6290 │        34.1780 │         296401 ║
║        458.1200 │             2.6370 │        34.1850 │         298201 ║
║        457.9200 │             2.6310 │        34.1830 │         300001 ║
║        457.7200 │             2.6300 │        34.1840 │         301801 ║
║        457.5600 │             2.6330 │        34.1840 │         303601 ║
║        457.4400 │             2.6360 │        34.1850 │         305401 ║
║        457.3600 │             2.6410 │        34.1840 │         307201 ║
║        457.3200 │             2.6410 │        34.1840 │         309001 ║
║        457.3200 │             2.6520 │        34.1860 │         310801 ║
║        457.3600 │             2.6560 │        34.1880 │         312601 ║
║        457.4400 │             2.6580 │        34.1910 │         314401 ║
║        457.5600 │             2.6600 │        34.1890 │         316201 ║
║        457.6400 │             2.6620 │        34.1890 │         318001 ║
║        457.7600 │             2.6630 │        34.1890 │         319801 ║
║        457.8400 │             2.6630 │        34.1890 │         321601 ║
║        457.9200 │             2.6640 │        34.1880 │         323401 ║
║        458.0000 │             2.6630 │        34.1890 │         325201 ║
║        458.0800 │             2.6630 │        34.1880 │         327001 ║
║        458.0800 │             2.6620 │        34.1890 │         328801 ║
║        458.0800 │             2.6600 │        34.1910 │         330601 ║
║        458.0000 │             2.6580 │        34.1860 │         332401 ║
║        457.9200 │             2.6580 │        34.1890 │         334201 ║
║        457.8000 │             2.6560 │        34.1890 │         336001 ║
║        457.6400 │             2.6550 │        34.1890 │         337801 ║
║        457.5200 │             2.6550 │        34.1870 │         339601 ║
║        457.4000 │             2.6540 │        34.1890 │         341401 ║
║        457.3200 │             2.6530 │        34.1880 │         343201 ║
║        457.2000 │             2.6530 │        34.1880 │         345001 ║
║        457.1600 │             2.6500 │        34.1890 │         346801 ║
║        457.1200 │             2.6460 │        34.1860 │         348601 ║
║        457.1200 │             2.6440 │        34.1800 │         350401 ║
║        457.1600 │             2.6490 │        34.1830 │         352201 ║
║        457.2400 │             2.6550 │        34.1830 │         354001 ║
║        457.3600 │             2.6560 │        34.1870 │         355801 ║
║        457.5200 │             2.6570 │        34.1870 │         357601 ║
║        457.7200 │             2.6550 │        34.1870 │         359401 ║
║        457.8800 │             2.6590 │        34.1890 │         361201 ║
║        458.1200 │             2.6590 │        34.1910 │         363001 ║
║        458.3200 │             2.6590 │        34.1890 │         364801 ║
║        458.5200 │             2.6600 │        34.1880 │         366601 ║
║        458.6800 │             2.6570 │        34.1890 │         368401 ║
║        458.8000 │             2.6550 │        34.1870 │         370201 ║
║        458.9200 │             2.6550 │        34.1870 │         372001 ║
║        458.9600 │             2.6520 │        34.1890 │         373801 ║
║        458.9200 │             2.6520 │        34.1880 │         375601 ║
║        458.8800 │             2.6520 │        34.1880 │         377401 ║
║        458.8000 │             2.6510 │        34.1870 │         379201 ║
║        458.7200 │             2.6470 │        34.1880 │         381001 ║
║        458.5600 │             2.6500 │        34.1880 │         382801 ║
║        458.4400 │             2.6550 │        34.1890 │         384601 ║
║        458.2800 │             2.6540 │        34.1870 │         386401 ║
║        458.1200 │             2.6520 │        34.1900 │         388201 ║
║        457.9600 │             2.6530 │        34.1890 │         390001 ║
║        457.8000 │             2.6550 │        34.1890 │         391801 ║
║        457.6400 │             2.6520 │        34.1880 │         393601 ║
║        457.5200 │             2.6550 │        34.1880 │         395401 ║
║        457.4000 │             2.6570 │        34.1900 │         397201 ║
║        457.3600 │             2.6620 │        34.1890 │         399001 ║
║        457.3200 │             2.6630 │        34.1900 │         400801 ║
║        457.3200 │             2.6620 │        34.1900 │         402601 ║
║        457.4000 │             2.6600 │        34.1900 │         404401 ║
║        457.4400 │             2.6560 │        34.1890 │         406201 ║
║        457.4800 │             2.6520 │        34.1910 │         408001 ║
║        457.5600 │             2.6510 │        34.1860 │         409801 ║
║        457.6400 │             2.6520 │        34.1890 │         411601 ║
║        457.6800 │             2.6530 │        34.1850 │         413401 ║
║        457.7600 │             2.6530 │        34.1860 │         415201 ║
║        457.8000 │             2.6530 │        34.1850 │         417001 ║
║        457.8400 │             2.6520 │        34.1890 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        457.9200 │             2.6540 │        34.1890 │       2.6450 ║
║        456.4400 │             2.6530 │        34.1940 │       2.6300 ║
║        455.4800 │             2.6530 │        34.1970 │       2.6450 ║
║        454.4400 │             2.6520 │        34.1990 │       2.6890 ║
║        453.4800 │             2.6520 │        34.1990 │       2.6860 ║
║        452.5200 │             2.6510 │        34.2000 │       2.7150 ║
║        451.4800 │             2.6510 │        34.2020 │       2.6100 ║
║        450.5200 │             2.6510 │        34.2030 │       2.6430 ║
║        449.6000 │             2.6490 │        34.2040 │       2.6890 ║
║        448.5200 │             2.6490 │        34.2030 │       2.6620 ║
║        447.4400 │             2.6480 │        34.2030 │       2.6890 ║
║        446.5200 │             2.6480 │        34.2040 │       2.5440 ║
║        445.5600 │             2.6480 │        34.2020 │       2.7150 ║
║        444.5200 │             2.6470 │        34.2030 │       2.7330 ║
║        443.4400 │             2.6470 │        34.2020 │       2.6010 ║
║        442.4400 │             2.6460 │        34.2020 │       2.6450 ║
║        441.5200 │             2.6420 │        34.2010 │       2.6320 ║
║        440.5600 │             2.6380 │        34.2000 │       2.7410 ║
║        439.5200 │             2.6360 │        34.2010 │       2.6180 ║
║        438.4800 │             2.6340 │        34.2000 │       2.6180 ║
║        437.5200 │             2.6320 │        34.2000 │       2.6540 ║
║        436.5600 │             2.6300 │        34.2010 │       2.7080 ║
║        435.6000 │             2.6280 │        34.1990 │       2.6430 ║
║        434.5200 │             2.6260 │        34.1990 │       2.6210 ║
║        433.4800 │             2.6170 │        34.1970 │       2.6970 ║
║        432.4400 │             2.6080 │        34.1950 │       2.6760 ║
║        431.4800 │             2.6030 │        34.1950 │       2.7710 ║
║        430.6000 │             2.6020 │        34.1950 │       2.6760 ║
║        429.5200 │             2.6000 │        34.1940 │       2.6760 ║
║        428.4800 │             2.5980 │        34.1930 │       2.7300 ║
║        427.4400 │             2.5950 │        34.1920 │       2.6760 ║
║        426.4800 │             2.5890 │        34.1910 │       2.6680 ║
║        425.5600 │             2.5850 │        34.1910 │       2.6210 ║
║        424.5200 │             2.5820 │        34.1900 │       2.6970 ║
║        423.4800 │             2.5790 │        34.1890 │       2.6860 ║
║        422.4400 │             2.5750 │        34.1890 │       2.6540 ║
║        421.4400 │             2.5740 │        34.1880 │       2.6100 ║
║        420.4400 │             2.5730 │        34.1880 │       2.6210 ║
║        419.5200 │             2.5730 │        34.1880 │       2.6240 ║
║        418.6000 │             2.5710 │        34.1860 │       2.6760 ║
║        417.5600 │             2.5660 │        34.1860 │       2.6970 ║
║        416.5200 │             2.5620 │        34.1840 │       2.6210 ║
║        415.4800 │             2.5560 │        34.1840 │       2.5990 ║
║        414.4400 │             2.5540 │        34.1830 │       2.6210 ║
║        413.4400 │             2.5540 │        34.1830 │       2.6210 ║
║        412.4000 │             2.5520 │        34.1840 │       2.6320 ║
║        411.5200 │             2.5530 │        34.1830 │       2.6100 ║
║        410.5600 │             2.5520 │        34.1830 │       2.5660 ║
║        409.4400 │             2.5510 │        34.1830 │       2.6430 ║
║        408.4400 │             2.5510 │        34.1810 │       2.7120 ║
║        407.5200 │             2.5500 │        34.1830 │       2.6240 ║
║        406.6000 │             2.5490 │        34.1820 │       2.6680 ║
║        405.5200 │             2.5490 │        34.1820 │       2.6320 ║
║        404.4400 │             2.5490 │        34.1850 │       2.5360 ║
║        403.5200 │             2.5490 │        34.1820 │       2.6240 ║
║        402.6000 │             2.5480 │        34.1830 │       2.6100 ║
║        401.4800 │             2.5470 │        34.1820 │       2.5880 ║
║        400.4400 │             2.5470 │        34.1820 │       2.5800 ║
║        399.4800 │             2.5470 │        34.1820 │       2.5510 ║
║        398.5600 │             2.5460 │        34.1850 │       2.6680 ║
║        397.4800 │             2.5450 │        34.1830 │       2.6100 ║
║        396.4400 │             2.5440 │        34.1840 │       2.6100 ║
║        395.5200 │             2.5430 │        34.1830 │       2.5510 ║
║        394.6000 │             2.5420 │        34.1830 │       2.6540 ║
║        393.4800 │             2.5400 │        34.1820 │       2.6430 ║
║        392.4000 │             2.5390 │        34.1820 │       2.6100 ║
║        391.4800 │             2.5400 │        34.1810 │       2.4770 ║
║        390.5600 │             2.5400 │        34.1820 │       2.5950 ║
║        389.4800 │             2.5390 │        34.1820 │       2.6970 ║
║        388.4400 │             2.5380 │        34.1810 │       2.6540 ║
║        387.5200 │             2.5350 │        34.1800 │       2.5360 ║
║        386.6000 │             2.5340 │        34.1770 │       2.6970 ║
║        385.4800 │             2.5340 │        34.1690 │       2.6320 ║
║        384.4400 │             2.5340 │        34.1500 │       2.6970 ║
║        383.5200 │             2.5330 │        34.1360 │       2.6100 ║
║        382.6000 │             2.5320 │        34.1380 │       2.6830 ║
║        381.5200 │             2.5290 │        34.1620 │       2.6320 ║
║        380.4800 │             2.5240 │        34.1720 │       2.5800 ║
║        379.5200 │             2.5210 │        34.1750 │       2.5510 ║
║        378.6000 │             2.5190 │        34.1770 │       2.6390 ║
║        377.6400 │             2.5190 │        34.1750 │       2.5510 ║
║        376.4800 │             2.5190 │        34.1780 │       2.6210 ║
║        375.4400 │             2.5180 │        34.1780 │       2.6760 ║
║        374.5600 │             2.5170 │        34.1780 │       2.6680 ║
║        373.5600 │             2.5140 │        34.1770 │       2.5800 ║
║        372.4400 │             2.5090 │        34.1750 │       2.5510 ║
║        371.4000 │             2.5020 │        34.1750 │       2.6240 ║
║        370.5200 │             2.4980 │        34.1740 │       2.5660 ║
║        369.4800 │             2.4970 │        34.1740 │       2.5770 ║
║        368.4000 │             2.4980 │        34.1710 │       2.5660 ║
║        367.5200 │             2.4970 │        34.1740 │       2.5070 ║
║        366.4800 │             2.4960 │        34.1720 │       2.4920 ║
║        365.4000 │             2.4930 │        34.1720 │       2.5660 ║
║        364.3600 │             2.4870 │        34.1710 │       2.5800 ║
║        363.4800 │             2.4840 │        34.1710 │       2.7190 ║
║        362.6000 │             2.4830 │        34.1700 │       2.6240 ║
║        361.5600 │             2.4810 │        34.1680 │       2.5210 ║
║        360.5200 │             2.4780 │        34.1690 │       2.5210 ║
║        359.4400 │             2.4760 │        34.1670 │       2.6390 ║
║        358.3600 │             2.4740 │        34.1650 │       2.5510 ║
║        357.5200 │             2.4730 │        34.1580 │       2.5210 ║
║        356.6000 │             2.4710 │        34.1590 │       2.4920 ║
║        355.6000 │             2.4690 │        34.1630 │       2.5510 ║
║        354.4800 │             2.4670 │        34.1640 │       2.5210 ║
║        353.4400 │             2.4660 │        34.1640 │       2.5070 ║
║        352.3600 │             2.4630 │        34.1640 │       2.5070 ║
║        351.4800 │             2.4630 │        34.1630 │       2.5660 ║
║        350.6000 │             2.4600 │        34.1630 │       2.5660 ║
║        349.5200 │             2.4580 │        34.1650 │       2.5070 ║
║        348.4400 │             2.4570 │        34.1630 │       2.5210 ║
║        347.3600 │             2.4510 │        34.1610 │       2.5360 ║
║        346.3200 │             2.4490 │        34.1620 │       2.5070 ║
║        345.4000 │             2.4480 │        34.1610 │       2.4770 ║
║        344.5200 │             2.4440 │        34.1610 │       2.5360 ║
║        343.4400 │             2.4430 │        34.1290 │       2.4630 ║
║        342.3600 │             2.4410 │        34.0820 │       2.4920 ║
║        341.4800 │             2.4410 │        34.0860 │       2.4770 ║
