=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 73
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2022-01-16 18:44:00 UTC
latitude:  69.0945626
longitude: -51.9950142
ttf:       10
nsat:      6
min snr:   0
mean snr:  27
max snr:   38
hdop:      2.9

fix kind:  DiveEnd
fix time:  2022-01-21 21:27:00 UTC
latitude:  69.0933918
longitude: -51.9952072
ttf:       100
nsat:      6
min snr:   0
mean snr:  29
max snr:   42
hdop:      1.2

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1642362513 │        412.0000 │       descent ║
║ 1642362602 │        422.0400 │       descent ║
║ 1642362693 │        432.0800 │       descent ║
║ 1642362783 │        442.0800 │       descent ║
║ 1642362872 │        452.0000 │       descent ║
║ 1642363472 │        454.4000 │       descent ║
║ 1642364072 │        454.4400 │       descent ║
║ 1642364672 │        454.4800 │       descent ║
║ 1642365247 │        454.5200 │  descent seek ║
║ 1642365272 │        454.4800 │       descent ║
║ 1642365872 │        454.5200 │       descent ║
║ 1642366472 │        454.5600 │       descent ║
║ 1642367072 │        454.6000 │       descent ║
║ 1642367672 │        454.6400 │       descent ║
║ 1642368272 │        454.6800 │       descent ║
║ 1642368872 │        454.7600 │       descent ║
║ 1642368879 │        454.7200 │  descent seek ║
║ 1642369472 │        454.7600 │       descent ║
║ 1642370072 │        454.8000 │       descent ║
║ 1642370672 │        454.8400 │       descent ║
║ 1642371272 │        454.8800 │       descent ║
║ 1642371872 │        454.9200 │       descent ║
║ 1642372472 │        454.9600 │       descent ║
║ 1642373072 │        454.9600 │       descent ║
║ 1642373672 │        455.0000 │       descent ║
║ 1642374272 │        455.0400 │       descent ║
║ 1642374872 │        455.0400 │       descent ║
║ 1642375472 │        455.0400 │       descent ║
║ 1642376072 │        455.0800 │       descent ║
║ 1642376110 │        455.0800 │       descent ║
║ 1642797319 │        454.0800 │  ascent start ║
║ 1642797512 │        444.9200 │        ascent ║
║ 1642797605 │        434.9600 │        ascent ║
║ 1642797687 │        424.8000 │        ascent ║
║ 1642797760 │        414.8400 │        ascent ║
║ 1642797834 │        404.8400 │        ascent ║
║ 1642797900 │        394.8800 │        ascent ║
║ 1642797964 │        385.0000 │        ascent ║
║ 1642798030 │        374.8400 │        ascent ║
║ 1642798091 │        364.8400 │        ascent ║
║ 1642798150 │        354.7600 │        ascent ║
║ 1642798209 │        344.8400 │        ascent ║
║ 1642798268 │        334.9200 │        ascent ║
║ 1642798324 │        324.6800 │        ascent ║
║ 1642798376 │        314.9600 │        ascent ║
║ 1642798429 │        304.9600 │        ascent ║
║ 1642798483 │        294.7200 │        ascent ║
║ 1642798532 │        284.9200 │        ascent ║
║ 1642798581 │        274.8400 │        ascent ║
║ 1642798630 │        264.7600 │        ascent ║
║ 1642798678 │        254.8800 │        ascent ║
║ 1642798726 │        244.7200 │        ascent ║
║ 1642798770 │        234.9600 │        ascent ║
║ 1642798816 │        224.9200 │        ascent ║
║ 1642798862 │        214.7200 │        ascent ║
║ 1642798906 │        204.8800 │        ascent ║
║ 1642798952 │        194.6000 │        ascent ║
║ 1642798996 │        184.6800 │        ascent ║
║ 1642799040 │        174.8400 │        ascent ║
║ 1642799086 │        164.7200 │        ascent ║
║ 1642799130 │        154.8000 │        ascent ║
║ 1642799175 │        144.6000 │        ascent ║
║ 1642799217 │        134.7200 │        ascent ║
║ 1642799260 │        124.8400 │        ascent ║
║ 1642799304 │        114.6800 │        ascent ║
║ 1642799346 │        104.9200 │        ascent ║
║ 1642799391 │         94.7200 │        ascent ║
║ 1642799433 │         84.9200 │        ascent ║
║ 1642799477 │         74.8800 │        ascent ║
║ 1642799521 │         64.7600 │        ascent ║
║ 1642799564 │         55.0000 │        ascent ║
║ 1642799608 │         44.7200 │        ascent ║
║ 1642799650 │         34.9200 │        ascent ║
║ 1642799695 │         24.6800 │        ascent ║
║ 1642799739 │         14.8400 │        ascent ║
║ 1642799785 │          4.7600 │        ascent ║
║ 1642799801 │          1.6400 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        454.9600 │             2.8010 │        34.2310 │           1201 ║
║        454.9200 │             2.7990 │        34.2270 │           3001 ║
║        454.8400 │             2.7980 │        34.2320 │           4801 ║
║        454.6800 │             2.7970 │        34.2310 │           6601 ║
║        454.5600 │             2.7960 │        34.2280 │           8401 ║
║        454.4000 │             2.7950 │        34.2300 │          10201 ║
║        454.2400 │             2.7910 │        34.2280 │          12001 ║
║        454.0800 │             2.7910 │        34.2280 │          13801 ║
║        453.9600 │             2.7940 │        34.2270 │          15601 ║
║        453.8400 │             2.7940 │        34.2270 │          17401 ║
║        453.7600 │             2.7940 │        34.2280 │          19201 ║
║        453.7200 │             2.7950 │        34.2260 │          21001 ║
║        453.7600 │             2.7950 │        34.2260 │          22801 ║
║        453.8000 │             2.7940 │        34.2260 │          24601 ║
║        453.9200 │             2.7950 │        34.2270 │          26401 ║
║        454.0800 │             2.7940 │        34.2270 │          28201 ║
║        454.2800 │             2.7920 │        34.2280 │          30001 ║
║        454.5200 │             2.7870 │        34.2270 │          31801 ║
║        454.7600 │             2.7850 │        34.2230 │          33601 ║
║        455.0000 │             2.7840 │        34.2270 │          35401 ║
║        455.2400 │             2.7850 │        34.2230 │          37201 ║
║        455.4800 │             2.7870 │        34.2240 │          39001 ║
║        455.6800 │             2.7890 │        34.2270 │          40801 ║
║        455.8000 │             2.7930 │        34.2250 │          42601 ║
║        455.8800 │             2.7950 │        34.2270 │          44401 ║
║        455.9200 │             2.7960 │        34.2280 │          46201 ║
║        455.8400 │             2.7990 │        34.2280 │          48001 ║
║        455.7600 │             2.8010 │        34.2280 │          49801 ║
║        455.6400 │             2.8000 │        34.2270 │          51601 ║
║        455.4800 │             2.8010 │        34.2310 │          53401 ║
║        455.2800 │             2.8030 │        34.2300 │          55201 ║
║        455.1200 │             2.8040 │        34.2290 │          57001 ║
║        454.9200 │             2.8030 │        34.2290 │          58801 ║
║        454.7200 │             2.8040 │        34.2290 │          60601 ║
║        454.5200 │             2.8040 │        34.2270 │          62401 ║
║        454.3600 │             2.8030 │        34.2290 │          64201 ║
║        454.2000 │             2.8020 │        34.2280 │          66001 ║
║        454.1600 │             2.8020 │        34.2290 │          67801 ║
║        454.1200 │             2.7960 │        34.2260 │          69601 ║
║        454.1600 │             2.7930 │        34.2220 │          71401 ║
║        454.2000 │             2.7930 │        34.2230 │          73201 ║
║        454.2800 │             2.7900 │        34.2240 │          75001 ║
║        454.4000 │             2.7860 │        34.1910 │          76801 ║
║        454.5200 │             2.7830 │        34.2220 │          78601 ║
║        454.6400 │             2.7810 │        34.2220 │          80401 ║
║        454.7600 │             2.7830 │        34.2190 │          82201 ║
║        454.8800 │             2.7840 │        34.2230 │          84001 ║
║        455.0000 │             2.7830 │        34.2200 │          85801 ║
║        455.0800 │             2.7820 │        34.2210 │          87601 ║
║        455.1200 │             2.7830 │        34.2200 │          89401 ║
║        455.0800 │             2.7810 │        34.2220 │          91201 ║
║        455.0000 │             2.7740 │        34.2180 │          93001 ║
║        454.8800 │             2.7730 │        34.2170 │          94801 ║
║        454.6800 │             2.7820 │        34.2190 │          96601 ║
║        454.4800 │             2.7850 │        34.2210 │          98401 ║
║        454.2800 │             2.7850 │        34.2220 │         100201 ║
║        454.1200 │             2.7830 │        34.2220 │         102001 ║
║        453.9600 │             2.7850 │        34.2200 │         103801 ║
║        453.8800 │             2.7850 │        34.2170 │         105601 ║
║        453.8000 │             2.7840 │        34.2190 │         107401 ║
║        453.7600 │             2.7840 │        34.2170 │         109201 ║
║        453.7600 │             2.7840 │        34.2200 │         111001 ║
║        453.8000 │             2.7830 │        34.2200 │         112801 ║
║        453.9200 │             2.7820 │        34.2210 │         114601 ║
║        454.1200 │             2.7800 │        34.2180 │         116401 ║
║        454.3200 │             2.7820 │        34.2140 │         118201 ║
║        454.5600 │             2.7930 │        34.2230 │         120001 ║
║        454.8000 │             2.7920 │        34.2210 │         121801 ║
║        455.0800 │             2.7870 │        34.2000 │         123601 ║
║        455.3600 │             2.7830 │        34.2200 │         125401 ║
║        455.6000 │             2.7840 │        34.2180 │         127201 ║
║        455.8000 │             2.7810 │        34.2170 │         129001 ║
║        455.9600 │             2.7780 │        34.2120 │         130801 ║
║        456.0000 │             2.7760 │        34.2140 │         132601 ║
║        456.0400 │             2.7760 │        34.2140 │         134401 ║
║        456.0000 │             2.7650 │        34.2110 │         136201 ║
║        455.9200 │             2.7640 │        34.2120 │         138001 ║
║        455.8000 │             2.7770 │        34.2080 │         139801 ║
║        455.6400 │             2.7740 │        34.2130 │         141601 ║
║        455.4400 │             2.7740 │        34.2130 │         143401 ║
║        455.2400 │             2.7810 │        34.2150 │         145201 ║
║        455.0000 │             2.7810 │        34.2150 │         147001 ║
║        454.7600 │             2.7820 │        34.2170 │         148801 ║
║        454.5600 │             2.7830 │        34.2170 │         150601 ║
║        454.4400 │             2.7830 │        34.2170 │         152401 ║
║        454.3200 │             2.7830 │        34.2160 │         154201 ║
║        454.2400 │             2.7840 │        34.2150 │         156001 ║
║        454.2000 │             2.7840 │        34.2140 │         157801 ║
║        454.2000 │             2.7840 │        34.2150 │         159601 ║
║        454.2400 │             2.7910 │        34.2140 │         161401 ║
║        454.3600 │             2.7900 │        34.2120 │         163201 ║
║        454.4800 │             2.7870 │        34.2110 │         165001 ║
║        454.6000 │             2.7780 │        34.2090 │         166801 ║
║        454.7200 │             2.7840 │        34.2100 │         168601 ║
║        454.8800 │             2.7840 │        34.2110 │         170401 ║
║        455.0400 │             2.7820 │        34.2110 │         172201 ║
║        455.1200 │             2.7820 │        34.2070 │         174001 ║
║        455.2000 │             2.7860 │        34.2120 │         175801 ║
║        455.2000 │             2.7860 │        34.2120 │         177601 ║
║        455.2000 │             2.7860 │        34.2110 │         179401 ║
║        455.0800 │             2.7830 │        34.2100 │         181201 ║
║        454.9600 │             2.7840 │        34.2120 │         183001 ║
║        454.7600 │             2.7850 │        34.2090 │         184801 ║
║        454.6000 │             2.7850 │        34.2090 │         186601 ║
║        454.4000 │             2.7850 │        34.2110 │         188401 ║
║        454.2400 │             2.7820 │        34.2130 │         190201 ║
║        454.0800 │             2.7830 │        34.2120 │         192001 ║
║        453.9600 │             2.7850 │        34.2110 │         193801 ║
║        453.8400 │             2.7820 │        34.2090 │         195601 ║
║        453.8000 │             2.7760 │        34.2100 │         197401 ║
║        453.8000 │             2.7770 │        34.2090 │         199201 ║
║        453.8400 │             2.7800 │        34.2080 │         201001 ║
║        453.9600 │             2.7810 │        34.2100 │         202801 ║
║        454.0800 │             2.7810 │        34.2110 │         204601 ║
║        454.3600 │             2.7810 │        34.2120 │         206401 ║
║        454.6000 │             2.7830 │        34.2120 │         208201 ║
║        454.8800 │             2.7850 │        34.2110 │         210001 ║
║        455.2000 │             2.7860 │        34.2100 │         211801 ║
║        455.4800 │             2.7850 │        34.2120 │         213601 ║
║        455.7200 │             2.7850 │        34.2120 │         215401 ║
║        455.9200 │             2.7850 │        34.2130 │         217201 ║
║        456.0800 │             2.7860 │        34.2120 │         219001 ║
║        456.1600 │             2.7860 │        34.2110 │         220801 ║
║        456.1600 │             2.7870 │        34.2130 │         222601 ║
║        456.1200 │             2.7860 │        34.2090 │         224401 ║
║        456.0400 │             2.7870 │        34.2120 │         226201 ║
║        455.9600 │             2.7840 │        34.2110 │         228001 ║
║        455.8000 │             2.7820 │        34.2080 │         229801 ║
║        455.6000 │             2.7850 │        34.2110 │         231601 ║
║        455.3600 │             2.7890 │        34.2130 │         233401 ║
║        455.1200 │             2.7900 │        34.2110 │         235201 ║
║        454.9200 │             2.8130 │        34.2180 │         237001 ║
║        454.6800 │             2.8440 │        34.2270 │         238801 ║
║        454.5200 │             2.8440 │        34.2260 │         240601 ║
║        454.3600 │             2.8330 │        34.2230 │         242401 ║
║        454.2800 │             2.8380 │        34.2220 │         244201 ║
║        454.2400 │             2.8340 │        34.2240 │         246001 ║
║        454.2400 │             2.8310 │        34.2220 │         247801 ║
║        454.2800 │             2.8250 │        34.2200 │         249601 ║
║        454.4000 │             2.8260 │        34.2190 │         251401 ║
║        454.5200 │             2.8240 │        34.2180 │         253201 ║
║        454.6400 │             2.8300 │        34.2190 │         255001 ║
║        454.7600 │             2.8280 │        34.2170 │         256801 ║
║        454.9200 │             2.8280 │        34.2160 │         258601 ║
║        455.0400 │             2.8290 │        34.2200 │         260401 ║
║        455.1200 │             2.8230 │        34.2020 │         262201 ║
║        455.2000 │             2.8200 │        34.2180 │         264001 ║
║        455.2400 │             2.8200 │        34.2160 │         265801 ║
║        455.2000 │             2.8220 │        34.2130 │         267601 ║
║        455.0800 │             2.8210 │        34.2160 │         269401 ║
║        454.9600 │             2.8200 │        34.2150 │         271201 ║
║        454.7600 │             2.8150 │        34.2170 │         273001 ║
║        454.5600 │             2.8120 │        34.2140 │         274801 ║
║        454.3600 │             2.8120 │        34.2190 │         276601 ║
║        454.2000 │             2.8110 │        34.2290 │         278401 ║
║        454.0000 │             2.8100 │        34.2280 │         280201 ║
║        453.9200 │             2.8090 │        34.2290 │         282001 ║
║        453.8000 │             2.8060 │        34.2260 │         283801 ║
║        453.7600 │             2.8020 │        34.2230 │         285601 ║
║        453.7600 │             2.8080 │        34.2270 │         287401 ║
║        453.8000 │             2.8110 │        34.2270 │         289201 ║
║        453.8800 │             2.8100 │        34.2300 │         291001 ║
║        454.0400 │             2.8110 │        34.2260 │         292801 ║
║        454.2400 │             2.8100 │        34.2280 │         294601 ║
║        454.4800 │             2.8110 │        34.2260 │         296401 ║
║        454.7600 │             2.8110 │        34.2240 │         298201 ║
║        455.0000 │             2.8100 │        34.2270 │         300001 ║
║        455.2800 │             2.8100 │        34.2300 │         301801 ║
║        455.5600 │             2.8100 │        34.2280 │         303601 ║
║        455.7600 │             2.8110 │        34.2260 │         305401 ║
║        455.9200 │             2.8120 │        34.2240 │         307201 ║
║        456.0000 │             2.8120 │        34.2280 │         309001 ║
║        456.0400 │             2.8110 │        34.2280 │         310801 ║
║        456.0000 │             2.8110 │        34.2270 │         312601 ║
║        455.9200 │             2.8120 │        34.2280 │         314401 ║
║        455.7600 │             2.8110 │        34.2270 │         316201 ║
║        455.6000 │             2.8130 │        34.2250 │         318001 ║
║        455.3600 │             2.8180 │        34.2250 │         319801 ║
║        455.1600 │             2.8180 │        34.2250 │         321601 ║
║        454.9200 │             2.8190 │        34.2280 │         323401 ║
║        454.7200 │             2.8200 │        34.2290 │         325201 ║
║        454.4800 │             2.8200 │        34.2250 │         327001 ║
║        454.3200 │             2.8210 │        34.2300 │         328801 ║
║        454.1600 │             2.8420 │        34.2320 │         330601 ║
║        454.0400 │             2.8450 │        34.2380 │         332401 ║
║        454.0000 │             2.8390 │        34.2330 │         334201 ║
║        454.0400 │             2.8440 │        34.2370 │         336001 ║
║        454.1200 │             2.8400 │        34.2300 │         337801 ║
║        454.2000 │             2.8350 │        34.2300 │         339601 ║
║        454.3200 │             2.8200 │        34.2260 │         341401 ║
║        454.4800 │             2.8200 │        34.2250 │         343201 ║
║        454.6000 │             2.8190 │        34.2240 │         345001 ║
║        454.7600 │             2.8200 │        34.2280 │         346801 ║
║        454.8800 │             2.8180 │        34.2220 │         348601 ║
║        455.0000 │             2.8180 │        34.2240 │         350401 ║
║        455.1200 │             2.8160 │        34.2240 │         352201 ║
║        455.1200 │             2.8220 │        34.2250 │         354001 ║
║        455.1200 │             2.8240 │        34.2250 │         355801 ║
║        455.0400 │             2.8250 │        34.2240 │         357601 ║
║        454.9200 │             2.8240 │        34.2240 │         359401 ║
║        454.7600 │             2.8240 │        34.2250 │         361201 ║
║        454.5600 │             2.8230 │        34.2270 │         363001 ║
║        454.4000 │             2.8230 │        34.2260 │         364801 ║
║        454.2000 │             2.8220 │        34.2250 │         366601 ║
║        454.0800 │             2.8220 │        34.2230 │         368401 ║
║        453.9600 │             2.8220 │        34.2250 │         370201 ║
║        453.8400 │             2.8230 │        34.2260 │         372001 ║
║        453.8000 │             2.8260 │        34.2270 │         373801 ║
║        453.7600 │             2.8240 │        34.2240 │         375601 ║
║        453.8000 │             2.8250 │        34.2270 │         377401 ║
║        453.8800 │             2.8250 │        34.2250 │         379201 ║
║        454.0400 │             2.8250 │        34.2250 │         381001 ║
║        454.2000 │             2.8250 │        34.2250 │         382801 ║
║        454.4800 │             2.8240 │        34.2260 │         384601 ║
║        454.7200 │             2.8230 │        34.2260 │         386401 ║
║        455.0000 │             2.8240 │        34.2240 │         388201 ║
║        455.2400 │             2.8240 │        34.2240 │         390001 ║
║        455.4800 │             2.8220 │        34.2240 │         391801 ║
║        455.6800 │             2.8230 │        34.2230 │         393601 ║
║        455.8400 │             2.8230 │        34.2220 │         395401 ║
║        455.9200 │             2.8230 │        34.2250 │         397201 ║
║        455.9200 │             2.8220 │        34.2250 │         399001 ║
║        455.9200 │             2.8220 │        34.2240 │         400801 ║
║        455.8400 │             2.8230 │        34.2230 │         402601 ║
║        455.7200 │             2.8230 │        34.2270 │         404401 ║
║        455.5200 │             2.8270 │        34.2270 │         406201 ║
║        455.3200 │             2.8270 │        34.2280 │         408001 ║
║        455.0800 │             2.8270 │        34.2270 │         409801 ║
║        454.8800 │             2.8280 │        34.2250 │         411601 ║
║        454.6000 │             2.8380 │        34.2290 │         413401 ║
║        454.4000 │             2.8380 │        34.2280 │         415201 ║
║        454.2000 │             2.8350 │        34.2290 │         417001 ║
║        454.0400 │             2.8340 │        34.2280 │         418801 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        454.0800 │             2.8360 │        34.2310 │       2.8480 ║
║        453.6000 │             2.8370 │        34.2320 │       2.8330 ║
║        452.5200 │             2.8350 │        34.2350 │       2.9240 ║
║        451.4400 │             2.8360 │        34.2350 │       2.9690 ║
║        450.5200 │             2.8360 │        34.2360 │       2.8620 ║
║        449.5600 │             2.8340 │        34.2350 │       2.9080 ║
║        448.4800 │             2.8310 │        34.2340 │       2.8730 ║
║        447.4400 │             2.8260 │        34.2340 │       2.8730 ║
║        446.4800 │             2.8250 │        34.2350 │       2.8940 ║
║        445.4800 │             2.8240 │        34.2350 │       2.8900 ║
║        444.5200 │             2.8220 │        34.2340 │       2.8940 ║
║        443.5600 │             2.8220 │        34.2330 │       2.8460 ║
║        442.5200 │             2.8190 │        34.2330 │       2.8550 ║
║        441.4400 │             2.8190 │        34.2330 │       2.8990 ║
║        440.4800 │             2.8180 │        34.2340 │       2.8840 ║
║        439.5600 │             2.8180 │        34.2330 │       2.7500 ║
║        438.5200 │             2.8160 │        34.2320 │       2.8030 ║
║        437.4400 │             2.8150 │        34.2340 │       2.9080 ║
║        436.4800 │             2.8150 │        34.2320 │       2.8840 ║
║        435.5200 │             2.8150 │        34.2330 │       2.8730 ║
║        434.4400 │             2.8150 │        34.2330 │       2.8730 ║
║        433.4800 │             2.8150 │        34.2310 │       2.8940 ║
║        432.5200 │             2.8130 │        34.2310 │       2.8990 ║
║        431.4800 │             2.8100 │        34.2310 │       2.8180 ║
║        430.4800 │             2.8090 │        34.2310 │       2.8070 ║
║        429.4400 │             2.8090 │        34.2310 │       2.8620 ║
║        428.4800 │             2.8090 │        34.2320 │       2.8140 ║
║        427.5200 │             2.8090 │        34.2320 │       2.9160 ║
║        426.4000 │             2.8080 │        34.2320 │       2.8620 ║
║        425.4400 │             2.8090 │        34.2290 │       2.8430 ║
║        424.4800 │             2.8080 │        34.2320 │       2.8290 ║
║        423.5200 │             2.8080 │        34.2310 │       2.8430 ║
║        422.5600 │             2.8080 │        34.2320 │       2.8400 ║
║        421.4800 │             2.8080 │        34.2310 │       2.8400 ║
║        420.5200 │             2.8070 │        34.2320 │       2.7710 ║
║        419.5600 │             2.8070 │        34.2300 │       2.9270 ║
║        418.4800 │             2.8060 │        34.2310 │       2.8070 ║
║        417.4800 │             2.8060 │        34.2310 │       2.8730 ║
║        416.5600 │             2.8050 │        34.2310 │       2.7960 ║
║        415.4400 │             2.8020 │        34.2300 │       2.9820 ║
║        414.4800 │             2.7990 │        34.2290 │       2.8140 ║
║        413.5600 │             2.7990 │        34.2300 │       2.8180 ║
║        412.4800 │             2.7960 │        34.2290 │       2.8510 ║
║        411.4400 │             2.7920 │        34.2270 │       2.8840 ║
║        410.4800 │             2.7850 │        34.2250 │       2.8870 ║
║        409.5600 │             2.7840 │        34.2270 │       2.8180 ║
║        408.4800 │             2.7830 │        34.2250 │       2.8940 ║
║        407.5200 │             2.7810 │        34.2230 │       2.9160 ║
║        406.6000 │             2.7800 │        34.2260 │       2.7960 ║
║        405.5200 │             2.7800 │        34.2250 │       2.8840 ║
║        404.4400 │             2.7810 │        34.2250 │       2.8940 ║
║        403.4400 │             2.7810 │        34.2260 │       2.8140 ║
║        402.4400 │             2.7810 │        34.2240 │       2.8400 ║
║        401.4000 │             2.7810 │        34.2250 │       2.8140 ║
║        400.4800 │             2.7810 │        34.2250 │       2.8580 ║
║        399.5200 │             2.7800 │        34.2250 │       2.8430 ║
║        398.6400 │             2.7780 │        34.2250 │       2.7410 ║
║        397.5200 │             2.7800 │        34.2260 │       2.8620 ║
║        396.4800 │             2.7810 │        34.2250 │       2.8730 ║
║        395.5200 │             2.7810 │        34.2250 │       2.9450 ║
║        394.6000 │             2.7820 │        34.2260 │       2.7850 ║
║        393.5200 │             2.7820 │        34.2270 │       2.7850 ║
║        392.4400 │             2.7820 │        34.2240 │       2.7410 ║
║        391.4800 │             2.7820 │        34.2260 │       2.8290 ║
║        390.5600 │             2.7820 │        34.2260 │       2.9160 ║
║        389.4800 │             2.7820 │        34.2260 │       2.7850 ║
║        388.4000 │             2.7810 │        34.2260 │       2.7560 ║
║        387.4800 │             2.7820 │        34.2260 │       2.8430 ║
║        386.5600 │             2.7820 │        34.2270 │       2.7710 ║
║        385.6000 │             2.7830 │        34.2260 │       2.8580 ║
║        384.5600 │             2.7820 │        34.2260 │       2.8840 ║
║        383.4800 │             2.7830 │        34.2270 │       2.8430 ║
║        382.5600 │             2.7820 │        34.2260 │       2.7560 ║
║        381.6000 │             2.7820 │        34.2270 │       2.8580 ║
║        380.5200 │             2.7810 │        34.2270 │       2.8400 ║
║        379.4400 │             2.7790 │        34.2280 │       2.7850 ║
║        378.5200 │             2.7770 │        34.2260 │       2.7560 ║
║        377.6000 │             2.7740 │        34.2230 │       2.7710 ║
║        376.5600 │             2.7750 │        34.2260 │       2.8180 ║
║        375.4400 │             2.7710 │        34.2240 │       2.8290 ║
║        374.5200 │             2.7710 │        34.2230 │       2.7710 ║
║        373.4400 │             2.7700 │        34.2230 │       2.8180 ║
║        372.4000 │             2.7630 │        34.2200 │       2.6830 ║
║        371.4400 │             2.7560 │        34.2200 │       2.8000 ║
║        370.4800 │             2.7590 │        34.2180 │       2.7410 ║
║        369.4800 │             2.7590 │        34.2170 │       2.8430 ║
║        368.4800 │             2.7610 │        34.2170 │       2.7850 ║
║        367.4400 │             2.7630 │        34.2160 │       2.7710 ║
║        366.4000 │             2.7670 │        34.2160 │       2.8140 ║
║        365.4000 │             2.7700 │        34.2140 │       2.7560 ║
║        364.5200 │             2.7670 │        34.2150 │       2.7630 ║
║        363.6800 │             2.7690 │        34.2150 │       2.8430 ║
║        362.6400 │             2.7700 │        34.2150 │       2.8430 ║
║        361.6000 │             2.7740 │        34.2140 │       2.9020 ║
║        360.5600 │             2.7740 │        34.2130 │       2.7560 ║
║        359.5600 │             2.7730 │        34.2120 │       2.9310 ║
║        358.5200 │             2.7690 │        34.2120 │       2.8140 ║
║        357.4800 │             2.7640 │        34.2100 │       2.7560 ║
║        356.4800 │             2.7540 │        34.2070 │       2.8580 ║
║        355.4400 │             2.7480 │        34.2070 │       2.8430 ║
║        354.4400 │             2.7500 │        34.2060 │       2.7270 ║
║        353.4000 │             2.7400 │        34.2060 │       2.6830 ║
║        352.3600 │             2.7330 │        34.2050 │       2.7850 ║
║        351.3600 │             2.7260 │        34.2030 │       2.7710 ║
║        350.4000 │             2.7260 │        34.2010 │       2.8430 ║
║        349.3600 │             2.7260 │        34.2020 │       2.8000 ║
║        348.3600 │             2.7240 │        34.2040 │       2.8870 ║
║        347.5200 │             2.7250 │        34.2010 │       2.7630 ║
║        346.4800 │             2.7240 │        34.2030 │       2.8180 ║
║        345.4800 │             2.7220 │        34.2000 │       2.7410 ║
║        344.6400 │             2.7170 │        34.2000 │       2.7270 ║
║        343.6800 │             2.7130 │        34.1990 │       2.7850 ║
║        342.6400 │             2.7100 │        34.1980 │       2.7560 ║
║        341.6800 │             2.7100 │        34.1980 │       2.7560 ║
║        340.6400 │             2.7050 │        34.1960 │       2.7560 ║
║        339.6800 │             2.7020 │        34.1960 │       2.8730 ║
║        338.6800 │             2.7000 │        34.1960 │       2.7850 ║
