=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 75
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2022-01-27 00:26:00 UTC
latitude:  69.0927636
longitude: -51.9948815
ttf:       0
nsat:      5
min snr:   33
mean snr:  37
max snr:   39
hdop:      1.4

fix kind:  DiveEnd
fix time:  2022-02-01 03:06:00 UTC
latitude:  69.0941974
longitude: -51.9951286
ttf:       170
nsat:      3
min snr:   26
mean snr:  35
max snr:   41
hdop:      2.3

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1643683597 │        172.7600 │        ascent ║
║ 1643683641 │        162.7600 │        ascent ║
║ 1643683683 │        153.0000 │        ascent ║
║ 1643683728 │        142.9600 │        ascent ║
║ 1643683774 │        132.6000 │        ascent ║
║ 1643683818 │        122.7200 │        ascent ║
║ 1643683862 │        112.8000 │        ascent ║
║ 1643683906 │        102.9600 │        ascent ║
║ 1643683952 │         92.7200 │        ascent ║
║ 1643683996 │         82.9600 │        ascent ║
║ 1643684042 │         72.9200 │        ascent ║
║ 1643684088 │         62.9200 │        ascent ║
║ 1643684132 │         53.0000 │        ascent ║
║ 1643684175 │         42.8000 │        ascent ║
║ 1643684217 │         32.8400 │        ascent ║
║ 1643684260 │         22.7200 │        ascent ║
║ 1643684304 │         12.6800 │        ascent ║
║ 1643684348 │          2.9200 │        ascent ║
║ 1643684354 │          1.6800 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        452.4400 │             2.8330 │        34.2380 │           1200 ║
║        452.5600 │             2.8310 │        34.2380 │           3000 ║
║        452.6800 │             2.8320 │        34.2400 │           4800 ║
║        452.7600 │             2.8330 │        34.2350 │           6600 ║
║        452.8000 │             2.8330 │        34.2350 │           8400 ║
║        452.8000 │             2.8370 │        34.2360 │          10200 ║
║        452.8000 │             2.8400 │        34.2410 │          12000 ║
║        452.7600 │             2.8410 │        34.2390 │          13800 ║
║        452.6800 │             2.8420 │        34.2390 │          15600 ║
║        452.6000 │             2.8420 │        34.2380 │          17400 ║
║        452.4800 │             2.8420 │        34.2390 │          19200 ║
║        452.4000 │             2.8450 │        34.2390 │          21000 ║
║        452.2800 │             2.8450 │        34.2380 │          22800 ║
║        452.2000 │             2.8440 │        34.2380 │          24600 ║
║        452.1200 │             2.8460 │        34.2380 │          26400 ║
║        452.0800 │             2.8450 │        34.2360 │          28200 ║
║        452.0800 │             2.8410 │        34.2350 │          30000 ║
║        452.0800 │             2.8430 │        34.2410 │          31800 ║
║        452.1200 │             2.8410 │        34.2350 │          33600 ║
║        452.1600 │             2.8400 │        34.2350 │          35400 ║
║        452.2400 │             2.8400 │        34.2350 │          37200 ║
║        452.3200 │             2.8300 │        34.2310 │          39000 ║
║        452.3600 │             2.8400 │        34.2370 │          40800 ║
║        452.4400 │             2.8410 │        34.2320 │          42600 ║
║        452.4800 │             2.8450 │        34.2360 │          44400 ║
║        452.5200 │             2.8470 │        34.2350 │          46200 ║
║        452.5600 │             2.8470 │        34.2330 │          48000 ║
║        452.6000 │             2.8480 │        34.2370 │          49800 ║
║        452.5600 │             2.8490 │        34.2360 │          51600 ║
║        452.5200 │             2.8490 │        34.2340 │          53400 ║
║        452.4400 │             2.8510 │        34.2340 │          55200 ║
║        452.3200 │             2.8510 │        34.2370 │          57000 ║
║        452.2000 │             2.8510 │        34.2340 │          58800 ║
║        452.0800 │             2.8500 │        34.2340 │          60600 ║
║        451.9600 │             2.8490 │        34.2360 │          62400 ║
║        451.8400 │             2.8510 │        34.2350 │          64200 ║
║        451.7200 │             2.8500 │        34.2360 │          66000 ║
║        451.6000 │             2.8490 │        34.2330 │          67800 ║
║        451.5200 │             2.8490 │        34.2300 │          69600 ║
║        451.4400 │             2.8490 │        34.2300 │          71400 ║
║        451.4000 │             2.8460 │        34.2320 │          73200 ║
║        451.4000 │             2.8450 │        34.2290 │          75000 ║
║        451.4000 │             2.8480 │        34.2320 │          76800 ║
║        451.4800 │             2.8480 │        34.2330 │          78600 ║
║        451.5600 │             2.8470 │        34.2290 │          80400 ║
║        451.7200 │             2.8460 │        34.2300 │          82200 ║
║        451.8800 │             2.8450 │        34.2310 │          84000 ║
║        452.0400 │             2.8450 │        34.2320 │          85800 ║
║        452.2000 │             2.8450 │        34.2340 │          87600 ║
║        452.4000 │             2.8450 │        34.2290 │          89400 ║
║        452.5600 │             2.8380 │        34.2270 │          91200 ║
║        452.7200 │             2.8400 │        34.2270 │          93000 ║
║        452.8400 │             2.8390 │        34.2280 │          94800 ║
║        452.9200 │             2.8410 │        34.2270 │          96600 ║
║        453.0000 │             2.8410 │        34.2270 │          98400 ║
║        453.0400 │             2.8410 │        34.2280 │         100200 ║
║        453.0400 │             2.8410 │        34.2260 │         102000 ║
║        453.0000 │             2.8410 │        34.2280 │         103800 ║
║        452.9600 │             2.8400 │        34.2260 │         105600 ║
║        452.8400 │             2.8390 │        34.2270 │         107400 ║
║        452.7200 │             2.8380 │        34.2270 │         109200 ║
║        452.6000 │             2.8410 │        34.2260 │         111000 ║
║        452.4800 │             2.8400 │        34.2260 │         112800 ║
║        452.3600 │             2.8410 │        34.2260 │         114600 ║
║        452.2400 │             2.8380 │        34.2260 │         116400 ║
║        452.1600 │             2.8360 │        34.2240 │         118200 ║
║        452.1200 │             2.8340 │        34.2220 │         120000 ║
║        452.0800 │             2.8350 │        34.2220 │         121800 ║
║        452.0800 │             2.8360 │        34.2230 │         123600 ║
║        452.0800 │             2.8370 │        34.2210 │         125400 ║
║        452.1200 │             2.8360 │        34.2230 │         127200 ║
║        452.2000 │             2.8350 │        34.2240 │         129000 ║
║        452.2400 │             2.8350 │        34.2230 │         130800 ║
║        452.3200 │             2.8350 │        34.2230 │         132600 ║
║        452.4400 │             2.8350 │        34.2220 │         134400 ║
║        452.5200 │             2.8370 │        34.2220 │         136200 ║
║        452.6000 │             2.8380 │        34.2230 │         138000 ║
║        452.6400 │             2.8390 │        34.2260 │         139800 ║
║        452.6400 │             2.8400 │        34.2240 │         141600 ║
║        452.6000 │             2.8400 │        34.2250 │         143400 ║
║        452.5200 │             2.8390 │        34.2250 │         145200 ║
║        452.4400 │             2.8390 │        34.2230 │         147000 ║
║        452.3200 │             2.8390 │        34.2270 │         148800 ║
║        452.2400 │             2.8390 │        34.2270 │         150600 ║
║        452.0800 │             2.8390 │        34.2220 │         152400 ║
║        451.9600 │             2.8390 │        34.2230 │         154200 ║
║        451.8400 │             2.8360 │        34.2250 │         156000 ║
║        451.7200 │             2.8350 │        34.2240 │         157800 ║
║        451.5600 │             2.8340 │        34.2230 │         159600 ║
║        451.4800 │             2.8340 │        34.2210 │         161400 ║
║        451.4000 │             2.8340 │        34.2240 │         163200 ║
║        451.3200 │             2.8340 │        34.2230 │         165000 ║
║        451.3600 │             2.8330 │        34.2230 │         166800 ║
║        451.4400 │             2.8350 │        34.2220 │         168600 ║
║        451.6000 │             2.8360 │        34.2240 │         170400 ║
║        451.8000 │             2.8350 │        34.2240 │         172200 ║
║        452.0000 │             2.8360 │        34.2200 │         174000 ║
║        452.2000 │             2.8350 │        34.2230 │         175800 ║
║        452.4000 │             2.8360 │        34.2190 │         177600 ║
║        452.6000 │             2.8350 │        34.2230 │         179400 ║
║        452.8000 │             2.8360 │        34.2210 │         181200 ║
║        452.9600 │             2.8360 │        34.2200 │         183000 ║
║        453.1200 │             2.8360 │        34.2230 │         184800 ║
║        453.2400 │             2.8350 │        34.2210 │         186600 ║
║        453.3600 │             2.8350 │        34.2220 │         188400 ║
║        453.4000 │             2.8340 │        34.2220 │         190200 ║
║        453.4000 │             2.8340 │        34.2200 │         192000 ║
║        453.3600 │             2.8360 │        34.2220 │         193800 ║
║        453.2800 │             2.8330 │        34.2190 │         195600 ║
║        453.1600 │             2.8360 │        34.2180 │         197400 ║
║        452.9600 │             2.8350 │        34.2190 │         199200 ║
║        452.7600 │             2.8340 │        34.2210 │         201000 ║
║        452.6000 │             2.8340 │        34.2160 │         202800 ║
║        452.4400 │             2.8330 │        34.2180 │         204600 ║
║        452.2800 │             2.8330 │        34.2180 │         206400 ║
║        452.2000 │             2.8370 │        34.2180 │         208200 ║
║        452.0800 │             2.8560 │        34.2270 │         210000 ║
║        452.0400 │             2.8550 │        34.2210 │         211800 ║
║        452.0000 │             2.8520 │        34.2230 │         213600 ║
║        452.0000 │             2.8510 │        34.2230 │         215400 ║
║        452.0000 │             2.8500 │        34.2240 │         217200 ║
║        452.0400 │             2.8490 │        34.2200 │         219000 ║
║        452.1200 │             2.8470 │        34.2200 │         220800 ║
║        452.2400 │             2.8460 │        34.2200 │         222600 ║
║        452.3200 │             2.8450 │        34.2190 │         224400 ║
║        452.4400 │             2.8440 │        34.2170 │         226200 ║
║        452.5600 │             2.8440 │        34.2150 │         228000 ║
║        452.6400 │             2.8450 │        34.2150 │         229800 ║
║        452.6800 │             2.8440 │        34.2160 │         231600 ║
║        452.6800 │             2.8430 │        34.2170 │         233400 ║
║        452.6400 │             2.8440 │        34.2180 │         235200 ║
║        452.5600 │             2.8440 │        34.2180 │         237000 ║
║        452.4000 │             2.8440 │        34.2150 │         238800 ║
║        452.2800 │             2.8440 │        34.2170 │         240600 ║
║        452.1600 │             2.8440 │        34.2170 │         242400 ║
║        452.0000 │             2.8440 │        34.2170 │         244200 ║
║        451.8400 │             2.8420 │        34.2180 │         246000 ║
║        451.6800 │             2.8430 │        34.2170 │         247800 ║
║        451.5200 │             2.8460 │        34.2150 │         249600 ║
║        451.3600 │             2.8450 │        34.2160 │         251400 ║
║        451.2800 │             2.8440 │        34.2140 │         253200 ║
║        451.2400 │             2.8440 │        34.2160 │         255000 ║
║        451.2400 │             2.8430 │        34.2150 │         256800 ║
║        451.3200 │             2.8430 │        34.2150 │         258600 ║
║        451.4400 │             2.8420 │        34.2150 │         260400 ║
║        451.6400 │             2.8420 │        34.2180 │         262200 ║
║        451.8400 │             2.8420 │        34.2180 │         264000 ║
║        452.1200 │             2.8440 │        34.2150 │         265800 ║
║        452.3600 │             2.8450 │        34.2160 │         267600 ║
║        452.6000 │             2.8430 │        34.2190 │         269400 ║
║        452.8400 │             2.8440 │        34.2150 │         271200 ║
║        453.0400 │             2.8460 │        34.2160 │         273000 ║
║        453.2000 │             2.8450 │        34.2170 │         274800 ║
║        453.3200 │             2.8340 │        34.2120 │         276600 ║
║        453.4400 │             2.8360 │        34.2110 │         278400 ║
║        453.4800 │             2.8210 │        34.2090 │         280200 ║
║        453.4800 │             2.8230 │        34.2090 │         282000 ║
║        453.4400 │             2.8270 │        34.2090 │         283800 ║
║        453.2800 │             2.8320 │        34.2090 │         285600 ║
║        453.1200 │             2.8330 │        34.2110 │         287400 ║
║        452.9200 │             2.8330 │        34.2120 │         289200 ║
║        452.7200 │             2.8330 │        34.2110 │         291000 ║
║        452.5200 │             2.8340 │        34.2110 │         292800 ║
║        452.3200 │             2.8290 │        34.2090 │         294600 ║
║        452.1600 │             2.8360 │        34.2080 │         296400 ║
║        452.0000 │             2.8390 │        34.2100 │         298200 ║
║        451.8800 │             2.8390 │        34.2120 │         300000 ║
║        451.7600 │             2.8380 │        34.2100 │         301800 ║
║        451.7600 │             2.8390 │        34.2100 │         303600 ║
║        451.7600 │             2.8370 │        34.2110 │         305400 ║
║        451.8000 │             2.8360 │        34.2110 │         307200 ║
║        451.8800 │             2.8330 │        34.2080 │         309000 ║
║        451.9600 │             2.8320 │        34.2090 │         310800 ║
║        452.0800 │             2.8320 │        34.2080 │         312600 ║
║        452.2400 │             2.8340 │        34.2050 │         314400 ║
║        452.3200 │             2.8340 │        34.2070 │         316200 ║
║        452.4400 │             2.8340 │        34.2080 │         318000 ║
║        452.5200 │             2.8340 │        34.2040 │         319800 ║
║        452.6000 │             2.8340 │        34.2050 │         321600 ║
║        452.6400 │             2.8340 │        34.2050 │         323400 ║
║        452.6400 │             2.8330 │        34.2060 │         325200 ║
║        452.5600 │             2.8340 │        34.2070 │         327000 ║
║        452.4400 │             2.8350 │        34.2080 │         328800 ║
║        452.2800 │             2.8350 │        34.2070 │         330600 ║
║        452.0400 │             2.8350 │        34.2090 │         332400 ║
║        451.8000 │             2.8350 │        34.2090 │         334200 ║
║        451.5600 │             2.8350 │        34.2050 │         336000 ║
║        451.3600 │             2.8360 │        34.2070 │         337800 ║
║        451.2000 │             2.8350 │        34.2070 │         339600 ║
║        451.1200 │             2.8360 │        34.2060 │         341400 ║
║        451.0400 │             2.8360 │        34.2060 │         343200 ║
║        451.0800 │             2.8350 │        34.2060 │         345000 ║
║        451.1200 │             2.8360 │        34.2050 │         346800 ║
║        451.2400 │             2.8370 │        34.2050 │         348600 ║
║        451.4000 │             2.8250 │        34.1940 │         350400 ║
║        451.5600 │             2.8150 │        34.1980 │         352200 ║
║        451.8000 │             2.8020 │        34.1940 │         354000 ║
║        452.0800 │             2.8010 │        34.1940 │         355800 ║
║        452.3600 │             2.7980 │        34.1900 │         357600 ║
║        452.6400 │             2.7950 │        34.1870 │         359400 ║
║        452.4400 │             2.8120 │        34.2020 │         361200 ║
║        453.4400 │             2.8100 │        34.2090 │         363000 ║
║        453.6400 │             2.8120 │        34.2090 │         364800 ║
║        453.8000 │             2.8080 │        34.2060 │         366600 ║
║        453.8800 │             2.8040 │        34.2060 │         368400 ║
║        453.9200 │             2.8020 │        34.2030 │         370200 ║
║        453.8400 │             2.8020 │        34.2020 │         372000 ║
║        453.6800 │             2.8020 │        34.2010 │         373800 ║
║        453.5200 │             2.8030 │        34.2020 │         375600 ║
║        453.2800 │             2.8060 │        34.2030 │         377400 ║
║        453.0400 │             2.8050 │        34.2030 │         379200 ║
║        452.8000 │             2.8060 │        34.2010 │         381000 ║
║        452.5200 │             2.8070 │        34.2020 │         382800 ║
║        452.2800 │             2.8080 │        34.2020 │         384600 ║
║        452.0400 │             2.8040 │        34.2030 │         386400 ║
║        451.8400 │             2.8190 │        34.2030 │         388200 ║
║        451.7200 │             2.8320 │        34.2100 │         390000 ║
║        451.6800 │             2.8470 │        34.2140 │         391800 ║
║        451.6800 │             2.8460 │        34.2150 │         393600 ║
║        451.7200 │             2.8390 │        34.2160 │         395400 ║
║        451.8400 │             2.8410 │        34.2100 │         397200 ║
║        451.9600 │             2.8370 │        34.2070 │         399000 ║
║        452.1200 │             2.8340 │        34.2080 │         400800 ║
║        452.2800 │             2.8280 │        34.2060 │         402600 ║
║        452.4400 │             2.8310 │        34.2070 │         404400 ║
║        452.6000 │             2.8340 │        34.2090 │         406200 ║
║        452.7600 │             2.8340 │        34.2120 │         408000 ║
║        452.8400 │             2.8330 │        34.2080 │         409800 ║
║        452.9200 │             2.8310 │        34.2060 │         411600 ║
║        452.9200 │             2.8310 │        34.2070 │         413400 ║
║        452.8800 │             2.8330 │        34.2080 │         415200 ║
║        452.7600 │             2.8340 │        34.2070 │         417000 ║
║        452.6000 │             2.8330 │        34.2090 │         418800 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        452.4400 │             2.8260 │        34.2100 │       2.8620 ║
║        451.4400 │             2.8200 │        34.2090 │       2.9740 ║
║        450.4800 │             2.8170 │        34.2100 │       2.8940 ║
║        449.5600 │             2.8140 │        34.2120 │       2.7520 ║
║        448.5600 │             2.8130 │        34.2130 │       2.8840 ║
║        447.5200 │             2.8100 │        34.2140 │       2.8510 ║
║        446.4800 │             2.8090 │        34.2160 │       2.8510 ║
║        445.4000 │             2.8080 │        34.2160 │       2.9270 ║
║        444.4800 │             2.8080 │        34.2160 │       2.8870 ║
║        443.5600 │             2.8070 │        34.2160 │       2.9710 ║
║        442.4800 │             2.8060 │        34.2160 │       2.9710 ║
║        441.4400 │             2.8050 │        34.2160 │       2.8840 ║
║        440.5200 │             2.8030 │        34.2150 │       2.9020 ║
║        439.5600 │             2.8030 │        34.2160 │       2.9160 ║
║        438.4800 │             2.8000 │        34.2150 │       2.9050 ║
║        437.4000 │             2.7990 │        34.2140 │       2.8400 ║
║        436.4400 │             2.7970 │        34.2150 │       2.8000 ║
║        435.5200 │             2.7920 │        34.2120 │       2.8940 ║
║        434.4800 │             2.7880 │        34.2120 │       2.8070 ║
║        433.5200 │             2.7820 │        34.2100 │       2.8580 ║
║        432.6000 │             2.7750 │        34.2090 │       2.8510 ║
║        431.5200 │             2.7690 │        34.2060 │       2.9050 ║
║        430.4800 │             2.7620 │        34.2040 │       2.7850 ║
║        429.4000 │             2.7580 │        34.2010 │       2.8070 ║
║        428.4800 │             2.7530 │        34.2010 │       2.8580 ║
║        427.5200 │             2.7500 │        34.2010 │       2.7740 ║
║        426.4400 │             2.7460 │        34.1980 │       2.8620 ║
║        425.5200 │             2.7420 │        34.1970 │       2.7560 ║
║        424.5600 │             2.7410 │        34.1970 │       2.7740 ║
║        423.4400 │             2.7400 │        34.1960 │       2.8130 ║
║        422.4400 │             2.7410 │        34.1960 │       2.7270 ║
║        421.5600 │             2.7420 │        34.1970 │       2.7270 ║
║        420.4800 │             2.7430 │        34.1970 │       2.8510 ║
║        419.4400 │             2.7450 │        34.1960 │       2.7410 ║
║        418.4800 │             2.7440 │        34.1960 │       2.7560 ║
║        417.5600 │             2.7440 │        34.1960 │       2.8140 ║
║        416.6000 │             2.7430 │        34.1960 │       2.7560 ║
║        415.5200 │             2.7430 │        34.1950 │       2.7850 ║
║        414.4400 │             2.7430 │        34.1940 │       2.8000 ║
║        413.5200 │             2.7430 │        34.1950 │       2.8000 ║
║        412.6000 │             2.7420 │        34.1950 │       2.8000 ║
║        411.5200 │             2.7420 │        34.1950 │       2.7630 ║
║        410.4400 │             2.7420 │        34.1930 │       2.8140 ║
║        409.5200 │             2.7420 │        34.1940 │       2.9020 ║
║        408.6000 │             2.7420 │        34.1950 │       2.8730 ║
║        407.5600 │             2.7410 │        34.1950 │       2.7300 ║
║        406.4800 │             2.7410 │        34.1940 │       2.8140 ║
║        405.5600 │             2.7410 │        34.1950 │       2.7560 ║
║        404.4800 │             2.7410 │        34.1930 │       2.7520 ║
║        403.4400 │             2.7400 │        34.1930 │       2.8140 ║
║        402.4800 │             2.7410 │        34.1950 │       2.7270 ║
║        401.6000 │             2.7400 │        34.1950 │       2.8000 ║
║        400.4800 │             2.7400 │        34.1950 │       2.7740 ║
║        399.4400 │             2.7400 │        34.1940 │       2.8290 ║
║        398.4800 │             2.7400 │        34.1950 │       2.7270 ║
║        397.5600 │             2.7400 │        34.1940 │       2.8290 ║
║        396.6000 │             2.7400 │        34.1950 │       2.8290 ║
║        395.5600 │             2.7400 │        34.1960 │       2.6970 ║
║        394.4400 │             2.7390 │        34.1950 │       2.8290 ║
║        393.5200 │             2.7400 │        34.1950 │       2.7850 ║
║        392.6000 │             2.7400 │        34.1960 │       2.7270 ║
║        391.5200 │             2.7400 │        34.1960 │       2.7520 ║
║        390.4000 │             2.7400 │        34.1960 │       2.9310 ║
║        389.4400 │             2.7400 │        34.1940 │       2.7850 ║
║        388.4000 │             2.7390 │        34.1950 │       2.7850 ║
║        387.4000 │             2.7380 │        34.1960 │       2.8000 ║
║        386.3600 │             2.7390 │        34.1950 │       2.8580 ║
║        385.4800 │             2.7380 │        34.1950 │       2.6970 ║
║        384.6400 │             2.7370 │        34.1950 │       2.6830 ║
║        383.5600 │             2.7350 │        34.1950 │       2.8140 ║
║        382.5200 │             2.7340 │        34.1950 │       2.7850 ║
║        381.4800 │             2.7320 │        34.1940 │       2.7270 ║
║        380.4800 │             2.7280 │        34.1930 │       2.8140 ║
║        379.4000 │             2.7280 │        34.1930 │       2.8290 ║
║        378.3600 │             2.7260 │        34.1930 │       2.8000 ║
║        377.4800 │             2.7270 │        34.1940 │       2.8510 ║
║        376.6000 │             2.7250 │        34.1930 │       2.7710 ║
║        375.6000 │             2.7240 │        34.1930 │       2.7410 ║
║        374.5200 │             2.7230 │        34.1920 │       2.8140 ║
║        373.5200 │             2.7210 │        34.1910 │       2.8870 ║
║        372.4400 │             2.7190 │        34.1930 │       2.7710 ║
║        371.4400 │             2.7190 │        34.1920 │       2.7710 ║
║        370.3600 │             2.7190 │        34.1910 │       2.7120 ║
║        369.3200 │             2.7170 │        34.1900 │       2.8290 ║
║        368.4800 │             2.7160 │        34.1910 │       2.7410 ║
║        367.6000 │             2.7120 │        34.1900 │       2.7270 ║
║        366.6000 │             2.7110 │        34.1900 │       2.6830 ║
║        365.5600 │             2.7100 │        34.1900 │       2.6830 ║
║        364.5600 │             2.7090 │        34.1890 │       2.7120 ║
║        363.5200 │             2.7080 │        34.1900 │       2.7410 ║
║        362.5200 │             2.7070 │        34.1880 │       2.7710 ║
║        361.4400 │             2.7030 │        34.1900 │       2.8140 ║
║        360.4000 │             2.7060 │        34.1880 │       2.8580 ║
║        359.3600 │             2.7050 │        34.1890 │       2.8290 ║
║        358.3200 │             2.7040 │        34.1880 │       2.7410 ║
║        357.5200 │             2.7010 │        34.1890 │       2.6760 ║
║        356.6400 │             2.7080 │        34.1880 │       2.7710 ║
║        355.6400 │             2.7080 │        34.1890 │       2.7410 ║
║        354.6000 │             2.7100 │        34.1890 │       2.7120 ║
║        353.5600 │             2.7060 │        34.1900 │       2.7270 ║
║        352.4800 │             2.7000 │        34.1880 │       2.8140 ║
║        351.4000 │             2.7010 │        34.1890 │       2.7120 ║
║        350.5200 │             2.7050 │        34.1880 │       2.7190 ║
║        349.5200 │             2.7080 │        34.1860 │       2.7120 ║
║        348.4400 │             2.7040 │        34.1840 │       2.7850 ║
║        347.4400 │             2.7050 │        34.1850 │       2.7190 ║
║        346.4800 │             2.7090 │        34.1850 │       2.7410 ║
║        345.5200 │             2.7100 │        34.1840 │       2.8730 ║
║        344.5600 │             2.7130 │        34.1840 │       2.7850 ║
║        343.4000 │             2.7150 │        34.1840 │       2.8140 ║
║        342.4400 │             2.7160 │        34.1840 │       2.7630 ║
║        341.4800 │             2.7110 │        34.1830 │       2.7270 ║
║        340.5200 │             2.7100 │        34.1840 │       2.7410 ║
║        339.5200 │             2.7080 │        34.1830 │       2.6540 ║
║        338.4000 │             2.7090 │        34.1810 │       2.7410 ║
║        337.4400 │             2.7100 │        34.1800 │       2.6760 ║
║        336.4800 │             2.7100 │        34.1800 │       2.8140 ║
