=============
Float 9250 (Alamo/Alto)
-------------
Float 9250, Dive 53
Product ID STANDARD
Software Version 8.0.5
Trajectory
GPS fixes:
fix kind:  DiveStart
fix time:  2021-10-06 10:39:00 UTC
latitude:  69.1013004
longitude: -51.9711185
ttf:       0
nsat:      5
min snr:   37
mean snr:  40
max snr:   44
hdop:      1.5

fix kind:  DiveEnd
fix time:  2021-10-11 13:14:00 UTC
latitude:  69.1023087
longitude: -51.9674254
ttf:       50
nsat:      7
min snr:   0
mean snr:  34
max snr:   45
hdop:      1.2

Fall/Rise series:
╔════════════╤═════════════════╤═══════════════╗
║       time │ pressure (dBar) │          code ║
║ 1633520504 │        360.0400 │       descent ║
║ 1633520611 │        370.0800 │       descent ║
║ 1633520717 │        380.0800 │       descent ║
║ 1633520825 │        390.0400 │       descent ║
║ 1633520933 │        400.0400 │       descent ║
║ 1633521040 │        410.0800 │       descent ║
║ 1633521149 │        420.0000 │       descent ║
║ 1633521260 │        430.0000 │       descent ║
║ 1633521373 │        440.0000 │       descent ║
║ 1633521483 │        450.0400 │       descent ║
║ 1633521592 │        460.0400 │       descent ║
║ 1633522192 │        468.4000 │       descent ║
║ 1633522792 │        468.4400 │       descent ║
║ 1633523192 │        468.4000 │  descent seek ║
║ 1633523392 │        468.4000 │       descent ║
║ 1633523992 │        468.4000 │       descent ║
║ 1633524592 │        468.3600 │       descent ║
║ 1633525192 │        468.3200 │       descent ║
║ 1633525792 │        468.2800 │       descent ║
║ 1633526392 │        468.2400 │       descent ║
║ 1633526824 │        468.2000 │  descent seek ║
║ 1633526992 │        468.1600 │       descent ║
║ 1633527592 │        468.0800 │       descent ║
║ 1633528192 │        468.0400 │       descent ║
║ 1633528792 │        467.9600 │       descent ║
║ 1633529392 │        467.8800 │       descent ║
║ 1633529992 │        467.8000 │       descent ║
║ 1633530592 │        467.7200 │       descent ║
║ 1633531192 │        467.6400 │       descent ║
║ 1633531792 │        467.5600 │       descent ║
║ 1633532392 │        467.4800 │       descent ║
║ 1633532992 │        467.4000 │       descent ║
║ 1633533592 │        467.3200 │       descent ║
║ 1633534056 │        467.2400 │       descent ║
║ 1633955263 │        467.7200 │  ascent start ║
║ 1633955863 │        462.9600 │        ascent ║
║ 1633955923 │        452.9200 │        ascent ║
║ 1633955984 │        442.6800 │        ascent ║
║ 1633956040 │        432.8000 │        ascent ║
║ 1633956090 │        422.9200 │        ascent ║
║ 1633956142 │        412.8800 │        ascent ║
║ 1633956196 │        402.9200 │        ascent ║
║ 1633956249 │        392.8400 │        ascent ║
║ 1633956300 │        382.8000 │        ascent ║
║ 1633956350 │        372.7200 │        ascent ║
║ 1633956400 │        362.9200 │        ascent ║
║ 1633956452 │        352.9200 │        ascent ║
║ 1633956501 │        342.8000 │        ascent ║
║ 1633956548 │        332.8000 │        ascent ║
║ 1633956595 │        322.7600 │        ascent ║
║ 1633956641 │        312.8000 │        ascent ║
║ 1633956688 │        302.8400 │        ascent ║
║ 1633956735 │        292.8800 │        ascent ║
║ 1633956780 │        282.7600 │        ascent ║
║ 1633956822 │        272.9600 │        ascent ║
║ 1633956866 │        262.8400 │        ascent ║
║ 1633956911 │        252.8400 │        ascent ║
║ 1633956955 │        242.8800 │        ascent ║
║ 1633956999 │        232.7200 │        ascent ║
║ 1633957043 │        222.7600 │        ascent ║
║ 1633957087 │        212.8800 │        ascent ║
║ 1633957132 │        203.0000 │        ascent ║
║ 1633957177 │        192.7200 │        ascent ║
║ 1633957222 │        182.8400 │        ascent ║
║ 1633957268 │        172.6000 │        ascent ║
║ 1633957312 │        162.9600 │        ascent ║
║ 1633957358 │        152.7600 │        ascent ║
║ 1633957400 │        142.8400 │        ascent ║
║ 1633957443 │        132.9200 │        ascent ║
║ 1633957485 │        122.9200 │        ascent ║
║ 1633957528 │        113.0000 │        ascent ║
║ 1633957570 │        102.9600 │        ascent ║
║ 1633957613 │         92.9200 │        ascent ║
║ 1633957655 │         82.8000 │        ascent ║
║ 1633957698 │         72.7600 │        ascent ║
║ 1633957740 │         62.8000 │        ascent ║
║ 1633957783 │         52.9200 │        ascent ║
║ 1633957827 │         42.8000 │        ascent ║
║ 1633957871 │         32.7200 │        ascent ║
║ 1633957915 │         22.9600 │        ascent ║
║ 1633957963 │         12.6400 │        ascent ║
║ 1633958009 │          3.0000 │        ascent ║
║ 1633958015 │          1.7200 │    ascent end ║
╚════════════╧═════════════════╧═══════════════╝

Science
science data
descending: binned:
<empty>

unbinned:
<empty>

discrete:
<empty>


park/drift: discrete
╔═════════════════╤════════════════════╤════════════════╤════════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ time (seconds) ║
╟─────────────────┼────────────────────┼────────────────┼────────────────╢
║        466.9600 │             2.5730 │        34.1990 │           1200 ║
║        466.7200 │             2.5730 │        34.1970 │           3000 ║
║        466.5600 │             2.5800 │        34.2010 │           4800 ║
║        466.4000 │             2.6070 │        34.2030 │           6600 ║
║        466.3600 │             2.6050 │        34.2040 │           8400 ║
║        466.3200 │             2.6040 │        34.2070 │          10200 ║
║        466.4000 │             2.6050 │        34.2030 │          12000 ║
║        466.5200 │             2.6040 │        34.2040 │          13800 ║
║        466.7200 │             2.6010 │        34.2030 │          15600 ║
║        466.9200 │             2.5880 │        34.2010 │          17400 ║
║        467.2000 │             2.5760 │        34.1980 │          19200 ║
║        467.4400 │             2.5700 │        34.2010 │          21000 ║
║        467.7200 │             2.5710 │        34.1990 │          22800 ║
║        467.9600 │             2.5740 │        34.1980 │          24600 ║
║        468.1600 │             2.5810 │        34.1990 │          26400 ║
║        468.3600 │             2.5800 │        34.1980 │          28200 ║
║        468.4400 │             2.6000 │        34.2030 │          30000 ║
║        468.4800 │             2.6040 │        34.2040 │          31800 ║
║        468.4000 │             2.6050 │        34.2040 │          33600 ║
║        468.2400 │             2.6090 │        34.2020 │          35400 ║
║        468.0400 │             2.6120 │        34.2030 │          37200 ║
║        467.7600 │             2.6120 │        34.2060 │          39000 ║
║        467.4800 │             2.6150 │        34.2050 │          40800 ║
║        467.2000 │             2.6160 │        34.2050 │          42600 ║
║        466.9200 │             2.6140 │        34.2070 │          44400 ║
║        466.6400 │             2.6140 │        34.2040 │          46200 ║
║        466.4000 │             2.6120 │        34.2040 │          48000 ║
║        466.2000 │             2.6100 │        34.2050 │          49800 ║
║        466.0400 │             2.6090 │        34.2020 │          51600 ║
║        465.9600 │             2.6040 │        34.2030 │          53400 ║
║        465.9600 │             2.6030 │        34.2040 │          55200 ║
║        466.0400 │             2.6010 │        34.2030 │          57000 ║
║        466.2000 │             2.5930 │        34.2000 │          58800 ║
║        466.4400 │             2.5940 │        34.2010 │          60600 ║
║        466.7200 │             2.5980 │        34.2020 │          62400 ║
║        467.0000 │             2.5920 │        34.1990 │          64200 ║
║        467.2800 │             2.5930 │        34.1990 │          66000 ║
║        467.6000 │             2.5920 │        34.1980 │          67800 ║
║        467.8400 │             2.5830 │        34.1950 │          69600 ║
║        468.0800 │             2.5900 │        34.1980 │          71400 ║
║        468.2400 │             2.5930 │        34.1940 │          73200 ║
║        468.3600 │             2.5930 │        34.1990 │          75000 ║
║        468.4000 │             2.5950 │        34.1970 │          76800 ║
║        468.3600 │             2.6090 │        34.2010 │          78600 ║
║        468.2400 │             2.6110 │        34.2030 │          80400 ║
║        468.0800 │             2.6130 │        34.2020 │          82200 ║
║        467.8400 │             2.6120 │        34.2030 │          84000 ║
║        467.6000 │             2.6170 │        34.2030 │          85800 ║
║        467.3200 │             2.6160 │        34.2030 │          87600 ║
║        467.0800 │             2.6150 │        34.2040 │          89400 ║
║        466.8400 │             2.6120 │        34.2040 │          91200 ║
║        466.6000 │             2.6130 │        34.2020 │          93000 ║
║        466.4400 │             2.6090 │        34.2010 │          94800 ║
║        466.3200 │             2.6100 │        34.2020 │          96600 ║
║        466.2800 │             2.6060 │        34.2020 │          98400 ║
║        466.3200 │             2.6100 │        34.2010 │         100200 ║
║        466.4400 │             2.6100 │        34.2020 │         102000 ║
║        466.6000 │             2.6110 │        34.2010 │         103800 ║
║        466.8000 │             2.6110 │        34.2010 │         105600 ║
║        467.0800 │             2.6090 │        34.2000 │         107400 ║
║        467.3600 │             2.6020 │        34.2010 │         109200 ║
║        467.6000 │             2.5960 │        34.1970 │         111000 ║
║        467.8400 │             2.6000 │        34.1990 │         112800 ║
║        468.0800 │             2.6040 │        34.1980 │         114600 ║
║        468.2400 │             2.6030 │        34.1980 │         116400 ║
║        468.3600 │             2.6050 │        34.1990 │         118200 ║
║        468.4000 │             2.6050 │        34.1980 │         120000 ║
║        468.3200 │             2.6050 │        34.1990 │         121800 ║
║        468.2000 │             2.6080 │        34.2010 │         123600 ║
║        468.0000 │             2.6110 │        34.1990 │         125400 ║
║        467.7200 │             2.6110 │        34.1990 │         127200 ║
║        467.4000 │             2.6120 │        34.1990 │         129000 ║
║        467.1200 │             2.6120 │        34.2000 │         130800 ║
║        466.8000 │             2.6110 │        34.2000 │         132600 ║
║        466.5600 │             2.6110 │        34.1980 │         134400 ║
║        466.2800 │             2.6100 │        34.1990 │         136200 ║
║        466.0800 │             2.6090 │        34.1980 │         138000 ║
║        465.9200 │             2.6060 │        34.1990 │         139800 ║
║        465.8400 │             2.6040 │        34.1980 │         141600 ║
║        465.8800 │             2.6010 │        34.1990 │         143400 ║
║        465.9600 │             2.5910 │        34.1940 │         145200 ║
║        466.1200 │             2.5800 │        34.1900 │         147000 ║
║        466.3600 │             2.5830 │        34.1930 │         148800 ║
║        466.6400 │             2.5760 │        34.1920 │         150600 ║
║        466.9600 │             2.5730 │        34.1910 │         152400 ║
║        467.2400 │             2.5620 │        34.1860 │         154200 ║
║        467.5600 │             2.5670 │        34.1850 │         156000 ║
║        467.8400 │             2.5520 │        34.1860 │         157800 ║
║        468.0800 │             2.5900 │        34.1920 │         159600 ║
║        468.2800 │             2.5980 │        34.1960 │         161400 ║
║        468.4000 │             2.5920 │        34.1930 │         163200 ║
║        468.4800 │             2.5890 │        34.1920 │         165000 ║
║        468.4400 │             2.5950 │        34.1940 │         166800 ║
║        468.3600 │             2.5950 │        34.1940 │         168600 ║
║        468.2000 │             2.5920 │        34.1940 │         170400 ║
║        467.9600 │             2.5950 │        34.1930 │         172200 ║
║        467.7200 │             2.5980 │        34.1950 │         174000 ║
║        467.4400 │             2.5970 │        34.1920 │         175800 ║
║        467.2000 │             2.5870 │        34.1930 │         177600 ║
║        466.9600 │             2.6030 │        34.1940 │         179400 ║
║        466.7200 │             2.6050 │        34.1970 │         181200 ║
║        466.5600 │             2.5830 │        34.1920 │         183000 ║
║        466.4400 │             2.5980 │        34.1930 │         184800 ║
║        466.3600 │             2.6040 │        34.1960 │         186600 ║
║        466.3600 │             2.6030 │        34.1960 │         188400 ║
║        466.4400 │             2.5960 │        34.1930 │         190200 ║
║        466.5600 │             2.5940 │        34.1920 │         192000 ║
║        466.7600 │             2.5920 │        34.1940 │         193800 ║
║        466.9600 │             2.5980 │        34.1940 │         195600 ║
║        467.2400 │             2.6010 │        34.1940 │         197400 ║
║        467.4800 │             2.6000 │        34.1950 │         199200 ║
║        467.7600 │             2.5990 │        34.1930 │         201000 ║
║        467.9600 │             2.5940 │        34.1920 │         202800 ║
║        468.1200 │             2.5880 │        34.1910 │         204600 ║
║        468.2400 │             2.5850 │        34.1880 │         206400 ║
║        468.2800 │             2.5850 │        34.1900 │         208200 ║
║        468.2400 │             2.5920 │        34.1890 │         210000 ║
║        468.1200 │             2.5850 │        34.1910 │         211800 ║
║        467.9600 │             2.5900 │        34.1890 │         213600 ║
║        467.7200 │             2.5890 │        34.1930 │         215400 ║
║        467.4400 │             2.5870 │        34.1930 │         217200 ║
║        467.1200 │             2.5810 │        34.1920 │         219000 ║
║        466.8400 │             2.5810 │        34.1890 │         220800 ║
║        466.5600 │             2.5810 │        34.1880 │         222600 ║
║        466.3600 │             2.5880 │        34.1900 │         224400 ║
║        466.1200 │             2.5750 │        34.1900 │         226200 ║
║        466.0000 │             2.5880 │        34.1930 │         228000 ║
║        465.9200 │             2.6060 │        34.1980 │         229800 ║
║        465.9600 │             2.6250 │        34.2030 │         231600 ║
║        466.0800 │             2.6290 │        34.2050 │         233400 ║
║        466.2400 │             2.6270 │        34.2010 │         235200 ║
║        466.4800 │             2.6120 │        34.2010 │         237000 ║
║        466.7200 │             2.5920 │        34.1960 │         238800 ║
║        467.0400 │             2.5860 │        34.1940 │         240600 ║
║        467.3200 │             2.5670 │        34.1890 │         242400 ║
║        467.6400 │             2.5810 │        34.1930 │         244200 ║
║        467.9200 │             2.5800 │        34.1900 │         246000 ║
║        468.1600 │             2.5800 │        34.1900 │         247800 ║
║        468.4000 │             2.5740 │        34.1940 │         249600 ║
║        468.5600 │             2.5780 │        34.1850 │         251400 ║
║        468.6400 │             2.5760 │        34.1910 │         253200 ║
║        468.6400 │             2.5800 │        34.1910 │         255000 ║
║        468.5600 │             2.5880 │        34.1930 │         256800 ║
║        468.4400 │             2.5890 │        34.1940 │         258600 ║
║        468.2400 │             2.5940 │        34.1930 │         260400 ║
║        468.0000 │             2.6000 │        34.1960 │         262200 ║
║        467.7600 │             2.6000 │        34.1940 │         264000 ║
║        467.5200 │             2.6030 │        34.1960 │         265800 ║
║        467.3200 │             2.5950 │        34.1960 │         267600 ║
║        467.0800 │             2.5930 │        34.1940 │         269400 ║
║        466.8800 │             2.5890 │        34.1910 │         271200 ║
║        466.7600 │             2.6000 │        34.1940 │         273000 ║
║        466.6800 │             2.6020 │        34.1940 │         274800 ║
║        466.6000 │             2.6010 │        34.1930 │         276600 ║
║        466.6400 │             2.6000 │        34.1930 │         278400 ║
║        466.7200 │             2.5910 │        34.1910 │         280200 ║
║        466.8800 │             2.5880 │        34.1880 │         282000 ║
║        467.0800 │             2.6000 │        34.1930 │         283800 ║
║        467.2800 │             2.6040 │        34.1960 │         285600 ║
║        467.5200 │             2.6090 │        34.1970 │         287400 ║
║        467.7200 │             2.6090 │        34.1960 │         289200 ║
║        467.9200 │             2.6000 │        34.1920 │         291000 ║
║        468.0800 │             2.5970 │        34.1930 │         292800 ║
║        468.2000 │             2.5990 │        34.1940 │         294600 ║
║        468.2400 │             2.6030 │        34.1930 │         296400 ║
║        468.2000 │             2.6090 │        34.1940 │         298200 ║
║        468.1200 │             2.6120 │        34.1940 │         300000 ║
║        467.9600 │             2.6110 │        34.1960 │         301800 ║
║        467.7600 │             2.6120 │        34.1950 │         303600 ║
║        467.5200 │             2.6140 │        34.2000 │         305400 ║
║        467.2400 │             2.6130 │        34.2020 │         307200 ║
║        467.0000 │             2.6150 │        34.2010 │         309000 ║
║        466.7600 │             2.6160 │        34.2000 │         310800 ║
║        466.5600 │             2.6190 │        34.2020 │         312600 ║
║        466.4000 │             2.6190 │        34.2010 │         314400 ║
║        466.2400 │             2.6190 │        34.2010 │         316200 ║
║        466.1600 │             2.6200 │        34.2000 │         318000 ║
║        466.1600 │             2.6190 │        34.2000 │         319800 ║
║        466.2000 │             2.6190 │        34.2010 │         321600 ║
║        466.3200 │             2.6160 │        34.2020 │         323400 ║
║        466.4800 │             2.6170 │        34.2000 │         325200 ║
║        466.7200 │             2.6070 │        34.1970 │         327000 ║
║        467.0000 │             2.5940 │        34.1960 │         328800 ║
║        467.2800 │             2.6070 │        34.1990 │         330600 ║
║        467.5600 │             2.6020 │        34.1960 │         332400 ║
║        467.8400 │             2.6050 │        34.1980 │         334200 ║
║        468.0800 │             2.6100 │        34.1980 │         336000 ║
║        468.3200 │             2.6110 │        34.1990 │         337800 ║
║        468.4400 │             2.6090 │        34.2000 │         339600 ║
║        468.5600 │             2.6160 │        34.2000 │         341400 ║
║        468.5600 │             2.6220 │        34.1980 │         343200 ║
║        468.5200 │             2.6190 │        34.2020 │         345000 ║
║        468.4400 │             2.6120 │        34.1970 │         346800 ║
║        468.3200 │             2.6120 │        34.1980 │         348600 ║
║        468.1200 │             2.6120 │        34.1970 │         350400 ║
║        467.9200 │             2.6160 │        34.1990 │         352200 ║
║        467.7200 │             2.6170 │        34.1990 │         354000 ║
║        467.5200 │             2.6130 │        34.1970 │         355800 ║
║        467.3200 │             2.6120 │        34.1960 │         357600 ║
║        467.1600 │             2.6160 │        34.1990 │         359400 ║
║        467.0000 │             2.6160 │        34.1970 │         361200 ║
║        466.8800 │             2.6140 │        34.1980 │         363000 ║
║        466.8000 │             2.6130 │        34.1960 │         364800 ║
║        466.8000 │             2.6130 │        34.1950 │         366600 ║
║        466.8400 │             2.6130 │        34.1980 │         368400 ║
║        466.9200 │             2.6160 │        34.1980 │         370200 ║
║        467.0800 │             2.6120 │        34.1970 │         372000 ║
║        467.2400 │             2.6140 │        34.1980 │         373800 ║
║        467.4000 │             2.6130 │        34.1990 │         375600 ║
║        467.6000 │             2.6140 │        34.1950 │         377400 ║
║        467.7600 │             2.6130 │        34.1960 │         379200 ║
║        467.8800 │             2.6120 │        34.1950 │         381000 ║
║        468.0000 │             2.6090 │        34.1980 │         382800 ║
║        468.0400 │             2.6120 │        34.1990 │         384600 ║
║        468.0400 │             2.6130 │        34.1960 │         386400 ║
║        468.0000 │             2.6130 │        34.1960 │         388200 ║
║        467.9200 │             2.6140 │        34.1950 │         390000 ║
║        467.7600 │             2.6130 │        34.1960 │         391800 ║
║        467.5600 │             2.6120 │        34.1940 │         393600 ║
║        467.3600 │             2.6130 │        34.1950 │         395400 ║
║        467.1600 │             2.6130 │        34.1970 │         397200 ║
║        466.9600 │             2.6140 │        34.1930 │         399000 ║
║        466.7600 │             2.6130 │        34.1960 │         400800 ║
║        466.6000 │             2.6120 │        34.1950 │         402600 ║
║        466.4800 │             2.6110 │        34.1910 │         404400 ║
║        466.4000 │             2.6120 │        34.1940 │         406200 ║
║        466.4000 │             2.6200 │        34.1960 │         408000 ║
║        466.4000 │             2.6150 │        34.1940 │         409800 ║
║        466.4800 │             2.6240 │        34.1960 │         411600 ║
║        466.6000 │             2.6130 │        34.1960 │         413400 ║
║        466.8000 │             2.6090 │        34.1920 │         415200 ║
║        467.0000 │             2.6070 │        34.1960 │         417000 ║
║        467.2400 │             2.6220 │        34.1960 │         418800 ║
╚═════════════════╧════════════════════╧════════════════╧════════════════╝


ascending: binned:
╔═════════════════╤════════════════════╤════════════════╤══════════════╗
║ pressure (dBar) │ temperature (degC) │ salinity (psu) │ tcond (degC) ║
╟─────────────────┼────────────────────┼────────────────┼──────────────╢
║        467.7600 │             2.6300 │        34.2010 │       2.6440 ║
║        466.4800 │             2.6250 │        34.2060 │       2.6760 ║
║        465.4000 │             2.6240 │        34.2070 │       2.6540 ║
║        464.4400 │             2.6240 │        34.2070 │       2.7120 ║
║        463.4800 │             2.6210 │        34.2050 │       2.5800 ║
║        462.4400 │             2.6160 │        34.2040 │       2.5660 ║
║        461.4400 │             2.6160 │        34.2060 │       2.6830 ║
║        460.4000 │             2.6160 │        34.2060 │       2.6100 ║
║        459.4400 │             2.6160 │        34.2070 │       2.5800 ║
║        458.4400 │             2.6150 │        34.2030 │       2.6390 ║
║        457.4400 │             2.6120 │        34.2060 │       2.5950 ║
║        456.4400 │             2.6110 │        34.2060 │       2.6970 ║
║        455.4800 │             2.6150 │        34.2060 │       2.6390 ║
║        454.4800 │             2.6140 │        34.2050 │       2.5660 ║
║        453.5200 │             2.6130 │        34.2060 │       2.6100 ║
║        452.5200 │             2.6110 │        34.2040 │       2.7410 ║
║        451.5600 │             2.6090 │        34.2060 │       2.6390 ║
║        450.6000 │             2.6100 │        34.2040 │       2.6540 ║
║        449.6000 │             2.6090 │        34.2050 │       2.6830 ║
║        448.6400 │             2.6070 │        34.2040 │       2.5210 ║
║        447.6000 │             2.6070 │        34.2040 │       2.5950 ║
║        446.5600 │             2.6080 │        34.2080 │       2.6100 ║
║        445.5200 │             2.6080 │        34.2050 │       2.7410 ║
║        444.5200 │             2.6070 │        34.2060 │       2.8140 ║
║        443.4800 │             2.6080 │        34.2050 │       2.6240 ║
║        442.4400 │             2.6070 │        34.2060 │       2.6100 ║
║        441.4000 │             2.6070 │        34.2060 │       2.5070 ║
║        440.3600 │             2.6060 │        34.2060 │       2.5510 ║
║        439.5200 │             2.6060 │        34.2060 │       2.7190 ║
║        438.6400 │             2.6080 │        34.2070 │       2.5510 ║
║        437.6000 │             2.6070 │        34.2060 │       2.7410 ║
║        436.4800 │             2.6070 │        34.2060 │       2.6100 ║
║        435.4400 │             2.6060 │        34.2060 │       2.8000 ║
║        434.4800 │             2.6070 │        34.2060 │       2.6100 ║
║        433.5200 │             2.6070 │        34.2060 │       2.5800 ║
║        432.4400 │             2.6080 │        34.2050 │       2.5800 ║
║        431.4400 │             2.6060 │        34.2050 │       2.6540 ║
║        430.4800 │             2.6050 │        34.2070 │       2.6390 ║
║        429.4800 │             2.6060 │        34.2050 │       2.7410 ║
║        428.4800 │             2.6070 │        34.2070 │       2.6830 ║
║        427.5600 │             2.6090 │        34.2050 │       2.6540 ║
║        426.5200 │             2.6070 │        34.2060 │       2.6240 ║
║        425.3600 │             2.6060 │        34.2070 │       2.6680 ║
║        424.3600 │             2.6060 │        34.2050 │       2.7190 ║
║        423.5600 │             2.6040 │        34.2060 │       2.5880 ║
║        422.5600 │             2.6060 │        34.2070 │       2.6390 ║
║        421.5200 │             2.6060 │        34.2070 │       2.6540 ║
║        420.5200 │             2.6050 │        34.2070 │       2.6970 ║
║        419.5600 │             2.6070 │        34.2060 │       2.6540 ║
║        418.5600 │             2.6050 │        34.2070 │       2.5070 ║
║        417.4000 │             2.6060 │        34.2050 │       2.7120 ║
║        416.4400 │             2.6060 │        34.2080 │       2.5880 ║
║        415.4800 │             2.6050 │        34.2070 │       2.6830 ║
║        414.5600 │             2.6040 │        34.2040 │       2.6970 ║
║        413.6000 │             2.6040 │        34.2070 │       2.6680 ║
║        412.5200 │             2.6040 │        34.2060 │       2.7410 ║
║        411.4000 │             2.6020 │        34.2050 │       2.6680 ║
║        410.4800 │             2.5980 │        34.2070 │       2.6970 ║
║        409.6000 │             2.5990 │        34.2060 │       2.6100 ║
║        408.4800 │             2.5990 │        34.2050 │       2.5360 ║
║        407.4000 │             2.5990 │        34.2060 │       2.6540 ║
║        406.4400 │             2.5990 │        34.2070 │       2.8070 ║
║        405.5200 │             2.5990 │        34.2060 │       2.7120 ║
║        404.3600 │             2.6000 │        34.2040 │       2.7120 ║
║        403.4400 │             2.5990 │        34.2050 │       2.6320 ║
║        402.5600 │             2.5970 │        34.2050 │       2.5800 ║
║        401.4000 │             2.5930 │        34.2070 │       2.4630 ║
║        400.4800 │             2.5920 │        34.2050 │       2.6100 ║
║        399.5200 │             2.5940 │        34.2060 │       2.6390 ║
║        398.4400 │             2.5940 │        34.2060 │       2.7270 ║
║        397.5600 │             2.5930 │        34.2040 │       2.6540 ║
║        396.6000 │             2.5910 │        34.2050 │       2.6100 ║
║        395.4800 │             2.5890 │        34.2030 │       2.6390 ║
║        394.5200 │             2.5840 │        34.2030 │       2.5880 ║
║        393.5600 │             2.5820 │        34.2040 │       2.7850 ║
║        392.6000 │             2.5780 │        34.2020 │       2.5440 ║
║        391.5600 │             2.5730 │        34.2000 │       2.5660 ║
║        390.4000 │             2.5670 │        34.2010 │       2.6100 ║
║        389.3600 │             2.5660 │        34.1990 │       2.6320 ║
║        388.5600 │             2.5650 │        34.2000 │       2.6970 ║
║        387.6000 │             2.5630 │        34.1990 │       2.6100 ║
║        386.6000 │             2.5610 │        34.1940 │       2.5210 ║
║        385.6000 │             2.5550 │        34.1970 │       2.6680 ║
║        384.6400 │             2.5500 │        34.1960 │       2.6100 ║
║        383.6000 │             2.5430 │        34.1940 │       2.5800 ║
║        382.6400 │             2.5400 │        34.1950 │       2.6970 ║
║        381.6000 │             2.5400 │        34.1920 │       2.7270 ║
║        380.4000 │             2.5360 │        34.1930 │       2.6970 ║
║        379.4000 │             2.5350 │        34.1930 │       2.5880 ║
║        378.5600 │             2.5340 │        34.1920 │       2.7410 ║
║        377.6000 │             2.5350 │        34.1910 │       2.5510 ║
║        376.5600 │             2.5350 │        34.1920 │       2.5880 ║
║        375.5600 │             2.5330 │        34.1910 │       2.6240 ║
║        374.6000 │             2.5310 │        34.1910 │       2.5660 ║
║        373.5600 │             2.5320 │        34.1940 │       2.5950 ║
║        372.4400 │             2.5260 │        34.1910 │       2.6100 ║
║        371.4400 │             2.5240 │        34.1890 │       2.6760 ║
║        370.4400 │             2.5070 │        34.1800 │       2.5510 ║
║        369.5600 │             2.4850 │        34.1810 │       2.6320 ║
║        368.5200 │             2.4850 │        34.1780 │       2.5660 ║
║        367.3600 │             2.4840 │        34.1790 │       2.5950 ║
║        366.4000 │             2.4820 │        34.1780 │       2.5210 ║
║        365.4400 │             2.4790 │        34.1790 │       2.4920 ║
║        364.4800 │             2.4780 │        34.1800 │       2.5210 ║
║        363.4800 │             2.4780 │        34.1780 │       2.4920 ║
║        362.4800 │             2.4770 │        34.1770 │       2.6100 ║
║        361.5600 │             2.4750 │        34.1770 │       2.5360 ║
║        360.5600 │             2.4740 │        34.1770 │       2.5210 ║
║        359.6400 │             2.4730 │        34.1770 │       2.6100 ║
║        358.4400 │             2.4730 │        34.1770 │       2.6970 ║
║        357.4400 │             2.4710 │        34.1760 │       2.7410 ║
║        356.4800 │             2.4700 │        34.1780 │       2.5070 ║
║        355.5200 │             2.4660 │        34.1720 │       2.6320 ║
║        354.6000 │             2.4600 │        34.1730 │       2.4040 ║
║        353.4400 │             2.4560 │        34.1730 │       2.4920 ║
║        352.4800 │             2.4550 │        34.1740 │       2.4550 ║
