MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20201026T083707,297.58823,2.48218,34.12240,30.62767,2.50687
LGR_CP_PTSCI,20201026T085843,295.06500,2.47379,34.11190,30.61078,2.51639
LGR_CP_PTSCI,20201026T085923,293.04160,2.47507,34.11356,30.61233,2.49084
LGR_CP_PTSCI,20201026T085950,291.01550,2.47888,34.11951,30.61954,2.46698
LGR_CP_PTSCI,20201026T090016,289.00650,2.47818,34.11804,30.61684,2.51990
LGR_CP_PTSCI,20201026T090041,287.02960,2.47617,34.11586,30.61244,2.47614
LGR_CP_PTSCI,20201026T090104,284.99838,2.47684,34.11674,30.61283,2.52869
LGR_CP_PTSCI,20201026T090126,282.99374,2.47598,34.11526,30.60999,2.49530
LGR_CP_PTSCI,20201026T090150,281.02621,2.47516,34.11519,30.60834,2.51907
LGR_CP_PTSCI,20201026T090216,279.02948,2.47479,34.11469,30.60673,2.48380
LGR_CP_PTSCI,20201026T090242,276.99277,2.46838,34.10364,30.59133,2.53125
LGR_CP_PTSCI,20201026T090309,274.98260,2.46152,34.09385,30.57656,2.49738
LGR_CP_PTSCI,20201026T090337,273.01990,2.45883,34.08788,30.56854,2.53323
LGR_CP_PTSCI,20201026T090405,271.01843,2.44409,34.06799,30.53882,2.52301
LGR_CP_PTSCI,20201026T090434,269.01566,2.43951,34.06140,30.52864,2.48718
LGR_CP_PTSCI,20201026T090500,266.97864,2.44473,34.06755,30.53721,2.46835
LGR_CP_PTSCI,20201026T090530,264.99902,2.43851,34.05973,30.52462,2.47708
LGR_CP_PTSCI,20201026T090604,262.99451,2.43259,34.05196,30.51233,2.45523
LGR_CP_PTSCI,20201026T090640,261.01791,2.40833,34.02230,30.46655,2.48630
LGR_CP_PTSCI,20201026T090718,259.02780,2.38788,33.99734,30.42787,2.47644
LGR_CP_PTSCI,20201026T090753,257.03983,2.38379,33.99279,30.41978,2.44113
LGR_CP_PTSCI,20201026T090824,254.99561,2.38382,33.97791,30.40686,2.45349
LGR_CP_PTSCI,20201026T090849,252.99094,2.41586,33.93164,30.39611,2.47098
LGR_CP_PTSCI,20201026T090914,250.99814,2.43402,33.91490,30.39727,2.41650
LGR_CP_PTSCI,20201026T090940,249.02097,2.43460,33.91353,30.39577,2.46979
LGR_CP_PTSCI,20201026T091004,247.02823,2.43683,33.91294,30.39632,2.48984
LGR_CP_PTSCI,20201026T091028,245.00314,2.43753,33.91222,30.39544,2.45340
LGR_CP_PTSCI,20201026T091052,243.00797,2.43997,33.90778,30.39305,2.44571
