MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20201101T030716,336.29471,2.58920,34.15757,30.76610,2.60342
LGR_CP_PTSCI,20201101T033005,335.13654,2.59009,34.15850,30.76710,2.59711
LGR_CP_PTSCI,20201101T033037,333.01410,2.59100,34.15952,30.76777,2.62070
LGR_CP_PTSCI,20201101T033101,331.00580,2.59091,34.15998,30.76718,2.60995
LGR_CP_PTSCI,20201101T033123,328.97919,2.59003,34.15964,30.76522,2.59711
LGR_CP_PTSCI,20201101T033143,326.99673,2.58881,34.15928,30.76299,2.65497
LGR_CP_PTSCI,20201101T033202,324.98462,2.58829,34.15918,30.76156,2.62976
LGR_CP_PTSCI,20201101T033222,322.98068,2.58801,34.15903,30.76030,2.63663
LGR_CP_PTSCI,20201101T033241,321.03223,2.58832,34.15907,30.75973,2.62976
LGR_CP_PTSCI,20201101T033300,319.02002,2.58655,34.15861,30.75692,2.62323
LGR_CP_PTSCI,20201101T033320,317.01016,2.58447,34.15805,30.75377,2.63663
LGR_CP_PTSCI,20201101T033339,315.03503,2.58368,34.15744,30.75171,2.65152
LGR_CP_PTSCI,20201101T033359,313.01758,2.58356,34.15709,30.75041,2.62106
LGR_CP_PTSCI,20201101T033419,311.02032,2.58258,34.15647,30.74817,2.61371
LGR_CP_PTSCI,20201101T033438,309.01941,2.58206,34.15659,30.74693,2.63196
LGR_CP_PTSCI,20201101T033458,306.96951,2.58200,34.15667,30.74603,2.65152
LGR_CP_PTSCI,20201101T033518,304.97000,2.58124,34.15609,30.74399,2.62289
LGR_CP_PTSCI,20201101T033537,303.02353,2.58014,34.15509,30.74136,2.63892
LGR_CP_PTSCI,20201101T033556,301.03711,2.57950,34.15438,30.73934,2.65372
LGR_CP_PTSCI,20201101T033616,299.01700,2.57889,34.15384,30.73746,2.61887
LGR_CP_PTSCI,20201101T033636,297.02112,2.57782,34.15322,30.73514,2.62976
LGR_CP_PTSCI,20201101T033656,295.03207,2.57773,34.15364,30.73451,2.59058
LGR_CP_PTSCI,20201101T033716,292.98834,2.57672,34.15284,30.73207,2.59808
LGR_CP_PTSCI,20201101T033738,290.97681,2.57614,34.15287,30.73070,2.58414
LGR_CP_PTSCI,20201101T033759,289.00714,2.57574,34.15222,30.72895,2.55920
LGR_CP_PTSCI,20201101T033820,286.98489,2.57523,34.15124,30.72679,2.56335
LGR_CP_PTSCI,20201101T033841,284.96323,2.57419,34.15027,30.72421,2.61938
LGR_CP_PTSCI,20201101T033902,282.97217,2.57382,34.15058,30.72325,2.58414
LGR_CP_PTSCI,20201101T033923,281.01108,2.57327,34.14968,30.72116,2.59656
LGR_CP_PTSCI,20201101T033944,279.02203,2.57318,34.14936,30.71993,2.62976
LGR_CP_PTSCI,20201101T034006,276.99612,2.57068,34.14790,30.71566,2.65549
LGR_CP_PTSCI,20201101T034028,275.01514,2.56949,34.14544,30.71175,2.64841
LGR_CP_PTSCI,20201101T034049,273.02023,2.56982,34.14387,30.70988,2.61591
LGR_CP_PTSCI,20201101T034111,271.00653,2.56415,34.13939,30.70042,2.60403
LGR_CP_PTSCI,20201101T034133,268.99646,2.55594,34.13653,30.69009,2.60138
LGR_CP_PTSCI,20201101T034156,266.96420,2.55188,34.13409,30.68369,2.61392
LGR_CP_PTSCI,20201101T034218,264.99646,2.54309,34.12900,30.67107,2.65256
LGR_CP_PTSCI,20201101T034239,262.99368,2.53616,34.12296,30.65929,2.57861
LGR_CP_PTSCI,20201101T034302,260.96844,2.52951,34.11656,30.64744,2.58026
LGR_CP_PTSCI,20201101T034324,258.99957,2.52493,34.11216,30.63902,2.62384
LGR_CP_PTSCI,20201101T034346,257.02841,2.52316,34.10947,30.63444,2.63174
LGR_CP_PTSCI,20201101T034408,254.99390,2.52176,34.10710,30.63038,2.59567
LGR_CP_PTSCI,20201101T034431,252.96072,2.52365,34.10670,30.63079,2.61392
LGR_CP_PTSCI,20201101T034453,250.97696,2.52625,34.10516,30.63088,2.63968
LGR_CP_PTSCI,20201101T034515,248.97162,2.51904,34.10185,30.62108,2.59760
LGR_CP_PTSCI,20201101T034538,246.98480,2.49728,34.08727,30.58957,2.57101
LGR_CP_PTSCI,20201101T034601,244.99652,2.49643,34.07409,30.57726,2.59711
LGR_CP_PTSCI,20201101T034625,242.96964,2.49216,34.06978,30.56918,2.59839
LGR_CP_PTSCI,20201101T034650,240.99289,2.49112,34.06755,30.56558,2.62796
LGR_CP_PTSCI,20201101T034714,239.03946,2.48343,34.06257,30.55403,2.55658
LGR_CP_PTSCI,20201101T034739,237.02557,2.48492,34.05476,30.54809,2.57224
LGR_CP_PTSCI,20201101T034804,235.01645,2.48834,34.05186,30.54780,2.55829
LGR_CP_PTSCI,20201101T034829,233.01819,2.49115,34.05024,30.54800,2.53210
