MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20200921T154522,344.80612,2.63629,34.18270,30.83113,2.62744
LGR_CP_PTSCI,20200921T155916,343.35297,2.64124,34.18790,30.83900,2.65356
LGR_CP_PTSCI,20200921T160416,341.16626,2.63959,34.22878,30.86987,2.63754
LGR_CP_PTSCI,20200921T160512,339.04703,2.61487,34.22742,30.84637,2.69193
LGR_CP_PTSCI,20200921T160547,337.06680,2.60840,34.22517,30.83804,2.62976
LGR_CP_PTSCI,20200921T160616,335.04803,2.60593,34.22409,30.83412,2.64545
LGR_CP_PTSCI,20200921T160641,333.00629,2.60736,34.22343,30.83391,2.63498
LGR_CP_PTSCI,20200921T160706,330.99783,2.60748,34.22417,30.83371,2.64719
LGR_CP_PTSCI,20200921T160731,328.99988,2.59067,34.22149,30.81606,2.61972
LGR_CP_PTSCI,20200921T160757,327.01370,2.59341,34.22094,30.81710,2.61932
LGR_CP_PTSCI,20200921T160822,325.02182,2.59402,34.22115,30.81691,2.61133
LGR_CP_PTSCI,20200921T160848,323.01822,2.59402,34.22148,30.81628,2.58621
LGR_CP_PTSCI,20200921T160915,320.99808,2.58734,34.22006,30.80843,2.63443
LGR_CP_PTSCI,20200921T160943,318.98611,2.57187,34.21595,30.79077,2.60721
LGR_CP_PTSCI,20200921T161010,317.00607,2.56924,34.21511,30.78692,2.60272
LGR_CP_PTSCI,20200921T161039,314.99774,2.56567,34.21370,30.78179,2.62274
LGR_CP_PTSCI,20200921T161110,312.99118,2.56985,34.21400,30.78476,2.58478
LGR_CP_PTSCI,20200921T161140,311.00790,2.56619,34.21383,30.78055,2.62555
LGR_CP_PTSCI,20200921T161211,309.00586,2.55386,34.21125,30.76687,2.57214
LGR_CP_PTSCI,20200921T161242,307.01031,2.55417,34.21092,30.76598,2.56934
LGR_CP_PTSCI,20200921T161313,305.02911,2.55191,34.21055,30.76284,2.58478
LGR_CP_PTSCI,20200921T161344,303.01694,2.54767,34.20951,30.75741,2.57489
LGR_CP_PTSCI,20200921T161411,300.98758,2.54797,34.20893,30.75631,2.55038
LGR_CP_PTSCI,20200921T161439,299.00925,2.55151,34.20841,30.75806,2.58789
LGR_CP_PTSCI,20200921T161505,297.02829,2.55319,34.20855,30.75874,2.56003
LGR_CP_PTSCI,20200921T161530,295.00208,2.55380,34.20849,30.75832,2.55167
LGR_CP_PTSCI,20200921T161554,293.02081,2.55511,34.20802,30.75817,2.60800
LGR_CP_PTSCI,20200921T161618,291.00757,2.55478,34.20683,30.75602,2.56354
LGR_CP_PTSCI,20200921T161643,288.99091,2.54587,34.20261,30.74397,2.59839
LGR_CP_PTSCI,20200921T161708,286.99487,2.54080,34.20176,30.73799,2.55713
LGR_CP_PTSCI,20200921T161732,285.00223,2.53992,34.20145,30.73608,2.53036
LGR_CP_PTSCI,20200921T161757,283.01688,2.53293,34.19968,30.72770,2.55658
LGR_CP_PTSCI,20200921T161822,281.00244,2.52637,34.19723,30.71912,2.53775
LGR_CP_PTSCI,20200921T161849,278.99103,2.51941,34.19471,30.71015,2.52164
