MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20201017T160615,301.28143,2.34146,33.97263,30.38687,2.33716
LGR_CP_PTSCI,20201017T162311,299.06833,2.34012,33.95605,30.37133,2.37543
LGR_CP_PTSCI,20201017T162532,297.11310,2.34000,33.95681,30.37096,2.36404
LGR_CP_PTSCI,20201017T162709,295.04495,2.33978,33.95691,30.36993,2.37888
LGR_CP_PTSCI,20201017T162752,293.04565,2.33981,33.95817,30.37009,2.39157
LGR_CP_PTSCI,20201017T162825,291.03644,2.33957,33.95906,30.36971,2.40985
LGR_CP_PTSCI,20201017T162852,289.01450,2.33881,33.95716,30.36661,2.42056
LGR_CP_PTSCI,20201017T162916,287.02734,2.33865,33.95164,30.36114,2.36218
LGR_CP_PTSCI,20201017T162940,285.02490,2.33890,33.95509,30.36323,2.34973
LGR_CP_PTSCI,20201017T163002,282.98547,2.33899,33.95379,30.36135,2.38226
LGR_CP_PTSCI,20201017T163023,280.97021,2.33865,33.95313,30.35963,2.37808
LGR_CP_PTSCI,20201017T163044,278.98355,2.33871,33.95380,30.35934,2.36108
LGR_CP_PTSCI,20201017T163104,277.02304,2.33887,33.95299,30.35794,2.33215
LGR_CP_PTSCI,20201017T163125,275.00955,2.33908,33.95269,30.35698,2.36566
LGR_CP_PTSCI,20201017T163147,272.98141,2.33890,33.95295,30.35613,2.37909
LGR_CP_PTSCI,20201017T163210,270.98807,2.33893,33.95260,30.35498,2.40152
LGR_CP_PTSCI,20201017T163232,269.01126,2.33878,33.95255,30.35393,2.36169
LGR_CP_PTSCI,20201017T163254,266.99506,2.33954,33.95136,30.35273,2.32571
LGR_CP_PTSCI,20201017T163317,265.00229,2.34076,33.94979,30.35161,2.39355
LGR_CP_PTSCI,20201017T163339,263.03928,2.34076,33.94995,30.35086,2.35172
LGR_CP_PTSCI,20201017T163401,261.00641,2.34076,33.94863,30.34888,2.37720
LGR_CP_PTSCI,20201017T163424,259.00690,2.34100,33.94837,30.34799,2.35172
LGR_CP_PTSCI,20201017T163446,257.03018,2.34094,33.94765,30.34647,2.33716
LGR_CP_PTSCI,20201017T163509,255.00378,2.33945,33.94543,30.34249,2.37292
LGR_CP_PTSCI,20201017T163534,252.99930,2.33563,33.93994,30.33389,2.34912
LGR_CP_PTSCI,20201017T163600,250.98660,2.33200,33.93773,30.32808,2.37332
LGR_CP_PTSCI,20201017T163631,248.98895,2.32861,33.93234,30.31992,2.36624
LGR_CP_PTSCI,20201017T163702,247.00620,2.32764,33.91639,30.30533,2.35837
LGR_CP_PTSCI,20201017T163735,244.99762,2.32703,33.90181,30.29213,2.38187
LGR_CP_PTSCI,20201017T163812,243.02109,2.32648,33.89336,30.28395,2.35754
LGR_CP_PTSCI,20201017T163851,241.00281,2.32724,33.88103,30.27375,2.36124
LGR_CP_PTSCI,20201017T163932,239.00259,2.32785,33.86744,30.26241,2.37863
LGR_CP_PTSCI,20201017T164012,237.00955,2.32959,33.86645,30.26221,2.37094
LGR_CP_PTSCI,20201017T164052,234.99570,2.33109,33.86589,30.26215,2.35162
LGR_CP_PTSCI,20201017T164133,232.99680,2.33450,33.86049,30.25982,2.33652
LGR_CP_PTSCI,20201017T164211,231.01239,2.33740,33.85271,30.25514,2.34277
LGR_CP_PTSCI,20201017T164248,229.03351,2.33978,33.84348,30.24885,2.35138
LGR_CP_PTSCI,20201017T164323,227.01447,2.34390,33.82479,30.23637,2.32379
LGR_CP_PTSCI,20201017T164351,224.99884,2.34460,33.81897,30.23138,2.37238
LGR_CP_PTSCI,20201017T164419,223.01419,2.34882,33.80993,30.22679,2.40305
LGR_CP_PTSCI,20201017T164445,221.03094,2.35321,33.79960,30.22132,2.39395
LGR_CP_PTSCI,20201017T164510,219.01675,2.35626,33.78926,30.21469,2.41876
LGR_CP_PTSCI,20201017T164534,217.00916,2.35791,33.77515,30.20380,2.38693
LGR_CP_PTSCI,20201017T164559,214.98004,2.35669,33.76146,30.19078,2.40796
LGR_CP_PTSCI,20201017T164624,212.97873,2.35083,33.74250,30.16956,2.37610
LGR_CP_PTSCI,20201017T164650,210.98553,2.34695,33.73018,30.15541,2.41989
LGR_CP_PTSCI,20201017T164716,208.99225,2.34653,33.72640,30.15110,2.37253
LGR_CP_PTSCI,20201017T164743,206.99356,2.34689,33.72227,30.14718,2.40097
LGR_CP_PTSCI,20201017T164808,205.00330,2.34927,33.71916,30.14581,2.39127
LGR_CP_PTSCI,20201017T164834,203.00491,2.35034,33.71838,30.14520,2.37643
LGR_CP_PTSCI,20201017T164859,200.99561,2.34976,33.71566,30.14161,2.37103
LGR_CP_PTSCI,20201017T164925,198.99258,2.34909,33.71314,30.13810,2.39044
LGR_CP_PTSCI,20201017T164950,197.00037,2.34949,33.71122,30.13600,2.39966
LGR_CP_PTSCI,20201017T165016,195.01379,2.34982,33.70979,30.13425,2.37817
LGR_CP_PTSCI,20201017T165041,193.03540,2.34976,33.70775,30.13166,2.39462
LGR_CP_PTSCI,20201017T165107,191.02875,2.34943,33.70630,30.12930,2.42157
LGR_CP_PTSCI,20201017T165133,189.01379,2.34988,33.70533,30.12802,2.37253
LGR_CP_PTSCI,20201017T165200,187.01062,2.35074,33.70381,30.12662,2.41498
LGR_CP_PTSCI,20201017T165225,184.98239,2.35278,33.70076,30.12500,2.38672
LGR_CP_PTSCI,20201017T165248,182.98639,2.35895,33.69663,30.12603,2.40005
LGR_CP_PTSCI,20201017T165311,180.97305,2.36136,33.69487,30.12576,2.38409
LGR_CP_PTSCI,20201017T165335,178.95911,2.36539,33.69386,30.12748,2.43518
LGR_CP_PTSCI,20201017T165359,176.98627,2.37247,33.68904,30.12876,2.40051
LGR_CP_PTSCI,20201017T165423,175.01495,2.37875,33.68658,30.13125,2.36942
LGR_CP_PTSCI,20201017T165448,173.01410,2.38440,33.68489,30.13381,2.42548
LGR_CP_PTSCI,20201017T165513,171.00720,2.38605,33.68439,30.13392,2.41672
LGR_CP_PTSCI,20201017T165538,168.99228,2.38824,33.68376,30.13438,2.42896
LGR_CP_PTSCI,20201017T165603,166.98944,2.39761,33.67963,30.13814,2.39743
LGR_CP_PTSCI,20201017T165628,165.00137,2.41568,33.67250,30.14691,2.41821
LGR_CP_PTSCI,20201017T165654,163.01031,2.42468,33.67006,30.15174,2.43167
LGR_CP_PTSCI,20201017T165720,161.00845,2.42834,33.66613,30.15079,2.43335
LGR_CP_PTSCI,20201017T165748,158.98056,2.44351,33.65712,30.15553,2.43335
LGR_CP_PTSCI,20201017T165816,156.99014,2.50745,33.63949,30.19494,2.43961
LGR_CP_PTSCI,20201017T165844,154.98383,2.53452,33.63419,30.21287,2.45084
LGR_CP_PTSCI,20201017T165914,152.99127,2.54642,33.62862,30.21762,2.47418
LGR_CP_PTSCI,20201017T165944,150.99615,2.59201,33.60756,30.23853,2.49756
LGR_CP_PTSCI,20201017T170016,148.98743,2.73572,33.59189,30.34766,2.51746
LGR_CP_PTSCI,20201017T170049,146.97461,2.86548,33.57546,30.44430,2.56439
LGR_CP_PTSCI,20201017T170125,145.02713,2.90341,33.57956,30.47925,2.62976
LGR_CP_PTSCI,20201017T170200,142.99393,2.92096,33.56792,30.48381,2.68488
LGR_CP_PTSCI,20201017T170230,140.98175,2.92862,33.57088,30.49190,2.72275
LGR_CP_PTSCI,20201017T170259,139.00348,2.95279,33.60540,30.54005,2.75015
LGR_CP_PTSCI,20201017T170325,137.00342,2.98730,33.61195,30.57413,2.79993
LGR_CP_PTSCI,20201017T170349,135.00455,2.99112,33.61153,30.57617,2.84860
LGR_CP_PTSCI,20201017T170414,132.99307,2.98685,33.60852,30.56913,2.84689
LGR_CP_PTSCI,20201017T170439,131.00912,2.95676,33.60018,30.53560,2.89883
LGR_CP_PTSCI,20201017T170504,129.02606,2.96179,33.59664,30.53611,2.89191
LGR_CP_PTSCI,20201017T170529,127.00970,2.96545,33.58889,30.53199,2.90182
LGR_CP_PTSCI,20201017T170555,124.98954,2.91989,33.55995,30.46832,2.90845
LGR_CP_PTSCI,20201017T170621,122.98878,2.87650,33.54477,30.41786,2.93173
LGR_CP_PTSCI,20201017T170647,120.99181,2.75397,33.52581,30.29678,2.95502
LGR_CP_PTSCI,20201017T170713,118.99438,2.82745,33.48580,30.32589,2.93820
LGR_CP_PTSCI,20201017T170740,117.00362,2.90723,33.48458,30.39209,2.89944
LGR_CP_PTSCI,20201017T170808,115.01273,2.92908,33.48558,30.41070,2.95038
LGR_CP_PTSCI,20201017T170836,113.00072,2.93039,33.46960,30.39780,2.92447
LGR_CP_PTSCI,20201017T170905,110.96906,2.93616,33.48730,30.41635,2.95428
LGR_CP_PTSCI,20201017T170934,108.97803,2.94113,33.50303,30.43262,2.93042
LGR_CP_PTSCI,20201017T171003,106.98865,2.94159,33.50386,30.43280,3.00488
LGR_CP_PTSCI,20201017T171032,105.02288,2.94690,33.50161,30.43461,2.97980
LGR_CP_PTSCI,20201017T171059,102.98102,2.96564,33.49951,30.44799,2.97485
LGR_CP_PTSCI,20201017T171124,100.98940,2.97552,33.49822,30.45450,2.94778
LGR_CP_PTSCI,20201017T171148,99.01984,2.98016,33.49680,30.45641,2.97144
LGR_CP_PTSCI,20201017T171213,96.99181,2.99673,33.49423,30.46756,2.96164
LGR_CP_PTSCI,20201017T171239,95.00325,3.01511,33.49292,30.48131,3.00076
LGR_CP_PTSCI,20201017T171304,93.00237,3.02792,33.48964,30.48867,3.01813
LGR_CP_PTSCI,20201017T171331,90.97692,3.03665,33.48495,30.49137,2.98776
LGR_CP_PTSCI,20201017T171358,88.99906,3.03745,33.48179,30.48857,3.03891
LGR_CP_PTSCI,20201017T171425,87.01907,3.03519,33.48024,30.48448,3.02570
LGR_CP_PTSCI,20201017T171454,84.98808,3.03189,33.47890,30.47965,3.04800
LGR_CP_PTSCI,20201017T171523,82.99934,3.04202,33.47370,30.48314,3.04056
LGR_CP_PTSCI,20201017T171552,80.99976,3.06049,33.46689,30.49242,3.04532
LGR_CP_PTSCI,20201017T171624,79.00606,3.08191,33.45306,30.49846,3.04059
LGR_CP_PTSCI,20201017T171655,77.00055,3.08713,33.44663,30.49673,3.06024
LGR_CP_PTSCI,20201017T171728,75.00706,3.09982,33.43854,30.50001,3.06409
LGR_CP_PTSCI,20201017T171802,73.02037,3.11121,33.43332,30.50455,3.05728
LGR_CP_PTSCI,20201017T171833,70.97483,3.10922,33.43322,30.50186,3.07669
LGR_CP_PTSCI,20201017T171901,68.98463,3.12973,33.42550,30.51213,3.07239
LGR_CP_PTSCI,20201017T171928,67.03600,3.16147,33.41681,30.53121,3.07144
LGR_CP_PTSCI,20201017T171953,65.01949,3.19119,33.41108,30.55099,3.11844
LGR_CP_PTSCI,20201017T172017,62.97221,3.19138,33.40792,30.54762,3.11127
LGR_CP_PTSCI,20201017T172041,60.97257,3.15411,33.39482,30.50406,3.08438
LGR_CP_PTSCI,20201017T172105,58.96381,3.08481,33.37140,30.42469,3.12021
LGR_CP_PTSCI,20201017T172129,56.97129,3.07214,33.34990,30.39528,3.10052
LGR_CP_PTSCI,20201017T172153,54.98010,3.06796,33.32666,30.37168,3.11966
LGR_CP_PTSCI,20201017T172218,53.00099,3.14886,33.29348,30.41236,3.09760
LGR_CP_PTSCI,20201017T172244,51.01233,3.17371,33.27402,30.41656,3.07669
LGR_CP_PTSCI,20201017T172312,49.01279,3.21719,33.27055,30.44984,3.12277
LGR_CP_PTSCI,20201017T172340,47.01165,3.27625,33.26762,30.49684,3.06592
LGR_CP_PTSCI,20201017T172408,44.98855,3.24432,33.24574,30.45062,3.10291
LGR_CP_PTSCI,20201017T172437,42.98872,3.31732,33.23229,30.50077,3.12277
LGR_CP_PTSCI,20201017T172505,41.02816,3.32977,33.22833,30.50722,3.19037
