MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20201008T222314,310.25095,2.50229,34.18094,30.69817,2.50314
LGR_CP_PTSCI,20201008T224252,309.14859,2.50198,34.18129,30.69770,2.53433
LGR_CP_PTSCI,20201008T224345,307.02509,2.50192,34.18133,30.69673,2.49893
LGR_CP_PTSCI,20201008T224419,305.02655,2.50153,34.18156,30.69568,2.51453
LGR_CP_PTSCI,20201008T224447,303.00867,2.49893,34.18085,30.69196,2.54257
LGR_CP_PTSCI,20201008T224512,301.01443,2.49762,34.18059,30.68971,2.54092
LGR_CP_PTSCI,20201008T224538,299.01529,2.49765,34.18047,30.68874,2.57529
LGR_CP_PTSCI,20201008T224602,297.02371,2.49741,34.18058,30.68774,2.51971
LGR_CP_PTSCI,20201008T224623,294.99887,2.49683,34.18052,30.68627,2.50089
LGR_CP_PTSCI,20201008T224645,292.97235,2.49515,34.17982,30.68335,2.50723
LGR_CP_PTSCI,20201008T224706,291.00833,2.49435,34.17976,30.68173,2.56241
LGR_CP_PTSCI,20201008T224728,288.99460,2.48996,34.17811,30.67569,2.49530
LGR_CP_PTSCI,20201008T224752,286.99466,2.46710,34.17081,30.64910,2.46616
LGR_CP_PTSCI,20201008T224816,285.00360,2.45016,34.15825,30.62338,2.48669
LGR_CP_PTSCI,20201008T224841,282.98221,2.43097,34.15492,30.60319,2.48718
LGR_CP_PTSCI,20201008T224907,280.99313,2.42728,34.15304,30.59759,2.47446
LGR_CP_PTSCI,20201008T224932,279.00150,2.42502,34.15088,30.59299,2.47992
LGR_CP_PTSCI,20201008T224955,277.00665,2.41934,34.14555,30.58288,2.52863
LGR_CP_PTSCI,20201008T225020,275.01309,2.41986,34.14606,30.58285,2.49115
LGR_CP_PTSCI,20201008T225048,273.00549,2.41257,34.14040,30.57107,2.43024
LGR_CP_PTSCI,20201008T225116,271.00876,2.38132,34.11811,30.52518,2.41751
