MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20200915T070629,76.98370,2.32535,33.80970,30.14089,2.28271
LGR_CP_PTSCI,20200915T070700,75.00502,2.30142,33.80275,30.11392,2.26431
LGR_CP_PTSCI,20200915T070731,73.00991,2.31998,33.79266,30.12077,2.26791
LGR_CP_PTSCI,20200915T070804,71.02091,2.34433,33.78397,30.13371,2.23727
LGR_CP_PTSCI,20200915T070838,69.02440,2.38303,33.77743,30.16065,2.26529
LGR_CP_PTSCI,20200915T070914,67.05138,2.39182,33.77653,30.16656,2.27383
LGR_CP_PTSCI,20200915T070943,64.99893,2.43350,33.76860,30.19492,2.28775
LGR_CP_PTSCI,20200915T071011,62.99035,2.50879,33.75324,30.24605,2.31369
LGR_CP_PTSCI,20200915T071037,61.02647,2.57422,33.73877,30.28948,2.32379
LGR_CP_PTSCI,20200915T071103,58.99078,2.69873,33.73821,30.39487,2.36581
LGR_CP_PTSCI,20200915T071127,56.98116,2.80505,33.73853,30.48548,2.36948
LGR_CP_PTSCI,20200915T071151,55.00444,2.88239,33.73263,30.54621,2.43881
LGR_CP_PTSCI,20200915T071215,52.98672,2.97791,33.72075,30.61767,2.51572
LGR_CP_PTSCI,20200915T071241,50.99548,3.23395,33.71349,30.83123,2.57397
LGR_CP_PTSCI,20200915T071306,49.04187,3.30045,33.72109,30.89398,2.65656
LGR_CP_PTSCI,20200915T071332,47.01074,3.31982,33.70515,30.89659,2.74573
LGR_CP_PTSCI,20200915T071359,44.99469,3.34799,33.69763,30.91375,2.85522
LGR_CP_PTSCI,20200915T071425,43.01358,3.35373,33.69651,30.91688,2.91901
LGR_CP_PTSCI,20200915T071452,40.99278,3.36868,33.69164,30.92484,2.99255
LGR_CP_PTSCI,20200915T071519,38.98738,3.39059,33.68961,30.94115,3.01813
LGR_CP_PTSCI,20200915T071546,36.97147,3.41965,33.67917,30.95665,3.07513
LGR_CP_PTSCI,20200915T071614,34.96955,3.46442,33.65924,30.97781,3.14890
LGR_CP_PTSCI,20200915T071643,33.00594,3.48557,33.64465,30.98304,3.20187
LGR_CP_PTSCI,20200915T071713,30.98056,3.67178,33.58961,31.09690,3.26077
LGR_CP_PTSCI,20200915T071746,28.96522,3.87015,33.55465,31.23796,3.32495
LGR_CP_PTSCI,20200915T071824,26.98829,4.17957,33.46972,31.43279,3.40475
LGR_CP_PTSCI,20200915T071859,24.96663,4.40356,33.40253,31.56845,3.58762
LGR_CP_PTSCI,20200915T071941,22.99826,4.62939,33.29967,31.67482,3.82706
LGR_CP_PTSCI,20200915T072025,20.97943,4.71814,33.26389,31.71988,4.04761
LGR_CP_PTSCI,20200915T072115,19.07242,4.73389,33.25597,31.72582,4.18567
LGR_CP_PTSCI,20200915T072150,17.02100,4.73624,33.25764,31.72838,4.25003
LGR_CP_PTSCI,20200915T072219,15.01667,4.73672,33.26069,31.73053,4.29974
LGR_CP_PTSCI,20200915T072245,12.99849,4.73862,33.26137,31.73187,4.30127
LGR_CP_PTSCI,20200915T072306,11.01581,4.74094,33.26148,31.73308,4.32465
LGR_CP_PTSCI,20200915T072326,8.99727,4.74133,33.26200,31.73297,4.36493
LGR_CP_PTSCI,20200915T072347,7.00765,4.73965,33.26334,31.73179,4.39001
LGR_CP_PTSCI,20200915T072406,4.99391,4.74042,33.26381,31.73195,4.45361
LGR_CP_PTSCI,20200915T072425,3.03494,4.74020,33.26443,31.73143,4.48868
LGR_CP_PTSCI,20200915T072444,0.95210,4.73911,33.26449,31.72960,4.50500
LGR_CP_PTSCI,20200915T072510,-0.09152,3.92047,5.72623,6.12711,4.57364
