MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20200913T122126,217.84888,2.14441,34.08534,30.27072,2.17249
LGR_CP_PTSCI,20200913T124548,214.98996,2.11212,34.07047,30.22974,2.08176
LGR_CP_PTSCI,20200913T124622,213.01468,2.11130,34.06990,30.22769,2.04642
LGR_CP_PTSCI,20200913T124652,211.02396,2.10931,34.06954,30.22479,2.07034
LGR_CP_PTSCI,20200913T124721,209.02942,2.10828,34.06855,30.22221,2.05475
LGR_CP_PTSCI,20200913T124748,207.00537,2.10770,34.06831,30.22061,2.04239
LGR_CP_PTSCI,20200913T124811,205.00165,2.10760,34.06832,30.21963,2.04285
LGR_CP_PTSCI,20200913T124832,202.98560,2.10678,34.06857,30.21821,2.07230
LGR_CP_PTSCI,20200913T124853,200.97247,2.10645,34.06854,30.21699,2.06369
LGR_CP_PTSCI,20200913T124915,198.97601,2.10452,34.06778,30.21383,2.09830
LGR_CP_PTSCI,20200913T124939,196.99722,2.09521,34.06480,30.20256,2.05600
LGR_CP_PTSCI,20200913T125003,194.99796,2.09119,34.06399,30.19754,2.05228
LGR_CP_PTSCI,20200913T125027,192.98868,2.08185,34.06089,30.18612,2.04047
LGR_CP_PTSCI,20200913T125050,191.01779,2.07578,34.05961,30.17900,2.12109
LGR_CP_PTSCI,20200913T125113,189.02744,2.02982,34.05151,30.13214,2.07071
LGR_CP_PTSCI,20200913T125137,187.00916,2.00980,34.04607,30.10969,2.03574
LGR_CP_PTSCI,20200913T125201,185.00229,1.99908,34.04349,30.09753,2.02255
LGR_CP_PTSCI,20200913T125226,183.00693,1.99380,34.04119,30.09026,2.05228
LGR_CP_PTSCI,20200913T125250,181.03452,1.98743,34.04079,30.08358,1.98044
LGR_CP_PTSCI,20200913T125314,179.01752,1.98349,34.03960,30.07835,1.98279
LGR_CP_PTSCI,20200913T125337,176.99390,1.98163,34.03888,30.07526,1.95197
LGR_CP_PTSCI,20200913T125400,174.97211,1.97543,34.03814,30.06844,2.00586
LGR_CP_PTSCI,20200913T125423,172.98477,1.97205,34.03687,30.06361,1.98331
