MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20201124T101757,319.78473,2.60083,34.19204,30.79681,2.59427
LGR_CP_PTSCI,20201124T104142,316.99875,2.60080,34.19262,30.79601,2.59189
LGR_CP_PTSCI,20201124T104205,314.99820,2.59964,34.19231,30.79386,2.62149
LGR_CP_PTSCI,20201124T104226,313.02048,2.58688,34.18979,30.77986,2.57584
LGR_CP_PTSCI,20201124T104247,311.03381,2.57053,34.18476,30.76071,2.56754
LGR_CP_PTSCI,20201124T104308,308.99567,2.56781,34.18215,30.75533,2.61987
LGR_CP_PTSCI,20201124T104330,306.96500,2.56815,34.18102,30.75380,2.61111
LGR_CP_PTSCI,20201124T104351,304.98108,2.57086,34.18018,30.75458,2.59863
LGR_CP_PTSCI,20201124T104412,303.01318,2.57150,34.18010,30.75418,2.59863
LGR_CP_PTSCI,20201124T104433,300.99380,2.57211,34.18001,30.75374,2.55054
LGR_CP_PTSCI,20201124T104455,298.98746,2.57361,34.17939,30.75363,2.54675
LGR_CP_PTSCI,20201124T104516,296.99066,2.57288,34.17922,30.75197,2.57828
LGR_CP_PTSCI,20201124T104538,294.97638,2.57010,34.17827,30.74789,2.60403
LGR_CP_PTSCI,20201124T104600,293.00259,2.56766,34.17729,30.74409,2.60995
LGR_CP_PTSCI,20201124T104622,291.01529,2.56577,34.17582,30.74037,2.58810
LGR_CP_PTSCI,20201124T104645,288.98361,2.56171,34.17474,30.73506,2.55017
LGR_CP_PTSCI,20201124T104708,286.96506,2.55911,34.17345,30.73087,2.60892
LGR_CP_PTSCI,20201124T104731,284.97592,2.55823,34.17290,30.72876,2.56912
LGR_CP_PTSCI,20201124T104754,282.98529,2.55579,34.17044,30.72376,2.57483
LGR_CP_PTSCI,20201124T104817,280.99945,2.55960,34.16882,30.72485,2.54639
LGR_CP_PTSCI,20201124T104840,279.01694,2.56107,34.16813,30.72467,2.55777
LGR_CP_PTSCI,20201124T104903,277.00348,2.56277,34.16782,30.72501,2.53168
LGR_CP_PTSCI,20201124T104927,274.97491,2.56866,34.16623,30.72790,2.57166
LGR_CP_PTSCI,20201124T104951,272.98477,2.57703,34.16565,30.73377,2.55350
LGR_CP_PTSCI,20201124T105015,270.99771,2.58005,34.16319,30.73351,2.56528
LGR_CP_PTSCI,20201124T105040,269.01117,2.58444,34.16233,30.73572,2.58981
LGR_CP_PTSCI,20201124T105104,267.02319,2.57465,34.16042,30.72479,2.60190
LGR_CP_PTSCI,20201124T105129,265.02893,2.56223,34.15826,30.71139,2.58270
LGR_CP_PTSCI,20201124T105154,263.02725,2.54489,34.15592,30.69359,2.58270
LGR_CP_PTSCI,20201124T105219,261.00848,2.53043,34.15184,30.67686,2.56528
LGR_CP_PTSCI,20201124T105244,258.98294,2.51379,34.14627,30.65704,2.56003
LGR_CP_PTSCI,20201124T105309,256.98050,2.51608,34.14413,30.65638,2.57224
LGR_CP_PTSCI,20201124T105334,254.99237,2.51837,34.14260,30.65623,2.56354
LGR_CP_PTSCI,20201124T105359,252.98596,2.48651,34.13449,30.62121,2.53082
LGR_CP_PTSCI,20201124T105425,250.96002,2.47455,34.12873,30.60529,2.58453
LGR_CP_PTSCI,20201124T105451,248.97311,2.46533,34.12366,30.59233,2.55600
LGR_CP_PTSCI,20201124T105517,246.99405,2.45218,34.11712,30.57479,2.57327
LGR_CP_PTSCI,20201124T105544,245.01047,2.44193,34.11143,30.56044,2.53610
LGR_CP_PTSCI,20201124T105611,243.00604,2.43887,34.10983,30.55560,2.53290
LGR_CP_PTSCI,20201124T105638,241.01373,2.43353,34.10659,30.54748,2.50378
LGR_CP_PTSCI,20201124T105705,239.01859,2.42905,34.10047,30.53776,2.48645
LGR_CP_PTSCI,20201124T105733,236.99487,2.42935,34.09793,30.53506,2.49594
LGR_CP_PTSCI,20201124T105802,234.98865,2.42108,34.09229,30.52246,2.48331
LGR_CP_PTSCI,20201124T105830,232.99466,2.41946,34.09211,30.52002,2.41876
LGR_CP_PTSCI,20201124T105900,230.99124,2.41879,34.09168,30.51819,2.47876
LGR_CP_PTSCI,20201124T105926,229.01068,2.41855,34.09164,30.51707,2.46799
LGR_CP_PTSCI,20201124T105950,227.02173,2.41861,34.09169,30.51626,2.40271
LGR_CP_PTSCI,20201124T110015,225.04416,2.41486,34.08919,30.51011,2.44189
LGR_CP_PTSCI,20201124T110038,223.03128,2.38782,34.07589,30.47513,2.43430
LGR_CP_PTSCI,20201124T110101,220.98975,2.39026,34.06981,30.47141,2.40195
LGR_CP_PTSCI,20201124T110124,218.96295,2.39029,34.06927,30.47009,2.41910
LGR_CP_PTSCI,20201124T110147,216.97815,2.37741,34.06592,30.45539,2.41345
LGR_CP_PTSCI,20201124T110209,215.02350,2.34140,34.05429,30.41409,2.37964
LGR_CP_PTSCI,20201124T110231,213.00253,2.30743,34.04605,30.37727,2.43240
LGR_CP_PTSCI,20201124T110254,210.99570,2.31793,34.03787,30.37882,2.39355
LGR_CP_PTSCI,20201124T110316,209.02145,2.33588,34.03283,30.38932,2.40152
LGR_CP_PTSCI,20201124T110338,207.00900,2.33862,34.03252,30.39053,2.32571
LGR_CP_PTSCI,20201124T110401,204.96979,2.34918,34.02998,30.39665,2.37720
LGR_CP_PTSCI,20201124T110424,202.95435,2.36804,34.02742,30.40992,2.39810
LGR_CP_PTSCI,20201124T110447,200.94867,2.38266,34.02571,30.42024,2.40384
LGR_CP_PTSCI,20201124T110510,198.99350,2.39407,34.02475,30.42841,2.34177
LGR_CP_PTSCI,20201124T110532,197.02448,2.45309,34.02157,30.47581,2.36194
LGR_CP_PTSCI,20201124T110555,195.03387,2.45865,34.02309,30.48093,2.39810
LGR_CP_PTSCI,20201124T110618,193.03220,2.46521,34.02230,30.48503,2.41147
LGR_CP_PTSCI,20201124T110642,191.02200,2.48193,34.01635,30.49374,2.41525
LGR_CP_PTSCI,20201124T110705,189.00320,2.47565,34.01169,30.48364,2.40417
LGR_CP_PTSCI,20201124T110729,186.98206,2.45755,34.00474,30.46151,2.39868
LGR_CP_PTSCI,20201124T110753,185.00314,2.44452,33.99921,30.44492,2.41876
LGR_CP_PTSCI,20201124T110817,182.99896,2.42401,33.99208,30.42060,2.46866
LGR_CP_PTSCI,20201124T110843,180.96384,2.42236,33.98193,30.41006,2.39294
LGR_CP_PTSCI,20201124T110909,178.96872,2.42282,33.97842,30.40671,2.45184
LGR_CP_PTSCI,20201124T110935,176.98410,2.42551,33.97478,30.40519,2.43414
LGR_CP_PTSCI,20201124T111002,174.99872,2.44073,33.97020,30.41370,2.42929
LGR_CP_PTSCI,20201124T111029,173.01807,2.46307,33.96410,30.42710,2.44272
LGR_CP_PTSCI,20201124T111057,171.01071,2.47427,33.95927,30.43192,2.47632
LGR_CP_PTSCI,20201124T111126,168.99133,2.49020,33.94760,30.43527,2.44250
LGR_CP_PTSCI,20201124T111157,166.99030,2.51163,33.92901,30.43775,2.46649
LGR_CP_PTSCI,20201124T111228,165.00546,2.50073,33.90734,30.40993,2.47452
LGR_CP_PTSCI,20201124T111302,163.01483,2.49786,33.90235,30.40252,2.46896
LGR_CP_PTSCI,20201124T111337,160.99234,2.49576,33.89758,30.39594,2.46735
LGR_CP_PTSCI,20201124T111413,158.99094,2.49142,33.89340,30.38794,2.47586
LGR_CP_PTSCI,20201124T111449,156.98618,2.48413,33.88783,30.37624,2.47247
LGR_CP_PTSCI,20201124T111527,155.00653,2.48911,33.86096,30.35787,2.49893
LGR_CP_PTSCI,20201124T111604,153.01154,2.50531,33.84761,30.36007,2.52274
LGR_CP_PTSCI,20201124T111637,151.00470,2.50748,33.84630,30.35997,2.51724
LGR_CP_PTSCI,20201124T111708,149.05316,2.50992,33.84489,30.36004,2.53967
LGR_CP_PTSCI,20201124T111738,147.02664,2.51840,33.84253,30.36451,2.52966
LGR_CP_PTSCI,20201124T111805,144.99957,2.54553,33.83018,30.37686,2.57812
LGR_CP_PTSCI,20201124T111832,142.99579,2.58820,33.81249,30.39823,2.53290
LGR_CP_PTSCI,20201124T111859,141.01520,2.61282,33.80214,30.41007,2.58438
LGR_CP_PTSCI,20201124T111923,139.02826,2.62167,33.79248,30.40892,2.60254
LGR_CP_PTSCI,20201124T111947,137.03149,2.58865,33.77833,30.36820,2.58096
LGR_CP_PTSCI,20201124T112012,135.01678,2.58707,33.76246,30.35304,2.59317
LGR_CP_PTSCI,20201124T112037,133.01511,2.63495,33.73604,30.37171,2.57278
LGR_CP_PTSCI,20201124T112103,131.01389,2.63669,33.72747,30.36533,2.61301
LGR_CP_PTSCI,20201124T112129,129.01120,2.59415,33.71334,30.31650,2.57053
LGR_CP_PTSCI,20201124T112154,127.00469,2.57321,33.69864,30.28573,2.61758
LGR_CP_PTSCI,20201124T112219,125.01090,2.60254,33.67319,30.28926,2.62473
LGR_CP_PTSCI,20201124T112245,122.99326,2.60223,33.65203,30.27089,2.60800
LGR_CP_PTSCI,20201124T112313,121.00445,2.60266,33.64816,30.26722,2.61847
LGR_CP_PTSCI,20201124T112340,118.99946,2.62244,33.64690,30.28221,2.58463
LGR_CP_PTSCI,20201124T112408,116.96622,2.62808,33.64311,30.28304,2.61041
LGR_CP_PTSCI,20201124T112435,114.99995,2.65231,33.63243,30.29419,2.67664
LGR_CP_PTSCI,20201124T112501,113.02773,2.69666,33.62103,30.32193,2.68134
LGR_CP_PTSCI,20201124T112528,111.00938,2.77539,33.61970,30.38730,2.65073
LGR_CP_PTSCI,20201124T112555,109.03090,2.77634,33.61581,30.38405,2.67972
LGR_CP_PTSCI,20201124T112622,107.02990,2.81052,33.61746,30.41375,2.70807
LGR_CP_PTSCI,20201124T112647,104.99724,2.81836,33.61702,30.41920,2.70459
LGR_CP_PTSCI,20201124T112712,103.00056,2.81851,33.61351,30.41556,2.77103
LGR_CP_PTSCI,20201124T112736,101.00429,2.82574,33.60046,30.41019,2.75323
LGR_CP_PTSCI,20201124T112801,98.97313,2.85776,33.56855,30.41056,2.75323
LGR_CP_PTSCI,20201124T112826,96.98201,2.85458,33.54807,30.39019,2.78354
LGR_CP_PTSCI,20201124T112852,94.98007,2.85995,33.53145,30.38028,2.80954
LGR_CP_PTSCI,20201124T112921,92.97955,2.86819,33.50436,30.36424,2.81473
LGR_CP_PTSCI,20201124T112952,90.96776,2.81909,33.46418,30.28854,2.83640
LGR_CP_PTSCI,20201124T113025,88.99699,2.76193,33.44279,30.22145,2.81964
LGR_CP_PTSCI,20201124T113100,87.01495,2.73428,33.43283,30.18889,2.80475
LGR_CP_PTSCI,20201124T113136,84.98836,2.71680,33.41539,30.15887,2.83606
LGR_CP_PTSCI,20201124T113212,82.97691,2.66843,33.39344,30.09894,2.76590
LGR_CP_PTSCI,20201124T113250,80.99913,2.43881,33.36569,29.88066,2.77908
LGR_CP_PTSCI,20201124T113329,79.05238,2.05893,33.29277,29.50007,2.71793
LGR_CP_PTSCI,20201124T113406,77.00820,2.22296,33.27337,29.62182,2.57126
LGR_CP_PTSCI,20201124T113441,75.02670,2.12637,33.26515,29.53291,2.54654
LGR_CP_PTSCI,20201124T113514,73.03693,2.01016,33.23911,29.41335,2.48236
