MESSAGE,TIME,PRESSURE,TEMP,SALINITY,CONDUCTIVITY,INTERNAL_TEMP
LGR_CP_PTSCI,20201207T034436,325.21625,2.52744,34.16591,30.71445,2.53870
LGR_CP_PTSCI,20201207T040725,323.02811,2.52454,34.16754,30.71228,2.55161
LGR_CP_PTSCI,20201207T040754,321.03903,2.52078,34.16677,30.70752,2.55829
LGR_CP_PTSCI,20201207T040819,319.03894,2.51797,34.16632,30.70383,2.53311
LGR_CP_PTSCI,20201207T040842,317.00385,2.51608,34.16621,30.70119,2.54987
LGR_CP_PTSCI,20201207T040906,314.96686,2.50623,34.16285,30.68902,2.54449
LGR_CP_PTSCI,20201207T040929,312.99994,2.50049,34.16012,30.68097,2.56912
LGR_CP_PTSCI,20201207T040952,310.99847,2.49991,34.15938,30.67897,2.55167
LGR_CP_PTSCI,20201207T041016,308.99545,2.49905,34.15797,30.67619,2.50687
LGR_CP_PTSCI,20201207T041038,307.02890,2.49777,34.15710,30.67349,2.55777
LGR_CP_PTSCI,20201207T041101,305.00992,2.49023,34.15469,30.66412,2.57715
LGR_CP_PTSCI,20201207T041125,302.99466,2.47839,34.15004,30.64921,2.54623
LGR_CP_PTSCI,20201207T041149,300.98013,2.47739,34.14912,30.64670,2.51117
LGR_CP_PTSCI,20201207T041214,298.97141,2.47644,34.14851,30.64448,2.49710
LGR_CP_PTSCI,20201207T041238,296.98163,2.47644,34.14805,30.64322,2.50986
LGR_CP_PTSCI,20201207T041302,294.98926,2.47672,34.14806,30.64257,2.51117
LGR_CP_PTSCI,20201207T041327,293.00043,2.47000,34.14599,30.63420,2.48843
LGR_CP_PTSCI,20201207T041352,291.00735,2.46732,34.14417,30.62951,2.48495
LGR_CP_PTSCI,20201207T041417,288.99371,2.46466,34.14309,30.62544,2.52747
LGR_CP_PTSCI,20201207T041443,286.99438,2.46280,34.14239,30.62236,2.46921
LGR_CP_PTSCI,20201207T041508,285.00610,2.46198,34.14186,30.62033,2.47372
LGR_CP_PTSCI,20201207T041534,282.99905,2.46170,34.14202,30.61933,2.45844
LGR_CP_PTSCI,20201207T041601,281.01999,2.46051,34.14161,30.61707,2.48111
LGR_CP_PTSCI,20201207T041628,278.99899,2.44962,34.13622,30.60239,2.47552
LGR_CP_PTSCI,20201207T041656,276.99423,2.43802,34.13013,30.58655,2.46332
LGR_CP_PTSCI,20201207T041723,275.00427,2.43423,34.12798,30.58064,2.46616
LGR_CP_PTSCI,20201207T041751,273.00482,2.43277,34.12720,30.57784,2.46362
LGR_CP_PTSCI,20201207T041817,271.01108,2.43063,34.12584,30.57400,2.47629
LGR_CP_PTSCI,20201207T041844,268.98227,2.42761,34.12407,30.56906,2.48923
LGR_CP_PTSCI,20201207T041911,267.01343,2.40948,34.11511,30.54527,2.44650
LGR_CP_PTSCI,20201207T041936,265.04700,2.40329,34.11076,30.53552,2.49133
LGR_CP_PTSCI,20201207T041959,262.99512,2.40109,34.10966,30.53181,2.45331
LGR_CP_PTSCI,20201207T042022,260.96017,2.39877,34.10831,30.52781,2.44330
LGR_CP_PTSCI,20201207T042044,258.98029,2.39578,34.10621,30.52265,2.42938
LGR_CP_PTSCI,20201207T042106,257.00107,2.38962,34.10336,30.51413,2.39157
LGR_CP_PTSCI,20201207T042128,255.02408,2.38577,34.10075,30.50782,2.47906
LGR_CP_PTSCI,20201207T042150,253.01630,2.38321,34.09906,30.50335,2.44382
LGR_CP_PTSCI,20201207T042213,251.01199,2.38162,34.09789,30.50013,2.42938
LGR_CP_PTSCI,20201207T042235,249.01813,2.37982,34.09690,30.49688,2.43811
LGR_CP_PTSCI,20201207T042258,246.99109,2.37402,34.09327,30.48803,2.38290
LGR_CP_PTSCI,20201207T042321,244.98914,2.35312,34.08484,30.46231,2.41718
